"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"06664 Miscellneous digestive disorders age > 9, w catas CC","11","154","14.00","991,502.25","90,136.57","29.2621","2.6602","3","2.6521"
"06670 Miscellneous digestive disorders age < 10, no CC","1","1","1.00","3,265.00","3,265.00","0.1970","0.1970","0","0.0000"
"06690 Digest malignancy w chemotherapy, no CC","4","22","5.50","62,283.98","15,571.00","9.8201","2.4550","2","2.1789"
"06691 Digest malignancy w chemotherapy, w mild CC","6","37","6.17","190,782.94","31,797.16","14.3604","2.3934","1","2.3328"
"06692 Digest malignancy w chemotherapy, w mod CC","5","38","7.60","194,534.00","38,906.80","17.8310","3.5662","0","0.0000"
"06693 Digest malignancy w chemotherapy, w severe CC","10","248","24.80","1,248,755.67","124,875.57","58.9938","5.8994","0","0.0000"
"06694 Digest malignancy w chemotherapy, w catas CC","8","256","32.00","1,108,117.79","138,514.72","56.4570","7.0571","1","7.9786"
"06701 Digest malignancy w radiotherapy, w mild CC","2","14","7.00","94,590.00","47,295.00","10.0419","5.0210","1","4.4319"
"06710 Digest malignancy w diag proc, no CC","28","250","8.93","1,135,235.00","42,045.74","45.2321","1.6154","4","2.0968"
"06711 Digest malignancy w diag proc, w mild CC","20","261","13.05","974,826.45","48,741.32","51.7286","2.5864","1","3.1767"
"06712 Digest malignancy w diag proc, w mod CC","57","991","17.39","5,163,131.22","97,417.57","339.2968","5.9526","6","5.7205"
"06713 Digest malignancy w diag proc, w severe CC","25","202","8.08","890,590.70","37,107.95","44.2069","1.7683","9","1.7508"
"06714 Digest malignancy w diag proc, w catas CC","59","603","10.22","3,690,287.64","63,625.65","204.7502","3.4703","14","3.4154"
"06720 Digest malignancy w blood transfusion, no CC","85","837","9.85","2,448,671.23","28,807.90","106.7889","1.2563","6","1.2874"
"06722 Digest malignancy w blood transfusion, w mild to mod CC","80","1,081","13.51","4,446,356.27","55,579.45","330.5987","4.1325","6","4.2487"
"06723 Digest malignancy w blood transfusion, w severe CC","38","283","7.45","1,114,627.10","29,332.29","96.0666","2.5281","4","2.4801"
"06724 Digest malignancy w blood transfusion, w catas CC","107","1,300","12.15","5,651,483.77","52,817.61","423.3436","3.9565","28","3.9190"
"07012 Pancreas, liver & shunt proc, w mild to mod CC","1","8","8.00","86,036.00","86,036.00","8.2081","8.2081","0","0.0000"
"07014 Pancreas, liver & shunt proc, w catas CC","15","322","21.47","4,130,190.52","275,346.03","168.6965","11.2464","4","11.2450"
"07023 Biliary tract procedures for malignancy, w severe CC","1","14","14.00","52,582.50","52,582.50","7.2648","7.2648","1","7.2648"
"07024 Biliary tract procedures for malignancy, w catas CC","2","67","33.50","400,492.21","200,246.11","19.7751","9.8876","1","9.6340"
"07030 Biliary tract procedures, no CC","5","41","8.20","310,333.75","62,066.75","19.2668","3.8534","2","3.8220"
"07032 Biliary tract procedures, w mild to mod CC","12","169","14.08","1,880,371.44","156,697.62","126.7609","10.5634","2","9.7556"
"07033 Biliary tract procedures, w severe CC","3","19","6.33","355,417.00","118,472.33","16.2141","5.4047","2","5.3115"
"07034 Biliary tract procedures, w catas CC","24","390","16.25","4,262,979.65","177,624.15","205.8684","8.5778","9","8.5838"
"07043 Opened cholecystectomy w closed CDE, w severe CC","1","3","3.00","95,659.00","95,659.00","7.2615","7.2615","0","0.0000"
"07050 Opened cholecystectomy, no CC","3","55","18.33","366,354.75","122,118.25","5.8502","1.9501","2","1.9245"
"07051 Opened cholecystectomy, w mild CC","4","19","4.75","201,729.50","50,432.38","12.8167","3.2042","1","3.3864"
"07052 Opened cholecystectomy, w mod CC","12","123","10.25","711,443.40","59,286.95","62.0796","5.1733","5","4.8417"
"07053 Opened cholecystectomy, w severe CC","21","329","15.67","3,215,600.28","153,123.82","160.4218","7.6391","7","7.6185"
"07054 Opened cholecystectomy, w catas CC","20","228","11.40","2,623,757.16","131,187.86","133.2433","6.6622","10","6.6789"
"07060 Hepatobiliary diagnostic proc, no CC","17","38","2.24","645,695.42","37,982.08","58.4936","3.4408","8","3.4382"
"07062 Hepatobiliary diagnostic proc, w mild to mod CC","8","106","13.25","1,511,060.64","188,882.58","72.6328","9.0791","4","8.5269"
"07063 Hepatobiliary diagnostic proc, w severe CC","9","95","10.56","602,665.45","66,962.83","48.2343","5.3594","4","5.3821"
"07064 Hepatobiliary diagnostic proc, w catas CC","17","164","9.65","1,672,427.87","98,378.11","105.6316","6.2136","4","6.2092"
"07070 Oth hepatobil and pancreas OR procedure, no CC","1","8","8.00","129,221.00","129,221.00","3.7787","3.7787","1","3.7787"
"07073 Oth hepatobil and pancreas OR procedure, w severe CC","1","14","14.00","80,135.00","80,135.00","5.7960","5.7960","0","0.0000"
"07074 Oth hepatobil and pancreas OR procedure, w catas CC","18","301","16.72","2,436,089.16","135,338.29","134.3034","7.4613","8","7.4613"
"07080 ERCP with therapeutic procedure, no CC","8","105","13.13","612,401.90","76,550.24","25.9907","3.2488","3","3.0683"
"07082 ERCP with therapeutic procedure, w mild to mod CC","50","770","15.40","7,479,117.58","149,582.35","406.4158","8.1283","19","8.2025"
"07083 ERCP with therapeutic procedure, w severe CC","8","113","14.13","838,379.25","104,797.41","42.3303","5.2913","4","5.2496"
"07084 ERCP with therapeutic procedure, w catas CC","33","521","15.79","4,446,356.11","134,738.06","279.6639","8.4747","12","8.4767"
"07094 Laparoscopic cholecystectomy w closed CDE, w sev to cat CC","2","18","9.00","448,350.00","224,175.00","14.2020","7.1010","0","0.0000"
"07102 Laparoscopic cholecystectomy, w mild to mod CC","8","68","8.50","781,863.25","97,732.91","37.9604","4.7450","3","4.8711"
"07103 Laparoscopic cholecystectomy, w severe CC","2","7","3.50","68,868.00","34,434.00","5.6978","2.8489","0","0.0000"
"07104 Laparoscopic cholecystectomy, w catas CC","4","45","11.25","916,837.20","229,209.30","22.6640","5.6660","1","5.6660"
"07110 Pancreas and liver procedures except resection, no CC","25","39","1.56","1,679,760.95","67,190.44","109.9511","4.3980","7","4.4804"
"07112 Pancreas and liver procedures except resection, w mild to mod CC","17","203","11.94","2,276,907.40","133,935.73","154.5714","9.0924","6","7.9793"
"07114 Pancreas and liver procedures except resection, w catas CC","18","182","10.11","2,250,267.00","125,014.83","142.2292","7.9016","7","7.9333"
"07129 Trach for hepatobiliary diseases w mech vent 96+ hr, w or wo CC","24","1,605","66.88","12,266,341.82","511,097.58","961.5702","40.0654","12","40.0223"
"07500 Cirrhosis & alcoholic hepatitis, no CC","131","592","4.52","1,901,119.33","14,737.36","91.7875","0.7007","12","0.6688"
"07501 Cirrhosis & alcoholic hepatitis, w mild CC","142","914","6.44","3,810,373.13","27,023.92","213.0905","1.5006","28","1.4735"
"07502 Cirrhosis & alcoholic hepatitis, w mod CC","123","729","5.93","3,663,785.47","30,279.22","291.4749","2.3697","28","2.4146"
"07503 Cirrhosis & alcoholic hepatitis, w severe CC","221","1,328","6.01","10,992,396.27","51,127.42","606.7489","2.7455","72","3.4069"
"07504 Cirrhosis & alcoholic hepatitis, w catas CC","312","2,239","7.18","15,608,936.37","50,843.44","992.3033","3.1805","99","3.1697"
"07510 Malig of hepatobil syst/pancreas, not transferred, no CC","759","3,252","4.28","10,289,098.51","13,664.14","660.0477","0.8696","56","0.8478"
"07511 Malig of hepatobil syst/pancreas, not transferred, w mild CC","409","2,450","5.99","7,987,251.46","19,721.61","665.2100","1.6264","48","1.6655"
"07512 Malig of hepatobil syst/pancreas, not transferred, w mod CC","118","782","6.63","2,771,561.37","24,100.53","276.2927","2.3415","16","2.3378"
"07513 Malig of hepatobil syst/pancreas, not transferred, w severe CC","397","2,279","5.74","7,927,650.25","20,327.31","1,107.0738","2.7886","45","2.9731"
"07514 Malig of hepatobil syst/pancreas, not transferred, w catas CC","242","1,404","5.80","5,402,460.86","22,324.22","1,074.1565","4.4387","46","4.4310"
"07530 Disorders of pancreas, except malignancy, no CC","22","63","2.86","573,705.48","26,077.52","15.0778","0.6854","6","0.6603"
"07531 Disorders of pancreas, except malignancy, w mild CC","99","334","3.37","3,785,296.42","38,625.47","152.4701","1.5401","33","1.5467"
"07532 Disorders of pancreas, except malignancy, w mod CC","25","116","4.64","1,402,345.32","56,093.81","66.0029","2.6401","13","2.6906"
"07533 Disorders of pancreas, except malignancy, w severe CC","78","687","8.81","6,013,786.21","78,101.12","240.4907","3.0832","26","3.2351"
"07534 Disorders of pancreas, except malignancy, w catas CC","137","886","6.47","9,249,759.85","67,516.50","609.6828","4.4502","52","4.4395"
"07540 Dis of liver, except malignancy, cirrhosis, alc hepatitis, no CC","137","651","4.75","2,363,319.55","17,250.51","115.8454","0.8456","19","0.7852"
"07541 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w mild CC","136","819","6.02","3,817,983.99","28,073.41","244.9594","1.8012","22","1.7035"
"07542 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w mod CC","116","986","8.50","6,769,216.63","58,355.32","331.9184","2.8614","33","3.1338"
"07543 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w severe CC","210","1,631","7.77","11,465,078.50","55,655.72","690.6059","3.2886","51","3.7860"
"07544 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w catas CC","257","2,100","8.17","13,711,489.54","54,410.67","720.3283","2.8028","82","2.7980"
"07550 Disorder of biliary tract, no CC","66","265","4.02","1,376,529.99","21,177.38","59.8795","0.9073","17","0.8765"
"07551 Disorder of biliary tract, w mild CC","106","577","5.44","3,626,695.49","34,214.11","193.1300","1.8220","32","1.7890"
"07552 Disorder of biliary tract, w mod CC","41","369","9.00","2,621,929.67","63,949.50","138.8541","3.3867","8","3.4273"
"07553 Disorder of biliary tract, w severe CC","116","997","8.59","6,725,179.98","60,046.25","399.0125","3.4398","37","3.8453"
"07554 Disorder of biliary tract, w catas CC","167","1,265","7.57","10,254,610.11","61,404.85","583.1762","3.4921","63","3.4763"
"07570 Hepatobiliary malignancy with chemotherapy, no CC","1","5","5.00","18,976.50","18,976.50","1.0843","1.0843","0","0.0000"
"07571 Hepatobiliary malignancy with chemotherapy, w mild CC","4","89","22.25","240,043.00","60,010.75","12.8142","3.2036","0","0.0000"
"07572 Hepatobiliary malignancy with chemotherapy, w mod CC","7","98","14.00","562,966.15","80,423.74","30.8953","4.4136","0","0.0000"
"07573 Hepatobiliary malignancy with chemotherapy, w severe CC","1","8","8.00","30,486.00","30,486.00","4.1859","4.1859","1","4.1859"
"07574 Hepatobiliary malignancy with chemotherapy, w catas CC","6","115","19.17","836,883.08","139,480.51","34.9496","5.8249","1","5.6721"
"07590 Hepatobiliary malignancy with diagnostic procedure, no CC","97","840","8.66","3,893,239.67","40,981.47","207.4611","2.1388","15","2.1315"
"07591 Hepatobiliary malignancy with diagnostic procedure, w mild CC","72","650","9.03","3,455,240.24","47,989.45","235.2442","3.2673","20","3.2007"
"07592 Hepatobiliary malignancy with diagnostic procedure, w mod CC","58","717","12.36","4,089,526.99","70,509.09","287.8576","4.9631","12","5.1185"
"07593 Hepatobiliary malignancy with diagnostic procedure, w severe CC","85","1,007","11.85","5,222,627.66","61,442.68","442.5815","5.2068","15","5.3521"
"07594 Hepatobiliary malignancy with diagnostic procedure, w catas CC","163","1,620","9.94","8,839,125.08","54,901.40","891.5095","5.4694","38","5.4286"
"07600 Hepatobiliary malignancy with blood transfusion, no CC","183","1,086","5.93","4,526,745.48","24,872.23","265.5779","1.4512","29","1.3765"
"07601 Hepatobiliary malignancy with blood transfusion, w mild CC","123","810","6.59","3,990,640.95","32,710.17","361.8543","2.9419","28","3.1317"
"07602 Hepatobiliary malignancy with blood transfusion, w mod CC","64","650","10.16","3,624,294.74","57,528.49","365.0558","5.7040","16","5.7798"
"07603 Hepatobiliary malignancy with blood transfusion, w severe CC","65","493","7.58","1,730,054.71","27,461.19","205.5947","3.1630","9","3.1244"
"07604 Hepatobiliary malignancy with blood transfusion, w catas CC","242","1,943","8.03","10,013,150.75","42,791.24","1,169.3652","4.8321","62","4.8153"
"08014 Bilateral or multiple major joint proc of lower ext, w mod to cat CC","1","41","41.00","193,219.85","193,219.85","9.4088","9.4088","0","0.0000"
"08020 Total hip replacement, no CC","1","9","9.00","4,850.00","4,850.00","3.6184","3.6184","1","3.6184"
"08024 Total hip replacement, w catas CC","3","61","20.33","466,537.50","155,512.50","22.1154","7.3718","0","0.0000"
"08034 Knee replacement, w catas CC","1","12","12.00","738.00","738.00","6.8585","6.8585","0","0.0000"
"08050 Spinal fusion, no CC","2","19","9.50","441,739.53","220,869.77","9.3342","4.6671","0","0.0000"
"08051 Spinal fusion, w mild CC","3","28","9.33","482,118.25","160,706.08","20.5863","6.8621","2","6.4065"
"08052 Spinal fusion, w mod CC","11","243","22.09","2,271,451.75","206,495.61","105.8784","9.6253","2","10.1850"
"08053 Spinal fusion, w severe CC","2","35","17.50","320,430.25","160,215.13","12.6438","6.3219","2","6.3219"
"08054 Spinal fusion, w catas CC","13","407","31.31","3,879,184.47","298,398.81","127.3489","9.7961","3","9.7949"
"08060 Back & neck procedure except spinal fusion, no CC","1","8","8.00","108,947.75","108,947.75","3.5382","3.5382","1","3.5382"
"08062 Back & neck procedure except spinal fusion, w mild to mod CC","1","30","30.00","153,889.00","153,889.00","8.9079","8.9079","0","0.0000"
"08063 Back & neck procedure except spinal fusion, w severe CC","1","64","64.00","443,589.50","443,589.50","5.9741","5.9741","0","0.0000"
"08064 Back & neck procedure except spinal fusion, w catas CC","2","29","14.50","334,922.75","167,461.38","17.8676","8.9338","1","8.9338"
"08070 Amputation for MS & CT disorders, no CC","9","255","28.33","968,566.50","107,618.50","38.3595","4.2622","4","4.6917"
"08071 Amputation for MS & CT disorders, w mild CC","29","525","18.10","3,655,079.60","126,037.23","174.6801","6.0235","11","5.8227"
"08072 Amputation for MS & CT disorders, w mod CC","27","496","18.37","4,616,528.78","170,982.55","245.8993","9.1074","15","9.1065"
"08073 Amputation for MS & CT disorders, w severe CC","2","24","12.00","188,002.80","94,001.40","12.6732","6.3366","0","0.0000"
"08074 Amputation for MS & CT disorders, w catas CC","55","944","17.16","6,567,022.91","119,400.42","506.6187","9.2112","17","9.2188"
"08082 Biopsies of MS & CT disorders, w mild to mod CC","2","39","19.50","266,410.00","133,205.00","14.7576","7.3788","1","7.3788"
"08083 Biopsies of MS & CT disorders, w severe CC","2","64","32.00","249,167.50","124,583.75","9.3422","4.6711","1","4.6711"
"08092 Skin graft except hand for MS&CT, w mild to mod CC","1","29","29.00","104,441.00","104,441.00","8.0282","8.0282","1","8.0282"
"08094 Skin graft except hand for MS&CT, w sev to cat CC","1","1","1.00","46,765.00","46,765.00","6.2057","6.2057","0","0.0000"
"08100 Hip & femur proc exc replacement age >17, no CC","6","51","8.50","522,019.55","87,003.26","17.3962","2.8994","4","2.9250"
"08101 Hip & femur proc exc replacement age >17, w mild CC","4","41","10.25","246,699.00","61,674.75","15.7888","3.9472","2","4.0777"
"08102 Hip & femur proc exc replacement age >17, w mod CC","2","28","14.00","215,241.75","107,620.88","9.9624","4.9812","0","0.0000"
"08103 Hip & femur proc exc replacement age >17, w severe CC","35","611","17.46","4,665,990.88","133,314.03","236.1085","6.7460","12","7.3225"
"08104 Hip & femur proc exc replacement age >17, w catas CC","26","514","19.77","3,329,386.48","128,053.33","178.7982","6.8769","10","6.8754"
"08120 Knee procedures except replacement, no CC","1","6","6.00","23,846.75","23,846.75","3.1023","3.1023","0","0.0000"
"08122 Knee procedures except replacement, w mild to mod CC","27","346","12.81","3,060,780.55","113,362.24","154.6400","5.7274","11","6.0875"
"08124 Knee procedures except replacement, w catas CC","20","432","21.60","2,283,594.34","114,179.72","148.3440","7.4172","6","7.4172"
"08130 Shoulder, elbow & forearm proc exc replacement, no CC","1","1","1.00","14,356.00","14,356.00","1.4469","1.4469","0","0.0000"
"08133 Shoulder, elbow & forearm proc exc replacement, w severe CC","3","36","12.00","207,649.52","69,216.51","17.7095","5.9032","0","0.0000"
"08134 Shoulder, elbow & forearm proc exc replacement, w catas CC","1","16","16.00","117,322.00","117,322.00","3.4636","3.4636","0","0.0000"
"08141 Humerus, tibia,fib & ankle proc exc repl age >17, w mild CC","2","17","8.50","200,051.45","100,025.73","5.6924","2.8462","0","0.0000"
"08142 Humerus, tibia,fib & ankle proc exc repl age >17, w mod CC","1","1","1.00","48,905.00","48,905.00","3.0332","3.0332","0","0.0000"
"08143 Humerus, tibia,fib & ankle proc exc repl age >17, w severe CC","11","135","12.27","1,691,158.97","153,741.72","61.3215","5.5747","6","5.9800"
