"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"06661 Miscellneous digestive disorders age > 9, w mild CC","3","8","2.67","13,334.00","4,444.67","1.5306","0.5102","0","0.0000"
"06663 Miscellneous digestive disorders age > 9, w severe CC","12","79","6.58","218,878.95","21,887.90","12.5055","1.0421","1","0.9861"
"06664 Miscellneous digestive disorders age > 9, w catas CC","16","156","9.75","1,022,380.19","63,898.76","42.3445","2.6465","6","2.6210"
"06680 Digest malignancy w chemo- and radiotherapy, no CC","1","3","3.00","10,218.00","10,218.00","3.3375","3.3375","0","0.0000"
"06693 Digest malignancy w chemotherapy, w severe CC","5","92","18.40","229,951.18","45,990.24","22.7320","4.5464","0","0.0000"
"06694 Digest malignancy w chemotherapy, w catas CC","7","114","16.29","386,892.75","55,270.39","45.5850","6.5121","3","6.5308"
"06704 Digest malignancy w radiotherapy, w sev to cat CC","1","52","52.00","154,091.00","154,091.00","5.6576","5.6576","0","0.0000"
"06710 Digest malignancy w diag proc, no CC","7","45","6.43","107,363.75","15,337.68","7.9906","1.1415","0","0.0000"
"06711 Digest malignancy w diag proc, w mild CC","10","169","16.90","676,376.50","67,637.65","14.5162","1.4516","1","1.6686"
"06712 Digest malignancy w diag proc, w mod CC","2","24","12.00","54,188.00","27,094.00","3.3014","1.6507","1","1.6507"
"06713 Digest malignancy w diag proc, w severe CC","22","316","14.36","1,111,431.50","50,519.61","38.9770","1.7717","5","1.7654"
"06714 Digest malignancy w diag proc, w catas CC","71","1,120","15.77","4,764,063.60","68,058.05","248.1626","3.4952","9","3.4758"
"06720 Digest malignancy w blood transfusion, no CC","9","148","16.44","276,613.50","30,734.83","10.6932","1.1881","0","0.0000"
"06722 Digest malignancy w blood transfusion, w mild to mod CC","55","488","8.87","1,291,079.50","23,474.17","88.3559","1.6065","3","1.5978"
"06723 Digest malignancy w blood transfusion, w severe CC","71","791","11.14","2,202,755.50","31,467.94","182.0253","2.5637","6","2.5700"
"06724 Digest malignancy w blood transfusion, w catas CC","192","2,653","13.82","10,753,824.62","57,816.26","761.9841","3.9687","17","3.9776"
"06752 Other digestive system diagnoses, transferred, w mod CC","1","1","1.00","6,167.00","6,167.00","0.4780","0.4780","0","0.0000"
"07010 Pancreas, liver & shunt proc, no CC","1","20","20.00","113,190.00","113,190.00","6.3840","6.3840","0","0.0000"
"07012 Pancreas, liver & shunt proc, w mild to mod CC","1","7","7.00","102,588.00","102,588.00","8.2081","8.2081","1","8.2081"
"07013 Pancreas, liver & shunt proc, w severe CC","2","4","2.00","280,539.00","140,269.50","18.8514","9.4257","0","0.0000"
"07014 Pancreas, liver & shunt proc, w catas CC","36","719","19.97","8,261,242.40","229,478.96","404.8701","11.2464","12","11.2450"
"07020 Biliary tract procedures for malignancy, no CC","1","16","16.00","71,740.25","71,740.25","4.9707","4.9707","0","0.0000"
"07022 Biliary tract procedures for malignancy, w mild to mod CC","1","19","19.00","91,605.00","91,605.00","5.6541","5.6541","1","5.6541"
"07023 Biliary tract procedures for malignancy, w severe CC","3","49","16.33","315,662.51","105,220.84","21.7944","7.2648","0","0.0000"
"07024 Biliary tract procedures for malignancy, w catas CC","9","132","14.67","1,220,683.10","135,631.46","91.2699","10.1411","2","10.1411"
"07030 Biliary tract procedures, no CC","1","9","9.00","36,974.00","36,974.00","3.4611","3.4611","1","3.4611"
"07032 Biliary tract procedures, w mild to mod CC","3","15","5.00","129,447.50","64,723.75","13.4535","4.4845","3","4.4845"
"07033 Biliary tract procedures, w severe CC","8","60","7.50","378,719.00","47,339.88","44.4492","5.5562","3","5.4979"
"07034 Biliary tract procedures, w catas CC","38","511","13.45","5,349,118.50","144,570.77","326.7136","8.5977","11","8.6318"
"07044 Opened cholecystectomy w closed CDE, w catas CC","3","33","11.00","355,092.50","118,364.17","38.1198","12.7066","1","12.7066"
"07050 Opened cholecystectomy, no CC","2","8","4.00","49,350.00","24,675.00","3.9096","1.9548","0","0.0000"
"07052 Opened cholecystectomy, w mod CC","4","10","2.50","85,219.00","28,406.33","11.7508","2.9377","3","2.9126"
"07053 Opened cholecystectomy, w severe CC","15","160","10.67","976,927.00","65,128.47","62.7039","4.1803","3","4.1756"
"07054 Opened cholecystectomy, w catas CC","48","496","10.33","4,122,670.80","87,716.40","318.5614","6.6367","13","6.6268"
"07060 Hepatobiliary diagnostic proc, no CC","3","18","6.00","118,078.25","39,359.42","8.8609","2.9536","3","2.9536"
"07062 Hepatobiliary diagnostic proc, w mild to mod CC","2","15","7.50","44,363.00","22,181.50","7.8939","3.9470","0","0.0000"
"07063 Hepatobiliary diagnostic proc, w severe CC","1","1","1.00","33,167.50","33,167.50","5.1777","5.1777","1","5.1777"
"07064 Hepatobiliary diagnostic proc, w catas CC","30","246","8.20","2,429,056.05","83,760.55","186.1190","6.2040","13","6.1669"
"07070 Oth hepatobil and pancreas OR procedure, no CC","2","26","13.00","53,816.50","26,908.25","6.0720","3.0360","1","3.0360"
"07073 Oth hepatobil and pancreas OR procedure, w severe CC","2","12","6.00","83,699.24","41,849.62","11.5920","5.7960","0","0.0000"
"07074 Oth hepatobil and pancreas OR procedure, w catas CC","16","312","19.50","1,777,768.55","118,517.90","118.3002","7.3938","4","7.4613"
"07082 ERCP with therapeutic procedure, w mild to mod CC","4","66","16.50","383,896.00","95,974.00","14.2600","3.5650","3","3.5371"
"07083 ERCP with therapeutic procedure, w severe CC","2","30","15.00","175,928.00","87,964.00","10.6320","5.3160","0","0.0000"
"07084 ERCP with therapeutic procedure, w catas CC","35","551","15.74","4,221,974.25","120,627.84","296.6564","8.4759","11","8.4737"
"07090 Laparoscopic cholecystectomy w closed CDE, no CC","1","7","7.00","0.00","0.00","4.6404","4.6404","0","0.0000"
"07094 Laparoscopic cholecystectomy w closed CDE, w sev to cat CC","2","44","22.00","200,111.00","100,055.50","14.2020","7.1010","0","0.0000"
"07100 Laparoscopic cholecystectomy, no CC","1","9","9.00","34,882.00","34,882.00","2.2281","2.2281","0","0.0000"
"07103 Laparoscopic cholecystectomy, w severe CC","4","12","3.00","216,705.50","54,176.38","11.2532","2.8133","1","2.8489"
"07104 Laparoscopic cholecystectomy, w catas CC","8","52","6.50","677,746.75","84,718.34","45.3280","5.6660","3","5.6660"
"07110 Pancreas and liver procedures except resection, no CC","2","11","5.50","166,244.00","83,122.00","6.3242","3.1621","1","3.1621"
"07113 Pancreas and liver procedures except resection, w severe CC","7","42","6.00","401,151.00","57,307.29","35.4582","5.0655","0","0.0000"
"07114 Pancreas and liver procedures except resection, w catas CC","50","612","12.24","6,179,375.80","128,737.00","392.6525","7.8530","14","7.8334"
"07129 Trach for hepatobiliary diseases w mech vent 96+ hr, w or wo CC","42","2,567","61.12","19,204,776.11","457,256.57","1,682.8172","40.0671","16","40.0661"
"07139 Trach for hepatobiliary diseases, w or wo CC","5","353","70.60","2,817,484.75","563,496.95","184.0625","36.8125","2","36.7534"
"07500 Cirrhosis & alcoholic hepatitis, no CC","45","201","4.47","706,865.56","15,708.12","25.5192","0.5671","3","0.5595"
"07501 Cirrhosis & alcoholic hepatitis, w mild CC","24","126","5.25","400,167.50","16,673.65","15.2777","0.6366","4","0.6275"
"07502 Cirrhosis & alcoholic hepatitis, w mod CC","19","103","5.42","293,683.30","15,457.02","14.9924","0.7891","0","0.0000"
"07503 Cirrhosis & alcoholic hepatitis, w severe CC","160","841","5.26","3,212,700.42","20,861.69","178.9437","1.1184","26","1.1142"
"07504 Cirrhosis & alcoholic hepatitis, w catas CC","460","3,815","8.29","20,136,651.38","45,149.44","1,467.5884","3.1904","101","3.1762"
"07510 Malig of hepatobil syst/pancreas, not transferred, no CC","287","1,480","5.16","3,128,040.02","11,092.34","266.2320","0.9276","19","0.9262"
"07511 Malig of hepatobil syst/pancreas, not transferred, w mild CC","168","931","5.54","2,453,684.47","15,053.28","200.3651","1.1926","10","1.1685"
"07512 Malig of hepatobil syst/pancreas, not transferred, w mod CC","144","942","6.54","2,113,038.36","14,986.09","248.5518","1.7261","6","1.7134"
"07513 Malig of hepatobil syst/pancreas, not transferred, w severe CC","620","3,552","5.73","9,012,469.39","14,995.79","1,573.0095","2.5371","59","2.5164"
"07514 Malig of hepatobil syst/pancreas, not transferred, w catas CC","376","2,483","6.60","8,453,916.86","23,225.05","1,677.7592","4.4621","62","4.4309"
"07530 Disorders of pancreas, except malignancy, no CC","2","6","3.00","29,489.00","14,744.50","1.6805","0.8402","0","0.0000"
"07531 Disorders of pancreas, except malignancy, w mild CC","12","25","2.08","146,200.75","12,183.40","13.1645","1.0970","5","1.0825"
"07532 Disorders of pancreas, except malignancy, w mod CC","8","17","2.13","158,496.00","19,812.00","12.7088","1.5886","4","1.5310"
"07533 Disorders of pancreas, except malignancy, w severe CC","60","171","2.85","1,559,456.54","27,358.89","136.6876","2.2781","17","2.2496"
"07534 Disorders of pancreas, except malignancy, w catas CC","157","956","6.09","8,504,725.80","54,170.23","698.7836","4.4509","49","4.4433"
"07540 Dis of liver, except malignancy, cirrhosis, alc hepatitis, no CC","16","53","3.31","162,994.00","12,538.00","10.8092","0.6756","0","0.0000"
"07541 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w mild CC","13","40","3.08","143,853.00","11,065.62","11.4545","0.8811","2","0.8907"
"07542 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w mod CC","33","168","5.09","395,176.56","12,349.27","31.0445","0.9407","2","0.9202"
"07543 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w severe CC","171","995","5.82","3,627,050.33","22,116.16","225.5823","1.3192","24","1.3118"
"07544 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w catas CC","368","2,612","7.10","14,709,110.22","40,858.64","1,025.9890","2.7880","89","2.7676"
"07550 Disorder of biliary tract, no CC","7","15","2.14","49,363.50","7,051.93","5.0292","0.7185","1","0.6960"
"07551 Disorder of biliary tract, w mild CC","20","105","5.25","488,475.64","24,423.78","19.2908","0.9645","4","0.9264"
"07552 Disorder of biliary tract, w mod CC","12","52","4.33","293,886.50","24,490.54","12.0032","1.0003","4","0.9562"
"07553 Disorder of biliary tract, w severe CC","111","525","4.73","2,266,270.63","21,379.91","162.1184","1.4605","29","1.4587"
"07554 Disorder of biliary tract, w catas CC","187","1,527","8.17","8,740,262.29","48,557.01","652.5377","3.4895","53","3.5042"
"07570 Hepatobiliary malignancy with chemotherapy, no CC","1","5","5.00","11,987.06","11,987.06","2.3256","2.3256","0","0.0000"
"07572 Hepatobiliary malignancy with chemotherapy, w mod CC","3","83","27.67","217,278.00","72,426.00","10.0554","3.3518","0","0.0000"
"07573 Hepatobiliary malignancy with chemotherapy, w severe CC","1","10","10.00","6,300.00","6,300.00","4.1859","4.1859","1","4.1859"
"07574 Hepatobiliary malignancy with chemotherapy, w catas CC","3","18","6.00","114,246.00","38,082.00","17.0163","5.6721","1","5.6721"
"07590 Hepatobiliary malignancy with diagnostic procedure, no CC","11","106","9.64","285,319.87","31,702.21","19.3355","1.7578","3","1.7208"
"07591 Hepatobiliary malignancy with diagnostic procedure, w mild CC","9","93","10.33","296,689.75","32,965.53","18.3364","2.0374","1","2.0342"
"07592 Hepatobiliary malignancy with diagnostic procedure, w mod CC","7","43","6.14","164,712.06","27,452.01","18.2631","2.6090","1","2.6435"
"07593 Hepatobiliary malignancy with diagnostic procedure, w severe CC","65","743","11.43","2,589,107.00","41,759.79","221.5550","3.4085","18","3.4110"
"07594 Hepatobiliary malignancy with diagnostic procedure, w catas CC","179","1,933","10.80","9,849,567.42","55,647.27","982.1023","5.4866","43","5.4431"
"07600 Hepatobiliary malignancy with blood transfusion, no CC","11","62","5.64","169,539.00","15,412.64","13.2446","1.2041","2","1.1721"
"07601 Hepatobiliary malignancy with blood transfusion, w mild CC","32","152","4.75","448,426.75","14,013.34","44.1602","1.3800","3","1.3696"
"07602 Hepatobiliary malignancy with blood transfusion, w mod CC","23","220","9.57","731,075.75","31,785.90","48.6671","2.1160","2","2.0403"
"07603 Hepatobiliary malignancy with blood transfusion, w severe CC","117","842","7.20","2,714,999.02","23,205.12","369.5373","3.1584","15","3.1409"
"07604 Hepatobiliary malignancy with blood transfusion, w catas CC","435","3,864","8.88","15,876,550.10","37,622.16","2,104.6163","4.8382","78","4.8024"
"07610 Malig of hepatobil syst/pancreas, transferred, no CC","1","1","1.00","4,707.00","4,707.00","0.6396","0.6396","0","0.0000"
"08020 Total hip replacement, no CC","1","15","15.00","39,600.00","39,600.00","3.6184","3.6184","0","0.0000"
"08023 Total hip replacement, w mod to sev CC","1","2","2.00","114,196.25","114,196.25","4.4821","4.4821","0","0.0000"
"08024 Total hip replacement, w catas CC","2","20","10.00","155,561.00","77,780.50","14.7436","7.3718","0","0.0000"
"08034 Knee replacement, w catas CC","1","5","5.00","90,068.00","90,068.00","6.8585","6.8585","0","0.0000"
"08050 Spinal fusion, no CC","1","11","11.00","98,644.00","98,644.00","4.3222","4.3222","1","4.3222"
"08051 Spinal fusion, w mild CC","1","59","59.00","386,653.00","386,653.00","5.1562","5.1562","0","0.0000"
"08053 Spinal fusion, w severe CC","4","104","26.00","820,773.00","205,193.25","25.2876","6.3219","0","0.0000"
"08054 Spinal fusion, w catas CC","19","310","16.32","3,030,910.05","189,431.88","186.1032","9.7949","2","9.7949"
"08063 Back & neck procedure except spinal fusion, w severe CC","1","28","28.00","104,865.00","104,865.00","5.9433","5.9433","0","0.0000"
"08064 Back & neck procedure except spinal fusion, w catas CC","2","41","20.50","168,294.00","84,147.00","17.8676","8.9338","0","0.0000"
"08072 Amputation for MS & CT disorders, w mod CC","2","11","5.50","77,767.00","38,883.50","9.2058","4.6029","1","4.4849"
"08073 Amputation for MS & CT disorders, w severe CC","7","108","15.43","586,427.38","83,775.34","44.3570","6.3367","3","6.3366"
"08074 Amputation for MS & CT disorders, w catas CC","73","1,612","22.08","10,367,575.35","143,994.10","673.7906","9.2300","17","9.2445"
"08084 Biopsies of MS & CT disorders, w catas CC","2","26","13.00","235,899.00","117,949.50","17.4076","8.7038","1","8.7038"
"08100 Hip & femur proc exc replacement age >17, no CC","3","35","11.67","223,502.00","74,500.67","8.3614","2.7871","0","0.0000"
"08101 Hip & femur proc exc replacement age >17, w mild CC","2","42","21.00","188,681.00","94,340.50","6.2066","3.1033","1","3.1033"
"08103 Hip & femur proc exc replacement age >17, w severe CC","4","88","22.00","192,085.75","64,028.58","16.9337","4.2334","2","4.2198"
"08104 Hip & femur proc exc replacement age >17, w catas CC","31","843","27.19","3,879,680.35","129,322.68","213.3357","6.8818","6","6.8754"
"08120 Knee procedures except replacement, no CC","1","6","6.00","14,449.00","14,449.00","2.3167","2.3167","1","2.3167"
"08122 Knee procedures except replacement, w mild to mod CC","1","3","3.00","43,584.00","43,584.00","3.3458","3.3458","0","0.0000"
"08123 Knee procedures except replacement, w severe CC","6","142","23.67","591,389.10","118,277.82","25.8063","4.3010","0","0.0000"
"08124 Knee procedures except replacement, w catas CC","28","569","20.32","2,839,580.80","101,413.60","207.3588","7.4057","8","7.3708"
"08134 Shoulder, elbow & forearm proc exc replacement, w catas CC","6","63","10.50","341,801.75","56,966.96","20.6084","3.4347","0","0.0000"
"08141 Humerus, tibia,fib & ankle proc exc repl age >17, w mild CC","1","25","25.00","95,132.00","95,132.00","2.3402","2.3402","0","0.0000"
"08143 Humerus, tibia,fib & ankle proc exc repl age >17, w severe CC","4","22","5.50","264,078.50","66,019.63","12.8383","3.2096","0","0.0000"
"08144 Humerus, tibia,fib & ankle proc exc repl age >17, w catas CC","12","212","17.67","1,390,194.30","115,849.53","62.6897","5.2241","1","5.2460"
"08150 Humerus, tibia,fib & ankle proc ex repl age 0-17, no CC","1","3","3.00","18,236.00","18,236.00","1.4594","1.4594","0","0.0000"
"08154 Humerus, tibia,fib & ankle proc ex repl age 0-17, w sev to cat CC","2","16","8.00","171,203.00","85,601.50","5.4863","2.7432","1","2.8135"
"08164 Wrist & hand procedure except replacement, w catas CC","2","8","4.00","54,595.00","27,297.50","5.7288","2.8644","1","2.8644"
"08170 Foot procedures, no CC","1","1","1.00","9,054.00","9,054.00","1.1276","1.1276","1","1.1276"
"08173 Foot procedures, w severe CC","1","3","3.00","27,065.50","27,065.50","2.1118","2.1118","0","0.0000"
"08174 Foot procedures, w catas CC","10","106","10.60","728,746.00","72,874.60","27.7710","2.7771","2","2.7771"
"08184 Loc exc & remov of int fix dev of hip & femur, w sev to cat CC","3","76","25.33","349,831.00","116,610.33","11.1660","3.7220","0","0.0000"
"08194 Loc exc & remov of int fix dev exc hip & femur, w catas CC","2","38","19.00","145,877.00","72,938.50","7.6838","3.8419","0","0.0000"
"08200 Soft tissue procedures, no CC","2","31","15.50","99,874.00","49,937.00","2.4011","1.2006","0","0.0000"
