"ชื่อกลุ่ม","ทั้งหมด","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI"
"04571 Respiratory signs and symptoms, w mild CC","404","222.2677","0.5502","190","101.0464","0.5318","130","68.1513","0.5242","81","51.2687","0.6329","2","1.3521","0.6761"
"04572 Respiratory signs and symptoms, w mod CC","467","271.9766","0.5824","258","146.3882","0.5674","150","88.2812","0.5885","54","33.5782","0.6218","2","2.1270","1.0635"
"04573 Respiratory signs and symptoms, w severe CC","565","403.4357","0.7140","310","221.4506","0.7144","185","132.2356","0.7148","62","44.0145","0.7099","4","2.8928","0.7232"
"04574 Respiratory signs and symptoms, w catas CC","95","118.2964","1.2452","45","55.8356","1.2408","28","35.3068","1.2610","22","27.1540","1.2343","0","0.0000","0.0000"
"04580 Pneumothorax, no CC","830","899.0490","1.0832","515","557.6911","1.0829","225","243.0602","1.0803","84","91.9852","1.0951","2","2.0545","1.0273"
"04581 Pneumothorax, w mild CC","326","505.7294","1.5513","159","249.9259","1.5719","97","146.7100","1.5125","69","107.3527","1.5558","1","1.7408","1.7408"
"04582 Pneumothorax, w mod CC","348","586.3833","1.6850","187","311.1253","1.6638","101","168.6680","1.6700","57","101.8524","1.7869","0","0.0000","0.0000"
"04583 Pneumothorax, w severe CC","458","777.3637","1.6973","249","424.8409","1.7062","147","247.9360","1.6866","54","91.0305","1.6858","2","3.4190","1.7095"
"04584 Pneumothorax, w catas CC","134","348.9437","2.6041","71","184.9477","2.6049","42","109.3916","2.6046","20","51.9930","2.5997","0","0.0000","0.0000"
"04590 Bronchitis and asthma, no CC","32,552","12,075.5253","0.3710","23,329","8,647.1473","0.3707","8,893","3,304.8480","0.3716","151","57.4769","0.3806","0","0.0000","0.0000"
"04591 Bronchitis and asthma, w mild CC","4,627","2,404.5791","0.5197","3,354","1,746.7630","0.5208","1,137","587.1520","0.5164","84","45.0449","0.5362","4","2.0659","0.5165"
"04592 Bronchitis and asthma, w mod CC","3,476","2,070.4367","0.5956","2,415","1,440.8891","0.5966","1,005","594.0608","0.5911","42","27.3898","0.6521","4","2.3368","0.5842"
"04593 Bronchitis and asthma, w severe CC","3,239","2,657.7745","0.8206","2,252","1,842.8651","0.8183","883","728.8525","0.8254","67","56.1639","0.8383","3","2.3882","0.7961"
"04594 Bronchitis and asthma, w catas CC","475","676.8851","1.4250","257","365.9781","1.4240","175","244.4453","1.3968","41","63.7919","1.5559","1","1.3349","1.3349"
"04600 Whooping cough and acute bronchiolitis, no CC","5,835","2,152.6330","0.3689","4,265","1,573.5704","0.3689","1,513","557.9764","0.3688","51","18.8764","0.3701","0","0.0000","0.0000"
"04601 Whooping cough and acute bronchiolitis, w mild CC","249","120.3453","0.4833","141","68.0590","0.4827","77","37.3099","0.4845","30","14.4900","0.4830","0","0.0000","0.0000"
"04602 Whooping cough and acute bronchiolitis, w mod CC","615","354.0413","0.5757","378","217.6804","0.5759","201","115.6885","0.5756","33","18.9396","0.5739","3","1.7328","0.5776"
"04603 Whooping cough and acute bronchiolitis, w severe CC","208","164.1384","0.7891","110","86.8874","0.7899","68","53.7402","0.7903","28","21.9272","0.7831","2","1.5836","0.7918"
"04604 Whooping cough and acute bronchiolitis, w catas CC","11","12.7649","1.1604","2","2.3103","1.1552","7","8.1210","1.1601","1","1.1668","1.1668","1","1.1668","1.1668"
"04610 Respiratory neoplasms, no CC","1,566","1,281.5761","0.8184","965","786.3031","0.8148","467","386.1451","0.8269","112","91.3517","0.8156","13","10.1006","0.7770"
"04611 Respiratory neoplasms, w mild CC","803","799.1481","0.9952","450","445.4246","0.9898","208","203.4935","0.9783","133","138.0671","1.0381","10","10.4027","1.0403"
"04612 Respiratory neoplasms, w mod CC","316","391.6596","1.2394","151","187.7546","1.2434","103","128.8895","1.2514","60","71.8833","1.1981","2","3.1322","1.5661"
"04613 Respiratory neoplasms, w severe CC","1,117","1,306.7086","1.1698","700","815.2086","1.1646","325","382.7369","1.1777","81","96.1624","1.1872","4","4.5078","1.1270"
"04614 Respiratory neoplasms, w catas CC","431","762.2757","1.7686","232","410.2906","1.7685","137","242.6057","1.7708","60","105.9266","1.7654","1","1.6638","1.6638"
"04620 Pleural effusion, not transferred, no CC","1,249","1,047.3719","0.8386","776","649.2471","0.8367","351","292.6426","0.8337","96","84.4714","0.8799","6","5.0580","0.8430"
"04622 Pleural effusion, not transferred, w mild to mod CC","569","596.3460","1.0481","329","356.0221","1.0821","171","166.5154","0.9738","61","65.9197","1.0807","4","3.8990","0.9748"
"04623 Pleural effusion, not transferred, w severe CC","587","760.5535","1.2957","354","459.7126","1.2986","156","200.5850","1.2858","64","83.2324","1.3005","4","5.2380","1.3095"
"04624 Pleural effusion, not transferred, w catas CC","138","335.1123","2.4284","76","184.9500","2.4336","46","111.6648","2.4275","13","31.3539","2.4118","1","2.2674","2.2674"
"04630 Interstitial lung disease, no CC","279","203.9643","0.7311","109","75.4067","0.6918","105","77.4086","0.7372","55","44.0726","0.8013","6","4.2835","0.7139"
"04631 Interstitial lung disease, w mild CC","103","129.5146","1.2574","43","51.7288","1.2030","30","37.0143","1.2338","28","39.2242","1.4009","1","0.7456","0.7456"
"04632 Interstitial lung disease, w mod CC","68","70.2749","1.0335","28","28.9620","1.0344","31","32.0559","1.0341","7","7.2405","1.0344","0","0.0000","0.0000"
"04633 Interstitial lung disease, w severe CC","140","186.6570","1.3333","60","79.8530","1.3309","55","73.7052","1.3401","23","30.5103","1.3265","1","1.2473","1.2473"
"04634 Interstitial lung disease, w catas CC","31","58.4660","1.8860","12","22.7115","1.8926","15","28.2397","1.8826","4","7.5148","1.8787","0","0.0000","0.0000"
"04640 Other respiratory system diagnoses, no CC","2,422","1,058.4647","0.4370","1,721","754.5307","0.4384","598","257.4808","0.4306","88","39.8664","0.4530","4","1.9393","0.4848"
"04641 Other respiratory system diagnoses, w mild CC","466","311.9935","0.6695","207","134.7503","0.6510","170","111.9785","0.6587","86","63.4761","0.7381","0","0.0000","0.0000"
"04642 Other respiratory system diagnoses, w mod CC","523","451.1734","0.8627","292","237.3952","0.8130","171","153.4530","0.8974","51","52.3473","1.0264","5","5.0064","1.0013"
"04643 Other respiratory system diagnoses, w severe CC","450","500.7913","1.1129","225","249.6664","1.1096","156","174.0416","1.1157","66","73.7068","1.1168","1","1.1255","1.1255"
"04644 Other respiratory system diagnoses, w catas CC","76","209.3513","2.7546","32","88.5456","2.7671","25","69.0143","2.7606","18","49.0609","2.7256","0","0.0000","0.0000"
"04650 Respiratory neoplasms with chemo- and radiother, no CC","6","19.2624","3.2104","5","16.0031","3.2006","1","3.2593","3.2593","0","0.0000","0.0000","0","0.0000","0.0000"
"04652 Respiratory neoplasms with chemo- and radiother, w mild to mod CC","2","9.0788","4.5394","1","4.5394","4.5394","0","0.0000","0.0000","1","4.5394","4.5394","0","0.0000","0.0000"
"04653 Respiratory neoplasms with chemo- and radiother, w severe CC","1","5.8129","5.8129","0","0.0000","0.0000","0","0.0000","0.0000","1","5.8129","5.8129","0","0.0000","0.0000"
"04660 Respiratory neoplasms with chemotherapy, no CC","860","1,726.5518","2.0076","714","1,426.0428","1.9973","127","259.9183","2.0466","17","35.8441","2.1085","0","0.0000","0.0000"
"04661 Respiratory neoplasms with chemotherapy, w mild CC","149","347.5065","2.3323","113","264.2734","2.3387","28","65.0339","2.3226","8","18.1992","2.2749","0","0.0000","0.0000"
"04662 Respiratory neoplasms with chemotherapy, w mod CC","36","101.2006","2.8111","20","55.6010","2.7801","14","39.0016","2.7858","2","6.5980","3.2990","0","0.0000","0.0000"
"04663 Respiratory neoplasms with chemotherapy, w severe CC","64","202.5785","3.1653","51","159.8620","3.1345","11","36.5537","3.3231","1","2.9754","2.9754","0","0.0000","0.0000"
"04664 Respiratory neoplasms with chemotherapy, w catas CC","8","39.6484","4.9561","4","19.4676","4.8669","3","15.3139","5.1046","1","4.8669","4.8669","0","0.0000","0.0000"
"04670 Respiratory neoplasms with radiotherapy, no CC","58","167.2801","2.8841","48","138.6632","2.8888","5","14.2941","2.8588","5","14.3228","2.8646","0","0.0000","0.0000"
"04671 Respiratory neoplasms with radiotherapy, w mild CC","13","40.6474","3.1267","6","19.7948","3.2991","6","18.0380","3.0063","1","2.8146","2.8146","0","0.0000","0.0000"
"04672 Respiratory neoplasms with radiotherapy, w mod CC","15","84.5675","5.6378","9","55.4508","6.1612","2","7.5100","3.7550","4","21.6067","5.4017","0","0.0000","0.0000"
"04673 Respiratory neoplasms with radiotherapy, w severe CC","24","106.9580","4.4566","16","71.2756","4.4547","7","31.2221","4.4603","1","4.4603","4.4603","0","0.0000","0.0000"
"04674 Respiratory neoplasms with radiotherapy, w catas CC","12","84.0336","7.0028","8","56.0224","7.0028","2","14.0056","7.0028","2","14.0056","7.0028","0","0.0000","0.0000"
"04680 Respiratory neoplasms with diag proc, no CC","648","929.5850","1.4345","456","653.0397","1.4321","155","224.8675","1.4508","24","34.4776","1.4366","0","0.0000","0.0000"
"04681 Respiratory neoplasms with diag proc, w mild CC","155","324.9258","2.0963","83","174.5255","2.1027","49","101.5455","2.0724","20","43.8452","2.1923","0","0.0000","0.0000"
"04682 Respiratory neoplasms with diag proc, w mod CC","110","237.6709","2.1606","59","131.9705","2.2368","33","65.0819","1.9722","14","33.9182","2.4227","0","0.0000","0.0000"
"04683 Respiratory neoplasms with diag proc, w severe CC","297","697.6482","2.3490","197","463.3217","2.3519","71","166.2739","2.3419","22","51.4759","2.3398","0","0.0000","0.0000"
"04684 Respiratory neoplasms with diag proc, w catas CC","156","702.0115","4.5001","88","395.9871","4.4999","45","202.1019","4.4912","21","94.8779","4.5180","0","0.0000","0.0000"
"04690 Respiratory neoplasms with blood transfusion, no CC","219","226.8761","1.0360","79","79.8624","1.0109","60","64.6216","1.0770","78","80.3186","1.0297","2","2.0735","1.0368"
"04691 Respiratory neoplasms with blood transfusion, w mild CC","281","353.1120","1.2566","134","164.6238","1.2285","100","129.9266","1.2993","44","54.9659","1.2492","1","1.2272","1.2272"
"04692 Respiratory neoplasms with blood transfusion, w mod CC","111","232.6281","2.0957","51","96.1640","1.8856","40","83.5540","2.0889","20","52.9101","2.6455","0","0.0000","0.0000"
"04693 Respiratory neoplasms with blood transfusion, w severe CC","190","341.6521","1.7982","103","185.0813","1.7969","64","114.9085","1.7954","22","39.8755","1.8125","1","1.7868","1.7868"
"04694 Respiratory neoplasms with blood transfusion, w catas CC","124","484.7797","3.9095","55","214.6536","3.9028","40","156.1356","3.9034","27","106.1351","3.9309","1","3.9277","3.9277"
"04700 Pyothorax, no CC","376","919.4251","2.4453","179","434.0281","2.4247","119","292.2117","2.4556","75","185.2422","2.4699","2","5.5826","2.7913"
"04701 Pyothorax, w mild CC","89","296.1377","3.3274","29","97.6662","3.3678","39","131.5958","3.3743","20","64.1818","3.2091","0","0.0000","0.0000"
"04702 Pyothorax, w mod CC","85","250.0332","2.9416","31","91.0435","2.9369","29","85.2443","2.9395","24","70.7927","2.9497","0","0.0000","0.0000"
"04703 Pyothorax, w severe CC","178","565.9188","3.1793","75","239.1802","3.1891","67","212.9958","3.1790","35","110.6144","3.1604","0","0.0000","0.0000"
"04704 Pyothorax, w catas CC","68","399.6921","5.8778","25","147.0438","5.8818","29","170.5966","5.8826","13","76.1487","5.8576","0","0.0000","0.0000"
"04710 Pulmonary edema and respiratory failure, transferred, no CC","82","40.2669","0.4911","21","10.0769","0.4799","22","10.5205","0.4782","38","19.1558","0.5041","1","0.5137","0.5137"
"04712 Pulmonary edema and respiratory failure, transferred, w mild to mod CC","28","14.0824","0.5029","7","3.5147","0.5021","12","6.0370","0.5031","8","4.0286","0.5036","1","0.5021","0.5021"
"04713 Pulmonary edema and respiratory failure, transferred, w severe CC","105","70.4761","0.6712","42","28.0650","0.6682","40","26.9304","0.6733","22","14.8128","0.6733","0","0.0000","0.0000"
"04714 Pulmonary edema and respiratory failure, transferred, w catas CC","43","42.9330","0.9984","13","12.9294","0.9946","19","18.9966","0.9998","10","9.9735","0.9974","1","1.0335","1.0335"
"04720 Pleural effusion, transferred, no CC","406","317.0339","0.7809","169","123.5581","0.7311","130","99.9556","0.7689","102","89.5907","0.8783","5","3.9295","0.7859"
"04721 Pleural effusion, transferred, w mild CC","82","68.7092","0.8379","27","20.6715","0.7656","25","22.9202","0.9168","28","23.6466","0.8445","2","1.4709","0.7355"
"04722 Pleural effusion, transferred, w mod CC","83","65.8445","0.7933","32","25.2433","0.7889","32","25.4623","0.7957","17","13.5215","0.7954","1","0.8087","0.8087"
"04723 Pleural effusion, transferred, w severe CC","225","218.2232","0.9699","94","91.2372","0.9706","90","87.2422","0.9694","39","37.8489","0.9705","2","1.8949","0.9475"
"04724 Pleural effusion, transferred, w catas CC","60","88.3428","1.4724","20","29.2428","1.4621","32","47.2452","1.4764","8","11.8548","1.4819","0","0.0000","0.0000"
"05013 Valve replacement and open valvuloplasty w cath, w mild to sev CC","1","15.5647","15.5647","0","0.0000","0.0000","1","15.5647","15.5647","0","0.0000","0.0000","0","0.0000","0.0000"
"05014 Valve replacement and open valvuloplasty w cath, w catas CC","15","277.6710","18.5114","8","148.1836","18.5230","5","92.4910","18.4982","1","18.4982","18.4982","0","0.0000","0.0000"
"05020 Valve replacement and open valvuloplasty, no CC","75","967.7980","12.9040","59","763.5997","12.9424","16","204.1983","12.7624","0","0.0000","0.0000","0","0.0000","0.0000"
"05023 Valve replacement and open valvuloplasty, w mild to sev CC","31","392.9126","12.6746","25","316.8650","12.6746","2","25.3492","12.6746","2","25.3492","12.6746","0","0.0000","0.0000"
"05024 Valve replacement and open valvuloplasty, w catas CC","167","2,379.8995","14.2509","82","1,168.3032","14.2476","49","698.6827","14.2588","15","213.7140","14.2476","0","0.0000","0.0000"
"05039 Coronary bypass with PTCA, w or wo CC","6","171.6755","28.6126","2","56.0826","28.0413","2","58.0723","29.0362","1","28.7603","28.7603","0","0.0000","0.0000"
"05040 Coronary bypass with cath, no CC","2","33.9719","16.9860","2","33.9719","16.9860","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"05043 Coronary bypass with cath, w severe CC","3","59.1177","19.7059","3","59.1177","19.7059","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"05044 Coronary bypass with cath, w catas CC","16","358.3904","22.3994","12","268.7928","22.3994","4","89.5976","22.3994","0","0.0000","0.0000","0","0.0000","0.0000"
"05050 Coronary bypass, no CC","20","280.8540","14.0427","13","182.5551","14.0427","6","84.2562","14.0427","1","14.0427","14.0427","0","0.0000","0.0000"
"05052 Coronary bypass, w mild to mod CC","12","185.6904","15.4742","5","77.3710","15.4742","2","30.9484","15.4742","0","0.0000","0.0000","0","0.0000","0.0000"
"05053 Coronary bypass, w severe CC","19","309.4112","16.2848","13","211.7024","16.2848","2","32.5696","16.2848","1","16.2848","16.2848","0","0.0000","0.0000"
"05054 Coronary bypass, w catas CC","157","3,025.8971","19.2732","95","1,830.6383","19.2699","24","463.0444","19.2935","3","57.8064","19.2688","0","0.0000","0.0000"
"05060 Other cardiothoracic proc, no CC","33","292.9257","8.8765","23","205.9558","8.9546","7","59.1648","8.4521","3","27.8051","9.2684","0","0.0000","0.0000"
"05062 Other cardiothoracic proc, w mild to mod CC","5","45.2105","9.0421","2","18.0842","9.0421","2","18.0842","9.0421","1","9.0421","9.0421","0","0.0000","0.0000"
"05063 Other cardiothoracic proc, w severe CC","5","50.7040","10.1408","1","10.1408","10.1408","2","20.2816","10.1408","1","10.1408","10.1408","0","0.0000","0.0000"
"05064 Other cardiothoracic proc, w catas CC","50","655.6437","13.1129","29","380.2335","13.1115","16","209.8527","13.1158","5","65.5575","13.1115","0","0.0000","0.0000"
"05079 Thoracoabdominal proc combination, w or wo CC","3","82.4882","27.4961","2","52.4309","26.2155","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"05080 Major cardiovascular proc, no CC","131","923.1482","7.0469","79","574.4980","7.2721","40","269.0165","6.7254","8","54.3900","6.7988","0","0.0000","0.0000"
"05082 Major cardiovascular proc, w mild to mod CC","19","146.9304","7.7332","10","77.0628","7.7063","3","23.2350","7.7450","5","38.8876","7.7775","0","0.0000","0.0000"
"05083 Major cardiovascular proc, w severe CC","58","545.9838","9.4135","38","358.2298","9.4271","11","103.6651","9.4241","7","65.2407","9.3201","0","0.0000","0.0000"
"05084 Major cardiovascular proc, w catas CC","135","1,567.8890","11.6140","86","997.5416","11.5993","36","419.3557","11.6488","10","116.6387","11.6639","0","0.0000","0.0000"
"05090 Major amputation, no CC","123","499.8355","4.0637","59","241.5810","4.0946","37","149.9060","4.0515","24","94.6129","3.9422","2","10.1607","5.0804"
"05092 Major amputation, w mild to mod CC","67","326.1091","4.8673","36","175.2228","4.8673","17","82.7441","4.8673","10","48.6730","4.8673","0","0.0000","0.0000"
"05093 Major amputation, w severe CC","96","557.0833","5.8030","65","377.1562","5.8024","21","121.8861","5.8041","6","34.8246","5.8041","0","0.0000","0.0000"
"05094 Major amputation, w catas CC","104","738.0195","7.0963","52","368.6970","7.0903","34","241.4811","7.1024","15","106.5345","7.1023","0","0.0000","0.0000"
