"โรงพยาบาล","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์"
"10981  :  โรงพยาบาลคอนสาร","0","0","0","0","23","6","43","17","36","17","30","15","0","0","0","0","19","9","46","5","69","30","42","13"
"10982  :  โรงพยาบาลภักดีชุมพล","2","0","1","0","4","0","2","0","4","0","7","1","2","0","5","1","3","0","5","0","5","0","3","0"
"10983  :  โรงพยาบาลเนินสง่า","47","12","31","5","76","12","78","9","52","16","51","18","29","3","42","9","70","23","59","14","61","15","53","11"
"10703  :  โรงพยาบาลอำนาจเจริญ","1","0","5","0","4","0","4","0","5","0","11","0","7","0","9","0","14","1","5","1","17","0","12","2"
"10985  :  โรงพยาบาลชานุมาน","1","0","7","1","2","0","12","4","81","69","8","3","10","1","0","0","3","0","4","2","8","2","5","1"
"10986  :  โรงพยาบาลปทุมราชวงศา","0","0","0","0","0","0","0","0","0","0","22","10","5","2","47","23","7","4","0","0","0","0","2","0"
"10987  :  โรงพยาบาลพนา","0","0","0","0","3","0","1","0","0","0","30","19","1","1","1","0","1","0","0","0","1","0","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","1","1","53","10","56","5","50","6","55","8","70","3","63","5","81","3","71","5","74","4","79","5","62","7"
"10989  :  โรงพยาบาลหัวตะพาน","2","1","3","0","0","0","53","17","1","1","3","0","3","0","2","0","2","0","1","0","9","9","6","0"
"10990  :  โรงพยาบาลลืออำนาจ","40","7","46","7","48","11","65","4","147","30","64","3","69","6","67","4","63","6","55","7","40","5","50","7"
"11040  :  โรงพยาบาลบึงกาฬ","18","3","7","2","11","0","9","0","12","1","4","1","2","1","6","1","7","1","3","1","9","2","5","1"
"11041  :  โรงพยาบาลพรเจริญ","28","4","50","5","15","2","7","1","8","3","4","1","12","2","32","1","14","0","4","0","1","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","102","9","175","27","251","85","101","8","106","10","121","11","107","17","144","11","125","12","116","11","113","7","78","4"
"11048  :  โรงพยาบาลบึงโขงหลง","8","0","10","0","9","0","10","0","11","0","9","0","3","0","10","0","13","1","6","1","5","0","7","0"
"11049  :  โรงพยาบาลศรีวิไล","98","10","67","8","89","26","86","20","114","23","108","30","55","2","70","1","88","9","80","8","78","6","78","7"
"11050  :  โรงพยาบาลบุ่งคล้า","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","0","0","2","0","0","0","0","0","4","1","4","2","2","0","0","0","0","0","0","0","1","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","20","4","14","0","20","3","15","1","11","2","17","1","22","2","26","0","28","3","31","2","0","0","29","1"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","3","0","1","0","5","1","1","0","0","0","0","0","0","0","3","0","0","0","0","0","1","1","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","26","3","39","6","37","2","27","3","39","5","29","2","25","6","41","3","25","1","29","4","27","2","0","0"
"10998  :  โรงพยาบาลชุมแพ","26","12","39","10","85","13","106","11","91","11","107","21","92","14","114","13","104","11","120","16","118","25","104","21"
"10999  :  โรงพยาบาลสีชมพู","7","0","14","2","4","1","12","1","14","2","29","3","34","5","45","9","41","5","53","2","49","6","42","7"
"11000  :  โรงพยาบาลน้ำพอง","9","4","4","2","6","5","24","1","7","2","4","0","3","0","6","0","4","0","4","1","2","0","1","0"
"11001  :  โรงพยาบาลอุบลรัตน์","80","9","48","5","60","5","63","6","78","7","65","9","76","10","88","12","90","7","88","6","64","8","72","5"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","4","1","9","0","23","3","23","3","14","2","20","1","1,704","172","1,403","124","429","41","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"11004  :  โรงพยาบาลพล","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","13","2","13","4","10","0"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","2","0","3","0","5","2","4","0","3","0","1","0","3","0","6","1","2","0","4","2","6","0","2","0"
"11010  :  โรงพยาบาลชนบท","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","18","2","29","2","32","3","44","2","30","3","47","4","32","2","44","6","37","5","46","2","39","5","52","4"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","131","15","81","24","62","21","58","6","65","16","92","23","48","8","71","10","38","8","36","4","56","8","53","12"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","29","5","12","1","10","0","22","0","15","0","10","2","38","4","31","4","34","6","34","3","35","2","31","5"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11015  :  โรงพยาบาลกุมภวาปี","13","1","23","2","8","1","10","2","13","2","16","1","2","0","9","0","0","0","5","0","6","0","9","1"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","9","8","1","1","0","0","0","0","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11018  :  โรงพยาบาลหนองหาน","14","1","37","3","29","2","50","5","34","5","31","2","18","4","33","1","26","1","11","1","39","2","35","2"
"11019  :  โรงพยาบาลทุ่งฝน","24","3","11","1","10","2","19","12","44","33","32","24","16","8","0","0","0","0","0","0","4","4","0","0"
"11020  :  โรงพยาบาลไชยวาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11021  :  โรงพยาบาลศรีธาตุ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","2","0","13","4","1","0","1","0","0","0","5","4","3","0","0","0","5","1","3","0","1","0","6","0"
"11023  :  โรงพยาบาลบ้านผือ","3","0","2","1","2","0","3","1","1","0","0","0","1","0","3","0","0","0","4","0","3","0","2","0"
"11024  :  โรงพยาบาลน้ำโสม","0","0","0","0","16","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11025  :  โรงพยาบาลเพ็ญ","3","0","4","0","3","0","1","0","0","0","2","0","0","0","0","0","5","1","6","0","1","0","2","0"
"11026  :  โรงพยาบาลสร้างคอม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11027  :  โรงพยาบาลหนองแสง","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"11028  :  โรงพยาบาลนายูง","0","0","0","0","0","0","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","60","40","50","35","9","6","4","2","6","2","3","2","7","1","59","35","36","29","8","6","72","25","204","43"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
