"โรงพยาบาล","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์"
"10991  :  โรงพยาบาลนากลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","0","0","1","1","3","0","0","0","0","0","1","0","1","0","2","0","0","0","1","0","0","0","1","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","25","2","34","2","33","3","18","0","20","4","41","4","36","2","25","6","13","2","19","4","15","1","34","2"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","31","1","29","1","26","4","27","5","22","5","14","1","9","1","9","1","5","0","10","4","1","0","1","0"
"10998  :  โรงพยาบาลชุมแพ","102","17","104","14","91","12","89","11","73","8","45","17","17","2","20","2","16","1","20","4","17","2","25","4"
"10999  :  โรงพยาบาลสีชมพู","46","6","49","5","52","9","37","3","28","6","43","6","39","5","39","5","39","5","30","2","33","6","48","7"
"11000  :  โรงพยาบาลน้ำพอง","10","2","5","1","10","5","21","6","7","0","16","4","3","0","4","1","9","2","1","0","7","0","11","4"
"11001  :  โรงพยาบาลอุบลรัตน์","59","3","65","7","79","12","86","13","54","3","72","10","72","8","72","7","76","4","70","10","73","6","44","1"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0"
"11004  :  โรงพยาบาลพล","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","1","0","5","0","2","0","7","2","5","2","5","2","3","1","8","1","1","1","3","1","4","0","2","0"
"11006  :  โรงพยาบาลแวงน้อย","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","9","3","10","1","13","0","7","0","2","0","7","0","0","0","3","0","6","3","6","0","6","0","9","0"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","0","0","1","0","6","0","2","0","2","0","4","0","2","0","5","0","6","0","1","0","0","0","1","0"
"11010  :  โรงพยาบาลชนบท","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","28","2","26","2","28","3","26","3","20","1","29","4","27","5","33","2","34","4","27","0","20","3","16","2"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","43","9","48","1","40","2","42","7","51","7","35","4","36","4","40","3","45","5","37","3","21","2","41","5"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","26","0","24","2","32","2","18","2","15","3","27","2","23","3","29","3","26","4","25","1","19","0","17","1"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0","0","0","0","1","0","1","0","0","0","5","0","1","0","3","1","1","0","2","0","1","0"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11015  :  โรงพยาบาลกุมภวาปี","3","0","1","0","2","0","7","1","13","2","8","0","6","0","4","0","8","1","1","0","0","0","6","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","17","9","0","0","11","10","18","18","11","11","25","19","3","3","0","0","0","0","0","0","0","0","0","0"
"11018  :  โรงพยาบาลหนองหาน","34","4","24","3","36","4","27","7","23","2","33","5","32","2","12","3","21","1","4","1","25","0","19","1"
"11019  :  โรงพยาบาลทุ่งฝน","41","36","22","22","4","4","24","20","36","34","34","29","30","29","21","18","9","9","15","13","10","9","16","16"
"11020  :  โรงพยาบาลไชยวาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11021  :  โรงพยาบาลศรีธาตุ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","2","0","3","0","1","0","0","0","0","0","0","0","3","0","5","1","2","1","0","0","0","0","0","0"
"11023  :  โรงพยาบาลบ้านผือ","0","0","2","0","1","1","2","0","2","0","3","0","4","0","1","0","0","0","0","0","3","0","1","0"
"11024  :  โรงพยาบาลน้ำโสม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11025  :  โรงพยาบาลเพ็ญ","2","0","4","0","2","1","3","0","0","0","1","0","4","0","2","0","1","0","0","0","0","0","1","0"
"11026  :  โรงพยาบาลสร้างคอม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11027  :  โรงพยาบาลหนองแสง","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11028  :  โรงพยาบาลนายูง","0","0","0","0","0","0","0","0","0","0","1","0","3","0","2","0","3","0","1","0","3","1","3","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","24","19","7","6","14","8","1","1","0","0","2","1","1","1","8","3","5","0","1","0","0","0","0","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","116","26","120","18","107","14","96","7","97","12","103","12","107","10","133","10","122","10","99","9","81","10","66","3"
"11030  :  โรงพยาบาลนาด้วง","15","1","12","0","13","2","14","1","129","49","73","28","6","0","8","0","10","1","7","0","15","5","17","5"
"11031  :  โรงพยาบาลเชียงคาน","128","10","91","10","114","9","109","14","89","7","126","15","138","17","129","18","131","16","131","12","110","4","103","6"
"11032  :  โรงพยาบาลปากชม","15","1","22","2","17","2","27","1","23","2","174","70","56","12","42","7","30","0","32","1","30","4","32","3"
"11033  :  โรงพยาบาลนาแห้ว","18","3","25","3","28","5","25","5","27","2","32","2","13","0","22","3","16","2","24","2","18","2","22","1"
"11034  :  โรงพยาบาลภูเรือ","9","0","3","1","10","2","13","3","8","1","9","1","5","1","7","0","7","0","1","0","3","1","0","0"
"11035  :  โรงพยาบาลท่าลี่","21","2","18","0","21","3","25","1","18","2","18","1","5","1","7","0","10","3","6","1","2","0","11","3"
"11036  :  โรงพยาบาลวังสะพุง","4","0","1","0","5","0","2","0","13","4","6","0","2","0","5","0","3","0","8","2","5","0","5","1"
"11037  :  โรงพยาบาลภูกระดึง","39","9","52","5","58","3","18","2","32","5","102","26","38","6","22","4","37","11","10","0","11","2","18","6"
"11038  :  โรงพยาบาลภูหลวง","1","0","4","0","1","0","1","0","0","0","4","0","1","0","0","0","2","0","1","0","0","0","3","0"
"11039  :  โรงพยาบาลผาขาว","76","6","76","9","72","4","62","6","50","4","53","2","67","6","64","10","45","3","41","2","42","3","60","5"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","35","2","96","6","146","23","60","14","22","4","48","7","40","4","44","2","49","3","24","3","44","6","36","6"
"14133  :  โรงพยาบาลเอราวัณ","10","0","7","2","8","0","11","1","14","2","8","2","4","0","6","1","6","0","6","0","4","1","9","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","14","2","22","7","15","2","20","1","13","0","32","9","24","1","22","4","23","4","12","0","20","0","18","0"
"10706  :  โรงพยาบาลหนองคาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","0","0","0","0","1","0","0","0","0","0","1","0","0","0","2","1","0","0","0","0","2","0","1","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","61","5","56","4","61","7","44","9","58","6","74","7","47","8","71","9","73","9","63","4","0","0","0","0"
