"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ"
"11365  :  โรงพยาบาลท่าฉาง","26","7","26.92","8","3","37.50","5","1","20.00","7","1","14.29","6","2","33.33"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","14","7","50.00","3","3","100.00","6","3","50.00","2","0","0.00","3","1","33.33"
"11368  :  โรงพยาบาลเคียนซา","45","23","51.11","14","5","35.71","10","6","60.00","10","6","60.00","11","6","54.55"
"11369  :  โรงพยาบาลพระแสง","40","21","52.50","11","7","63.64","13","7","53.85","8","4","50.00","8","3","37.50"
"11370  :  โรงพยาบาลพุนพิน","103","44","42.72","26","13","50.00","29","10","34.48","21","10","47.62","27","11","40.74"
"11371  :  โรงพยาบาลชัยบุรี","11","5","45.45","3","2","66.67","5","2","40.00","2","1","50.00","1","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","54","1","1.85","18","0","0.00","13","1","7.69","9","0","0.00","14","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","19","6","31.58","2","1","50.00","2","1","50.00","7","3","42.86","8","1","12.50"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","11","2","18.18","2","2","100.00","4","0","0.00","4","0","0.00","1","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","6","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","26","24","92.31","9","9","100.00","7","6","85.71","4","4","100.00","6","5","83.33"
"11373  :  โรงพยาบาลกระบุรี","20","0","0.00","3","0","0.00","6","0","0.00","7","0","0.00","4","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","6","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","80","49","61.25","23","9","39.13","19","12","63.16","24","17","70.83","14","11","78.57"
"11376  :  โรงพยาบาลท่าแซะ","27","9","33.33","11","3","27.27","7","2","28.57","7","3","42.86","2","1","50.00"
"11377  :  โรงพยาบาลปะทิว","12","5","41.67","0","0","0.00","4","2","50.00","4","1","25.00","4","2","50.00"
"11378  :  โรงพยาบาลมาบอำมฤต","32","24","75.00","6","4","66.67","4","4","100.00","12","12","100.00","10","4","40.00"
"11379  :  โรงพยาบาลหลังสวน","56","31","55.36","19","7","36.84","13","9","69.23","10","6","60.00","14","9","64.29"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","12","4","33.33","2","0","0.00","4","0","0.00","5","3","60.00","1","1","100.00"
"11381  :  โรงพยาบาลละแม","26","12","46.15","6","1","16.67","6","4","66.67","7","2","28.57","7","5","71.43"
"11382  :  โรงพยาบาลพะโต๊ะ","64","51","79.69","17","15","88.24","11","9","81.82","16","13","81.25","20","14","70.00"
"11383  :  โรงพยาบาลสวี","39","28","71.79","8","5","62.50","12","7","58.33","14","11","78.57","5","5","100.00"
"11385  :  โรงพยาบาลทุ่งตะโก","18","7","38.89","6","3","50.00","4","1","25.00","6","2","33.33","2","1","50.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","52","17","32.69","14","4","28.57","11","4","36.36","15","2","13.33","12","7","58.33"
"11403  :  โรงพยาบาลควนกาหลง","27","0","0.00","7","0","0.00","8","0","0.00","9","0","0.00","3","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","40","10","25.00","6","4","66.67","9","2","22.22","16","4","25.00","9","0","0.00"
"28786  :  โรงพยาบาลมะนัง","21","11","52.38","5","3","60.00","6","2","33.33","5","1","20.00","5","5","100.00"
"10683  :  โรงพยาบาลตรัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","14","7","50.00","4","2","50.00","4","2","50.00","1","1","100.00","5","2","40.00"
"11408  :  โรงพยาบาลย่านตาขาว","23","14","60.87","9","7","77.78","4","0","0.00","5","4","80.00","5","3","60.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","23","12","52.17","8","3","37.50","7","6","85.71","3","3","100.00","5","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","26","2","7.69","11","1","9.09","4","1","25.00","7","0","0.00","4","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","4","2","50.00","1","1","100.00","1","1","100.00","1","0","0.00","1","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","27","21","77.78","7","5","71.43","7","6","85.71","5","4","80.00","8","6","75.00"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","22","19","86.36","6","6","100.00","2","2","100.00","7","6","85.71","7","5","71.43"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","11","8","72.73","4","4","100.00","2","2","100.00","2","1","50.00","3","1","33.33"
"11420  :  โรงพยาบาลป่าบอน","11","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","5","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","19","11","57.89","7","4","57.14","4","3","75.00","2","1","50.00","6","3","50.00"
"10748  :  โรงพยาบาลปัตตานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","52","28","53.85","14","9","64.29","17","9","52.94","13","8","61.54","8","2","25.00"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","186","118","63.44","24","13","54.17","50","25","50.00","54","37","68.52","58","43","74.14"
"11436  :  โรงพยาบาลบาเจาะ","50","40","80.00","19","17","89.47","16","11","68.75","10","9","90.00","5","3","60.00"
"11437  :  โรงพยาบาลระแงะ","130","38","29.23","42","10","23.81","31","5","16.13","26","11","42.31","31","12","38.71"
"11438  :  โรงพยาบาลรือเสาะ","117","2","1.71","37","1","2.70","31","1","3.23","22","0","0.00","27","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","92","2","2.17","24","1","4.17","24","0","0.00","23","1","4.35","21","0","0.00"
"11440  :  โรงพยาบาลแว้ง","55","2","3.64","13","0","0.00","15","1","6.67","18","0","0.00","9","1","11.11"
"11441  :  โรงพยาบาลสุคิริน","29","3","10.34","10","2","20.00","6","1","16.67","3","0","0.00","10","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","150","1","0.67","37","1","2.70","37","0","0.00","42","0","0.00","34","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","56","3","5.36","20","0","0.00","16","1","6.25","12","1","8.33","8","1","12.50"
"15010  :  โรงพยาบาลเจาะไอร้อง","106","14","13.21","31","7","22.58","29","2","6.90","22","3","13.64","24","2","8.33"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","19","7","36.84","10","2","20.00","6","3","50.00","1","1","100.00","2","1","50.00"
