"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10967  :  โรงพยาบาลมหาชนะชัย","87","17","0","0","17","19.54","22","4","0","0","4","18.18","8","5","0","0","5","62.50","22","6","0","0","6","27.27","35","2","0","0","2","5.71"
"10968  :  โรงพยาบาลค้อวัง","78","19","0","0","19","24.36","20","7","0","0","7","35.00","12","3","0","0","3","25.00","13","2","0","0","2","15.38","33","7","0","0","7","21.21"
"10969  :  โรงพยาบาลไทยเจริญ","43","4","0","0","4","9.30","1","0","0","0","0","0.00","6","1","0","0","1","16.67","16","2","0","0","2","12.50","20","1","0","0","1","5.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","291","66","0","0","66","22.68","64","11","0","0","11","17.19","82","22","0","0","22","26.83","74","23","0","0","23","31.08","71","10","0","0","10","14.08"
"11921  :  โรงพยาบาลนายแพทย์หาญ","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","14","6","0","0","6","42.86","2","1","0","0","1","50.00","3","2","0","0","2","66.67","5","1","0","0","1","20.00","4","2","0","0","2","50.00"
"10702  :  โรงพยาบาลชัยภูมิ","2,431","1,090","0","0","1,090","44.84","589","288","0","0","288","48.90","547","262","0","0","262","47.90","637","298","0","0","298","46.78","658","242","0","0","242","36.78"
"10970  :  โรงพยาบาลบ้านเขว้า","74","14","0","0","14","18.92","23","3","0","0","3","13.04","17","7","0","0","7","41.18","17","3","0","0","3","17.65","17","1","0","0","1","5.88"
"10971  :  โรงพยาบาลคอนสวรรค์","117","4","0","0","4","3.42","20","1","0","0","1","5.00","22","1","0","0","1","4.55","37","2","0","0","2","5.41","38","0","0","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","100","20","0","0","20","20.00","19","3","0","0","3","15.79","21","4","0","0","4","19.05","38","9","0","0","9","23.68","22","4","0","0","4","18.18"
"10973  :  โรงพยาบาลหนองบัวแดง","252","62","0","0","62","24.60","67","19","0","0","19","28.36","64","13","0","0","13","20.31","66","19","0","0","19","28.79","55","11","0","0","11","20.00"
"10974  :  โรงพยาบาลจัตุรัส","219","79","0","0","79","36.07","63","24","0","0","24","38.10","51","16","0","0","16","31.37","56","21","0","0","21","37.50","49","18","0","0","18","36.73"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","146","33","0","0","33","22.60","38","14","0","0","14","36.84","44","11","0","0","11","25.00","30","6","0","0","6","20.00","34","2","0","0","2","5.88"
"10976  :  โรงพยาบาลหนองบัวระเหว","71","6","0","0","6","8.45","14","0","0","0","0","0.00","12","0","0","0","0","0.00","21","2","0","0","2","9.52","24","4","0","0","4","16.67"
"10977  :  โรงพยาบาลเทพสถิต","94","22","0","0","22","23.40","21","9","0","0","9","42.86","25","5","0","0","5","20.00","26","3","0","0","3","11.54","22","5","0","0","5","22.73"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,101","211","0","0","211","19.16","296","53","0","0","53","17.91","242","67","0","0","67","27.69","258","52","0","0","52","20.16","305","39","0","0","39","12.79"
"10979  :  โรงพยาบาลบ้านแท่น","99","18","0","0","18","18.18","30","4","0","0","4","13.33","28","5","0","0","5","17.86","24","4","0","0","4","16.67","17","5","0","0","5","29.41"
"10980  :  โรงพยาบาลแก้งคร้อ","237","40","0","0","40","16.88","58","11","0","0","11","18.97","34","3","0","0","3","8.82","62","17","0","0","17","27.42","83","9","0","0","9","10.84"
"10981  :  โรงพยาบาลคอนสาร","39","14","0","0","14","35.90","6","2","0","0","2","33.33","8","4","0","0","4","50.00","10","4","0","0","4","40.00","15","4","0","0","4","26.67"
"10982  :  โรงพยาบาลภักดีชุมพล","70","14","0","0","14","20.00","25","5","0","0","5","20.00","10","3","0","0","3","30.00","18","5","0","0","5","27.78","17","1","0","0","1","5.88"
"10983  :  โรงพยาบาลเนินสง่า","37","16","0","0","16","43.24","10","6","0","0","6","60.00","9","1","0","0","1","11.11","7","5","0","0","5","71.43","11","4","0","0","4","36.36"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10987  :  โรงพยาบาลพนา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","764","312","0","0","312","40.84","221","96","0","0","96","43.44","172","80","0","0","80","46.51","208","93","0","0","93","44.71","163","43","0","0","43","26.38"
"10991  :  โรงพยาบาลนากลาง","147","17","0","0","17","11.56","51","7","0","0","7","13.73","7","1","0","0","1","14.29","36","6","0","0","6","16.67","53","3","0","0","3","5.66"
"10992  :  โรงพยาบาลโนนสัง","119","21","0","0","21","17.65","41","11","0","0","11","26.83","32","4","0","0","4","12.50","20","4","0","0","4","20.00","26","2","0","0","2","7.69"
"10993  :  โรงพยาบาลศรีบุญเรือง","320","87","0","0","87","27.19","81","26","0","0","26","32.10","57","23","0","0","23","40.35","105","28","0","0","28","26.67","77","10","0","0","10","12.99"
"10994  :  โรงพยาบาลสุวรรณคูหา","174","35","0","0","35","20.11","51","11","0","0","11","21.57","32","7","0","0","7","21.88","38","8","0","0","8","21.05","53","9","0","0","9","16.98"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","111","29","0","0","29","26.13","30","11","0","0","11","36.67","23","5","0","0","5","21.74","35","11","0","0","11","31.43","23","2","0","0","2","8.70"
"10670  :  โรงพยาบาลขอนแก่น","1,324","658","0","462","1,120","84.59","359","195","0","125","320","89.14","272","134","0","99","233","85.66","350","182","0","135","317","90.57","343","147","0","103","250","72.89"
"10995  :  โรงพยาบาลบ้านฝาง","25","3","0","0","3","12.00","2","1","0","0","1","50.00","4","0","0","0","0","0.00","10","0","0","0","0","0.00","9","2","0","0","2","22.22"
"10996  :  โรงพยาบาลพระยืน","7","2","0","1","3","42.86","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","7","2","0","1","3","42.86"
"10997  :  โรงพยาบาลหนองเรือ","98","20","0","3","23","23.47","21","5","0","0","5","23.81","28","5","0","2","7","25.00","26","8","0","1","9","34.62","23","2","0","0","2","8.70"
"10998  :  โรงพยาบาลชุมแพ","503","134","0","35","169","33.60","121","33","0","8","41","33.88","116","27","0","7","34","29.31","129","39","0","9","48","37.21","137","35","0","11","46","33.58"
"10999  :  โรงพยาบาลสีชมพู","22","2","0","2","4","18.18","3","0","0","0","0","0.00","3","1","0","0","1","33.33","3","0","0","0","0","0.00","13","1","0","2","3","23.08"
"11000  :  โรงพยาบาลน้ำพอง","54","23","0","8","31","57.41","0","0","0","0","0","0.00","13","5","0","1","6","46.15","22","7","0","4","11","50.00","19","11","0","3","14","73.68"
"11001  :  โรงพยาบาลอุบลรัตน์","11","1","0","0","1","9.09","0","0","0","0","0","0.00","3","0","0","0","0","0.00","3","1","0","0","1","33.33","5","0","0","0","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","89","28","1","6","34","38.20","32","9","1","3","12","37.50","32","12","0","1","13","40.63","10","5","0","0","5","50.00","15","2","0","2","4","26.67"
"11003  :  โรงพยาบาลเปือยน้อย","40","4","0","0","4","10.00","1","0","0","0","0","0.00","5","0","0","0","0","0.00","9","1","0","0","1","11.11","25","3","0","0","3","12.00"
"11004  :  โรงพยาบาลพล","16","6","0","1","7","43.75","3","0","0","0","0","0.00","3","1","0","0","1","33.33","7","3","0","1","4","57.14","3","2","0","0","2","66.67"
"11005  :  โรงพยาบาลแวงใหญ่","22","5","0","1","6","27.27","8","1","0","0","1","12.50","5","2","0","1","3","60.00","3","2","0","0","2","66.67","6","0","0","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","17","2","0","0","2","11.76","2","1","0","0","1","50.00","1","0","0","0","0","0.00","11","1","0","0","1","9.09","3","0","0","0","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","51","7","0","0","7","13.73","5","2","0","0","2","40.00","5","1","0","0","1","20.00","11","3","0","0","3","27.27","30","1","0","0","1","3.33"
"11008  :  โรงพยาบาลภูเวียง","41","11","0","3","14","34.15","12","5","0","1","6","50.00","9","3","0","0","3","33.33","13","2","0","2","4","30.77","7","1","0","0","1","14.29"
"11009  :  โรงพยาบาลมัญจาคีรี","70","28","0","7","35","50.00","11","6","0","0","6","54.55","23","7","0","1","8","34.78","22","9","0","3","12","54.55","14","6","0","3","9","64.29"
"11010  :  โรงพยาบาลชนบท","36","11","0","0","11","30.56","3","0","0","0","0","0.00","8","4","0","0","4","50.00","11","6","0","0","6","54.55","14","1","0","0","1","7.14"
"11011  :  โรงพยาบาลเขาสวนกวาง","37","12","0","4","16","43.24","10","3","0","2","5","50.00","12","6","0","2","8","66.67","9","2","0","0","2","22.22","6","1","0","0","1","16.67"
"11012  :  โรงพยาบาลภูผาม่าน","11","2","0","1","3","27.27","0","0","0","0","0","0.00","1","0","0","0","0","0.00","4","0","0","0","0","0.00","6","2","0","1","3","50.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","8","1","0","0","1","12.50","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","8","1","0","0","1","12.50"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","7","2","0","0","2","28.57","1","1","0","0","1","100.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00","4","0","0","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","54","12","1","1","13","24.07","12","5","0","0","5","41.67","0","0","0","0","0","0.00","0","0","0","0","0","0.00","42","7","1","1","8","19.05"
"14132  :  โรงพยาบาลซำสูง","33","3","0","0","3","9.09","10","1","0","0","1","10.00","8","1","0","0","1","12.50","8","0","0","0","0","0.00","7","1","0","0","1","14.29"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
