"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"10868  :  โรงพยาบาลวังน้ำเย็น","31","1","3.23","5","0","0.00","5","0","0.00","21","1","4.76","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","12","1","8.33","3","0","0.00","2","0","0.00","7","1","14.29","8","0","0.00","1","0","0.00","3","0","0.00","4","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","31","2","6.45","11","2","18.18","8","0","0.00","12","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","6","1","16.67","1","1","100.00","3","0","0.00","2","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","12","1","8.33","9","1","11.11","3","0","0.00","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","310","21","6.77","42","13","30.95","253","8","3.16","16","0","0.00","62","8","12.90","15","6","40.00","45","2","4.44","2","0","0.00","100","7","7.00","7","4","57.14","88","3","3.41","6","0","0.00","75","3","4.00","8","2","25.00","64","1","1.56","3","0","0.00","73","3","4.11","12","1","8.33","56","2","3.57","5","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","25","2","8.00","5","1","20.00","9","0","0.00","13","2","15.38","6","2","33.33","2","1","50.00","2","0","0.00","3","2","66.67","6","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","9","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","3,899","708","18.16","1,244","507","40.76","2,173","184","8.47","482","17","3.53","1,167","231","19.79","381","174","45.67","637","53","8.32","149","4","2.68","1,032","186","18.02","362","136","37.57","559","48","8.59","111","2","1.80","1,036","182","17.57","293","126","43.00","609","49","8.05","134","7","5.22","664","109","16.42","208","71","34.13","368","34","9.24","88","4","4.55"
"10871  :  โรงพยาบาลครบุรี","288","7","2.43","14","1","7.14","199","2","1.01","225","6","2.67","71","1","1.41","5","0","0.00","39","0","0.00","64","1","1.56","70","6","8.57","3","1","33.33","49","2","4.08","53","5","9.43","60","0","0.00","1","0","0.00","44","0","0.00","47","0","0.00","87","0","0.00","5","0","0.00","67","0","0.00","61","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","107","1","0.93","13","1","7.69","65","0","0.00","29","0","0.00","29","1","3.45","3","1","33.33","20","0","0.00","6","0","0.00","22","0","0.00","3","0","0.00","9","0","0.00","10","0","0.00","23","0","0.00","3","0","0.00","13","0","0.00","7","0","0.00","33","0","0.00","4","0","0.00","23","0","0.00","6","0","0.00"
"10873  :  โรงพยาบาลคง","141","2","1.42","10","0","0.00","92","1","1.09","96","1","1.04","43","0","0.00","1","0","0.00","34","0","0.00","30","0","0.00","30","1","3.33","3","0","0.00","18","1","5.56","19","0","0.00","34","0","0.00","2","0","0.00","20","0","0.00","22","0","0.00","34","1","2.94","4","0","0.00","20","0","0.00","25","1","4.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","50","3","6.00","7","2","28.57","37","0","0.00","20","2","10.00","13","1","7.69","2","1","50.00","10","0","0.00","3","0","0.00","9","1","11.11","2","1","50.00","7","0","0.00","5","1","20.00","13","1","7.69","1","0","0.00","8","0","0.00","7","1","14.29","15","0","0.00","2","0","0.00","12","0","0.00","5","0","0.00"
"10875  :  โรงพยาบาลจักราช","146","5","3.42","19","1","5.26","43","1","2.33","121","4","3.31","37","0","0.00","8","0","0.00","4","0","0.00","31","0","0.00","30","3","10.00","3","1","33.33","13","1","7.69","26","2","7.69","40","0","0.00","6","0","0.00","14","0","0.00","30","0","0.00","39","2","5.13","2","0","0.00","12","0","0.00","34","2","5.88"
"10876  :  โรงพยาบาลโชคชัย","228","1","0.44","29","1","3.45","56","0","0.00","143","0","0.00","66","0","0.00","7","0","0.00","16","0","0.00","43","0","0.00","50","1","2.00","10","1","10.00","10","0","0.00","30","0","0.00","56","0","0.00","9","0","0.00","17","0","0.00","30","0","0.00","56","0","0.00","3","0","0.00","13","0","0.00","40","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","310","2","0.65","36","0","0.00","165","0","0.00","226","2","0.88","72","1","1.39","13","0","0.00","36","0","0.00","56","1","1.79","76","0","0.00","8","0","0.00","42","0","0.00","56","0","0.00","68","0","0.00","7","0","0.00","34","0","0.00","51","0","0.00","94","1","1.06","8","0","0.00","53","0","0.00","63","1","1.59"
"10878  :  โรงพยาบาลโนนไทย","126","1","0.79","14","1","7.14","91","0","0.00","21","0","0.00","35","1","2.86","3","1","33.33","24","0","0.00","8","0","0.00","30","0","0.00","3","0","0.00","23","0","0.00","4","0","0.00","30","0","0.00","3","0","0.00","23","0","0.00","4","0","0.00","31","0","0.00","5","0","0.00","21","0","0.00","5","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","238","2","0.84","27","0","0.00","146","0","0.00","98","2","2.04","63","0","0.00","3","0","0.00","39","0","0.00","28","0","0.00","50","1","2.00","10","0","0.00","25","0","0.00","19","1","5.26","71","0","0.00","3","0","0.00","46","0","0.00","34","0","0.00","54","1","1.85","11","0","0.00","36","0","0.00","17","1","5.88"
"10880  :  โรงพยาบาลขามสะแกแสง","134","1","0.75","12","0","0.00","84","1","1.19","39","0","0.00","42","1","2.38","4","0","0.00","24","1","4.17","14","0","0.00","37","0","0.00","4","0","0.00","24","0","0.00","10","0","0.00","34","0","0.00","1","0","0.00","25","0","0.00","8","0","0.00","21","0","0.00","3","0","0.00","11","0","0.00","7","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","737","5","0.68","128","3","2.34","563","2","0.36","257","0","0.00","164","0","0.00","30","0","0.00","123","0","0.00","51","0","0.00","198","2","1.01","39","2","5.13","145","0","0.00","91","0","0.00","182","0","0.00","22","0","0.00","147","0","0.00","71","0","0.00","193","3","1.55","37","1","2.70","148","2","1.35","44","0","0.00"
"10882  :  โรงพยาบาลประทาย","92","2","2.17","11","1","9.09","67","0","0.00","15","1","6.67","28","0","0.00","5","0","0.00","23","0","0.00","1","0","0.00","21","2","9.52","2","1","50.00","15","0","0.00","4","1","25.00","17","0","0.00","1","0","0.00","10","0","0.00","6","0","0.00","26","0","0.00","3","0","0.00","19","0","0.00","4","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","301","4","1.33","18","1","5.56","209","1","0.48","131","2","1.53","51","1","1.96","2","0","0.00","37","0","0.00","16","1","6.25","79","0","0.00","7","0","0.00","60","0","0.00","30","0","0.00","92","2","2.17","8","1","12.50","57","0","0.00","47","1","2.13","79","1","1.27","1","0","0.00","55","1","1.82","38","0","0.00"
"10884  :  โรงพยาบาลพิมาย","330","5","1.52","43","1","2.33","274","4","1.46","16","0","0.00","83","3","3.61","13","1","7.69","66","2","3.03","6","0","0.00","99","2","2.02","14","0","0.00","79","2","2.53","7","0","0.00","92","0","0.00","8","0","0.00","83","0","0.00","1","0","0.00","56","0","0.00","8","0","0.00","46","0","0.00","2","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","114","1","0.88","10","0","0.00","62","0","0.00","43","1","2.33","28","0","0.00","4","0","0.00","13","0","0.00","11","0","0.00","28","0","0.00","3","0","0.00","17","0","0.00","9","0","0.00","28","0","0.00","1","0","0.00","16","0","0.00","11","0","0.00","30","1","3.33","2","0","0.00","16","0","0.00","12","1","8.33"
"10886  :  โรงพยาบาลชุมพวง","138","1","0.72","14","1","7.14","44","0","0.00","99","0","0.00","28","0","0.00","7","0","0.00","11","0","0.00","16","0","0.00","39","1","2.56","4","1","25.00","14","0","0.00","26","0","0.00","28","0","0.00","1","0","0.00","9","0","0.00","21","0","0.00","43","0","0.00","2","0","0.00","10","0","0.00","36","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","121","1","0.83","6","0","0.00","104","1","0.96","40","1","2.50","19","0","0.00","3","0","0.00","12","0","0.00","9","0","0.00","28","1","3.57","0","0","0.00","26","1","3.85","15","1","6.67","39","0","0.00","3","0","0.00","34","0","0.00","9","0","0.00","35","0","0.00","0","0","0.00","32","0","0.00","7","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","73","0","0.00","1","0","0.00","30","0","0.00","53","0","0.00","15","0","0.00","0","0","0.00","10","0","0.00","6","0","0.00","14","0","0.00","1","0","0.00","6","0","0.00","13","0","0.00","27","0","0.00","0","0","0.00","6","0","0.00","21","0","0.00","17","0","0.00","0","0","0.00","8","0","0.00","13","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","220","4","1.82","23","2","8.70","132","2","1.52","148","2","1.35","51","1","1.96","8","1","12.50","35","0","0.00","26","0","0.00","47","1","2.13","4","0","0.00","30","1","3.33","32","1","3.13","62","1","1.61","8","1","12.50","29","0","0.00","48","1","2.08","60","1","1.67","3","0","0.00","38","1","2.63","42","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","507","17","3.35","54","6","11.11","390","10","2.56","104","2","1.92","112","4","3.57","10","2","20.00","77","1","1.30","25","1","4.00","108","3","2.78","10","1","10.00","88","2","2.27","10","0","0.00","143","5","3.50","14","1","7.14","117","4","3.42","20","0","0.00","144","5","3.47","20","2","10.00","108","3","2.78","49","1","2.04"
"10891  :  โรงพยาบาลหนองบุญมาก","117","1","0.85","6","0","0.00","51","0","0.00","71","1","1.41","31","0","0.00","2","0","0.00","13","0","0.00","20","0","0.00","27","1","3.70","2","0","0.00","11","0","0.00","20","1","5.00","38","0","0.00","2","0","0.00","16","0","0.00","21","0","0.00","21","0","0.00","0","0","0.00","11","0","0.00","10","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","33","1","3.03","2","1","50.00","19","0","0.00","21","0","0.00","7","1","14.29","1","1","100.00","5","0","0.00","2","0","0.00","6","0","0.00","1","0","0.00","4","0","0.00","4","0","0.00","11","0","0.00","0","0","0.00","3","0","0.00","9","0","0.00","9","0","0.00","0","0","0.00","7","0","0.00","6","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","61","3","4.92","2","0","0.00","29","0","0.00","41","3","7.32","17","2","11.76","1","0","0.00","7","0","0.00","15","2","13.33","16","0","0.00","0","0","0.00","6","0","0.00","13","0","0.00","15","1","6.67","1","0","0.00","7","0","0.00","8","1","12.50","13","0","0.00","0","0","0.00","9","0","0.00","5","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","92","0","0.00","5","0","0.00","69","0","0.00","30","0","0.00","17","0","0.00","0","0","0.00","14","0","0.00","7","0","0.00","17","0","0.00","1","0","0.00","13","0","0.00","5","0","0.00","35","0","0.00","1","0","0.00","26","0","0.00","11","0","0.00","23","0","0.00","3","0","0.00","16","0","0.00","7","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","153","6","3.92","23","3","13.04","114","3","2.63","16","0","0.00","30","0","0.00","6","0","0.00","24","0","0.00","0","0","0.00","39","1","2.56","4","1","25.00","30","0","0.00","5","0","0.00","60","2","3.33","9","1","11.11","42","1","2.38","9","0","0.00","24","3","12.50","4","1","25.00","18","2","11.11","2","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","40","1","2.50","2","0","0.00","0","0","0.00","38","1","2.63","16","1","6.25","0","0","0.00","0","0","0.00","16","1","6.25","12","0","0.00","0","0","0.00","0","0","0.00","12","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","10","0","0.00","1","0","0.00","0","0","0.00","9","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","47","1","2.13","2","0","0.00","33","0","0.00","20","1","5.00","12","0","0.00","2","0","0.00","7","0","0.00","3","0","0.00","11","0","0.00","0","0","0.00","9","0","0.00","6","0","0.00","15","1","6.67","0","0","0.00","12","0","0.00","6","1","16.67","9","0","0.00","0","0","0.00","5","0","0.00","5","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","9","0","0.00","2","0","0.00","0","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","5","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","49","1","2.04","3","0","0.00","42","1","2.38","4","0","0.00","11","0","0.00","0","0","0.00","9","0","0.00","2","0","0.00","14","0","0.00","2","0","0.00","11","0","0.00","1","0","0.00","13","0","0.00","1","0","0.00","11","0","0.00","1","0","0.00","11","1","9.09","0","0","0.00","11","1","9.09","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","1,531","31","2.02","199","12","6.03","1,265","19","1.50","378","10","2.65","311","7","2.25","52","4","7.69","249","3","1.20","32","1","3.13","392","10","2.55","55","3","5.45","322","7","2.17","53","1","1.89","427","8","1.87","43","3","6.98","370","5","1.35","98","2","2.04","401","6","1.50","49","2","4.08","324","4","1.23","195","6","3.08"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","111","1","0.90","12","0","0.00","51","1","1.96","48","0","0.00","31","0","0.00","4","0","0.00","8","0","0.00","19","0","0.00","33","0","0.00","8","0","0.00","16","0","0.00","9","0","0.00","24","0","0.00","0","0","0.00","14","0","0.00","10","0","0.00","23","1","4.35","0","0","0.00","13","1","7.69","10","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","71","1","1.41","4","0","0.00","14","0","0.00","62","1","1.61","10","1","10.00","1","0","0.00","1","0","0.00","9","1","11.11","25","0","0.00","1","0","0.00","6","0","0.00","24","0","0.00","23","0","0.00","1","0","0.00","5","0","0.00","18","0","0.00","13","0","0.00","1","0","0.00","2","0","0.00","11","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","12","0","0.00","1","0","0.00","4","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","8","0","0.00","1","0","0.00","2","0","0.00","5","0","0.00"
"27840  :  โรงพยาบาลสีดา","34","0","0.00","8","0","0.00","19","0","0.00","9","0","0.00","4","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","15","0","0.00","4","0","0.00","8","0","0.00","3","0","0.00","12","0","0.00","2","0","0.00","7","0","0.00","3","0","0.00"
