"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10954  :  โรงพยาบาลวารินชำราบ","175","27","1","8","35","20.00","44","6","0","2","8","18.18","72","16","1","3","19","26.39","42","4","0","1","5","11.90","17","1","0","2","3","17.65"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","50","2","0","2","4","8.00","9","0","0","1","1","11.11","6","0","0","1","1","16.67","9","1","0","0","1","11.11","26","1","0","0","1","3.85"
"10957  :  โรงพยาบาลตาลสุม","9","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","59","1","0","2","3","5.08","4","0","0","0","0","0.00","18","1","0","1","2","11.11","23","0","0","0","0","0.00","14","0","0","1","1","7.14"
"10959  :  โรงพยาบาลสำโรง","20","0","0","1","1","5.00","5","0","0","1","1","20.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00","8","0","0","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","31","0","0","0","0","0.00","11","0","0","0","0","0.00","8","0","0","0","0","0.00","6","0","0","0","0","0.00","6","0","0","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","28","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","7","0","0","0","0","0.00","13","0","0","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","114","11","3","8","19","16.67","36","4","1","2","6","16.67","18","2","0","1","3","16.67","37","4","2","3","7","18.92","23","1","0","2","3","13.04"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","380","25","1","29","54","14.21","100","7","1","12","19","19.00","84","7","0","6","13","15.48","91","4","0","3","7","7.69","105","7","0","8","15","14.29"
"24032  :  โรงพยาบาลนาตาล","27","0","0","2","2","7.41","8","0","0","1","1","12.50","1","0","0","0","0","0.00","6","0","0","0","0","0.00","12","0","0","1","1","8.33"
"24821  :  โรงพยาบาลนาเยีย","3","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","13","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","7","0","0","0","0","0.00","2","0","0","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","13","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","11","0","0","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","684","203","2","84","287","41.96","162","42","0","15","57","35.19","153","50","0","18","68","44.44","181","58","2","19","77","42.54","188","53","0","32","85","45.21"
"10963  :  โรงพยาบาลทรายมูล","27","0","0","0","0","0.00","7","0","0","0","0","0.00","1","0","0","0","0","0.00","11","0","0","0","0","0.00","8","0","0","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","54","1","0","1","2","3.70","11","0","0","1","1","9.09","15","0","0","0","0","0.00","13","0","0","0","0","0.00","15","1","0","0","1","6.67"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","81","0","1","0","0","0.00","31","0","0","0","0","0.00","15","0","0","0","0","0.00","18","0","1","0","0","0.00","17","0","0","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","36","1","0","0","1","2.78","2","0","0","0","0","0.00","4","0","0","0","0","0.00","10","0","0","0","0","0.00","20","1","0","0","1","5.00"
"10967  :  โรงพยาบาลมหาชนะชัย","14","0","0","0","0","0.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","7","0","0","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","43","0","0","0","0","0.00","12","0","0","0","0","0.00","12","0","0","0","0","0.00","16","0","0","0","0","0.00","3","0","0","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","78","2","0","3","5","6.41","23","1","0","0","1","4.35","23","1","0","3","4","17.39","15","0","0","0","0","0.00","17","0","0","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","1,578","598","35","123","721","45.69","357","130","5","30","160","44.82","353","140","11","27","167","47.31","466","172","8","38","210","45.06","402","156","11","28","184","45.77"
"10970  :  โรงพยาบาลบ้านเขว้า","103","1","0","2","3","2.91","24","0","0","1","1","4.17","29","1","0","0","1","3.45","34","0","0","1","1","2.94","16","0","0","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","29","0","0","0","0","0.00","8","0","0","0","0","0.00","4","0","0","0","0","0.00","10","0","0","0","0","0.00","7","0","0","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","80","6","0","7","13","16.25","17","0","0","0","0","0.00","26","1","0","3","4","15.38","17","2","0","2","4","23.53","20","3","0","2","5","25.00"
"10973  :  โรงพยาบาลหนองบัวแดง","132","1","1","1","2","1.52","23","0","0","0","0","0.00","37","0","1","0","0","0.00","37","1","0","1","2","5.41","35","0","0","0","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","58","6","0","1","7","12.07","12","0","0","0","0","0.00","19","2","0","1","3","15.79","17","2","0","0","2","11.76","10","2","0","0","2","20.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","38","1","0","0","1","2.63","12","1","0","0","1","8.33","3","0","0","0","0","0.00","14","0","0","0","0","0.00","9","0","0","0","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","69","5","0","3","8","11.59","18","0","0","1","1","5.56","13","1","0","0","1","7.69","24","3","0","1","4","16.67","14","1","0","1","2","14.29"
"10977  :  โรงพยาบาลเทพสถิต","23","1","0","0","1","4.35","8","0","0","0","0","0.00","5","1","0","0","1","20.00","6","0","0","0","0","0.00","4","0","0","0","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","264","24","10","26","50","18.94","40","3","3","6","9","22.50","52","8","2","3","11","21.15","86","6","4","5","11","12.79","86","7","1","12","19","22.09"
"10979  :  โรงพยาบาลบ้านแท่น","48","1","1","2","3","6.25","13","0","0","0","0","0.00","15","0","1","1","1","6.67","13","1","0","1","2","15.38","7","0","0","0","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","93","4","0","2","6","6.45","18","2","0","0","2","11.11","18","0","0","0","0","0.00","31","1","0","2","3","9.68","26","1","0","0","1","3.85"
"10981  :  โรงพยาบาลคอนสาร","42","4","0","0","4","9.52","10","1","0","0","1","10.00","12","2","0","0","2","16.67","5","1","0","0","1","20.00","15","0","0","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","33","1","0","2","3","9.09","7","0","0","1","1","14.29","8","0","0","0","0","0.00","11","0","0","1","1","9.09","7","1","0","0","1","14.29"
"10983  :  โรงพยาบาลเนินสง่า","19","1","0","0","1","5.26","1","0","0","0","0","0.00","2","1","0","0","1","50.00","10","0","0","0","0","0.00","6","0","0","0","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","402","75","3","67","142","35.32","69","14","0","5","19","27.54","77","15","0","10","25","32.47","120","33","0","23","56","46.67","136","13","3","29","42","30.88"
"10985  :  โรงพยาบาลชานุมาน","65","1","0","1","2","3.08","19","0","0","1","1","5.26","8","1","0","0","1","12.50","15","0","0","0","0","0.00","23","0","0","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","52","1","0","1","2","3.85","19","1","0","1","2","10.53","12","0","0","0","0","0.00","19","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10987  :  โรงพยาบาลพนา","33","0","0","2","2","6.06","6","0","0","1","1","16.67","6","0","0","0","0","0.00","14","0","0","1","1","7.14","7","0","0","0","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","38","0","0","0","0","0.00","3","0","0","0","0","0.00","18","0","0","0","0","0.00","6","0","0","0","0","0.00","11","0","0","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","303","2","1","7","9","2.97","59","0","0","2","2","3.39","77","0","0","2","2","2.60","87","0","0","2","2","2.30","80","2","1","1","3","3.75"
"10990  :  โรงพยาบาลลืออำนาจ","59","0","0","3","3","5.08","11","0","0","0","0","0.00","15","0","0","1","1","6.67","20","0","0","2","2","10.00","13","0","0","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","368","63","3","36","99","26.90","74","12","2","7","19","25.68","111","18","0","9","27","24.32","84","15","1","8","23","27.38","99","18","0","12","30","30.30"
"11041  :  โรงพยาบาลพรเจริญ","43","0","0","2","2","4.65","18","0","0","1","1","5.56","11","0","0","0","0","0.00","10","0","0","1","1","10.00","4","0","0","0","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","89","3","0","7","10","11.24","52","0","0","5","5","9.62","23","2","0","1","3","13.04","10","0","0","1","1","10.00","4","1","0","0","1","25.00"
"11046  :  โรงพยาบาลเซกา","119","19","3","2","21","17.65","31","7","0","0","7","22.58","27","4","1","1","5","18.52","34","6","1","0","6","17.65","27","2","1","1","3","11.11"
"11047  :  โรงพยาบาลปากคาด","64","1","0","5","6","9.38","8","0","0","1","1","12.50","18","0","0","1","1","5.56","19","1","0","2","3","15.79","19","0","0","1","1","5.26"
"11048  :  โรงพยาบาลบึงโขงหลง","68","2","0","4","6","8.82","25","0","0","2","2","8.00","12","0","0","0","0","0.00","14","0","0","0","0","0.00","17","2","0","2","4","23.53"
"11049  :  โรงพยาบาลศรีวิไล","25","5","0","0","5","20.00","7","2","0","0","2","28.57","5","2","0","0","2","40.00","4","0","0","0","0","0.00","9","1","0","0","1","11.11"
"11050  :  โรงพยาบาลบุ่งคล้า","16","3","1","1","4","25.00","1","1","0","0","1","100.00","3","0","0","0","0","0.00","5","1","1","1","2","40.00","7","1","0","0","1","14.29"
"10704  :  โรงพยาบาลหนองบัวลำภู","297","95","0","24","119","40.07","71","14","0","6","20","28.17","75","21","0","7","28","37.33","82","35","0","4","39","47.56","69","25","0","7","32","46.38"
"10991  :  โรงพยาบาลนากลาง","63","0","2","2","2","3.17","21","0","0","1","1","4.76","29","0","2","1","1","3.45","10","0","0","0","0","0.00","3","0","0","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","78","3","1","2","5","6.41","21","3","1","1","4","19.05","24","0","0","0","0","0.00","27","0","0","1","1","3.70","6","0","0","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","106","2","1","5","7","6.60","22","1","0","2","3","13.64","22","0","0","1","1","4.55","31","0","1","1","1","3.23","31","1","0","1","2","6.45"
"10994  :  โรงพยาบาลสุวรรณคูหา","121","2","1","6","8","6.61","42","1","0","1","2","4.76","33","0","0","3","3","9.09","30","1","1","0","1","3.33","16","0","0","2","2","12.50"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","45","3","0","2","5","11.11","14","2","0","1","3","21.43","11","0","0","0","0","0.00","12","0","0","0","0","0.00","8","1","0","1","2","25.00"
"10670  :  โรงพยาบาลขอนแก่น","883","173","1","305","478","54.13","238","42","0","70","112","47.06","203","54","1","71","125","61.58","254","44","0","93","137","53.94","188","33","0","71","104","55.32"
"10995  :  โรงพยาบาลบ้านฝาง","61","0","0","0","0","0.00","18","0","0","0","0","0.00","20","0","0","0","0","0.00","13","0","0","0","0","0.00","10","0","0","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","34","0","0","1","1","2.94","4","0","0","0","0","0.00","9","0","0","0","0","0.00","8","0","0","0","0","0.00","13","0","0","1","1","7.69"
"10997  :  โรงพยาบาลหนองเรือ","39","0","0","1","1","2.56","6","0","0","0","0","0.00","13","0","0","1","1","7.69","10","0","0","0","0","0.00","10","0","0","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","366","32","2","25","57","15.57","113","11","0","11","22","19.47","58","4","0","4","8","13.79","97","6","0","3","9","9.28","98","11","2","7","18","18.37"
