"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10926  :  โรงพยาบาลบัวเชด","29","0","0","1","1","3.45","2","0","0","0","0","0.00","10","0","0","0","0","0.00","7","0","0","1","1","14.29","10","0","0","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","55","1","0","1","2","3.64","11","0","0","0","0","0.00","9","1","0","0","1","11.11","23","0","0","1","1","4.35","12","0","0","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","18","0","0","0","0","0.00","4","0","0","0","0","0.00","10","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","25","1","0","0","1","4.00","4","0","0","0","0","0.00","3","1","0","0","1","33.33","11","0","0","0","0","0.00","7","0","0","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","5","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","1,228","559","0","104","663","53.99","356","138","0","32","170","47.75","363","163","0","35","198","54.55","328","148","0","18","166","50.61","181","110","0","19","129","71.27"
"10927  :  โรงพยาบาลยางชุมน้อย","31","2","0","0","2","6.45","9","0","0","0","0","0.00","3","0","0","0","0","0.00","9","2","0","0","2","22.22","10","0","0","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","57","5","0","0","5","8.77","15","0","0","0","0","0.00","20","1","0","0","1","5.00","11","1","0","0","1","9.09","11","3","0","0","3","27.27"
"10929  :  โรงพยาบาลกันทรลักษ์","189","13","0","9","22","11.64","52","3","0","3","6","11.54","48","3","0","2","5","10.42","44","3","0","1","4","9.09","45","4","0","3","7","15.56"
"10930  :  โรงพยาบาลขุขันธ์","64","9","0","2","11","17.19","14","0","0","0","0","0.00","14","2","0","1","3","21.43","15","5","0","1","6","40.00","21","2","0","0","2","9.52"
"10931  :  โรงพยาบาลไพรบึง","24","0","2","2","2","8.33","6","0","1","0","0","0.00","2","0","0","0","0","0.00","6","0","0","0","0","0.00","10","0","1","2","2","20.00"
"10932  :  โรงพยาบาลปรางค์กู่","30","1","0","0","1","3.33","16","1","0","0","1","6.25","10","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","99","0","1","2","2","2.02","24","0","0","1","1","4.17","24","0","0","0","0","0.00","26","0","0","0","0","0.00","25","0","1","1","1","4.00"
"10934  :  โรงพยาบาลราษีไศล","96","1","0","2","3","3.13","32","0","0","0","0","0.00","23","0","0","1","1","4.35","27","0","0","1","1","3.70","14","1","0","0","1","7.14"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","20","1","0","0","1","5.00","7","1","0","0","1","14.29","8","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","14","0","0","1","1","7.14","0","0","0","0","0","0.00","1","0","0","0","0","0.00","5","0","0","0","0","0.00","8","0","0","1","1","12.50"
"10937  :  โรงพยาบาลห้วยทับทัน","26","0","0","2","2","7.69","4","0","0","0","0","0.00","4","0","0","0","0","0.00","12","0","0","1","1","8.33","6","0","0","1","1","16.67"
"10938  :  โรงพยาบาลโนนคูณ","28","0","1","0","0","0.00","5","0","0","0","0","0.00","8","0","0","0","0","0.00","12","0","0","0","0","0.00","3","0","1","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","90","4","0","1","5","5.56","39","0","0","0","0","0.00","18","0","0","0","0","0.00","12","2","0","0","2","16.67","21","2","0","1","3","14.29"
"10940  :  โรงพยาบาลวังหิน","37","1","0","3","4","10.81","6","1","0","1","2","33.33","6","0","0","0","0","0.00","13","0","0","1","1","7.69","12","0","0","1","1","8.33"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","10","0","0","0","0","0.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","4","0","0","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","36","1","0","2","3","8.33","12","0","0","0","0","0.00","9","0","0","0","0","0.00","3","0","0","0","0","0.00","12","1","0","2","3","25.00"
"10943  :  โรงพยาบาลเมืองจันทร์","15","1","0","0","1","6.67","2","0","0","0","0","0.00","5","1","0","0","1","20.00","2","0","0","0","0","0.00","6","0","0","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","31","3","0","1","4","12.90","10","1","0","1","2","20.00","5","0","0","0","0","0.00","14","2","0","0","2","14.29","2","0","0","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","30","0","0","0","0","0.00","7","0","0","0","0","0.00","15","0","0","0","0","0.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","18","1","0","0","1","5.56","3","0","0","0","0","0.00","7","0","0","0","0","0.00","6","0","0","0","0","0.00","2","1","0","0","1","50.00"
"28016  :  โรงพยาบาลศิลาลาด","6","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","1,384","543","4","262","805","58.16","357","137","0","62","199","55.74","308","126","0","60","186","60.39","369","135","2","76","211","57.18","350","145","2","64","209","59.71"
"10944  :  โรงพยาบาลศรีเมืองใหม่","62","1","0","1","2","3.23","14","1","0","0","1","7.14","18","0","0","0","0","0.00","13","0","0","0","0","0.00","17","0","0","1","1","5.88"
"10945  :  โรงพยาบาลโขงเจียม","25","0","0","1","1","4.00","8","0","0","1","1","12.50","4","0","0","0","0","0.00","6","0","0","0","0","0.00","7","0","0","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","139","2","0","2","4","2.88","31","0","0","0","0","0.00","30","0","0","0","0","0.00","29","0","0","0","0","0.00","49","2","0","2","4","8.16"
"10947  :  โรงพยาบาลเขมราฐ","47","0","1","0","0","0.00","5","0","0","0","0","0.00","6","0","0","0","0","0.00","25","0","1","0","0","0.00","11","0","0","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","26","5","0","1","6","23.08","3","0","0","0","0","0.00","8","1","0","0","1","12.50","10","4","0","1","5","50.00","5","0","0","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","38","0","0","2","2","5.26","12","0","0","0","0","0.00","10","0","0","0","0","0.00","7","0","0","1","1","14.29","9","0","0","1","1","11.11"
"10950  :  โรงพยาบาลบุณฑริก","27","2","0","2","4","14.81","12","1","0","1","2","16.67","9","1","0","1","2","22.22","2","0","0","0","0","0.00","4","0","0","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","129","6","3","8","14","10.85","29","3","0","2","5","17.24","23","1","0","2","3","13.04","39","0","2","2","2","5.13","38","2","1","2","4","10.53"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","17","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","47","1","0","2","3","6.38","9","0","0","1","1","11.11","10","0","0","0","0","0.00","15","1","0","0","1","6.67","13","0","0","1","1","7.69"
"10954  :  โรงพยาบาลวารินชำราบ","202","31","0","10","41","20.30","78","11","0","4","15","19.23","64","10","0","4","14","21.88","39","6","0","2","8","20.51","21","4","0","0","4","19.05"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","60","4","0","2","6","10.00","12","0","0","1","1","8.33","7","0","0","0","0","0.00","20","2","0","0","2","10.00","21","2","0","1","3","14.29"
"10957  :  โรงพยาบาลตาลสุม","9","1","0","1","2","22.22","4","1","0","0","1","25.00","5","0","0","1","1","20.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","38","3","0","1","4","10.53","12","1","0","0","1","8.33","11","0","0","1","1","9.09","7","1","0","0","1","14.29","8","1","0","0","1","12.50"
"10959  :  โรงพยาบาลสำโรง","14","1","0","0","1","7.14","3","0","0","0","0","0.00","4","1","0","0","1","25.00","7","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","6","1","0","0","1","16.67","0","0","0","0","0","0.00","2","1","0","0","1","50.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","29","0","0","0","0","0.00","10","0","0","0","0","0.00","6","0","0","0","0","0.00","5","0","0","0","0","0.00","8","0","0","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","23","0","0","2","2","8.70","7","0","0","0","0","0.00","4","0","0","0","0","0.00","9","0","0","2","2","22.22","3","0","0","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","193","23","4","7","30","15.54","42","4","0","2","6","14.29","43","6","2","1","7","16.28","56","6","1","1","7","12.50","52","7","1","3","10","19.23"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","13","8","0","0","8","61.54","3","2","0","0","2","66.67","3","2","0","0","2","66.67","3","2","0","0","2","66.67","4","2","0","0","2","50.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","263","20","1","22","42","15.97","60","6","1","7","13","21.67","57","3","0","9","12","21.05","87","5","0","5","10","11.49","59","6","0","1","7","11.86"
"24032  :  โรงพยาบาลนาตาล","19","0","0","1","1","5.26","4","0","0","0","0","0.00","4","0","0","0","0","0.00","7","0","0","0","0","0.00","4","0","0","1","1","25.00"
"24821  :  โรงพยาบาลนาเยีย","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","8","0","0","0","0","0.00","6","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","17","1","0","1","2","11.76","4","0","0","0","0","0.00","3","0","0","0","0","0.00","9","1","0","1","2","22.22","1","0","0","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","499","196","3","92","288","57.72","123","44","1","23","67","54.47","182","63","2","42","105","57.69","130","54","0","21","75","57.69","64","35","0","6","41","64.06"
"10963  :  โรงพยาบาลทรายมูล","18","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","9","0","0","0","0","0.00","6","0","0","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","29","1","0","0","1","3.45","2","0","0","0","0","0.00","5","0","0","0","0","0.00","11","0","0","0","0","0.00","11","1","0","0","1","9.09"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","15","0","0","0","0","0.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","68","0","0","1","1","1.47","11","0","0","0","0","0.00","18","0","0","1","1","5.56","33","0","0","0","0","0.00","6","0","0","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","13","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","13","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","51","8","0","1","9","17.65","16","2","0","1","3","18.75","9","0","0","0","0","0.00","16","2","0","0","2","12.50","10","4","0","0","4","40.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","10","0","0","1","1","10.00","4","0","0","1","1","25.00","1","0","0","0","0","0.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","1,507","617","29","116","733","48.64","331","97","10","30","127","38.37","333","127","11","34","161","48.35","420","177","6","31","208","49.52","423","216","2","21","237","56.03"
