"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10958  :  โรงพยาบาลโพธิ์ไทร","41","2","0","2","4","9.76","12","0","0","1","1","8.33","9","0","0","0","0","0.00","10","1","0","0","1","10.00","10","1","0","1","2","20.00"
"10959  :  โรงพยาบาลสำโรง","12","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","10","1","0","0","1","10.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","5","1","0","0","1","20.00"
"10961  :  โรงพยาบาลสิรินธร","22","0","0","0","0","0.00","6","0","0","0","0","0.00","4","0","0","0","0","0.00","7","0","0","0","0","0.00","5","0","0","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","26","0","0","0","0","0.00","5","0","0","0","0","0.00","7","0","0","0","0","0.00","6","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","208","11","5","9","20","9.62","54","2","2","1","3","5.56","63","6","3","6","12","19.05","36","2","0","2","4","11.11","55","1","0","0","1","1.82"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","42","10","0","0","10","23.81","3","1","0","0","1","33.33","15","3","0","0","3","20.00","14","4","0","0","4","28.57","10","2","0","0","2","20.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","298","22","5","35","57","19.13","83","8","1","9","17","20.48","77","7","2","10","17","22.08","67","4","1","9","13","19.40","71","3","1","7","10","14.08"
"24032  :  โรงพยาบาลนาตาล","27","0","0","0","0","0.00","8","0","0","0","0","0.00","11","0","0","0","0","0.00","7","0","0","0","0","0.00","1","0","0","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","6","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","9","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","7","0","0","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","10","0","0","0","0","0.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","628","238","4","100","338","53.82","147","47","1","28","75","51.02","136","45","0","27","72","52.94","189","79","3","20","99","52.38","156","67","0","25","92","58.97"
"10963  :  โรงพยาบาลทรายมูล","15","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","30","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00","13","0","0","0","0","0.00","8","0","0","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","35","0","0","1","1","2.86","13","0","0","0","0","0.00","6","0","0","1","1","16.67","9","0","0","0","0","0.00","7","0","0","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","58","0","0","2","2","3.45","15","0","0","0","0","0.00","19","0","0","2","2","10.53","18","0","0","0","0","0.00","6","0","0","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","17","0","0","0","0","0.00","10","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","18","0","0","1","1","5.56","5","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00","6","0","0","1","1","16.67"
"10969  :  โรงพยาบาลไทยเจริญ","3","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","33","4","0","1","5","15.15","7","0","0","0","0","0.00","9","1","0","1","2","22.22","10","1","0","0","1","10.00","7","2","0","0","2","28.57"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","8","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","1,199","454","34","80","534","44.54","409","145","14","30","175","42.79","292","126","10","19","145","49.66","217","83","6","16","99","45.62","281","100","4","15","115","40.93"
"10970  :  โรงพยาบาลบ้านเขว้า","63","0","0","1","1","1.59","22","0","0","0","0","0.00","19","0","0","1","1","5.26","8","0","0","0","0","0.00","14","0","0","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","26","0","0","0","0","0.00","13","0","0","0","0","0.00","6","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","104","5","1","5","10","9.62","24","1","1","1","2","8.33","26","2","0","0","2","7.69","32","1","0","3","4","12.50","22","1","0","1","2","9.09"
"10973  :  โรงพยาบาลหนองบัวแดง","119","1","1","1","2","1.68","36","1","1","1","2","5.56","28","0","0","0","0","0.00","29","0","0","0","0","0.00","26","0","0","0","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","57","8","0","0","8","14.04","9","1","0","0","1","11.11","13","2","0","0","2","15.38","15","3","0","0","3","20.00","20","2","0","0","2","10.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","47","1","0","3","4","8.51","23","0","0","2","2","8.70","10","0","0","1","1","10.00","4","1","0","0","1","25.00","10","0","0","0","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","47","4","0","0","4","8.51","13","2","0","0","2","15.38","20","1","0","0","1","5.00","7","1","0","0","1","14.29","7","0","0","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","29","1","0","1","2","6.90","10","1","0","0","1","10.00","7","0","0","0","0","0.00","9","0","0","0","0","0.00","3","0","0","1","1","33.33"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","222","21","3","24","45","20.27","54","7","0","7","14","25.93","64","5","0","7","12","18.75","51","4","2","5","9","17.65","53","5","1","5","10","18.87"
"10979  :  โรงพยาบาลบ้านแท่น","46","0","0","2","2","4.35","6","0","0","0","0","0.00","8","0","0","0","0","0.00","15","0","0","1","1","6.67","17","0","0","1","1","5.88"
"10980  :  โรงพยาบาลแก้งคร้อ","86","2","0","3","5","5.81","20","0","0","1","1","5.00","30","2","0","0","2","6.67","19","0","0","1","1","5.26","17","0","0","1","1","5.88"
"10981  :  โรงพยาบาลคอนสาร","40","1","0","1","2","5.00","16","0","0","0","0","0.00","1","1","0","0","1","100.00","14","0","0","1","1","7.14","9","0","0","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","23","2","0","1","3","13.04","12","1","0","1","2","16.67","4","1","0","0","1","25.00","1","0","0","0","0","0.00","6","0","0","0","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","34","1","0","0","1","2.94","11","1","0","0","1","9.09","6","0","0","0","0","0.00","12","0","0","0","0","0.00","5","0","0","0","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","149","34","0","12","46","30.87","75","13","0","6","19","25.33","31","7","0","1","8","25.81","18","9","0","0","9","50.00","25","5","0","5","10","40.00"
"10985  :  โรงพยาบาลชานุมาน","40","0","0","1","1","2.50","2","0","0","0","0","0.00","9","0","0","0","0","0.00","9","0","0","1","1","11.11","20","0","0","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","39","0","0","0","0","0.00","12","0","0","0","0","0.00","14","0","0","0","0","0.00","8","0","0","0","0","0.00","5","0","0","0","0","0.00"
"10987  :  โรงพยาบาลพนา","18","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","7","0","0","0","0","0.00","4","0","0","0","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","28","0","0","0","0","0.00","7","0","0","0","0","0.00","7","0","0","0","0","0.00","6","0","0","0","0","0.00","8","0","0","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","130","0","0","8","8","6.15","69","0","0","3","3","4.35","28","0","0","2","2","7.14","17","0","0","1","1","5.88","16","0","0","2","2","12.50"
"10990  :  โรงพยาบาลลืออำนาจ","42","0","0","3","3","7.14","7","0","0","1","1","14.29","1","0","0","0","0","0.00","14","0","0","2","2","14.29","20","0","0","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","390","62","5","37","99","25.38","109","11","1","9","20","18.35","83","19","0","7","26","31.33","111","16","1","16","32","28.83","87","16","3","5","21","24.14"
"11041  :  โรงพยาบาลพรเจริญ","37","6","0","2","8","21.62","11","2","0","0","2","18.18","4","0","0","1","1","25.00","12","2","0","0","2","16.67","10","2","0","1","3","30.00"
"11043  :  โรงพยาบาลโซ่พิสัย","35","1","0","3","4","11.43","8","1","0","1","2","25.00","9","0","0","2","2","22.22","6","0","0","0","0","0.00","12","0","0","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","134","12","1","3","15","11.19","32","0","0","0","0","0.00","33","3","0","2","5","15.15","46","4","0","1","5","10.87","23","5","1","0","5","21.74"
"11047  :  โรงพยาบาลปากคาด","46","1","0","0","1","2.17","11","1","0","0","1","9.09","11","0","0","0","0","0.00","14","0","0","0","0","0.00","10","0","0","0","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","51","6","0","1","7","13.73","8","1","0","0","1","12.50","9","3","0","0","3","33.33","14","1","0","0","1","7.14","20","1","0","1","2","10.00"
"11049  :  โรงพยาบาลศรีวิไล","17","0","0","1","1","5.88","5","0","0","0","0","0.00","5","0","0","1","1","20.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","15","2","0","1","3","20.00","6","1","0","0","1","16.67","3","1","0","1","2","66.67","2","0","0","0","0","0.00","4","0","0","0","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","329","95","0","32","127","38.60","88","28","0","11","39","44.32","76","22","0","8","30","39.47","90","28","0","7","35","38.89","75","17","0","6","23","30.67"
"10991  :  โรงพยาบาลนากลาง","46","0","1","1","1","2.17","17","0","0","0","0","0.00","19","0","0","0","0","0.00","9","0","1","1","1","11.11","1","0","0","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","20","0","0","1","1","5.00","5","0","0","0","0","0.00","3","0","0","1","1","33.33","4","0","0","0","0","0.00","8","0","0","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","154","4","2","7","11","7.14","36","1","0","3","4","11.11","37","1","2","2","3","8.11","32","1","0","2","3","9.38","49","1","0","0","1","2.04"
"10994  :  โรงพยาบาลสุวรรณคูหา","93","2","0","1","3","3.23","22","0","0","0","0","0.00","15","0","0","0","0","0.00","30","1","0","0","1","3.33","26","1","0","1","2","7.69"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","32","2","0","2","4","12.50","10","0","0","0","0","0.00","6","0","0","0","0","0.00","11","2","0","1","3","27.27","5","0","0","1","1","20.00"
"10670  :  โรงพยาบาลขอนแก่น","760","153","1","232","385","50.66","215","41","0","75","116","53.95","184","36","0","53","89","48.37","175","35","1","54","89","50.86","186","41","0","50","91","48.92"
"10995  :  โรงพยาบาลบ้านฝาง","64","0","0","0","0","0.00","14","0","0","0","0","0.00","18","0","0","0","0","0.00","16","0","0","0","0","0.00","16","0","0","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","44","0","0","3","3","6.82","13","0","0","2","2","15.38","9","0","0","0","0","0.00","10","0","0","1","1","10.00","12","0","0","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","26","0","0","2","2","7.69","6","0","0","1","1","16.67","5","0","0","0","0","0.00","9","0","0","1","1","11.11","6","0","0","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","339","31","0","22","53","15.63","71","9","0","8","17","23.94","99","10","0","4","14","14.14","90","8","0","3","11","12.22","79","4","0","7","11","13.92"
"10999  :  โรงพยาบาลสีชมพู","67","0","0","0","0","0.00","9","0","0","0","0","0.00","10","0","0","0","0","0.00","18","0","0","0","0","0.00","30","0","0","0","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","16","1","0","1","2","12.50","4","0","0","1","1","25.00","5","1","0","0","1","20.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","40","1","1","1","2","5.00","21","1","0","1","2","9.52","9","0","0","0","0","0.00","5","0","1","0","0","0.00","5","0","0","0","0","0.00"
