"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10988  :  โรงพยาบาลเสนางคนิคม","21","1","0","1","2","9.52","13","1","0","1","2","15.38","6","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","18","1","0","1","2","11.11","9","0","0","0","0","0.00","5","1","0","1","2","40.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","113","26","4","14","40","35.40","40","9","1","3","12","30.00","44","10","2","8","18","40.91","29","7","1","3","10","34.48","0","0","0","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","38","0","0","4","4","10.53","19","0","0","3","3","15.79","10","0","0","0","0","0.00","9","0","0","1","1","11.11","0","0","0","0","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","33","1","0","2","3","9.09","15","1","0","0","1","6.67","12","0","0","0","0","0.00","6","0","0","2","2","33.33","0","0","0","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","52","9","1","3","12","23.08","21","4","0","2","6","28.57","19","4","1","1","5","26.32","12","1","0","0","1","8.33","0","0","0","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","20","1","0","1","2","10.00","9","1","0","1","2","22.22","8","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","19","1","0","2","3","15.79","14","1","0","2","3","21.43","4","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","6","1","0","0","1","16.67","3","1","0","0","1","33.33","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","3","0","0","1","1","33.33","2","0","0","1","1","50.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","127","32","0","18","50","39.37","59","18","0","4","22","37.29","61","13","0","13","26","42.62","7","1","0","1","2","28.57","0","0","0","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","10","0","0","1","1","10.00","1","0","0","0","0","0.00","4","0","0","1","1","25.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","3","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","84","4","0","5","9","10.71","33","3","0","1","4","12.12","41","0","0","3","3","7.32","10","1","0","1","2","20.00","0","0","0","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","37","3","0","0","3","8.11","18","0","0","0","0","0.00","14","1","0","0","1","7.14","5","2","0","0","2","40.00","0","0","0","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","16","2","0","1","3","18.75","10","2","0","0","2","20.00","6","0","0","1","1","16.67","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","617","144","3","176","320","51.86","197","31","0","37","68","34.52","315","73","1","106","179","56.83","105","40","2","33","73","69.52","0","0","0","0","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","13","0","0","0","0","0.00","6","0","0","0","0","0.00","7","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","27","0","0","2","2","7.41","15","0","0","2","2","13.33","6","0","0","0","0","0.00","6","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","20","1","0","1","2","10.00","15","1","0","1","2","13.33","5","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","176","19","0","4","23","13.07","76","10","0","3","13","17.11","62","4","0","1","5","8.06","38","5","0","0","5","13.16","0","0","0","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","37","2","1","2","4","10.81","19","0","1","1","1","5.26","13","0","0","1","1","7.69","5","2","0","0","2","40.00","0","0","0","0","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","35","0","0","0","0","0.00","13","0","0","0","0","0.00","16","0","0","0","0","0.00","6","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","15","1","0","0","1","6.67","9","1","0","0","1","11.11","3","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","57","3","0","1","4","7.02","26","1","0","0","1","3.85","22","1","0","1","2","9.09","9","1","0","0","1","11.11","0","0","0","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11004  :  โรงพยาบาลพล","35","3","0","1","4","11.43","20","0","0","1","1","5.00","14","3","0","0","3","21.43","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","10","0","0","1","1","10.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","1","1","33.33","0","0","0","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","24","0","0","2","2","8.33","8","0","0","1","1","12.50","13","0","0","1","1","7.69","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","13","0","0","1","1","7.69","6","0","0","1","1","16.67","5","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","27","1","0","1","2","7.41","13","0","0","0","0","0.00","11","1","0","1","2","18.18","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","59","1","0","1","2","3.39","20","0","0","0","0","0.00","27","0","0","1","1","3.70","12","1","0","0","1","8.33","0","0","0","0","0","0.00"
"11010  :  โรงพยาบาลชนบท","20","0","0","1","1","5.00","8","0","0","0","0","0.00","9","0","0","1","1","11.11","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","11","0","0","1","1","9.09","2","0","0","0","0","0.00","8","0","0","1","1","12.50","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","9","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","40","0","0","2","2","5.00","15","0","0","1","1","6.67","23","0","0","1","1","4.35","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","33","1","0","1","2","6.06","10","1","0","0","1","10.00","20","0","0","1","1","5.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","102","18","0","4","22","21.57","42","5","0","3","8","19.05","46","12","0","1","13","28.26","14","1","0","0","1","7.14","0","0","0","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","18","0","0","2","2","11.11","10","0","0","1","1","10.00","6","0","0","1","1","16.67","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","236","109","1","21","130","55.08","88","44","1","11","55","62.50","83","37","0","6","43","51.81","65","28","0","4","32","49.23","0","0","0","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","24","0","0","3","3","12.50","12","0","0","1","1","8.33","12","0","0","2","2","16.67","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","28","3","0","0","3","10.71","9","1","0","0","1","11.11","16","1","0","0","1","6.25","3","1","0","0","1","33.33","0","0","0","0","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","125","25","5","15","40","32.00","56","11","4","4","15","26.79","41","3","1","5","8","19.51","28","11","0","6","17","60.71","0","0","0","0","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","46","3","1","3","6","13.04","17","1","0","1","2","11.76","14","1","1","0","1","7.14","15","1","0","2","3","20.00","0","0","0","0","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","65","7","0","1","8","12.31","27","1","0","1","2","7.41","27","5","0","0","5","18.52","11","1","0","0","1","9.09","0","0","0","0","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","30","0","0","2","2","6.67","14","0","0","1","1","7.14","9","0","0","1","1","11.11","7","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","11","0","0","0","0","0.00","7","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","23","0","0","1","1","4.35","11","0","0","1","1","9.09","8","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","60","8","0","2","10","16.67","24","4","0","1","5","20.83","26","1","0","1","2","7.69","10","3","0","0","3","30.00","0","0","0","0","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","121","21","0","6","27","22.31","47","9","0","3","12","25.53","53","6","0","2","8","15.09","21","6","0","1","7","33.33","0","0","0","0","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","40","4","0","2","6","15.00","18","0","0","1","1","5.56","13","2","0","0","2","15.38","9","2","0","1","3","33.33","0","0","0","0","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","56","8","0","7","15","26.79","32","5","0","5","10","31.25","17","3","0","1","4","23.53","7","0","0","1","1","14.29","0","0","0","0","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","12","0","0","0","0","0.00","10","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","21","1","0","0","1","4.76","9","0","0","0","0","0.00","11","1","0","0","1","9.09","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11028  :  โรงพยาบาลนายูง","3","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","16","0","0","2","2","12.50","10","0","0","2","2","20.00","6","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","80","1","0","0","1","1.25","27","1","0","0","1","3.70","34","0","0","0","0","0.00","19","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","5","2","0","0","2","40.00","3","0","0","0","0","0.00","2","2","0","0","2","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","18","0","0","0","0","0.00","4","0","0","0","0","0.00","11","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
