"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","606","160","0","74","234","38.61","136","41","0","20","61","44.85","107","31","0","12","43","40.19","172","43","0","22","65","37.79","191","45","0","20","65","34.03"
"10963  :  โรงพยาบาลทรายมูล","32","1","2","0","1","3.13","9","0","2","0","0","0.00","6","1","0","0","1","16.67","12","0","0","0","0","0.00","5","0","0","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","49","1","0","0","1","2.04","18","0","0","0","0","0.00","10","1","0","0","1","10.00","9","0","0","0","0","0.00","12","0","0","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","68","0","0","0","0","0.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00","36","0","0","0","0","0.00","24","0","0","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","16","0","0","1","1","6.25","4","0","0","0","0","0.00","1","0","0","0","0","0.00","5","0","0","1","1","20.00","6","0","0","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","34","1","0","0","1","2.94","6","0","0","0","0","0.00","11","0","0","0","0","0.00","13","0","0","0","0","0.00","4","1","0","0","1","25.00"
"10968  :  โรงพยาบาลค้อวัง","56","0","0","0","0","0.00","8","0","0","0","0","0.00","10","0","0","0","0","0.00","14","0","0","0","0","0.00","24","0","0","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","73","1","0","1","2","2.74","16","0","0","0","0","0.00","8","0","0","0","0","0.00","29","1","0","0","1","3.45","20","0","0","1","1","5.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","5","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","1,687","598","59","159","757","44.87","372","140","22","26","166","44.62","409","129","14","35","164","40.10","496","187","13","42","229","46.17","410","142","10","56","198","48.29"
"10970  :  โรงพยาบาลบ้านเขว้า","93","3","0","2","5","5.38","16","0","0","0","0","0.00","16","0","0","0","0","0.00","27","2","0","1","3","11.11","34","1","0","1","2","5.88"
"10971  :  โรงพยาบาลคอนสวรรค์","49","0","0","1","1","2.04","16","0","0","1","1","6.25","13","0","0","0","0","0.00","11","0","0","0","0","0.00","9","0","0","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","72","3","0","3","6","8.33","17","0","0","1","1","5.88","19","0","0","2","2","10.53","14","0","0","0","0","0.00","22","3","0","0","3","13.64"
"10973  :  โรงพยาบาลหนองบัวแดง","133","3","0","3","6","4.51","22","1","0","1","2","9.09","25","1","0","1","2","8.00","41","1","0","1","2","4.88","45","0","0","0","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","45","8","0","0","8","17.78","9","2","0","0","2","22.22","10","1","0","0","1","10.00","11","2","0","0","2","18.18","15","3","0","0","3","20.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","5","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","89","4","0","4","8","8.99","26","0","0","2","2","7.69","23","2","0","0","2","8.70","17","1","0","0","1","5.88","23","1","0","2","3","13.04"
"10977  :  โรงพยาบาลเทพสถิต","24","1","0","0","1","4.17","8","1","0","0","1","12.50","9","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","153","23","7","17","40","26.14","38","5","1","5","10","26.32","29","4","2","2","6","20.69","57","11","4","6","17","29.82","29","3","0","4","7","24.14"
"10979  :  โรงพยาบาลบ้านแท่น","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","77","2","0","4","6","7.79","25","1","0","1","2","8.00","27","1","0","1","2","7.41","25","0","0","2","2","8.00","0","0","0","0","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","51","0","1","0","0","0.00","12","0","0","0","0","0.00","8","0","0","0","0","0.00","11","0","0","0","0","0.00","20","0","1","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","15","2","0","1","3","20.00","4","0","0","0","0","0.00","3","1","0","0","1","33.33","3","0","0","0","0","0.00","5","1","0","1","2","40.00"
"10983  :  โรงพยาบาลเนินสง่า","4","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","359","68","3","43","111","30.92","106","21","1","13","34","32.08","54","10","0","8","18","33.33","80","12","0","9","21","26.25","119","25","2","13","38","31.93"
"10985  :  โรงพยาบาลชานุมาน","69","1","1","1","2","2.90","16","1","0","0","1","6.25","14","0","0","0","0","0.00","10","0","1","0","0","0.00","29","0","0","1","1","3.45"
"10986  :  โรงพยาบาลปทุมราชวงศา","114","0","0","4","4","3.51","33","0","0","2","2","6.06","22","0","0","0","0","0.00","35","0","0","1","1","2.86","24","0","0","1","1","4.17"
"10987  :  โรงพยาบาลพนา","24","0","1","0","0","0.00","5","0","1","0","0","0.00","6","0","0","0","0","0.00","8","0","0","0","0","0.00","5","0","0","0","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","40","1","0","3","4","10.00","10","0","0","0","0","0.00","6","0","0","0","0","0.00","15","1","0","1","2","13.33","9","0","0","2","2","22.22"
"10989  :  โรงพยาบาลหัวตะพาน","57","1","0","4","5","8.77","6","0","0","1","1","16.67","17","1","0","1","2","11.76","20","0","0","0","0","0.00","14","0","0","2","2","14.29"
"10990  :  โรงพยาบาลลืออำนาจ","74","1","1","3","4","5.41","21","0","1","0","0","0.00","13","0","0","0","0","0.00","17","1","0","1","2","11.76","23","0","0","2","2","8.70"
"11040  :  โรงพยาบาลบึงกาฬ","326","46","7","28","74","22.70","69","11","3","10","21","30.43","84","9","2","6","15","17.86","63","6","1","5","11","17.46","110","20","1","7","27","24.55"
"11041  :  โรงพยาบาลพรเจริญ","84","5","0","3","8","9.52","15","1","0","2","3","20.00","9","2","0","0","2","22.22","24","1","0","1","2","8.33","36","1","0","0","1","2.78"
"11043  :  โรงพยาบาลโซ่พิสัย","89","2","0","7","9","10.11","40","0","0","4","4","10.00","22","1","0","1","2","9.09","8","0","0","1","1","12.50","19","1","0","1","2","10.53"
"11046  :  โรงพยาบาลเซกา","90","4","1","3","7","7.78","26","1","0","2","3","11.54","23","2","1","0","2","8.70","24","0","0","0","0","0.00","17","1","0","1","2","11.76"
"11047  :  โรงพยาบาลปากคาด","50","5","0","0","5","10.00","7","0","0","0","0","0.00","10","1","0","0","1","10.00","14","2","0","0","2","14.29","19","2","0","0","2","10.53"
"11048  :  โรงพยาบาลบึงโขงหลง","72","1","0","0","1","1.39","17","0","0","0","0","0.00","20","0","0","0","0","0.00","17","0","0","0","0","0.00","18","1","0","0","1","5.56"
"11049  :  โรงพยาบาลศรีวิไล","32","3","0","2","5","15.63","4","1","0","1","2","50.00","9","1","0","0","1","11.11","11","1","0","1","2","18.18","8","0","0","0","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","32","3","0","1","4","12.50","8","1","0","0","1","12.50","9","0","0","0","0","0.00","7","0","0","1","1","14.29","8","2","0","0","2","25.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","302","98","0","38","136","45.03","75","27","0","9","36","48.00","75","31","0","13","44","58.67","63","13","0","9","22","34.92","89","27","0","7","34","38.20"
"10991  :  โรงพยาบาลนากลาง","101","0","0","2","2","1.98","10","0","0","0","0","0.00","28","0","0","0","0","0.00","42","0","0","2","2","4.76","21","0","0","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","74","3","0","5","8","10.81","14","0","0","1","1","7.14","17","1","0","3","4","23.53","25","1","0","1","2","8.00","18","1","0","0","1","5.56"
"10993  :  โรงพยาบาลศรีบุญเรือง","111","1","1","4","5","4.50","40","0","0","1","1","2.50","27","0","0","0","0","0.00","23","1","1","2","3","13.04","21","0","0","1","1","4.76"
"10994  :  โรงพยาบาลสุวรรณคูหา","188","0","0","4","4","2.13","51","0","0","0","0","0.00","46","0","0","2","2","4.35","55","0","0","1","1","1.82","36","0","0","1","1","2.78"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","58","5","0","2","7","12.07","18","1","0","0","1","5.56","16","3","0","0","3","18.75","7","0","0","2","2","28.57","17","1","0","0","1","5.88"
"10670  :  โรงพยาบาลขอนแก่น","1,318","234","2","463","697","52.88","412","65","2","121","186","45.15","355","69","0","126","195","54.93","239","43","0","86","129","53.97","312","57","0","130","187","59.94"
"10995  :  โรงพยาบาลบ้านฝาง","47","0","0","1","1","2.13","9","0","0","0","0","0.00","3","0","0","1","1","33.33","22","0","0","0","0","0.00","13","0","0","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","44","0","0","1","1","2.27","12","0","0","0","0","0.00","5","0","0","0","0","0.00","12","0","0","1","1","8.33","15","0","0","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","35","0","0","1","1","2.86","12","0","0","0","0","0.00","3","0","0","1","1","33.33","10","0","0","0","0","0.00","10","0","0","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","416","22","3","32","54","12.98","138","4","2","16","20","14.49","84","4","0","5","9","10.71","76","4","0","7","11","14.47","118","10","1","4","14","11.86"
"10999  :  โรงพยาบาลสีชมพู","75","1","0","4","5","6.67","25","0","0","3","3","12.00","15","0","0","1","1","6.67","22","0","0","0","0","0.00","13","1","0","0","1","7.69"
"11000  :  โรงพยาบาลน้ำพอง","64","0","0","5","5","7.81","16","0","0","1","1","6.25","11","0","0","1","1","9.09","11","0","0","2","2","18.18","26","0","0","1","1","3.85"
"11001  :  โรงพยาบาลอุบลรัตน์","67","1","1","3","4","5.97","9","0","0","0","0","0.00","21","1","0","1","2","9.52","25","0","0","1","1","4.00","12","0","1","1","1","8.33"
"11002  :  โรงพยาบาลบ้านไผ่","101","1","1","6","7","6.93","32","0","0","3","3","9.38","23","1","0","0","1","4.35","21","0","1","1","1","4.76","25","0","0","2","2","8.00"
"11003  :  โรงพยาบาลเปือยน้อย","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11004  :  โรงพยาบาลพล","81","6","0","3","9","11.11","23","4","0","1","5","21.74","18","0","0","1","1","5.56","17","1","0","0","1","5.88","23","1","0","1","2","8.70"
"11005  :  โรงพยาบาลแวงใหญ่","50","0","0","4","4","8.00","15","0","0","1","1","6.67","11","0","0","2","2","18.18","13","0","0","1","1","7.69","11","0","0","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","50","2","0","1","3","6.00","16","2","0","0","2","12.50","8","0","0","0","0","0.00","19","0","0","0","0","0.00","7","0","0","1","1","14.29"
"11007  :  โรงพยาบาลหนองสองห้อง","14","1","0","1","2","14.29","3","1","0","0","1","33.33","7","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","1","1","50.00"
"11008  :  โรงพยาบาลภูเวียง","127","2","0","10","12","9.45","31","0","0","1","1","3.23","26","0","0","4","4","15.38","31","1","0","1","2","6.45","39","1","0","4","5","12.82"
"11009  :  โรงพยาบาลมัญจาคีรี","90","2","2","7","9","10.00","31","1","0","6","7","22.58","26","0","1","0","0","0.00","17","0","1","0","0","0.00","16","1","0","1","2","12.50"
"11010  :  โรงพยาบาลชนบท","27","1","0","3","4","14.81","9","1","0","1","2","22.22","8","0","0","1","1","12.50","3","0","0","0","0","0.00","7","0","0","1","1","14.29"
"11011  :  โรงพยาบาลเขาสวนกวาง","57","0","0","1","1","1.75","15","0","0","0","0","0.00","12","0","0","0","0","0.00","9","0","0","0","0","0.00","21","0","0","1","1","4.76"
"11012  :  โรงพยาบาลภูผาม่าน","53","0","0","1","1","1.89","7","0","0","0","0","0.00","8","0","0","0","0","0.00","19","0","0","0","0","0.00","19","0","0","1","1","5.26"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","90","2","1","6","8","8.89","12","0","0","0","0","0.00","23","0","0","3","3","13.04","12","0","0","0","0","0.00","43","2","1","3","5","11.63"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
