"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","1,004,300","619,319","1,659,529","189,068,124.20","316,852,370.77","315.50","1.65","67,298","181,531","15,539,888.63","26,716,226.25","396.98","2.70","64,635","174,938","16,067,679.15","27,203,584.75","420.88","2.71","59,414","163,507","14,954,957.54","25,442,706.25","428.23","2.75","67,981","178,721","17,096,361.94","28,564,884.50","420.19","2.63","61,445","160,772","17,014,989.41","27,836,800.50","453.04","2.62","61,579","159,044","19,269,497.77","32,719,915.50","531.35","2.58","41,077","110,090","19,658,194.39","32,889,425.50","800.68","2.68","38,148","97,885","16,317,604.02","26,109,406.75","684.42","2.57","36,163","95,313","15,268,895.45","24,756,513.88","684.58","2.64","20,895","47,169","871,063.27","4,589,638.49","219.65","2.26","51,370","146,987","18,653,806.42","30,206,863.75","588.03","2.86","49,314","143,572","18,355,186.21","29,816,404.65","604.62","2.91"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","4,471","1,143","3,257","2,074,726.22","2,476,811.00","553.97","0.73","177","510","177,649.51","214,389.00","1,211.24","2.88","144","457","356,744.44","418,421.00","2,905.70","3.17","130","356","109,199.54","145,990.00","1,123.00","2.74","130","354","391,761.57","461,178.00","3,547.52","2.72","139","398","231,778.18","289,856.00","2,085.29","2.86","110","311","476,028.00","553,287.00","5,029.88","2.83","0","0","0.00","0.00","0.00","0.00","104","293","115,023.41","137,045.00","1,317.74","2.82","0","0","0.00","0.00","0.00","0.00","124","341","112,173.47","135,657.00","1,094.01","2.75","85","237","104,368.10","120,988.00","1,423.39","2.79","0","0","0.00","0.00","0.00","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","283,133","166,781","533,968","133,096,292.74","181,327,228.00","640.43","1.89","16,928","51,540","11,082,682.66","15,280,488.50","902.68","3.04","16,229","50,700","11,775,776.36","16,187,979.25","997.47","3.12","14,232","46,185","10,807,194.76","14,856,340.75","1,043.87","3.25","17,011","57,270","12,495,144.94","17,231,188.75","1,012.94","3.37","15,622","50,189","11,450,755.98","15,830,217.75","1,013.33","3.21","14,495","47,467","12,648,013.25","17,376,368.00","1,198.78","3.27","9,756","33,561","10,462,938.70","14,238,329.25","1,459.44","3.44","12,026","38,065","10,664,515.69","14,403,939.50","1,197.73","3.17","12,386","38,245","10,954,980.05","14,489,125.50","1,169.80","3.09","11,702","37,369","9,866,523.64","13,237,277.75","1,131.20","3.19","13,168","41,247","10,100,854.36","13,589,757.00","1,032.03","3.13","13,226","42,130","10,786,912.35","14,606,216.00","1,104.36","3.19"
"28005  :  โรงพยาบาลเมืองพัทยา","225,266","132,946","443,177","77,616,019.63","51,948,481.81","230.61","1.97","14,208","49,048","7,716,271.08","5,176,238.25","364.32","3.45","13,724","46,485","6,417,779.65","4,492,666.75","327.36","3.39","13,362","46,043","6,862,101.16","4,552,387.75","340.70","3.45","14,424","49,157","7,421,742.67","4,890,072.00","339.02","3.41","12,560","42,237","6,253,229.71","4,514,365.25","359.42","3.36","12,194","39,827","6,958,281.01","4,649,787.50","381.32","3.27","6,359","21,003","5,626,215.98","3,498,579.25","550.18","3.30","7,362","24,062","5,884,620.93","3,660,464.81","497.21","3.27","8,365","26,975","6,122,219.66","3,867,228.00","462.31","3.22","10,120","32,696","6,198,349.78","4,345,169.75","429.36","3.23","10,635","34,710","6,005,100.36","4,237,876.50","398.48","3.26","9,633","30,934","6,150,107.64","4,063,646.00","421.85","3.21"
"28006  :  โรงพยาบาลเกาะจันทร์","88,163","56,611","188,923","143,372,590.83","13,027,297.34","147.76","2.14","5,368","18,521","7,618,715.44","1,140,675.13","212.50","3.45","5,009","17,387","9,137,718.39","1,107,523.73","221.11","3.47","4,671","16,147","12,574,507.26","1,053,445.56","225.53","3.46","5,161","17,911","17,769,347.24","1,099,385.74","213.02","3.47","5,008","17,312","7,363,736.69","1,049,235.43","209.51","3.46","5,272","18,670","15,282,641.18","1,448,797.53","274.81","3.54","3,235","11,299","15,321,635.81","972,703.54","300.68","3.49","4,116","13,117","9,577,085.40","989,374.61","240.37","3.19","4,284","13,788","13,786,170.68","1,060,050.42","247.44","3.22","4,823","15,745","13,202,583.89","1,091,687.46","226.35","3.26","4,465","14,105","10,258,737.99","1,033,720.14","231.52","3.16","5,199","14,921","11,479,710.86","980,698.05","188.63","2.87"
"10663  :  โรงพยาบาลระยอง","614,131","316,659","1,151,634","621,353,647.57","496,691,076.58","808.77","1.88","29,827","107,687","60,938,931.17","45,976,000.02","1,541.42","3.61","28,377","101,490","58,599,708.65","41,582,176.73","1,465.35","3.58","26,261","94,594","43,639,211.99","37,999,065.35","1,446.98","3.60","29,345","105,899","62,388,320.67","44,628,009.06","1,520.80","3.61","27,195","99,600","51,877,580.54","41,321,800.13","1,519.46","3.66","27,543","102,078","38,055,036.31","45,700,101.14","1,659.23","3.71","21,601","79,998","58,165,655.83","38,185,485.08","1,767.76","3.70","22,491","81,864","47,727,074.12","35,476,864.51","1,577.38","3.64","26,001","96,084","37,433,972.35","43,424,210.39","1,670.10","3.70","25,539","92,418","79,400,837.86","40,760,686.19","1,596.02","3.62","26,225","95,732","46,205,226.66","40,516,850.53","1,544.97","3.65","26,254","94,190","36,922,091.42","41,119,827.45","1,566.23","3.59"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","243,858","144,824","404,748","23,157,379.60","37,102,395.19","152.15","1.66","13,731","41,413","2,015,211.87","3,258,146.00","237.28","3.02","15,480","42,955","2,008,997.76","3,219,245.89","207.96","2.77","13,947","37,220","1,872,074.47","3,007,757.54","215.66","2.67","13,899","39,583","2,106,922.27","3,393,619.84","244.16","2.85","11,706","35,838","1,874,807.21","2,990,064.87","255.43","3.06","12,238","36,690","1,985,901.00","3,244,181.88","265.09","3.00","8,289","23,300","1,710,227.18","2,796,038.17","337.32","2.81","10,109","25,208","1,718,121.18","2,702,787.41","267.36","2.49","12,327","29,407","2,093,396.23","3,231,210.56","262.12","2.39","11,310","30,144","1,981,853.20","3,154,005.05","278.87","2.67","11,432","32,441","1,878,402.75","3,022,283.62","264.37","2.84","10,356","30,549","1,911,464.48","3,083,054.36","297.71","2.95"
"10828  :  โรงพยาบาลบ้านฉาง","170,496","78,849","257,274","18,635,504.54","26,618,544.27","156.12","1.51","9,122","27,189","1,803,418.72","2,575,896.18","282.38","2.98","9,479","27,190","1,638,399.39","2,340,189.82","246.88","2.87","6,721","23,452","1,568,600.06","2,240,547.94","333.37","3.49","7,440","26,707","1,809,830.08","2,585,151.01","347.47","3.59","6,620","22,551","1,477,842.65","2,110,933.51","318.87","3.41","6,406","21,710","1,603,195.45","2,290,004.48","357.48","3.39","5,056","17,665","1,768,485.11","2,526,104.54","499.63","3.49","4,936","16,018","1,254,805.95","1,792,345.25","363.12","3.25","4,561","15,313","1,277,037.04","1,824,119.83","399.94","3.36","6,298","20,961","1,613,001.09","2,303,961.07","365.82","3.33","6,203","19,409","1,344,873.76","1,920,963.24","309.68","3.13","6,007","19,109","1,476,015.24","2,108,327.40","350.98","3.18"
"10829  :  โรงพยาบาลแกลง","263,807","150,685","561,573","43,447,470.73","62,064,178.37","235.26","2.13","15,377","58,491","4,333,304.93","6,190,502.77","402.58","3.80","12,926","48,442","3,829,466.78","5,470,796.45","423.24","3.75","14,171","53,490","3,937,657.40","5,625,171.20","396.95","3.77","14,656","53,067","3,988,008.59","5,697,017.58","388.72","3.62","14,073","48,835","3,571,469.76","5,102,180.10","362.55","3.47","13,409","46,805","3,700,928.51","5,286,838.23","394.28","3.49","10,694","42,615","3,710,431.56","5,300,994.23","495.70","3.98","9,695","34,541","2,652,321.12","3,788,806.62","390.80","3.56","9,807","35,867","2,750,286.19","3,928,168.98","400.55","3.66","13,337","54,689","4,477,888.37","6,395,735.00","479.55","4.10","11,653","43,848","3,340,543.77","4,771,388.63","409.46","3.76","10,887","40,883","3,155,163.75","4,506,578.58","413.94","3.76"
"10830  :  โรงพยาบาลวังจันทร์","107,705","57,989","179,716","9,669,282.70","21,088,812.00","195.80","1.67","5,005","16,715","683,961.93","1,610,973.00","321.87","3.34","5,399","16,597","852,415.29","1,846,957.50","342.09","3.07","5,219","15,635","714,956.05","1,598,820.00","306.35","3.00","5,262","17,105","786,014.48","1,750,244.00","332.62","3.25","5,165","16,165","826,399.13","1,827,190.50","353.76","3.13","5,729","17,234","888,308.33","2,015,215.00","351.76","3.01","3,499","11,555","968,567.66","1,973,662.00","564.06","3.30","4,663","12,455","571,110.38","1,323,336.50","283.80","2.67","4,642","13,302","794,742.00","1,694,137.00","364.96","2.87","4,953","15,379","966,884.76","2,030,886.50","410.03","3.10","4,418","14,546","837,553.55","1,802,274.00","407.94","3.29","4,035","13,028","778,369.14","1,615,116.00","400.28","3.23"
"10831  :  โรงพยาบาลบ้านค่าย","158,866","86,828","293,965","13,854,037.10","31,605,430.55","198.94","1.85","8,204","29,206","1,359,259.07","2,819,410.70","343.66","3.56","7,447","27,093","1,347,999.24","2,934,525.95","394.05","3.64","7,007","23,561","1,008,995.88","2,211,687.50","315.64","3.36","8,898","27,986","1,407,847.79","2,822,306.55","317.18","3.15","8,221","26,046","1,120,611.53","2,527,225.60","307.41","3.17","8,980","26,445","1,219,299.48","2,529,746.85","281.71","2.94","5,493","20,408","1,143,442.24","2,861,994.25","521.03","3.72","6,201","21,266","1,042,470.65","2,638,816.55","425.55","3.43","6,561","22,829","1,036,364.35","2,509,722.35","382.52","3.48","6,533","22,664","1,237,290.08","3,034,950.25","464.56","3.47","6,645","22,789","958,064.63","2,321,539.20","349.37","3.43","6,638","23,672","972,392.16","2,393,504.80","360.58","3.57"
"10832  :  โรงพยาบาลปลวกแดง","184,558","87,468","259,780","15,778,409.01","22,535,636.73","122.11","1.41","7,842","24,721","1,334,182.68","1,905,561.96","242.99","3.15","7,085","22,506","1,318,014.68","1,882,427.10","265.69","3.18","6,677","20,818","1,279,351.18","1,827,226.43","273.66","3.12","8,127","24,961","1,432,579.42","2,046,083.27","251.76","3.07","7,307","22,690","1,249,611.18","1,784,763.40","244.25","3.11","7,671","23,257","1,480,396.58","2,114,412.44","275.64","3.03","5,694","17,727","1,253,632.73","1,790,528.89","314.46","3.11","6,348","19,509","1,290,442.01","1,843,110.99","290.35","3.07","6,311","19,034","1,272,336.91","1,817,217.61","287.94","3.02","10,107","23,309","1,216,300.26","1,737,194.54","171.88","2.31","7,493","21,012","1,326,597.56","1,894,716.99","252.86","2.80","6,806","20,236","1,324,963.82","1,892,393.11","278.05","2.97"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","57,056","35,453","135,008","7,782,028.55","12,684,290.95","222.31","2.37","3,255","12,325","673,885.52","1,095,923.80","336.69","3.79","3,145","11,903","636,025.04","1,050,874.43","334.14","3.78","2,873","11,329","617,284.79","1,002,823.12","349.05","3.94","3,391","13,549","707,026.30","1,154,645.19","340.50","4.00","3,190","12,375","614,779.52","1,003,626.35","314.62","3.88","3,314","12,882","753,604.56","1,221,213.76","368.50","3.89","2,411","9,188","633,835.39","1,030,218.47","427.30","3.81","2,581","9,588","535,786.35","875,635.58","339.26","3.71","2,859","10,451","662,228.01","1,089,156.28","380.96","3.66","2,912","10,664","651,361.71","1,055,606.39","362.50","3.66","2,688","9,786","534,397.24","871,879.32","324.36","3.64","2,834","10,968","761,814.12","1,232,688.26","434.96","3.87"
"23962  :  โรงพยาบาลนิคมพัฒนา","101,231","53,694","172,017","5,868,485.41","12,653,492.75","125.00","1.70","5,094","16,483","353,092.27","1,165,776.00","228.85","3.24","4,920","16,615","329,956.66","1,040,255.00","211.43","3.38","4,426","14,649","342,580.28","1,057,476.25","238.92","3.31","5,004","16,707","594,034.37","1,225,243.00","244.85","3.34","4,516","14,722","502,553.71","1,000,357.00","221.51","3.26","4,922","15,753","602,969.99","1,184,791.75","240.71","3.20","3,665","11,464","634,663.62","1,309,131.75","357.20","3.13","3,812","11,380","481,452.20","875,136.25","229.57","2.99","4,078","12,545","511,430.66","956,272.00","234.50","3.08","4,375","12,281","430,585.94","767,711.75","175.48","2.81","4,489","14,679","550,904.15","1,034,599.25","230.47","3.27","4,393","14,739","534,261.56","1,036,742.75","236.00","3.36"
"10664  :  โรงพยาบาลพระปกเกล้า","638,750","332,047","1,182,065","0.00","369,357,409.65","578.25","1.85","30,423","104,825","0.00","34,510,028.25","1,134.34","3.45","29,036","100,744","0.00","32,965,677.65","1,135.34","3.47","27,831","97,046","0.00","32,380,597.00","1,163.47","3.49","31,803","111,590","0.00","35,899,019.43","1,128.79","3.51","28,243","99,118","0.00","29,438,442.57","1,042.33","3.51","29,323","106,293","0.00","32,521,213.52","1,109.07","3.62","22,596","86,348","0.00","29,063,659.50","1,286.23","3.82","23,612","84,997","0.00","26,134,869.18","1,106.85","3.60","27,211","95,265","0.00","28,492,710.20","1,047.10","3.50","27,174","97,166","0.00","28,045,601.08","1,032.07","3.58","27,216","98,076","0.00","29,330,334.40","1,077.69","3.60","27,579","100,597","0.00","30,575,256.87","1,108.64","3.65"
"10834  :  โรงพยาบาลขลุง","105,029","55,460","179,243","9,736,392.59","14,459,114.94","137.67","1.71","4,835","15,463","662,392.59","1,151,064.60","238.07","3.20","5,073","15,820","797,033.62","1,301,896.98","256.63","3.12","4,632","14,698","615,935.51","1,051,311.78","226.97","3.17","5,151","16,437","706,251.50","1,193,863.16","231.77","3.19","4,812","15,271","779,434.82","1,261,168.65","262.09","3.17","5,638","16,650","734,940.74","1,235,544.60","219.15","2.95","3,665","12,657","663,763.04","1,142,229.45","311.66","3.45","3,804","12,765","1,327,362.57","1,144,398.85","300.84","3.36","4,502","14,721","696,301.90","1,074,635.78","238.70","3.27","4,362","14,944","663,358.29","1,048,130.26","240.29","3.43","4,719","15,391","1,394,076.70","1,710,384.09","362.45","3.26","4,267","14,426","695,541.31","1,144,486.74","268.22","3.38"
"10835  :  โรงพยาบาลท่าใหม่","71,861","35,750","107,915","13,219,477.32","19,281,641.55","268.32","1.50","3,172","9,696","1,084,368.23","1,583,724.25","499.28","3.06","3,065","9,482","1,000,177.61","1,492,146.55","486.83","3.09","3,036","9,405","1,088,298.98","1,584,585.00","521.93","3.10","3,475","10,761","1,036,706.16","1,544,243.05","444.39","3.10","3,241","9,906","1,096,850.43","1,580,772.25","487.74","3.06","3,596","10,532","1,176,081.62","1,754,876.05","488.01","2.93","2,834","8,807","1,600,615.49","2,335,617.50","824.14","3.11","3,189","9,553","1,484,350.14","2,123,209.20","665.79","3.00","2,796","7,996","1,487,787.40","2,025,584.75","724.46","2.86","2,428","7,360","457,980.69","795,693.00","327.72","3.03","2,450","7,138","966,327.93","1,368,077.20","558.40","2.91","2,468","7,279","739,932.64","1,093,112.75","442.91","2.95"
"10836  :  โรงพยาบาลเขาสุกิม","55,828","29,688","90,500","6,630,655.07","11,215,930.22","200.90","1.62","2,544","8,546","517,424.76","933,167.00","366.81","3.36","2,469","8,397","576,156.29","1,021,366.50","413.68","3.40","2,443","7,796","503,535.11","889,442.72","364.08","3.19","2,868","8,440","783,182.46","985,986.00","343.79","2.94","2,535","7,382","527,798.84","894,862.00","353.00","2.91","2,781","8,729","667,653.70","1,205,938.50","433.63","3.14","2,089","6,182","539,769.84","928,677.25","444.56","2.96","2,024","5,532","420,374.49","705,698.75","348.67","2.73","2,776","8,074","515,455.89","884,170.50","318.51","2.91","2,438","7,377","553,765.83","939,203.75","385.24","3.03","2,313","6,586","461,748.70","830,004.50","358.84","2.85","2,408","7,459","563,789.16","997,412.75","414.21","3.10"
"10837  :  โรงพยาบาลสองพี่น้อง","67,414","38,920","134,980","5,946,618.21","12,075,014.95","179.12","2.00","3,476","14,256","539,921.50","1,232,570.25","354.59","4.10","3,277","13,433","492,850.81","1,137,846.50","347.22","4.10","3,411","13,339","631,882.91","1,373,144.15","402.56","3.91","3,623","14,763","354,444.29","896,515.00","247.45","4.07","3,396","13,309","659,687.90","1,416,941.90","417.24","3.92","3,596","11,474","328,227.84","731,529.90","203.43","3.19","2,749","8,833","646,701.29","1,089,530.75","396.34","3.21","3,053","9,037","293,252.29","629,298.00","206.12","2.96","3,531","10,188","643,350.66","1,077,312.25","305.10","2.89","3,154","9,337","324,547.18","687,455.50","217.96","2.96","2,877","8,564","750,429.13","1,193,054.75","414.69","2.98","2,777","8,447","281,322.41","609,816.00","219.60","3.04"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","111,175","58,496","182,916","10,907,794.90","18,183,458.00","163.56","1.65","4,926","16,902","1,059,956.28","1,746,657.50","354.58","3.43","4,656","15,550","858,358.78","1,397,414.00","300.13","3.34","4,394","15,073","1,034,403.41","1,640,901.50","373.44","3.43","4,992","17,123","1,062,457.56","1,728,802.50","346.31","3.43","5,355","16,420","657,925.00","1,122,365.50","209.59","3.07","6,806","18,737","1,070,424.46","1,805,275.00","265.25","2.75","4,050","12,839","1,060,164.33","1,768,949.50","436.78","3.17","4,113","12,012","821,240.30","1,403,462.50","341.23","2.92","4,298","12,764","727,620.35","1,212,833.50","282.19","2.97","4,915","15,182","959,514.64","1,605,183.50","326.59","3.09","5,120","14,903","810,178.70","1,384,568.00","270.42","2.91","4,871","15,411","785,551.09","1,367,045.00","280.65","3.16"
