"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw"
"10867  :  โรงพยาบาลตาพระยา","3,071","9,660","1,601,836.54","2,214,572.25","1,760.9106","229.25","721.12","1,257.63","197","666","65,121.58","91,005.00","118.1169","136.64","461.95","770.47","195","705","144,267.64","190,803.50","120.0796","270.64","978.48","1,588.98","232","665","98,793.96","163,910.75","118.6564","246.48","706.51","1,381.39","223","736","120,043.38","159,585.75","132.7999","216.83","715.63","1,201.70","283","838","158,183.00","210,014.00","149.5027","250.61","742.10","1,404.75","264","719","178,241.14","236,996.75","147.0074","329.62","897.71","1,612.14","248","610","84,821.46","119,457.50","141.4407","195.83","481.68","844.58","208","618","94,572.25","132,908.75","123.6808","215.06","638.98","1,074.61","320","943","161,673.21","225,402.25","175.9346","239.03","704.38","1,281.17","334","1,181","178,329.79","249,230.25","196.1720","211.03","746.20","1,270.47","270","1,038","125,562.85","179,246.25","164.3191","172.68","663.88","1,090.84","297","941","192,226.28","256,011.50","173.2005","272.06","861.99","1,478.12"
"10868  :  โรงพยาบาลวังน้ำเย็น","4,149","14,848","2,543,183.11","3,308,199.62","2,475.0482","222.80","797.35","1,336.62","384","1,500","184,402.93","234,297.00","231.5499","156.20","610.15","1,011.86","292","1,139","198,367.06","251,105.16","179.9079","220.46","859.95","1,395.74","307","1,087","195,236.75","250,102.25","182.5662","230.08","814.67","1,369.93","355","1,246","205,689.45","271,572.55","208.7481","217.96","764.99","1,300.96","314","1,246","211,743.76","272,373.00","192.3467","218.60","867.43","1,416.05","372","1,374","239,487.15","314,176.00","218.9197","228.66","844.56","1,435.12","424","1,431","257,244.82","335,035.75","257.0938","234.13","790.18","1,303.17","433","1,516","235,554.54","308,468.16","262.7965","203.48","712.40","1,173.79","470","1,523","239,073.62","312,873.25","258.6935","205.43","665.69","1,209.44","364","1,333","200,750.54","264,130.75","220.3556","198.15","725.63","1,198.66","11","133","161,641.14","213,864.00","11.5364","1,608.00","19,442.18","18,538.19","423","1,320","213,991.35","280,201.75","250.5339","212.27","662.42","1,118.42"
"10869  :  โรงพยาบาลวัฒนานคร","4,824","16,780","2,464,742.64","3,420,902.09","3,100.9990","203.87","709.14","1,103.16","341","1,205","153,644.74","221,806.77","220.6935","184.07","650.46","1,005.04","365","1,318","183,422.35","272,518.25","243.0018","206.77","746.63","1,121.47","419","1,472","242,022.52","332,062.28","253.8148","225.59","792.51","1,308.29","463","1,680","251,194.29","338,921.91","298.5463","201.74","732.01","1,135.24","399","1,391","213,121.41","289,160.33","258.3823","207.88","724.71","1,119.12","320","1,126","193,601.97","258,755.45","216.0544","229.80","808.61","1,197.64","360","1,498","195,609.47","271,478.74","285.3474","181.23","754.11","951.40","371","1,284","209,913.55","279,067.13","249.1432","217.34","752.20","1,120.11","421","1,372","192,839.21","275,953.48","268.5443","201.13","655.47","1,027.59","490","1,576","224,411.74","322,842.82","281.2386","204.85","658.86","1,147.93","458","1,504","219,308.72","299,329.31","265.3590","199.02","653.56","1,128.02","417","1,354","185,652.67","259,005.62","260.8734","191.29","621.12","992.84"
"10870  :  โรงพยาบาลอรัญประเทศ","5,966","21,816","9,863,067.82","12,329,667.44","4,773.0300","565.17","2,066.66","2,583.20","1,079","4,032","1,279,564.59","1,606,658.16","938.2073","398.48","1,489.03","1,712.48","972","3,438","1,802,970.64","2,255,303.98","868.8512","655.99","2,320.27","2,595.73","955","3,472","2,063,751.33","2,539,679.63","822.0742","731.47","2,659.35","3,089.36","984","3,468","1,619,053.97","2,034,780.04","799.6607","586.73","2,067.87","2,544.55","925","3,549","1,395,277.26","1,756,312.93","736.6513","494.88","1,898.72","2,384.18","1,051","3,857","1,702,450.03","2,136,932.70","607.5853","554.04","2,033.24","3,517.09","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","3,309","10,725","2,076,013.22","2,683,559.26","1,864.6341","250.22","810.99","1,439.19","275","768","99,888.70","133,549.95","174.5741","173.89","485.64","765.00","249","767","235,691.84","303,989.38","141.5701","396.34","1,220.84","2,147.27","271","912","158,894.09","213,331.81","174.3064","233.92","787.20","1,223.89","337","991","171,538.47","226,189.34","185.2904","228.24","671.18","1,220.73","280","898","235,196.88","298,846.51","148.5230","332.79","1,067.31","2,012.12","269","815","127,799.53","181,487.68","162.4988","222.68","674.68","1,116.86","279","834","225,728.31","285,016.79","156.4546","341.75","1,021.57","1,821.72","246","806","204,951.07","241,779.71","139.8363","299.97","982.84","1,729.02","320","1,099","170,645.51","224,613.65","178.0618","204.38","701.92","1,261.44","266","939","132,772.78","174,501.36","163.1911","185.84","656.02","1,069.31","250","937","172,801.05","218,430.03","140.2645","233.12","873.72","1,557.27","267","959","140,104.99","181,823.05","100.0630","189.60","680.99","1,817.09"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","56,120","303,926","201,397,328,493.56","365,615,294,459.56","127,199.9795","1,202,974.72","6,514,884.08","2,874,334.54","9,688","52,621","9,506,673,684.83","18,658,643,169.86","21,692.2510","354,585.49","1,925,954.08","860,152.47","9,318","49,799","18,281,563,362.41","42,099,947,058.38","20,926.9164","845,397.44","4,518,131.26","2,011,760.66","9,393","51,217","55,203,333,471.71","96,139,923,647.98","21,288.9746","1,877,109.62","10,235,273.46","4,515,949.00","9,487","50,457","48,695,229,171.78","96,241,325,556.92","21,544.8899","1,907,392.94","10,144,547.86","4,467,014.03","8,749","48,293","43,494,245,053.73","69,945,950,307.44","20,429.3340","1,448,366.23","7,994,736.58","3,423,799.83","9,485","51,539","26,216,283,749.10","42,529,504,718.98","21,317.6136","825,190.72","4,483,869.76","1,995,040.60","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10871  :  โรงพยาบาลครบุรี","10,444","38,654","7,218,796.39","9,584,080.47","7,873.7830","247.95","917.66","1,217.21","960","3,396","556,092.85","734,994.50","711.9030","216.43","765.62","1,032.44","852","3,414","824,178.00","1,072,723.60","683.5238","314.21","1,259.07","1,569.40","875","3,255","675,934.93","892,247.65","653.3852","274.12","1,019.71","1,365.58","900","3,332","625,717.36","831,330.44","679.7057","249.50","923.70","1,223.07","940","3,283","581,947.40","772,572.73","685.8337","235.33","821.89","1,126.47","968","3,798","701,131.95","933,303.93","737.0905","245.74","964.16","1,266.20","934","3,676","648,184.92","863,136.67","675.1285","234.80","924.13","1,278.48","1,051","3,788","688,095.96","924,054.18","798.3116","243.94","879.21","1,157.51","1,087","4,002","734,519.77","970,983.75","793.3952","242.62","893.27","1,223.83","986","3,417","654,006.74","872,676.90","748.0274","255.39","885.07","1,166.64","891","3,293","528,986.51","716,056.12","707.4784","217.45","803.65","1,012.12","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10872  :  โรงพยาบาลเสิงสาง","5,202","15,700","1,366,284.21","3,600,304.11","3,244.3117","229.32","692.10","1,109.73","392","1,211","123,943.13","348,753.65","246.4929","287.99","889.68","1,414.86","395","1,268","137,700.62","338,239.29","249.8572","266.75","856.30","1,353.73","476","1,101","110,535.57","276,442.16","310.8632","251.08","580.76","889.27","459","1,199","113,355.78","295,064.28","296.1872","246.09","642.84","996.21","401","1,120","88,512.48","250,100.84","239.0901","223.30","623.69","1,046.05","412","1,181","94,606.69","266,138.50","251.1549","225.35","645.97","1,059.66","342","1,014","85,044.70","223,746.88","222.0104","220.66","654.23","1,007.82","413","1,263","97,962.80","215,678.25","259.3829","170.77","522.22","831.51","551","1,776","129,715.39","349,420.45","315.8697","196.75","634.16","1,106.22","446","1,580","120,951.52","339,605.31","295.7571","214.94","761.45","1,148.26","482","1,616","137,453.91","360,812.18","295.6411","223.27","748.57","1,220.44","433","1,371","126,501.62","336,302.32","262.0050","245.30","776.68","1,283.57"
"10873  :  โรงพยาบาลคง","1,781","6,049","893,794.26","1,292,251.77","1,153.3251","213.63","725.58","1,120.46","290","1,093","130,497.66","190,473.75","191.7304","174.27","656.81","993.45","265","966","162,922.50","218,848.75","171.5109","226.55","825.84","1,276.00","328","1,070","155,114.38","231,090.50","211.0363","215.97","704.54","1,095.03","329","1,039","181,475.20","262,334.13","215.5229","252.49","797.37","1,217.20","287","955","145,787.64","212,765.44","187.2049","222.79","741.34","1,136.54","282","926","117,996.88","176,739.20","176.3197","190.86","626.73","1,002.38","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2,721","8,247","1,622,842.44","2,097,671.00","1,763.5775","254.36","770.92","1,189.44","285","795","156,587.80","201,752.70","183.3731","253.78","707.90","1,100.23","199","648","158,655.51","204,021.35","128.3685","314.85","1,025.23","1,589.34","243","688","130,218.35","168,211.50","154.4512","244.49","692.23","1,089.09","260","805","151,369.86","196,790.00","159.2293","244.46","756.88","1,235.89","241","747","154,151.64","199,038.25","145.5828","266.45","825.88","1,367.18","230","703","123,015.99","160,182.35","155.9562","227.86","696.45","1,027.10","209","688","155,344.25","201,404.30","148.7775","292.74","963.66","1,353.73","213","679","131,231.62","170,922.20","144.5871","251.73","802.45","1,182.14","212","634","107,582.67","140,557.10","137.1828","221.70","663.01","1,024.60","229","703","120,226.81","155,887.80","144.2010","221.75","680.73","1,081.05","211","582","84,766.02","109,727.00","127.1400","188.53","520.03","863.04","189","575","149,691.92","189,176.45","134.7280","329.00","1,000.93","1,404.14"
"10875  :  โรงพยาบาลจักราช","5,127","17,645","5,740,963.53","7,764,627.06","3,496.1800","440.05","1,514.46","2,220.89","404","1,329","559,249.34","753,738.50","261.6439","567.15","1,865.69","2,880.78","381","1,212","380,423.29","522,324.00","239.9705","430.96","1,370.93","2,176.62","388","1,290","564,693.30","758,986.00","266.8104","588.36","1,956.15","2,844.66","415","1,387","553,126.02","738,695.75","282.8603","532.59","1,779.99","2,611.52","445","1,407","333,365.69","454,885.25","334.0763","323.30","1,022.21","1,361.62","418","1,448","439,824.22","590,067.75","287.7904","407.51","1,411.65","2,050.34","345","1,302","300,340.78","433,360.50","246.8447","332.84","1,256.12","1,755.60","394","1,452","444,069.38","602,484.00","289.0383","414.93","1,529.15","2,084.44","451","1,631","542,792.05","729,720.00","297.0944","447.41","1,618.00","2,456.19","518","1,793","579,174.31","773,832.25","359.4816","431.59","1,493.88","2,152.63","500","1,777","582,475.68","782,151.25","334.0415","440.15","1,564.30","2,341.48","468","1,617","461,429.47","624,381.81","296.5277","386.14","1,334.15","2,105.64"
"10876  :  โรงพยาบาลโชคชัย","8,739","25,432","7,719,538.41","11,234,669.65","6,192.2208","441.75","1,285.58","1,814.32","780","2,297","708,129.10","1,048,921.00","582.4840","456.65","1,344.77","1,800.77","708","2,222","835,177.24","1,215,340.25","518.2455","546.96","1,716.58","2,345.11","834","2,350","863,085.96","1,245,014.40","578.4209","529.79","1,492.82","2,152.44","768","2,369","719,785.35","1,060,401.50","570.5673","447.62","1,380.73","1,858.50","760","2,061","662,486.64","962,877.50","511.2609","467.19","1,266.94","1,883.34","767","2,295","742,349.53","1,077,731.00","571.4946","469.60","1,405.13","1,885.81","727","2,173","617,533.13","890,059.50","511.8233","409.60","1,224.29","1,739.00","839","2,308","664,534.17","958,221.50","601.6060","415.17","1,142.10","1,592.77","860","2,502","645,580.78","949,175.75","583.0426","379.37","1,103.69","1,627.97","870","2,479","649,207.73","934,594.50","584.7522","377.00","1,074.25","1,598.27","826","2,376","611,668.78","892,332.75","578.5235","375.56","1,080.31","1,542.43","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","11,448","32,354","13,228,088.09","14,140,261.85","8,444.9657","437.05","1,235.17","1,674.40","841","2,648","993,029.60","1,193,123.50","662.0036","450.58","1,418.70","1,802.29","850","2,347","1,083,109.81","1,173,390.50","623.4335","499.95","1,380.46","1,882.14","869","2,507","1,174,383.51","1,274,465.75","658.7392","508.36","1,466.59","1,934.70","916","2,656","1,209,831.05","1,330,272.75","684.5217","500.86","1,452.26","1,943.36","983","2,752","1,235,835.10","1,319,971.00","714.5326","479.64","1,342.80","1,847.32","1,048","2,980","1,222,229.26","1,360,439.85","763.1551","456.52","1,298.13","1,782.65","919","2,502","842,055.04","965,451.00","703.7519","385.87","1,050.55","1,371.86","874","2,475","1,119,376.98","1,042,095.75","687.1213","421.05","1,192.33","1,516.61","1,017","2,596","1,037,563.68","991,699.50","702.6204","382.01","975.12","1,411.43","1,177","3,221","1,120,781.86","1,181,371.75","846.9483","366.77","1,003.71","1,394.86","1,007","3,008","1,117,636.36","1,168,886.75","717.0176","388.59","1,160.76","1,630.21","947","2,662","1,072,255.84","1,139,093.75","681.1205","427.91","1,202.84","1,672.38"
"10878  :  โรงพยาบาลโนนไทย","6,707","19,519","3,915,269.08","7,162,396.65","4,126.1062","366.94","1,067.90","1,735.87","549","1,859","298,557.10","549,221.60","349.4929","295.44","1,000.40","1,571.48","493","1,469","216,160.35","433,465.15","318.1494","295.07","879.24","1,362.46","525","1,551","393,816.60","709,484.70","336.4540","457.44","1,351.40","2,108.71","536","1,529","363,467.35","647,316.10","333.8507","423.36","1,207.68","1,938.94","583","1,689","353,679.82","627,412.40","355.8427","371.47","1,076.18","1,763.17","582","1,646","444,190.62","793,606.70","351.7197","482.14","1,363.59","2,256.36","539","1,461","280,367.59","504,976.70","331.6932","345.64","936.88","1,522.42","552","1,613","312,513.15","581,700.60","340.7388","360.63","1,053.81","1,707.17","670","1,850","394,777.24","713,041.90","387.1306","385.43","1,064.24","1,841.86","609","1,692","264,915.24","493,119.55","359.6253","291.44","809.72","1,371.20","479","1,486","264,004.61","514,780.60","299.3321","346.42","1,074.70","1,719.76","590","1,674","328,819.41","594,270.65","362.0768","355.00","1,007.24","1,641.28"
"10879  :  โรงพยาบาลโนนสูง","5,155","16,981","4,432,350.40","7,587,003.50","3,594.6810","446.79","1,471.78","2,110.62","594","2,063","426,096.52","734,463.50","412.2917","356.02","1,236.47","1,781.42","528","1,622","471,890.34","802,018.25","360.9278","494.46","1,518.97","2,222.10","529","1,819","528,270.29","911,578.75","397.0362","501.14","1,723.21","2,295.96","573","1,602","430,837.69","726,345.75","376.9219","453.40","1,267.62","1,927.05","523","1,735","469,826.60","798,544.50","359.0763","460.26","1,526.85","2,223.89","605","2,006","580,891.27","999,549.00","424.3295","498.28","1,652.15","2,355.60","573","2,027","494,628.86","847,934.25","416.2304","418.32","1,479.82","2,037.18","592","1,975","537,623.98","915,549.50","427.8450","463.57","1,546.54","2,139.91","638","2,132","492,284.85","851,020.00","420.0222","399.17","1,333.89","2,026.13","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","592","1,791","339,366.51","530,820.74","371.3442","296.38","896.66","1,429.46","332","997","209,150.03","325,690.31","211.3385","326.67","980.99","1,541.08","260","794","130,216.48","205,130.43","160.0057","258.35","788.96","1,282.02","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","12,063","39,216","14,626,132.26","29,012,213.06","10,375.0368","739.81","2,405.06","2,796.35","1,267","4,084","857,206.11","2,121,398.10","1,098.0502","519.44","1,674.35","1,931.97","1,137","3,454","1,008,794.65","2,044,210.65","912.1026","591.84","1,797.90","2,241.21","1,184","3,846","1,551,110.17","3,336,623.52","999.6743","867.56","2,818.09","3,337.71","1,117","3,588","1,999,726.65","3,835,798.34","1,028.2678","1,069.06","3,434.02","3,730.35","960","3,331","1,693,804.96","3,023,705.40","893.3252","907.75","3,149.69","3,384.78","1,109","3,428","1,387,459.59","2,687,280.50","924.4706","783.92","2,423.16","2,906.83","987","3,321","1,344,480.40","2,573,980.04","851.5196","775.06","2,607.88","3,022.81","978","3,227","939,964.78","1,900,297.22","845.4876","588.87","1,943.04","2,247.58","1,047","3,543","1,198,903.35","2,373,386.60","894.0249","669.88","2,266.84","2,654.72","1,210","3,743","1,292,738.63","2,539,143.12","961.5856","678.37","2,098.47","2,640.58","1,067","3,651","1,351,942.97","2,576,389.57","966.5284","705.67","2,414.61","2,665.61","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10882  :  โรงพยาบาลประทาย","3,324","9,417","2,972,298.62","4,041,540.50","2,158.1721","429.17","1,215.87","1,872.67","586","1,710","501,179.82","690,949.00","352.7243","404.06","1,179.09","1,958.89","564","1,486","427,741.92","588,722.00","343.2890","396.18","1,043.83","1,714.95","506","1,367","425,791.86","588,496.00","332.3788","430.50","1,163.04","1,770.56","561","1,681","560,420.36","761,727.00","377.4053","453.14","1,357.80","2,018.33","542","1,593","537,402.64","702,399.00","382.0870","440.93","1,295.94","1,838.32","565","1,580","519,762.02","709,247.50","370.2877","448.89","1,255.31","1,915.40","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
