"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"13816  :  โรงพยาบาลเกาะช้าง","30,696","21,314","49,298","3,222,960.96","5,288,180.25","172.28","1.61","5,552","8,365","191,942.70","342,749.75","61.73","1.51","3,479","6,733","227,233.17","405,759.75","116.63","1.94","2,681","6,225","252,510.40","451,133.25","168.27","2.32","2,240","5,784","269,648.63","465,949.00","208.01","2.58","1,744","4,681","520,859.89","755,578.25","433.24","2.68","2,324","7,204","1,232,126.92","1,731,319.50","744.97","3.10","1,736","5,424","281,120.22","723,089.50","416.53","3.12","1,558","4,882","247,519.03","412,601.25","264.83","3.13","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","411,218","265,818","677,610","118,910,124.11","163,475,271.25","397.54","1.65","65,764","114,543","15,344,288.85","21,208,593.75","322.50","1.74","48,149","102,992","17,878,857.22","24,343,142.00","505.58","2.14","31,450","85,957","17,056,467.63","23,395,871.25","743.91","2.73","45,746","102,694","18,247,934.73","24,862,786.75","543.50","2.24","29,131","81,493","15,757,490.73","21,626,953.50","742.40","2.80","24,527","102,798","18,918,559.31","26,383,550.50","1,075.69","4.19","21,051","87,133","15,706,525.64","21,654,373.50","1,028.66","4.14","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","93,000","57,472","180,021","5,384,185.00","19,250,699.30","207.00","1.94","11,515","31,537","1,964,328.90","4,305,374.25","373.89","2.74","9,908","30,333","610,215.64","3,077,902.50","310.65","3.06","7,765","28,516","610,229.92","2,695,265.25","347.10","3.67","7,174","25,112","490,242.61","2,382,422.50","332.09","3.50","6,331","22,720","537,045.77","2,712,724.55","428.48","3.59","6,917","19,495","519,146.73","1,876,559.25","271.30","2.82","4,717","13,553","378,500.73","1,264,219.50","268.01","2.87","3,145","8,755","274,474.70","936,231.50","297.69","2.78","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10850  :  โรงพยาบาลบางคล้า","103,370","67,286","149,432","8,602,538.04","13,549,625.00","131.08","1.45","12,553","22,981","1,190,063.17","1,839,876.75","146.57","1.83","9,725","19,707","988,652.61","1,656,174.00","170.30","2.03","9,467","21,763","1,290,863.56","2,104,654.75","222.31","2.30","11,828","23,819","1,267,671.49","2,001,024.75","169.18","2.01","7,915","18,192","1,076,537.06","1,672,504.25","211.31","2.30","8,748","22,738","1,401,035.16","2,154,589.00","246.30","2.60","7,050","20,232","1,387,714.99","2,120,801.50","300.82","2.87","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","161,029","114,128","234,048","14,106,456.34","21,534,347.08","133.73","1.45","22,055","36,099","1,290,671.83","2,086,478.53","94.60","1.64","19,360","35,321","1,448,237.38","2,347,869.54","121.27","1.82","16,392","34,062","1,601,395.59","2,598,060.04","158.50","2.08","21,252","39,063","1,481,321.18","2,411,767.38","113.48","1.84","14,090","30,862","1,651,532.13","2,644,792.76","187.71","2.19","11,347","31,602","5,237,759.13","7,172,391.47","632.10","2.79","9,632","27,039","1,395,539.10","2,272,987.36","235.98","2.81","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10852  :  โรงพยาบาลบางปะกง","158,208","75,876","183,335","15,138,284.29","23,373,186.95","147.74","1.16","17,120","28,784","1,594,265.54","2,465,795.00","144.03","1.68","15,484","29,884","2,201,183.75","3,383,043.85","218.49","1.93","8,238","22,684","1,934,567.82","3,047,962.00","369.99","2.75","12,089","25,673","1,948,558.96","3,007,026.15","248.74","2.12","5,699","17,859","1,926,948.54","2,938,125.90","515.55","3.13","7,203","23,583","2,249,606.29","3,505,055.25","486.61","3.27","6,003","19,486","1,654,190.25","2,585,430.30","430.69","3.25","4,040","15,382","1,628,963.14","2,440,748.50","604.15","3.81","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","146,250","85,134","189,700","15,327,915.20","37,669,706.00","257.57","1.30","17,072","26,841","1,044,473.16","1,951,189.00","114.29","1.57","13,169","25,613","1,475,823.57","2,750,996.50","208.90","1.94","9,961","21,732","7,149,307.01","22,283,098.00","2,237.03","2.18","15,117","26,384","1,297,639.36","2,419,672.50","160.06","1.75","9,243","21,662","1,190,905.69","2,224,397.50","240.66","2.34","9,325","31,244","1,408,393.62","2,744,202.50","294.28","3.35","8,272","26,665","1,156,560.58","2,150,474.00","259.97","3.22","2,975","9,559","604,812.21","1,145,676.00","385.10","3.21","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","192,196","129,994","279,466","22,852,393.40","34,777,097.00","180.95","1.45","26,756","43,910","2,040,340.30","3,355,900.50","125.43","1.64","16,827","34,495","2,040,474.27","3,375,863.20","200.62","2.05","15,619","33,241","2,210,333.98","3,593,593.75","230.08","2.13","19,829","39,229","2,507,482.14","4,021,733.30","202.82","1.98","14,931","34,241","3,009,025.96","4,520,115.00","302.73","2.29","15,070","40,588","5,023,599.43","7,193,945.75","477.37","2.69","13,867","36,847","4,476,345.02","6,388,630.50","460.71","2.66","7,095","16,915","1,544,792.30","2,327,315.00","328.02","2.38","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","131,968","66,974","155,936","7,269,217.48","17,480,400.60","132.46","1.18","12,913","23,771","956,744.81","1,868,851.00","144.73","1.84","13,410","25,818","1,108,252.64","2,202,337.45","164.23","1.93","10,885","23,395","996,530.17","1,864,828.40","171.32","2.15","8,470","21,917","1,116,051.45","2,084,653.00","246.12","2.59","7,286","18,808","941,450.32","2,008,926.95","275.72","2.58","7,886","22,243","1,145,993.92","3,696,512.05","468.74","2.82","6,124","19,984","1,004,194.17","3,754,291.75","613.05","3.26","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10856  :  โรงพยาบาลแปลงยาว","130,664","83,411","201,510","12,612,973.61","18,194,987.49","139.25","1.54","20,133","31,982","1,148,050.60","1,907,248.25","94.73","1.59","10,798","25,066","1,274,024.22","2,123,337.50","196.64","2.32","12,065","26,457","1,497,706.31","2,417,210.25","200.35","2.19","13,688","28,970","1,282,773.47","2,172,811.00","158.74","2.12","8,564","23,344","1,318,382.18","2,168,474.50","253.21","2.73","9,534","34,568","2,765,276.47","4,103,464.75","430.40","3.63","8,629","31,123","3,326,760.36","3,302,441.24","382.71","3.61","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"13747  :  โรงพยาบาลราชสาส์น","35,962","20,735","44,749","10,349,536.53","4,181,809.81","116.28","1.24","4,208","7,386","3,760,970.53","507,338.07","120.57","1.76","3,307","6,925","2,174,712.03","673,854.85","203.77","2.09","2,745","6,135","710,288.93","568,264.49","207.02","2.23","3,479","7,185","1,704,034.24","633,472.71","182.08","2.07","2,763","5,993","1,040,786.34","540,563.62","195.64","2.17","2,297","5,636","488,404.00","642,236.85","279.60","2.45","1,800","5,012","438,025.17","559,702.48","310.95","2.78","136","477","32,315.29","56,376.74","414.53","3.51","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","35,607","23,737","51,325","2,107,659.85","3,450,231.00","96.90","1.44","5,937","9,313","277,136.57","448,292.25","75.51","1.57","3,337","7,193","264,822.71","436,224.75","130.72","2.16","3,014","7,037","291,078.11","496,903.75","164.87","2.33","4,664","8,770","316,893.10","515,366.75","110.50","1.88","2,417","6,105","246,210.65","414,082.00","171.32","2.53","2,529","7,156","405,092.11","647,917.00","256.19","2.83","1,839","5,751","306,426.60","491,444.50","267.23","3.13","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","393,672","154,084","572,471","82,118,196.95","143,992,878.18","365.77","1.45","18,556","70,300","10,719,322.45","18,270,293.00","984.60","3.79","20,061","77,197","11,717,191.73","21,144,553.00","1,054.01","3.85","19,875","76,615","11,170,925.48","19,587,252.25","985.52","3.85","18,972","74,449","10,835,555.06","19,054,217.75","1,004.33","3.92","18,772","73,350","10,597,364.30","17,930,879.00","955.19","3.91","25,686","91,175","12,631,595.88","22,183,648.93","863.65","3.55","22,849","75,220","9,773,651.08","17,685,762.75","774.03","3.29","9,313","34,165","4,672,590.97","8,136,271.50","873.65","3.67","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","379,785","231,647","549,268","36,638,458.01","55,346,000.12","145.73","1.45","38,356","72,313","4,297,291.25","6,529,489.84","170.23","1.89","41,736","76,649","4,924,074.61","7,303,188.63","174.99","1.84","39,811","71,245","5,165,650.93","7,436,046.25","186.78","1.79","24,575","58,284","4,356,272.24","6,513,318.99","265.04","2.37","20,574","54,598","4,551,284.16","6,788,442.10","329.95","2.65","28,292","91,760","5,655,568.19","8,775,409.76","310.17","3.24","24,700","82,815","4,533,297.28","7,202,130.52","291.58","3.35","13,603","41,604","3,155,019.35","4,797,974.03","352.71","3.06","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10858  :  โรงพยาบาลนาดี","99,089","65,055","139,577","12,082,549.18","15,685,910.12","158.30","1.41","13,028","23,277","3,764,691.22","4,518,031.65","346.79","1.79","13,946","24,728","3,222,125.07","3,961,666.59","284.07","1.77","11,710","23,213","2,322,084.53","2,848,747.84","243.27","1.98","9,247","18,483","1,042,266.49","1,481,560.99","160.22","2.00","5,627","13,107","548,375.64","889,255.08","158.03","2.33","5,540","16,110","651,198.42","1,081,904.33","195.29","2.91","5,957","20,659","531,807.81","904,743.64","151.88","3.47","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","69,951","44,428","102,150","16,413,448.95","20,529,069.50","293.48","1.46","9,186","19,450","3,239,176.67","3,975,667.25","432.80","2.12","8,539","16,863","3,062,710.11","3,719,155.75","435.55","1.97","8,030","16,043","3,815,306.60","4,427,472.00","551.37","2.00","7,564","17,812","2,692,616.99","3,445,022.75","455.45","2.35","4,645","13,373","1,480,239.63","2,059,096.75","443.29","2.88","6,464","18,609","2,123,398.95","2,902,655.00","449.05","2.88","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10860  :  โรงพยาบาลประจันตคาม","64,654","35,482","132,292","3,450,480.04","6,941,349.75","107.36","2.05","431","1,601","44,952.97","84,593.50","196.27","3.71","4,679","17,346","553,045.98","1,139,353.00","243.50","3.71","3,630","12,964","368,643.76","777,710.75","214.25","3.57","5,166","18,620","548,991.95","1,090,124.00","211.02","3.60","5,165","18,896","574,178.80","1,153,702.75","223.37","3.66","8,567","33,425","794,578.34","1,547,784.00","180.67","3.90","7,844","29,440","566,088.24","1,148,081.75","146.36","3.75","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","165,657","85,969","163,779","11,000,418.67","16,218,192.16","97.90","0.99","23,413","33,268","3,619,006.48","4,719,111.35","201.56","1.42","21,621","32,501","2,694,882.65","3,684,819.48","170.43","1.50","17,819","28,558","1,666,571.39","2,448,262.79","137.40","1.60","6,061","17,260","1,015,643.42","1,674,910.22","276.34","2.85","1,158","1,437","41,073.95","63,040.90","54.44","1.24","9,042","28,705","1,142,750.40","2,035,022.09","225.06","3.17","6,855","22,050","820,490.38","1,593,025.33","232.39","3.22","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","75,796","31,815","103,309","3,471,390.08","7,416,578.50","97.85","1.36","3,026","9,845","387,516.89","811,691.18","268.24","3.25","3,916","12,251","438,206.94","933,210.56","238.31","3.13","3,311","10,977","422,657.66","897,074.07","270.94","3.32","4,935","14,108","460,449.94","981,260.30","198.84","2.86","3,058","10,566","375,507.62","789,205.96","258.08","3.46","5,420","18,594","535,889.11","1,178,444.29","217.43","3.43","4,545","14,748","426,182.02","918,770.56","202.15","3.24","3,604","12,220","424,979.90","906,921.58","251.64","3.39","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","74,389","29,320","116,714","40,447,242.27","53,019,094.75","712.73","1.57","36","111","16,261.41","20,760.00","576.67","3.08","5,368","19,591","7,232,067.25","9,471,109.25","1,764.36","3.65","6,595","20,940","7,186,787.13","9,422,530.75","1,428.74","3.18","4,203","18,322","6,621,113.32","8,672,726.00","2,063.46","4.36","3,913","17,011","6,434,842.74","8,394,316.75","2,145.24","4.35","4,978","22,082","6,986,934.77","9,174,313.50","1,842.97","4.44","4,227","18,657","5,969,235.65","7,863,338.50","1,860.26","4.41","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","346,944","203,169","536,640","73,910,938.92","93,744,394.31","270.20","1.55","47,488","93,514","10,946,486.63","11,235,083.58","236.59","1.97","33,536","78,327","11,333,368.45","14,034,260.15","418.48","2.34","24,629","65,504","9,076,384.90","12,548,945.75","509.52","2.66","25,867","68,494","10,062,098.30","13,725,448.27","530.62","2.65","21,585","60,762","8,401,892.02","11,217,631.99","519.70","2.82","24,275","80,413","11,838,087.51","14,793,771.03","609.42","3.31","18,189","66,967","8,887,101.36","12,049,209.39","662.44","3.68","7,600","22,659","3,365,519.75","4,140,044.15","544.74","2.98","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10863  :  โรงพยาบาลปากพลี","54,319","33,761","88,929","5,835,524.84","8,490,443.00","156.31","1.64","4,996","10,618","955,716.71","917,660.00","183.68","2.13","4,900","11,431","737,166.63","1,142,634.75","233.19","2.33","4,326","11,328","511,373.10","1,236,935.25","285.93","2.62","4,991","11,144","520,049.75","1,077,928.25","215.97","2.23","3,574","9,388","494,452.70","989,538.25","276.87","2.63","4,808","15,574","1,194,348.50","1,281,044.00","266.44","3.24","3,717","11,610","912,124.00","1,048,618.50","282.11","3.12","2,449","7,836","510,293.45","796,084.00","325.06","3.20","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10864  :  โรงพยาบาลบ้านนา","146,403","85,625","204,894","6,822,310.24","13,223,705.85","90.32","1.40","15,542","30,446","890,353.19","1,704,593.05","109.68","1.96","15,367","30,991","1,000,583.33","1,882,702.15","122.52","2.02","13,163","29,482","1,011,789.01","1,949,341.75","148.09","2.24","13,082","30,232","1,002,284.87","1,939,701.00","148.27","2.31","10,277","26,288","924,194.11","1,849,449.25","179.96","2.56","10,821","32,065","1,062,777.42","2,106,174.15","194.64","2.96","7,373","25,390","930,328.31","1,791,744.50","243.01","3.44","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10865  :  โรงพยาบาลองครักษ์","133,902","86,496","180,459","8,316,375.90","13,788,720.75","102.98","1.35","13,568","23,802","1,029,707.59","1,666,851.46","122.85","1.75","14,392","25,448","988,152.15","1,639,584.99","113.92","1.77","11,259","22,849","1,158,589.65","1,909,062.87","169.56","2.03","14,781","26,125","925,306.09","1,574,587.32","106.53","1.77","9,288","19,720","1,044,809.35","1,673,814.32","180.21","2.12","10,174","24,844","1,066,679.76","1,842,494.22","181.10","2.44","6,539","20,596","1,216,803.17","1,990,094.73","304.34","3.15","6,495","17,075","886,328.14","1,492,230.84","229.75","2.63","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
