"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"10901  :  โรงพยาบาลบ้านกรวด","173,909","113,390","303,073","28,292,862.04","26,414,433.05","151.89","1.74","6,698","23,721","981,909.78","1,759,666.45","262.72","3.54","6,490","22,960","999,271.28","1,732,798.80","267.00","3.54","6,813","24,817","987,079.57","1,749,739.20","256.82","3.64","6,483","23,726","1,035,749.56","1,840,791.75","283.94","3.66","6,119","21,179","902,026.32","1,558,518.10","254.70","3.46","7,637","26,722","1,164,864.36","2,028,606.45","265.63","3.50","6,640","22,345","1,465,891.28","2,161,347.10","325.50","3.37","6,946","17,365","2,393,626.02","1,877,606.10","270.31","2.50","9,588","25,649","2,569,929.56","3,619,322.00","377.48","2.68","7,306","20,299","1,618,453.49","1,889,895.00","258.68","2.78","15,463","29,473","4,812,296.81","2,590,809.95","167.55","1.91","27,207","44,817","9,361,764.01","3,605,332.15","132.51","1.65"
"10902  :  โรงพยาบาลพุทไธสง","131,283","75,325","235,246","8,262,854.64","27,507,010.00","209.52","1.79","5,322","19,820","876,181.98","2,458,620.00","461.97","3.72","4,318","16,341","456,103.88","1,792,451.00","415.11","3.78","6,272","21,484","598,744.38","2,316,037.00","369.27","3.43","6,032","19,373","751,084.92","2,462,522.00","408.24","3.21","4,163","16,304","787,741.58","1,973,745.00","474.12","3.92","5,276","21,014","561,861.74","2,403,772.00","455.61","3.98","4,865","19,663","958,911.54","2,653,387.00","545.40","4.04","4,519","17,561","619,416.18","2,193,091.00","485.30","3.89","5,921","18,123","644,409.58","2,110,999.00","356.53","3.06","8,242","20,630","742,563.66","2,537,673.00","307.90","2.50","7,924","19,920","705,446.26","2,253,508.00","284.39","2.51","12,471","25,013","560,388.94","2,351,205.00","188.53","2.01"
"10904  :  โรงพยาบาลลำปลายมาศ","253,832","187,256","550,652","50,442,288.13","42,282,556.71","166.58","2.17","11,404","41,464","2,181,586.71","3,044,259.81","266.95","3.64","11,404","44,173","2,277,016.20","3,243,513.29","284.42","3.87","12,048","45,861","2,547,240.81","3,614,878.07","300.04","3.81","11,801","43,655","2,413,524.50","3,606,992.85","305.65","3.70","10,554","38,633","2,128,858.26","3,063,571.13","290.28","3.66","12,598","47,921","2,840,769.25","4,139,736.03","328.60","3.80","11,629","41,319","2,941,916.48","3,425,766.53","294.59","3.55","12,286","37,529","4,021,104.93","3,005,749.31","244.65","3.05","14,608","43,544","4,501,920.47","3,485,285.50","238.59","2.98","16,820","48,554","5,328,268.10","4,341,713.45","258.13","2.89","29,380","58,351","8,637,637.94","4,008,687.01","136.44","1.99","32,724","59,648","10,622,444.48","3,302,403.73","100.92","1.82"
"10905  :  โรงพยาบาลสตึก","243,251","137,385","348,150","49,108,925.01","51,487,829.71","211.67","1.43","8,343","27,974","2,463,500.55","3,792,976.43","454.63","3.35","8,050","27,182","2,585,433.17","3,953,260.14","491.09","3.38","8,290","28,129","2,845,466.93","4,354,987.23","525.33","3.39","8,847","28,651","2,989,779.43","4,635,145.02","523.92","3.24","6,579","20,974","2,130,332.59","3,166,455.31","481.30","3.19","8,964","29,639","2,983,046.51","4,541,027.17","506.58","3.31","9,871","31,322","3,672,122.57","5,121,825.45","518.88","3.17","11,123","29,850","4,627,922.12","4,632,032.25","416.44","2.68","9,832","21,761","3,806,618.95","3,080,569.30","313.32","2.21","13,495","34,400","4,415,858.51","6,206,687.83","459.92","2.55","13,456","26,760","5,814,190.54","3,717,319.50","276.26","1.99","30,535","41,508","10,774,653.14","4,285,544.08","140.35","1.36"
"10906  :  โรงพยาบาลปะคำ","97,560","59,640","144,368","17,152,053.37","27,660,297.43","283.52","1.48","3,423","10,833","701,476.10","1,288,339.26","376.38","3.16","3,680","11,430","807,984.48","1,453,486.53","394.97","3.11","3,969","11,064","824,610.35","1,371,454.29","345.54","2.79","3,207","9,844","705,836.25","1,279,755.40","399.05","3.07","3,044","9,646","754,734.76","1,348,845.91","443.12","3.17","3,644","11,359","920,315.33","1,568,908.82","430.55","3.12","4,134","12,846","1,151,652.45","1,975,672.00","477.91","3.11","4,714","11,277","1,579,343.85","2,573,924.82","546.02","2.39","5,107","11,273","1,623,344.64","2,530,471.49","495.49","2.21","4,278","11,654","1,145,097.86","1,974,149.37","461.47","2.72","6,385","13,258","2,556,462.64","4,130,297.55","646.88","2.08","14,055","19,884","4,381,194.66","6,164,991.99","438.63","1.41"
"10907  :  โรงพยาบาลนาโพธิ์","86,990","53,391","185,077","12,269,872.64","16,963,731.80","195.01","2.13","3,674","14,313","631,177.42","1,674,452.00","455.76","3.90","4,019","15,367","628,414.33","1,772,051.00","440.92","3.82","3,656","14,251","558,930.70","1,523,578.50","416.73","3.90","3,875","14,388","605,762.30","1,606,069.50","414.47","3.71","3,437","12,844","477,284.30","1,395,690.00","406.08","3.74","4,626","17,935","815,196.83","2,172,841.50","469.70","3.88","3,719","14,247","709,623.20","1,077,970.60","289.85","3.83","3,706","12,897","875,919.35","934,131.50","252.06","3.48","5,067","18,222","1,272,846.21","1,549,333.50","305.77","3.60","2,970","11,992","669,776.42","874,793.00","294.54","4.04","6,093","18,343","1,837,292.34","1,207,081.70","198.11","3.01","8,549","20,278","3,187,649.24","1,175,739.00","137.53","2.37"
"10908  :  โรงพยาบาลหนองหงส์","130,041","88,203","223,583","10,316,232.51","20,088,492.51","154.48","1.72","5,277","16,921","689,384.36","1,502,199.46","284.67","3.21","5,321","17,300","688,467.58","1,483,593.24","278.82","3.25","5,327","17,681","762,582.17","1,591,101.41","298.69","3.32","6,596","18,960","738,202.00","1,623,441.87","246.13","2.87","4,690","15,642","672,705.10","1,424,915.32","303.82","3.34","5,900","19,738","865,706.51","1,819,279.25","308.35","3.35","5,321","16,286","719,698.59","1,595,144.08","299.78","3.06","5,379","15,447","714,126.53","1,530,249.10","284.49","2.87","6,369","16,196","817,421.92","1,672,075.03","262.53","2.54","6,666","17,395","829,065.83","1,783,058.58","267.49","2.61","11,582","21,482","1,075,475.53","1,868,821.97","161.36","1.85","19,775","30,535","1,743,396.39","2,194,613.20","110.98","1.54"
"10909  :  โรงพยาบาลพลับพลาชัย","81,206","49,915","141,166","9,804,894.94","14,958,079.93","184.20","1.74","4,502","14,485","698,968.28","1,310,494.20","291.09","3.22","4,338","13,978","545,521.63","1,063,954.00","245.26","3.22","4,273","13,442","658,850.91","1,195,779.02","279.85","3.15","4,144","12,826","720,932.93","1,302,476.03","314.30","3.10","3,911","11,665","487,614.20","942,064.81","240.88","2.98","4,721","15,023","738,995.49","1,385,259.88","293.43","3.18","4,260","12,839","822,663.79","1,239,876.63","291.05","3.01","5,145","12,769","1,356,271.81","1,236,268.50","240.29","2.48","4,862","11,622","1,107,323.34","1,278,297.25","262.92","2.39","3,601","10,450","715,907.98","1,328,038.50","368.80","2.90","5,614","11,158","1,828,330.03","2,494,622.86","444.36","1.99","544","909","123,514.55","180,948.25","332.63","1.67"
"10910  :  โรงพยาบาลห้วยราช","68,645","43,310","111,292","4,217,537.00","13,537,702.33","197.21","1.62","2,878","9,121","19,546.35","720,362.10","250.30","3.17","2,943","9,488","20,569.93","687,857.69","233.73","3.22","2,746","8,341","28,137.27","628,883.86","229.02","3.04","2,556","8,125","15,832.48","720,265.12","281.79","3.18","2,490","8,082","20,764.56","737,131.94","296.04","3.25","2,935","9,213","24,570.35","867,001.90","295.40","3.14","2,577","7,646","148,143.48","848,659.68","329.32","2.97","3,460","8,425","513,968.81","1,252,412.48","361.97","2.43","3,807","9,224","513,525.02","1,377,072.10","361.72","2.42","3,845","8,824","638,819.90","1,467,835.78","381.75","2.29","7,033","12,833","1,562,291.26","2,599,524.00","369.62","1.82","6,040","11,970","711,367.59","1,630,695.68","269.98","1.98"
"10911  :  โรงพยาบาลโนนสุวรรณ","60,039","39,533","101,992","9,962,442.87","12,183,266.75","202.92","1.70","2,556","8,621","520,739.70","1,046,040.75","409.25","3.37","2,472","8,184","446,744.78","884,700.00","357.89","3.31","2,451","8,047","405,072.64","838,851.75","342.25","3.28","2,490","8,185","570,222.75","1,111,103.50","446.23","3.29","2,171","7,015","387,799.21","789,348.75","363.59","3.23","2,528","8,039","439,201.71","865,910.25","342.53","3.18","2,543","7,934","661,103.39","1,032,805.50","406.14","3.12","3,274","8,185","961,114.04","927,177.75","283.19","2.50","3,261","8,169","996,625.31","929,574.00","285.06","2.51","2,264","6,888","567,454.11","1,007,121.00","444.84","3.04","4,076","8,225","1,203,540.35","1,035,802.00","254.12","2.02","9,447","14,500","2,802,824.88","1,714,831.50","181.52","1.53"
"10912  :  โรงพยาบาลชำนิ","90,690","54,790","136,262","8,044,663.01","13,586,466.29","149.81","1.50","4,200","12,678","871,172.75","1,395,388.25","332.24","3.02","4,137","12,112","771,022.96","1,238,641.75","299.41","2.93","4,017","12,033","677,045.43","1,080,586.75","269.00","3.00","3,127","9,448","591,192.80","915,117.00","292.65","3.02","3,185","9,598","491,916.69","780,539.00","245.07","3.01","3,736","11,541","528,762.79","852,454.50","228.17","3.09","3,826","11,191","772,927.50","1,207,404.96","315.58","2.92","3,335","8,814","718,339.20","1,089,777.23","326.77","2.64","3,586","8,896","505,646.61","793,783.54","221.36","2.48","3,654","9,263","689,900.33","1,143,293.98","312.89","2.54","7,503","13,052","668,328.72","1,281,837.43","170.84","1.74","10,484","17,636","758,407.23","1,807,641.90","172.42","1.68"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","72,678","46,649","122,877","7,300,776.33","22,216,814.55","305.69","1.69","2,825","9,410","516,125.73","1,139,357.34","403.31","3.33","2,849","9,273","483,942.35","1,055,483.84","370.48","3.25","3,021","10,216","568,600.48","1,272,422.82","421.19","3.38","2,896","9,729","547,188.65","1,183,783.51","408.77","3.36","2,467","8,482","446,977.32","990,096.82","401.34","3.44","3,300","11,348","595,953.13","1,366,160.36","413.99","3.44","2,877","9,200","586,535.17","1,487,543.19","517.05","3.20","3,348","9,332","477,883.58","1,626,644.82","485.86","2.79","3,165","9,115","475,485.02","1,578,268.92","498.66","2.88","2,921","8,750","701,370.65","1,692,663.95","579.48","3.00","6,340","11,681","636,982.90","3,993,616.86","629.91","1.84","10,640","16,341","1,263,731.35","4,830,772.12","454.02","1.54"
"10914  :  โรงพยาบาลโนนดินแดง","92,097","59,325","173,633","12,433,612.97","12,983,005.36","140.97","1.89","4,832","14,525","418,613.51","767,984.70","158.94","3.01","4,077","13,664","460,560.42","819,949.70","201.12","3.35","3,760","15,048","461,826.29","856,557.30","227.81","4.00","3,626","14,009","503,741.78","893,034.01","246.29","3.86","3,387","12,281","485,774.42","954,460.40","281.80","3.63","3,658","14,544","553,089.38","1,067,499.20","291.83","3.98","3,642","13,380","661,801.66","932,329.90","255.99","3.67","4,098","12,799","1,074,784.28","966,466.20","235.84","3.12","4,368","14,031","1,006,920.46","1,088,538.20","249.21","3.21","4,746","13,516","774,740.22","1,171,683.00","246.88","2.85","7,808","15,868","2,344,586.14","1,467,275.75","187.92","2.03","11,323","19,968","3,687,174.41","1,997,227.00","176.39","1.76"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","18,604","7,395","36,862","26,612,999.80","33,788,696.87","1,816.21","1.98","1,187","5,808","4,085,263.58","5,197,488.51","4,378.68","4.89","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","1,265","6,116","4,042,861.61","5,136,788.61","4,060.70","4.83","0","0","0.00","0.00","0.00","0.00","1,249","6,311","5,038,950.78","6,392,809.00","5,118.34","5.05","1,192","5,789","4,097,501.25","5,200,689.91","4,362.99","4.86","1,148","5,833","4,271,066.98","5,421,285.11","4,722.37","5.08","1,354","7,005","5,077,355.60","6,439,635.73","4,756.01","5.17","0","0","0.00","0.00","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","90,816","62,554","185,023","13,172,158.74","13,166,499.45","144.98","2.04","4,460","16,803","586,891.61","1,219,387.05","273.41","3.77","3,766","13,829","450,244.21","894,782.10","237.59","3.67","4,586","15,557","513,009.81","1,076,108.95","234.65","3.39","3,776","14,798","555,538.05","1,100,528.15","291.45","3.92","3,172","12,024","440,274.18","909,371.50","286.69","3.79","4,169","15,676","567,804.83","1,121,048.55","268.90","3.76","4,070","14,492","772,997.82","1,181,575.55","290.31","3.56","4,171","12,682","1,032,501.92","925,670.20","221.93","3.04","5,125","15,388","1,150,140.22","1,087,566.00","212.21","3.00","4,549","14,595","953,552.86","1,352,823.95","297.39","3.21","7,668","15,571","2,477,007.19","1,025,865.10","133.79","2.03","13,042","23,608","3,672,196.04","1,271,772.35","97.51","1.81"
"23578  :  โรงพยาบาลแคนดง","87,918","53,076","152,946","5,725,969.23","18,549,596.83","210.99","1.74","3,347","12,332","440,828.06","1,001,588.42","299.25","3.68","4,342","13,578","453,834.36","1,119,989.90","257.94","3.13","3,175","11,503","420,387.22","977,724.85","307.94","3.62","3,408","12,109","478,189.06","1,070,927.18","314.24","3.55","3,140","11,433","438,917.78","966,236.68","307.72","3.64","3,680","13,680","549,814.41","1,300,783.88","353.47","3.72","3,322","11,431","475,155.67","1,073,438.92","323.13","3.44","4,182","12,675","521,946.24","1,620,506.35","387.50","3.03","3,986","12,066","514,193.86","1,522,992.43","382.09","3.03","3,155","10,522","454,182.11","1,121,592.66","355.50","3.34","6,378","14,043","555,884.02","2,713,556.32","425.46","2.20","10,961","17,574","422,636.44","4,060,259.24","370.43","1.60"
"28020  :  โรงพยาบาลบ้านด่าน","80,923","49,136","121,975","10,676,228.56","19,250,404.00","237.89","1.51","3,127","10,231","415,201.76","918,895.50","293.86","3.27","3,098","9,696","333,853.09","773,656.00","249.73","3.13","2,856","9,153","353,119.85","782,161.50","273.87","3.20","2,780","9,447","416,200.21","933,291.00","335.72","3.40","2,482","7,958","307,404.28","685,114.00","276.03","3.21","3,114","10,367","427,270.34","967,739.00","310.77","3.33","2,664","8,537","475,805.29","921,070.50","345.75","3.20","4,248","10,021","1,261,730.48","2,112,918.50","497.39","2.36","4,049","9,774","1,168,869.45","1,995,583.50","492.86","2.41","2,855","8,157","594,167.73","1,142,805.00","400.28","2.86","8,262","13,553","2,954,793.97","4,718,361.00","571.09","1.64","9,601","15,081","1,967,812.11","3,298,808.50","343.59","1.57"
"10668  :  โรงพยาบาลสุรินทร์","698,561","453,468","1,353,334","416,312,089.16","441,720,922.38","632.33","1.94","29,625","106,572","29,192,824.54","34,398,952.76","1,161.15","3.60","30,709","111,330","29,742,156.35","35,358,200.20","1,151.40","3.63","32,510","118,382","35,278,557.07","39,141,694.01","1,203.99","3.64","28,781","105,216","32,093,020.85","35,842,536.35","1,245.35","3.66","27,135","97,551","27,833,271.77","35,146,297.36","1,295.24","3.60","34,780","125,469","36,867,935.31","45,328,532.05","1,303.29","3.61","30,520","105,601","37,051,284.97","37,497,929.50","1,228.63","3.46","29,892","92,895","32,563,641.54","33,526,542.90","1,121.59","3.11","35,699","108,668","32,721,718.76","35,821,267.30","1,003.42","3.04","43,533","112,821","38,514,583.54","36,804,770.05","845.45","2.59","63,522","132,264","42,149,658.31","35,894,824.80","565.08","2.08","66,762","136,565","42,303,436.15","36,959,375.10","553.60","2.05"
"10915  :  โรงพยาบาลชุมพลบุรี","151,287","98,837","301,015","27,190,743.72","30,941,174.25","204.52","1.99","6,057","23,559","900,475.83","1,761,001.50","290.74","3.89","5,784","22,830","1,086,492.27","2,012,028.85","347.86","3.95","5,816","22,267","1,032,729.76","1,960,039.20","337.01","3.83","5,889","21,821","1,023,913.86","2,005,839.40","340.61","3.71","5,213","20,176","1,163,454.61","2,171,554.60","416.57","3.87","5,785","22,881","1,218,930.64","2,306,494.75","398.70","3.96","5,969","22,061","1,252,926.01","2,156,878.00","361.35","3.70","6,478","22,047","1,557,565.57","2,479,966.85","382.83","3.40","6,720","20,452","1,558,039.83","2,252,339.75","335.17","3.04","8,745","25,231","2,773,670.08","3,454,939.00","395.08","2.89","14,259","33,206","5,080,282.21","5,467,158.15","383.42","2.33","22,122","44,484","8,542,263.05","2,912,934.20","131.68","2.01"
"10916  :  โรงพยาบาลท่าตูม","234,963","168,924","458,085","57,667,227.38","63,489,990.60","270.21","1.95","10,043","34,278","2,846,807.12","5,345,580.65","532.27","3.41","10,198","35,034","2,752,347.65","5,221,397.20","512.00","3.44","10,252","34,122","2,567,337.77","4,824,367.45","470.58","3.33","9,900","33,133","2,877,508.63","5,384,716.12","543.91","3.35","9,738","32,041","2,782,263.23","5,189,208.45","532.88","3.29","10,462","36,047","3,064,252.71","5,825,947.60","556.87","3.45","9,123","29,325","3,032,254.79","5,006,895.45","548.82","3.21","9,894","30,807","3,434,136.66","5,363,942.52","542.14","3.11","12,783","34,686","4,160,443.40","5,833,072.41","456.31","2.71","11,267","29,136","4,111,347.61","4,795,704.10","425.64","2.59","25,485","44,431","11,941,172.69","5,330,374.30","209.16","1.74","39,779","85,045","14,097,355.12","5,368,784.35","134.97","2.14"
"10917  :  โรงพยาบาลจอมพระ","118,030","80,139","224,883","21,000,865.62","17,545,124.10","148.65","1.91","4,800","18,712","739,351.41","1,334,611.50","278.04","3.90","4,691","18,867","831,962.53","1,449,186.50","308.93","4.02","5,236","19,100","833,901.61","1,477,300.75","282.14","3.65","4,339","16,400","771,260.99","1,326,098.75","305.62","3.78","3,942","15,238","808,946.69","1,345,542.00","341.33","3.87","5,171","20,165","1,014,010.16","1,746,632.50","337.77","3.90","4,530","17,690","959,801.56","1,582,255.75","349.28","3.91","4,392","14,609","1,160,472.70","1,561,618.50","355.56","3.33","5,301","14,325","1,176,260.47","1,249,335.50","235.68","2.70","6,385","16,507","1,849,346.97","1,474,767.35","230.97","2.59","13,696","25,329","5,199,668.71","1,580,502.50","115.40","1.85","17,656","27,941","5,655,881.82","1,417,272.50","80.27","1.58"
