"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","5,028","17,886","3,289,860.65","4,262,924.70","3,475.7070","238.34","847.84","1,226.49","557","2,015","281,437.60","364,545.36","372.5143","180.92","654.48","978.61","493","1,615","307,436.74","395,494.72","316.2106","244.89","802.22","1,250.73","426","1,397","228,710.72","299,750.75","267.3586","214.57","703.64","1,121.16","475","1,711","391,805.21","506,087.47","335.8854","295.78","1,065.45","1,506.73","457","1,632","244,929.88","323,322.08","318.2754","198.11","707.49","1,015.86","401","1,554","284,973.28","367,813.00","296.2949","236.69","917.24","1,241.37","281","918","193,841.23","249,002.22","196.5488","271.24","886.13","1,266.87","325","1,168","255,068.69","331,847.86","247.7741","284.12","1,021.07","1,339.32","360","1,167","238,965.94","308,038.72","256.3427","263.96","855.66","1,201.67","413","1,789","353,158.28","454,757.50","329.6358","254.20","1,101.11","1,379.58","448","1,656","287,485.32","372,164.80","297.0336","224.74","830.73","1,252.94","392","1,264","222,047.76","290,100.22","241.8328","229.51","740.05","1,199.59"
"10852  :  โรงพยาบาลบางปะกง","6,519","20,984","4,090,492.58","5,377,554.20","4,220.7099","256.27","824.90","1,274.09","580","2,034","404,293.57","574,146.85","395.4709","282.27","989.91","1,451.81","528","1,753","425,591.80","577,904.85","340.8627","329.67","1,094.52","1,695.42","525","1,877","416,243.19","567,040.80","350.6029","302.10","1,080.08","1,617.33","521","1,597","383,267.63","514,749.00","323.7112","322.32","988.00","1,590.15","546","1,890","360,262.42","462,738.30","355.7599","244.84","847.51","1,300.70","505","1,704","340,789.77","394,920.80","316.1807","231.76","782.02","1,249.04","444","1,351","245,599.04","321,686.75","288.2836","238.11","724.52","1,115.87","523","1,577","308,018.00","396,623.70","304.4978","251.51","758.36","1,302.55","462","1,611","266,775.75","350,023.40","302.3033","217.27","757.63","1,157.86","562","1,823","332,454.38","430,530.95","356.9835","236.17","766.07","1,206.02","543","1,814","296,934.08","387,221.20","328.9305","213.46","713.11","1,177.21","780","1,953","310,262.95","399,967.60","557.1229","204.80","512.78","717.92"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,482","10,907","2,313,617.85","3,121,403.65","2,034.7083","286.18","896.44","1,534.08","368","1,131","185,060.65","250,642.50","214.4961","221.61","681.09","1,168.52","302","973","232,246.36","307,202.50","177.4592","315.73","1,017.23","1,731.12","319","1,026","221,177.23","298,990.50","190.2903","291.41","937.27","1,571.23","318","940","202,003.12","276,143.48","171.1508","293.77","868.38","1,613.45","329","1,016","188,758.70","262,443.00","174.5583","258.31","797.70","1,503.47","254","964","181,053.69","247,243.98","172.4727","256.48","973.40","1,433.53","207","612","116,404.00","162,053.00","131.1768","264.79","782.86","1,235.38","243","755","146,786.29","202,402.50","147.8916","268.08","832.93","1,368.59","230","643","155,086.21","208,400.73","140.5172","324.11","906.09","1,483.10","339","1,003","267,093.83","350,868.00","189.5693","349.82","1,035.01","1,850.87","291","987","259,899.15","340,850.46","173.1471","345.34","1,171.31","1,968.56","282","857","158,048.62","214,163.00","151.9789","249.90","759.44","1,409.16"
"10854  :  โรงพยาบาลพนมสารคาม","10,382","37,989","6,782,212.71","9,269,475.78","8,854.1933","244.00","892.84","1,046.90","1,025","3,859","485,570.05","667,558.74","803.2166","172.99","651.28","831.11","947","3,429","627,284.09","841,228.73","775.1713","245.33","888.31","1,085.22","1,000","3,587","856,110.93","1,170,164.48","812.1882","326.22","1,170.16","1,440.76","994","3,399","536,703.77","735,694.40","805.7910","216.44","740.14","913.01","908","3,249","533,858.59","743,314.37","740.3116","228.78","818.63","1,004.06","843","2,945","560,284.34","749,157.77","689.2659","254.38","888.68","1,086.89","594","2,157","436,895.56","594,840.04","411.2336","275.77","1,001.41","1,446.48","764","3,234","536,671.34","726,871.23","711.5187","224.76","951.40","1,021.58","781","2,801","494,930.38","685,682.95","692.7695","244.80","877.96","989.77","800","3,186","552,720.50","752,857.41","774.2011","236.30","941.07","972.43","887","3,235","598,068.12","811,158.75","862.7687","250.74","914.50","940.18","839","2,908","563,115.04","790,946.91","775.7571","271.99","942.73","1,019.58"
"10855  :  โรงพยาบาลสนามชัยเขต","8,307","33,544","6,066,331.26","9,971,175.50","7,645.6913","297.26","1,200.33","1,304.16","874","3,378","310,992.75","497,943.25","716.9722","147.41","569.73","694.51","745","2,982","403,794.01","634,971.50","690.7952","212.93","852.31","919.19","743","2,984","845,874.75","1,375,504.75","605.8869","460.96","1,851.28","2,270.23","788","3,450","476,305.74","787,778.75","619.3772","228.34","999.72","1,271.89","653","2,738","534,583.27","879,264.25","555.6368","321.13","1,346.50","1,582.44","625","2,614","733,221.95","1,253,912.75","577.5154","479.69","2,006.26","2,171.22","499","2,263","354,501.59","530,410.25","449.6039","234.38","1,062.95","1,179.73","641","2,763","442,342.19","641,445.50","657.1561","232.16","1,000.70","976.09","712","2,767","409,722.39","666,543.00","777.6403","240.89","936.16","857.14","666","2,444","386,210.11","621,124.50","685.7278","254.14","932.62","905.79","687","2,603","453,408.09","820,746.25","700.5409","315.31","1,194.68","1,171.59","674","2,558","715,374.42","1,261,530.75","608.8386","493.17","1,871.71","2,072.03"
"10856  :  โรงพยาบาลแปลงยาว","3,195","11,045","2,195,360.86","2,897,359.60","1,827.6882","262.32","906.84","1,585.26","393","1,427","213,809.14","287,200.55","217.7149","201.26","730.79","1,319.16","317","1,069","247,268.76","323,595.25","180.9270","302.71","1,020.81","1,788.54","290","1,083","223,577.90","302,662.70","166.8712","279.47","1,043.66","1,813.75","278","1,016","192,784.13","263,282.50","165.5147","259.14","947.06","1,590.69","293","949","208,875.79","280,872.15","159.4275","295.97","958.61","1,761.75","235","702","127,592.17","172,027.75","125.9241","245.05","732.03","1,366.12","201","592","144,367.92","198,137.70","105.8797","334.69","985.76","1,871.35","201","684","129,852.03","171,233.00","106.7074","250.34","851.91","1,604.70","234","751","122,755.03","163,317.60","128.4955","217.47","697.94","1,271.00","262","934","202,426.58","265,686.00","157.9738","284.46","1,014.07","1,681.84","258","958","224,266.19","259,056.20","166.4830","270.41","1,004.09","1,556.05","233","880","157,785.22","210,288.20","145.7694","238.96","902.52","1,442.61"
"13747  :  โรงพยาบาลราชสาส์น","596","2,074","632,794.59","650,282.10","498.5882","313.54","1,091.08","1,304.25","46","167","26,926.04","29,919.50","36.4722","179.16","650.42","820.34","45","200","54,426.42","62,151.10","39.7922","310.76","1,381.14","1,561.89","50","149","24,919.32","19,164.50","36.3707","128.62","383.29","526.92","41","144","36,322.23","32,427.75","30.4921","225.19","790.92","1,063.48","41","132","30,158.06","29,591.00","45.6076","224.17","721.73","648.82","53","219","62,159.30","50,525.00","49.4901","230.71","953.30","1,020.91","43","153","52,668.69","37,127.75","35.9905","242.67","863.44","1,031.60","50","196","64,544.17","62,584.50","42.7172","319.31","1,251.69","1,465.09","54","201","76,954.16","93,292.25","42.8914","464.14","1,727.63","2,175.08","58","189","79,268.41","94,029.25","51.0907","497.51","1,621.19","1,840.44","62","188","67,313.23","74,823.00","49.0897","397.99","1,206.82","1,524.21","53","136","57,134.56","64,646.50","38.5838","475.34","1,219.75","1,675.48"
"31327  :  โรงพยาบาลคลองเขื่อน","752","2,307","319,678.20","433,103.50","469.6457","187.73","575.94","922.19","68","219","30,797.42","40,161.00","36.2906","183.38","590.60","1,106.65","66","162","19,009.72","25,831.50","36.7743","159.45","391.39","702.43","74","236","41,548.71","54,745.25","47.3680","231.97","739.80","1,155.74","91","266","40,776.73","54,158.25","56.5824","203.60","595.15","957.16","64","181","24,330.08","33,418.00","40.6330","184.63","522.16","822.43","50","137","21,757.67","29,664.25","28.5557","216.53","593.29","1,038.82","28","103","10,620.67","14,171.25","21.5371","137.58","506.12","657.99","47","144","20,562.31","27,782.75","31.6763","192.94","591.12","877.08","57","162","19,403.24","26,689.50","39.0346","164.75","468.24","683.74","66","223","32,575.22","43,355.00","46.5873","194.42","656.89","930.62","72","273","36,273.19","51,984.25","46.3869","190.42","722.00","1,120.67","69","201","22,023.24","31,142.50","38.2195","154.94","451.34","814.83"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","33,969","145,590","44,633,928.49","68,313,270.30","51,215.4040","469.22","2,011.05","1,333.84","3,317","14,628","2,473,236.92","3,851,242.75","4,838.2487","263.28","1,161.06","796.00","3,144","13,213","4,171,786.24","6,210,613.25","4,775.9612","470.04","1,975.39","1,300.39","2,937","12,821","4,193,574.95","6,401,284.25","4,624.8669","499.28","2,179.53","1,384.10","3,043","12,740","3,874,869.52","6,242,751.30","3,140.0088","490.01","2,051.51","1,988.13","2,940","12,547","3,658,632.57","5,662,403.25","4,604.1246","451.30","1,925.99","1,229.85","2,799","11,814","3,570,459.14","5,674,959.25","4,474.1341","480.36","2,027.50","1,268.39","1,911","8,632","2,436,426.29","3,732,972.50","3,008.5436","432.46","1,953.41","1,240.79","2,369","10,922","1,585,417.28","2,725,967.50","4,012.4686","249.59","1,150.68","679.37","2,625","10,421","3,360,811.91","5,258,016.50","4,049.8992","504.56","2,003.05","1,298.31","2,819","12,033","6,455,374.65","9,028,528.75","4,296.8087","750.31","3,202.74","2,101.22","3,016","12,915","3,921,548.57","6,179,732.75","4,608.9052","478.49","2,048.98","1,340.82","3,049","12,904","4,931,790.45","7,344,798.25","4,781.4344","569.19","2,408.92","1,536.11"
"10857  :  โรงพยาบาลกบินทร์บุรี","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10858  :  โรงพยาบาลนาดี","2,304","7,309","1,147,893.91","1,437,059.00","1,546.6156","196.61","623.72","929.16","201","601","95,965.34","115,951.82","132.6534","192.93","576.87","874.10","235","721","105,888.07","132,345.37","158.8312","183.56","563.17","833.25","213","751","137,174.02","166,718.95","154.6035","222.00","782.72","1,078.36","230","826","153,600.33","185,199.25","155.5610","224.21","805.21","1,190.52","199","654","92,319.64","115,326.20","135.2119","176.34","579.53","852.93","161","559","95,026.21","115,642.61","131.3074","206.87","718.28","880.70","152","529","88,582.92","114,603.39","118.2992","216.64","753.97","968.76","168","537","71,819.03","90,812.96","112.5499","169.11","540.55","806.87","193","578","86,327.39","111,933.64","123.2709","193.66","579.97","908.03","174","566","84,260.62","108,596.28","108.8418","191.87","624.12","997.74","191","508","72,288.58","95,040.92","111.7934","187.09","497.60","850.15","187","479","64,641.76","84,887.61","103.6920","177.22","453.94","818.65"
"10859  :  โรงพยาบาลบ้านสร้าง","1,260","4,421","603,459.53","794,162.00","830.5449","179.63","630.29","956.19","155","663","68,904.27","90,349.75","106.8490","136.27","582.90","845.58","144","463","68,480.90","90,153.00","99.9563","194.71","626.06","901.92","116","495","58,137.02","76,501.25","77.5041","154.55","659.49","987.06","111","387","63,613.03","81,770.50","70.5125","211.29","736.67","1,159.66","96","315","44,756.53","58,726.00","58.0577","186.43","611.73","1,011.51","126","441","65,116.28","86,758.25","83.1030","196.73","688.56","1,043.98","71","230","38,171.65","51,299.75","49.5172","223.04","722.53","1,036.00","73","233","31,964.13","41,519.25","57.5307","178.19","568.76","721.69","77","266","33,416.75","44,680.00","48.6044","167.97","580.26","919.26","94","331","37,830.49","49,324.50","55.2063","149.02","524.73","893.46","102","313","45,189.80","59,998.75","69.7319","191.69","588.22","860.42","95","284","47,878.68","63,081.00","53.9718","222.12","664.01","1,168.78"
"10860  :  โรงพยาบาลประจันตคาม","639","6,472","43,710.16","59,134.00","406.2417","9.14","92.54","145.56","127","1,270","4,744.13","6,589.50","77.5902","5.19","51.89","84.93","140","1,405","9,021.09","12,092.25","88.8373","8.61","86.37","136.12","94","899","9,909.84","13,487.50","53.8688","15.00","143.48","250.38","94","821","11,617.72","15,500.50","53.2718","18.88","164.90","290.97","76","812","3,001.15","4,046.00","54.5843","4.98","53.24","74.12","108","1,265","5,416.23","7,418.25","78.0893","5.86","68.69","95.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","720","1,809","572,482.68","974,113.00","427.9490","538.48","1,352.93","2,276.24","139","336","121,106.40","202,128.50","89.8835","601.57","1,454.16","2,248.78","127","320","72,680.79","133,570.00","74.3432","417.41","1,051.73","1,796.67","121","312","81,013.45","139,952.00","62.5347","448.56","1,156.63","2,237.99","107","241","100,872.29","170,780.00","57.0086","708.63","1,596.07","2,995.69","105","234","69,331.04","118,426.00","53.3559","506.09","1,127.87","2,219.55","69","198","81,837.66","130,755.00","47.0179","660.38","1,895.00","2,780.96","52","168","45,641.05","78,501.50","43.8052","467.27","1,509.64","1,792.06","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","5,617","29,334","9,299,956.42","11,638,421.53","7,870.0937","396.76","2,072.00","1,478.82","2,031","10,646","2,325,141.90","2,946,312.67","2,770.7675","276.75","1,450.67","1,063.36","1,861","9,743","3,501,851.36","4,362,447.95","2,642.9936","447.75","2,344.14","1,650.57","1,725","8,945","3,472,963.16","4,329,660.91","2,456.3326","484.03","2,509.95","1,762.65","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10863  :  โรงพยาบาลปากพลี","870","2,135","285,167.79","519,874.00","530.2575","243.50","597.56","980.42","110","305","29,805.38","49,159.50","69.4374","161.18","446.90","707.97","74","148","21,283.35","39,671.00","49.4386","268.05","536.09","802.43","74","180","24,620.24","46,336.50","43.2350","257.43","626.17","1,071.74","82","175","25,614.64","44,737.25","46.9712","255.64","545.58","952.44","79","191","27,599.54","49,439.75","38.0459","258.85","625.82","1,299.48","56","144","18,057.44","33,070.50","30.1371","229.66","590.54","1,097.34","41","101","20,143.35","32,050.25","33.0973","317.33","781.71","968.36","57","121","16,164.95","30,619.25","34.4525","253.05","537.18","888.74","59","119","19,158.65","32,353.25","35.7697","271.88","548.36","904.49","62","160","20,661.72","38,953.25","37.9752","243.46","628.28","1,025.75","86","224","31,612.36","62,621.75","46.8291","279.56","728.16","1,337.24","90","267","30,446.17","60,861.75","64.8685","227.95","676.24","938.23"
"10864  :  โรงพยาบาลบ้านนา","2,825","7,932","1,391,707.37","1,784,940.97","1,604.3267","225.03","631.84","1,112.58","545","1,549","224,675.31","281,020.75","309.9759","181.42","515.63","906.59","469","1,368","367,826.43","460,211.75","286.3693","336.41","981.26","1,607.06","435","1,266","251,524.07","315,848.25","262.7950","249.49","726.09","1,201.88","524","1,403","222,797.85","288,062.25","284.0134","205.32","549.74","1,014.26","424","1,210","164,523.65","225,816.00","224.4591","186.62","532.58","1,006.05","428","1,136","160,360.06","213,981.97","236.7140","188.36","499.96","903.97","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
