"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw"
"10930  :  โรงพยาบาลขุขันธ์","6,671","29,073","16,114,618.47","20,945,351.65","5,444.0823","720.44","3,139.76","3,847.36","878","4,099","750,627.02","1,111,918.22","734.7398","271.27","1,266.42","1,513.35","1,013","4,585","1,326,996.67","1,885,808.49","804.8932","411.30","1,861.61","2,342.93","906","3,895","9,389,521.83","11,204,507.76","753.5095","2,876.64","12,367.01","14,869.76","954","3,943","1,002,763.37","1,505,476.86","769.6866","381.81","1,578.07","1,955.96","820","3,591","884,783.39","1,308,170.09","661.4627","364.29","1,595.33","1,977.69","963","4,479","1,263,997.27","1,819,919.82","794.5655","406.32","1,889.84","2,290.46","1,137","4,481","1,495,928.92","2,109,550.41","925.2250","470.78","1,855.37","2,280.04","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10931  :  โรงพยาบาลไพรบึง","1,620","7,391","603,712.84","862,445.48","1,103.6469","116.69","532.37","781.45","188","853","74,094.62","105,849.38","136.8804","124.09","563.03","773.30","218","934","84,445.48","120,636.47","141.4640","129.16","553.38","852.77","175","929","76,462.36","109,231.41","143.6415","117.58","624.18","760.44","240","831","92,272.51","131,817.91","149.4028","158.63","549.24","882.30","207","969","98,015.83","140,022.33","147.6183","144.50","676.44","948.54","353","1,842","112,399.60","160,570.82","225.9980","87.17","454.87","710.50","239","1,033","66,022.44","94,317.16","158.6419","91.30","394.63","594.53","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","2,651","10,225","1,577,222.79","2,252,974.89","1,910.0527","220.34","849.86","1,179.54","334","1,360","174,331.80","249,019.93","217.5313","183.10","745.57","1,144.75","282","972","200,890.37","286,962.98","217.8496","295.23","1,017.60","1,317.25","297","914","239,507.59","342,121.01","216.1069","374.31","1,151.92","1,583.11","297","1,005","231,239.51","330,312.37","219.7519","328.67","1,112.16","1,503.11","363","1,651","236,451.13","337,759.99","263.3882","204.58","930.47","1,282.37","550","2,233","257,395.39","367,674.64","401.1496","164.66","668.50","916.55","528","2,090","237,407.00","339,123.97","374.2752","162.26","642.28","906.08","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10933  :  โรงพยาบาลขุนหาญ","5,605","20,665","3,646,628.28","5,209,295.70","3,975.3704","252.08","929.40","1,310.39","877","4,446","458,296.90","654,695.64","652.4719","147.25","746.52","1,003.41","741","3,024","539,089.54","770,105.67","607.4271","254.66","1,039.28","1,267.82","757","2,635","587,209.85","838,851.37","508.4182","318.35","1,108.13","1,649.92","860","2,676","561,096.22","801,532.09","577.1930","299.53","932.01","1,388.67","677","2,462","443,809.73","633,985.18","499.1071","257.51","936.46","1,270.24","919","3,073","609,469.25","870,635.53","620.9287","283.32","947.37","1,402.15","774","2,349","447,656.79","639,490.22","509.8244","272.24","826.21","1,254.33","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10934  :  โรงพยาบาลราษีไศล","4,419","20,075","3,997,128.18","5,710,169.10","3,811.7307","284.44","1,292.19","1,498.05","651","3,345","473,202.38","676,002.38","549.5911","202.09","1,038.41","1,230.01","571","2,312","565,634.43","808,047.69","512.0018","349.50","1,415.14","1,578.21","639","2,644","386,239.16","551,768.44","531.7656","208.69","863.49","1,037.62","644","2,746","597,860.64","854,085.00","530.0780","311.03","1,326.22","1,611.24","583","3,020","596,886.99","852,694.59","492.8595","282.35","1,462.60","1,730.10","648","3,055","761,369.20","1,087,667.64","583.4477","356.03","1,678.50","1,864.21","683","2,953","615,935.38","879,903.36","611.9870","297.97","1,288.29","1,437.78","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","5,748","21,115","250,180.63","357,363.65","5,584.8598","16.92","62.17","63.99","860","3,547","358.50","512.00","821.8067","0.14","0.60","0.62","865","3,022","67,086.63","95,824.83","789.3281","31.71","110.78","121.40","828","3,029","44,645.47","63,775.23","800.8620","21.05","77.02","79.63","786","2,776","72,161.31","103,072.68","732.6862","37.13","131.14","140.68","787","2,916","23,882.58","34,114.86","762.1196","11.70","43.35","44.76","798","2,819","14,344.28","20,491.25","771.1130","7.27","25.68","26.57","824","3,006","27,701.86","39,572.80","906.9442","13.16","48.03","43.63","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","695","2,292","287,146.35","410,150.44","433.5870","178.95","590.14","945.95","88","302","42,309.15","60,435.51","58.6238","200.12","686.77","1,030.90","100","299","46,215.30","66,010.28","63.0181","220.77","660.10","1,047.48","81","266","43,762.41","62,509.00","61.9053","235.00","771.72","1,009.75","138","291","46,616.45","66,584.02","74.6580","228.81","482.49","891.85","72","193","28,790.53","41,123.25","42.5744","213.07","571.16","965.91","151","745","45,150.11","64,490.88","85.8157","86.56","427.09","751.50","65","196","34,302.40","48,997.50","46.9917","249.99","753.81","1,042.68","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","1,329","6,720","610,468.48","872,100.87","874.7431","129.78","656.21","996.98","175","940","74,274.80","106,107.94","138.0823","112.88","606.33","768.44","169","554","100,949.25","144,212.55","120.8223","260.31","853.33","1,193.59","114","383","79,536.85","113,624.97","87.3897","296.67","996.71","1,300.21","139","488","82,551.63","117,932.06","90.8628","241.66","848.43","1,297.91","118","419","74,632.06","106,617.07","85.6691","254.46","903.53","1,244.52","279","1,653","106,274.59","151,820.98","162.4033","91.85","544.16","934.84","335","2,283","92,249.30","131,785.30","189.5136","57.72","393.39","695.39","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10938  :  โรงพยาบาลโนนคูณ","1,553","6,279","709,782.24","1,013,840.17","1,004.0308","161.47","652.83","1,009.77","262","1,214","108,708.97","155,278.67","163.5776","127.91","592.67","949.27","248","932","135,938.45","194,176.01","165.4325","208.34","782.97","1,173.75","208","713","106,123.15","151,584.43","143.9982","212.60","728.77","1,052.68","314","1,174","120,542.04","172,180.26","180.9500","146.66","548.34","951.54","242","1,066","111,935.47","159,888.82","161.5843","149.99","660.70","989.51","279","1,180","126,534.16","180,731.98","188.4882","153.16","647.78","958.85","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","2,127","11,760","706,038.62","1,008,486.43","1,587.8954","85.76","474.14","635.11","330","1,702","106,743.60","152,472.02","257.0858","89.58","462.04","593.08","404","2,667","122,377.17","174,799.02","301.4831","65.54","432.67","579.80","263","1,008","81,113.37","115,861.97","190.7830","114.94","440.54","607.30","344","1,727","158,972.93","227,077.99","287.2576","131.49","660.11","790.50","271","1,487","96,077.11","137,230.84","216.1627","92.29","506.39","634.85","515","3,169","140,754.44","201,044.59","335.1232","63.44","390.38","599.91","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10940  :  โรงพยาบาลวังหิน","1,490","7,276","942,507.26","1,346,267.48","1,311.7394","185.03","903.54","1,026.32","183","912","83,268.91","118,939.08","190.9365","130.42","649.94","622.92","183","755","141,587.27","202,244.88","199.1037","267.87","1,105.16","1,015.78","177","641","149,018.51","212,855.47","175.8319","332.07","1,202.57","1,210.56","191","849","140,072.42","200,080.12","170.6479","235.67","1,047.54","1,172.47","211","1,157","135,461.24","193,491.16","159.8956","167.24","917.02","1,210.11","272","1,296","137,259.93","196,055.95","208.3107","151.28","720.79","941.17","273","1,666","155,838.98","222,600.82","207.0131","133.61","815.39","1,075.30","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","1,689","6,029","888,797.77","1,269,570.42","1,105.1103","210.58","751.67","1,148.82","306","1,878","100,990.81","144,246.55","208.5587","76.81","471.39","691.64","239","762","124,925.27","178,449.74","144.5290","234.19","746.65","1,234.70","235","606","131,781.03","188,245.07","146.2158","310.64","801.04","1,287.45","221","613","134,728.30","192,442.37","131.4725","313.94","870.78","1,463.75","183","578","128,647.12","183,762.03","135.4539","317.93","1,004.16","1,356.64","240","670","125,446.15","179,191.28","155.5528","267.45","746.63","1,151.96","265","922","142,279.09","203,233.38","183.3276","220.43","766.92","1,108.58","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10942  :  โรงพยาบาลภูสิงห์","1,507","6,010","623,932.20","891,268.55","1,088.7591","148.30","591.42","818.61","337","1,768","108,760.24","155,364.21","256.3732","87.88","461.02","606.01","324","1,681","129,668.05","185,229.82","228.4196","110.19","571.70","810.92","279","836","122,484.53","174,959.77","193.0479","209.28","627.10","906.30","292","849","123,796.21","176,843.61","217.8387","208.30","605.63","811.81","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","275","876","139,223.17","198,871.14","193.0797","227.02","723.17","1,030.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","1,987","14,400","676,923.06","966,982.12","1,294.3031","67.15","486.65","747.11","175","718","55,395.57","79,132.46","117.4503","110.21","452.19","673.75","209","1,508","80,897.31","115,556.65","147.6672","76.63","552.90","782.55","252","1,563","95,030.14","135,749.08","175.5386","86.85","538.69","773.33","332","2,370","75,845.46","108,344.05","217.5422","45.71","326.34","498.04","221","1,666","76,481.18","109,255.55","143.9876","65.58","494.37","758.78","321","2,511","76,467.98","109,230.69","202.6743","43.50","340.28","538.95","477","4,064","216,805.42","309,713.64","289.4429","76.21","649.29","1,070.03","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,902","8,453","2,099,544.12","2,701,374.90","1,289.3543","319.58","1,420.28","2,095.14","318","2,246","264,744.59","344,097.05","234.4334","153.20","1,082.07","1,467.78","235","941","246,425.03","324,885.75","174.5997","345.26","1,382.49","1,860.75","179","505","127,605.07","178,882.15","112.9948","354.22","999.34","1,583.10","271","943","268,991.33","344,799.20","176.8015","365.64","1,272.32","1,950.21","263","960","259,658.83","339,338.25","161.9892","353.48","1,290.26","2,094.82","308","1,389","426,401.54","546,368.55","216.8708","393.35","1,773.92","2,519.33","328","1,469","505,717.73","623,003.95","211.6649","424.10","1,899.40","2,943.35","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"28014  :  โรงพยาบาลพยุห์","1,465","6,270","453,894.77","648,388.48","930.6294","103.41","442.59","696.72","175","574","69,964.96","99,943.59","117.5015","174.12","571.11","850.57","164","396","84,847.82","121,205.95","108.8772","306.08","739.06","1,113.24","166","436","73,328.44","104,746.34","102.4745","240.24","631.00","1,022.17","165","412","1,992.74","2,846.74","97.3721","6.91","17.25","29.24","169","440","84,101.33","120,138.16","104.0140","273.04","710.88","1,155.02","219","1,178","74,953.22","107,074.28","145.4899","90.89","488.92","735.96","407","2,834","64,706.26","92,433.42","254.9002","32.62","227.11","362.63","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1,083","3,504","291,984.71","417,106.20","727.0407","119.04","385.14","573.70","155","534","52,716.25","75,303.63","110.9444","141.02","485.83","678.75","141","393","41,526.64","59,325.36","91.2755","150.96","420.75","649.96","139","394","41,800.32","59,712.03","89.6410","151.55","429.58","666.12","153","496","54,941.05","78,487.07","103.2703","158.24","512.99","760.02","136","432","48,691.38","69,553.97","92.0958","161.00","511.43","755.23","152","509","36,693.20","52,418.18","98.5094","102.98","344.86","532.11","207","746","15,615.87","22,305.96","141.3043","29.90","107.76","157.86","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"28016  :  โรงพยาบาลศิลาลาด","747","3,175","294,535.78","420,765.98","534.6024","132.52","563.27","787.06","105","493","38,167.68","54,525.07","77.4371","110.60","519.29","704.12","104","446","45,229.47","64,613.90","77.6073","144.87","621.29","832.58","116","458","63,125.02","90,178.84","88.3701","196.90","777.40","1,020.47","111","578","45,739.46","65,342.04","77.3374","113.05","588.67","844.90","83","304","30,529.86","43,613.96","61.8039","143.47","525.47","705.68","112","414","33,938.24","48,483.15","75.1129","117.11","432.89","645.47","116","482","37,806.05","54,009.02","76.9337","112.05","465.60","702.02","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","34,792","217,572","70,200,951.51","88,028,560.95","102,670.6196","404.60","2,530.14","857.39","5,281","32,143","8,102,040.83","10,299,962.69","14,776.0102","320.44","1,950.38","697.07","5,307","33,887","9,944,407.03","12,522,617.17","15,406.6339","369.54","2,359.64","812.81","5,486","32,780","11,133,376.80","13,973,925.75","16,099.3480","426.29","2,547.20","867.98","5,068","33,249","11,121,557.94","13,865,880.40","15,205.1724","417.03","2,735.97","911.92","4,531","28,019","10,393,144.48","12,989,121.77","13,404.4524","463.58","2,866.72","969.02","4,754","29,764","10,035,885.12","12,553,962.65","14,864.5036","421.78","2,640.72","844.56","4,365","27,730","9,470,539.31","11,823,090.52","12,914.4991","426.36","2,708.61","915.49","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","2,156","8,138","5,989,555.33","8,050,964.43","1,267.0265","989.31","3,734.21","6,354.22","246","1,129","430,239.04","581,334.84","144.3432","514.91","2,363.15","4,027.45","270","887","563,817.02","755,364.28","167.9020","851.59","2,797.65","4,498.84","259","713","382,159.23","540,200.79","159.7732","757.64","2,085.72","3,381.05","296","1,199","848,171.34","1,114,443.79","175.8298","929.48","3,765.01","6,338.20","272","920","581,447.19","805,159.47","159.5555","875.17","2,960.15","5,046.27","384","1,220","1,179,151.74","1,594,067.01","206.0989","1,306.61","4,151.22","7,734.48","429","2,070","2,004,569.77","2,660,394.25","253.5239","1,285.21","6,201.39","10,493.66","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10945  :  โรงพยาบาลโขงเจียม","3,167","13,409","832,161.90","1,410,607.25","1,559.6440","105.20","445.41","904.44","392","1,414","95,425.05","157,073.75","221.0478","111.08","400.70","710.59","370","976","94,333.61","161,955.00","185.0864","165.94","437.72","875.02","295","708","124,611.03","198,854.50","142.3722","280.87","674.08","1,396.72","379","1,607","127,401.23","221,331.25","199.9510","137.73","583.99","1,106.93","348","1,470","111,551.08","179,046.50","179.3681","121.80","514.50","998.21","423","2,505","119,046.29","203,595.00","227.5917","81.28","481.31","894.56","487","2,648","96,548.26","174,568.75","187.6774","65.92","358.46","930.15","473","2,081","63,245.35","114,182.50","216.5494","54.87","241.40","527.28","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10946  :  โรงพยาบาลเขื่องใน","8,513","59,136","38,739,659.76","53,562,050.00","5,791.0639","905.74","6,291.79","9,249.09","1,181","8,278","3,179,421.39","4,772,878.00","837.9487","576.57","4,041.39","5,695.91","865","4,652","3,386,478.30","4,878,673.00","603.4791","1,048.73","5,640.08","8,084.25","736","2,719","2,412,086.13","3,925,184.00","511.0648","1,443.61","5,333.13","7,680.40","1,305","8,653","10,519,544.90","14,019,604.00","843.7744","1,620.20","10,742.99","16,615.35","793","4,139","844,002.59","1,419,845.00","529.2324","343.04","1,790.47","2,682.84","1,481","10,756","5,331,884.53","7,636,291.00","984.9116","709.96","5,156.17","7,753.28","2,152","19,939","13,066,241.92","16,909,575.00","1,480.6529","848.07","7,857.61","11,420.35","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
