"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","84,783","480,235","493,579,123,360.53","725,889,304,871.17","212,004.1140","1,511,529.37","8,561,731.77","3,423,939.71","9,206","49,759","4,921,708,765.71","7,194,195,835.41","22,314.0811","144,580.80","781,468.16","322,406.10","9,017","47,797","13,451,532,277.80","18,656,236,971.48","21,565.2213","390,322.34","2,069,007.09","865,107.61","9,255","51,367","65,521,734,273.93","101,516,104,517.13","23,672.5979","1,976,290.31","10,968,784.93","4,288,338.14","8,437","45,563","38,681,923,419.90","48,540,895,855.93","21,341.8435","1,065,357.77","5,753,336.00","2,274,447.18","8,025","43,366","34,786,407,924.30","45,315,699,832.69","20,345.9436","1,044,959.18","5,646,816.18","2,227,259.68","9,514","60,656","62,781,487,245.83","82,592,829,396.20","23,541.5858","1,361,659.68","8,681,188.71","3,508,380.03","7,844","44,763","39,988,100,689.27","62,636,445,362.75","19,967.5280","1,399,290.61","7,985,268.40","3,136,915.36","7,300","43,329","66,351,584,997.82","133,180,982,610.83","18,924.7392","3,073,714.66","18,243,970.22","7,037,401.21","8,014","44,038","119,833,619,009.95","157,136,959,103.75","20,525.8064","3,568,212.89","19,607,806.23","7,655,580.30","8,171","49,597","47,261,024,756.02","69,118,955,385.00","19,804.7672","1,393,611.62","8,459,057.08","3,490,016.05","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10871  :  โรงพยาบาลครบุรี","9,141","40,643","7,927,327.14","9,436,960.32","7,368.3362","232.19","1,032.38","1,280.75","879","3,185","530,546.55","708,491.96","727.2943","222.45","806.02","974.15","838","3,257","565,551.52","759,396.21","682.9745","233.16","906.20","1,111.90","792","2,999","584,137.02","790,888.83","643.3283","263.72","998.60","1,229.37","666","2,519","496,153.72","647,533.02","524.5505","257.06","972.27","1,234.45","692","2,649","484,014.90","649,275.34","561.6946","245.10","938.26","1,155.92","813","2,865","550,670.58","747,620.08","680.7417","260.95","919.58","1,098.24","601","2,227","513,441.60","688,505.34","482.7355","309.16","1,145.60","1,426.26","560","2,154","470,866.16","629,175.10","450.6507","292.10","1,123.53","1,396.15","759","2,746","586,039.43","769,157.49","617.3891","280.10","1,013.38","1,245.82","657","2,977","514,026.81","561,305.84","511.0837","188.55","854.35","1,098.27","1,036","7,452","1,458,992.58","987,369.44","813.9155","132.50","953.06","1,213.11","848","5,613","1,172,886.27","1,498,241.67","671.9778","266.92","1,766.79","2,229.60"
"10872  :  โรงพยาบาลเสิงสาง","4,742","20,875","4,023,353.10","6,116,316.49","3,193.1610","293.00","1,289.82","1,915.44","397","1,229","109,161.74","293,664.32","273.4214","238.95","739.71","1,074.04","365","1,167","103,843.27","276,823.93","238.3209","237.21","758.42","1,161.56","356","1,124","101,543.79","279,232.07","240.1742","248.43","784.36","1,162.62","352","1,048","103,709.06","274,593.07","233.9173","262.02","780.09","1,173.89","314","1,070","98,409.09","278,028.18","226.5602","259.84","885.44","1,227.17","361","1,184","144,170.98","272,523.37","245.7990","230.17","754.91","1,108.72","323","1,118","193,507.89","256,012.00","203.4718","228.99","792.61","1,258.22","280","958","162,958.91","218,772.75","193.0291","228.36","781.33","1,133.37","359","1,164","199,145.77","272,118.25","243.9345","233.78","757.99","1,115.54","434","2,094","320,252.79","460,145.55","277.1178","219.74","1,060.24","1,660.47","646","4,582","1,396,013.20","1,825,502.75","414.4033","398.41","2,825.86","4,405.14","555","4,137","1,090,636.61","1,408,900.25","403.0115","340.56","2,538.56","3,495.93"
"10873  :  โรงพยาบาลคง","3,408","13,902","4,277,962.14","5,413,665.16","2,489.2430","389.42","1,588.52","2,174.82","254","846","122,592.89","171,814.75","180.2273","203.09","676.44","953.32","261","859","126,972.44","185,191.75","186.3506","215.59","709.55","993.78","269","906","147,501.14","214,186.69","208.6986","236.41","796.23","1,026.30","251","838","166,789.67","236,901.00","182.7512","282.70","943.83","1,296.30","232","729","159,174.23","219,973.26","182.5903","301.75","948.16","1,204.74","252","869","137,199.10","194,865.50","200.3618","224.24","773.28","972.57","253","874","193,524.60","259,925.50","205.6540","297.40","1,027.37","1,263.90","173","648","100,342.19","139,838.55","125.9951","215.80","808.32","1,109.87","233","847","139,690.55","196,016.75","178.8739","231.42","841.27","1,095.84","299","1,549","375,516.73","477,020.50","231.3525","307.95","1,595.39","2,061.88","619","3,429","2,126,437.97","2,525,522.91","398.8428","736.52","4,080.00","6,332.13","312","1,508","482,220.63","592,408.00","207.5449","392.84","1,898.74","2,854.36"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2,459","10,183","1,368,149.75","1,806,195.80","1,756.2064","177.37","734.52","1,028.46","177","541","96,969.71","126,488.10","125.8569","233.80","714.62","1,005.02","186","564","101,343.15","132,360.50","129.0462","234.68","711.62","1,025.68","205","630","105,457.57","139,388.70","136.9599","221.25","679.94","1,017.73","176","539","102,946.10","132,572.45","122.0729","245.96","753.25","1,086.01","185","532","97,354.13","129,792.00","117.2541","243.97","701.58","1,106.93","210","633","151,559.61","195,583.65","142.7363","308.98","931.35","1,370.24","231","660","102,768.72","136,096.30","161.6411","206.21","589.16","841.97","218","705","132,778.96","173,494.40","163.0859","246.09","795.85","1,063.82","163","509","97,119.68","127,041.95","114.7333","249.59","779.40","1,107.28","175","867","107,815.15","145,737.55","133.2719","168.09","832.79","1,093.54","314","2,874","141,550.92","192,816.80","245.3382","67.09","614.07","785.92","219","1,129","130,486.05","174,823.40","164.2097","154.85","798.28","1,064.64"
"10875  :  โรงพยาบาลจักราช","5,580","24,042","8,250,751.85","10,784,371.84","4,005.0427","448.56","1,932.68","2,692.70","472","1,627","582,491.31","785,338.20","340.8027","482.69","1,663.85","2,304.38","517","1,883","847,966.79","1,117,211.75","374.8926","593.31","2,160.95","2,980.08","448","1,672","605,497.33","800,147.31","345.2492","478.56","1,786.04","2,317.59","429","1,570","576,779.30","742,758.47","311.9148","473.09","1,731.37","2,381.29","396","1,402","426,213.24","554,694.71","266.3587","395.65","1,400.74","2,082.51","525","1,901","458,737.28","608,295.65","394.8072","319.99","1,158.66","1,540.74","449","1,745","574,677.37","744,862.73","326.8729","426.86","1,658.94","2,278.75","391","1,601","470,829.11","613,134.22","280.1749","382.97","1,568.12","2,188.40","384","1,497","366,869.64","493,804.38","274.3025","329.86","1,285.95","1,800.22","383","1,573","436,119.31","561,202.64","276.5726","356.77","1,465.28","2,029.13","702","4,284","1,550,963.14","2,050,906.43","459.0397","478.74","2,921.52","4,467.82","484","3,287","1,353,608.03","1,712,015.35","354.0549","520.84","3,537.22","4,835.45"
"10876  :  โรงพยาบาลโชคชัย","8,738","28,601","8,723,704.21","12,643,152.50","7,414.1111","442.05","1,446.92","1,705.28","825","2,484","639,871.35","928,586.50","667.7841","373.83","1,125.56","1,390.55","862","2,479","803,992.08","1,166,888.50","667.6054","470.71","1,353.70","1,747.87","846","2,616","900,955.40","1,317,754.75","710.2866","503.73","1,557.63","1,855.24","762","2,350","722,816.19","1,041,349.75","635.6735","443.13","1,366.60","1,638.18","694","2,021","727,034.91","1,047,985.25","594.8927","518.55","1,510.07","1,761.64","816","2,389","801,405.32","1,194,904.50","670.6503","500.17","1,464.34","1,781.71","741","2,523","866,529.80","1,257,976.25","634.7079","498.60","1,697.67","1,981.98","620","2,089","575,716.06","854,299.75","537.1504","408.95","1,377.90","1,590.43","714","2,225","753,878.12","1,053,556.00","652.7177","473.51","1,475.57","1,614.11","586","2,167","424,931.29","631,393.25","512.5126","291.37","1,077.46","1,231.96","630","2,887","792,176.03","1,117,599.00","558.4888","387.11","1,773.97","2,001.11","642","2,371","714,397.66","1,030,859.00","571.6411","434.78","1,605.70","1,803.33"
"10877  :  โรงพยาบาลด่านขุนทด","9,829","32,668","13,451,270.84","19,282,063.34","8,228.2797","590.24","1,961.75","2,343.39","912","2,646","926,698.52","1,025,922.75","794.2587","387.73","1,124.92","1,291.67","914","2,784","1,478,994.02","1,483,723.75","774.9802","532.95","1,623.33","1,914.53","894","2,428","950,293.89","1,022,828.25","774.1806","421.26","1,144.10","1,321.18","680","1,750","823,898.05","908,124.33","574.4715","518.93","1,335.48","1,580.80","685","2,002","760,689.49","823,608.00","581.7278","411.39","1,202.35","1,415.80","830","2,342","1,003,569.37","1,113,365.50","722.5467","475.39","1,341.40","1,540.89","781","2,355","1,639,600.61","1,737,814.18","632.4737","737.93","2,225.11","2,747.65","687","2,292","954,620.45","1,034,556.50","562.6986","451.38","1,505.90","1,838.56","716","2,170","1,141,559.41","1,318,798.25","618.3510","607.74","1,841.90","2,132.77","824","3,345","918,042.70","1,107,541.50","669.3813","331.10","1,344.10","1,654.57","1,037","4,733","1,520,307.37","4,080,878.58","818.0452","862.22","3,935.27","4,988.57","869","3,821","1,332,996.96","3,624,901.75","705.1644","948.68","4,171.35","5,140.51"
"10878  :  โรงพยาบาลโนนไทย","4,340","16,187","3,882,935.68","5,796,274.67","3,289.7856","358.08","1,335.55","1,761.90","351","1,175","250,379.08","437,661.04","275.8902","372.48","1,246.90","1,586.36","393","1,256","424,884.42","705,648.90","300.3700","561.82","1,795.54","2,349.27","327","938","204,933.26","367,426.75","263.3418","391.71","1,123.63","1,395.25","344","1,034","254,947.46","449,443.14","244.5315","434.66","1,306.52","1,837.98","345","1,068","223,188.80","404,642.70","271.1167","378.88","1,172.88","1,492.50","416","1,229","252,670.04","470,497.00","312.8421","382.83","1,131.00","1,503.94","350","1,059","256,784.53","464,590.60","250.9379","438.71","1,327.40","1,851.42","271","912","292,229.57","527,965.50","231.8347","578.91","1,948.21","2,277.34","302","1,016","293,707.10","533,927.74","236.6174","525.52","1,767.97","2,256.50","302","1,315","243,158.59","298,662.50","208.8327","227.12","988.95","1,430.15","523","2,746","765,045.85","687,506.35","391.4477","250.37","1,314.54","1,756.32","416","2,439","421,006.98","448,302.45","302.0229","183.81","1,077.65","1,484.33"
"10879  :  โรงพยาบาลโนนสูง","7,245","29,920","8,658,347.46","12,627,971.59","5,263.4559","422.06","1,742.99","2,399.18","610","2,032","419,605.11","718,949.50","472.5105","353.81","1,178.61","1,521.55","616","1,953","557,680.64","942,475.75","407.6683","482.58","1,529.99","2,311.87","582","1,773","505,391.54","864,754.00","412.3297","487.73","1,485.83","2,097.24","525","1,668","463,902.87","785,254.75","393.1077","470.78","1,495.72","1,997.56","498","1,568","403,108.03","689,726.38","343.1318","439.88","1,384.99","2,010.09","579","1,751","608,740.39","880,656.75","404.2117","502.95","1,521.00","2,178.70","502","1,691","500,087.15","857,559.00","384.6463","507.13","1,708.28","2,229.47","460","1,842","490,094.90","844,828.25","362.8869","458.65","1,836.58","2,328.08","501","1,653","427,884.73","744,627.25","426.6796","450.47","1,486.28","1,745.17","583","3,101","875,005.24","1,132,181.50","398.2441","365.10","1,941.99","2,842.93","1,111","7,320","2,631,478.57","2,986,404.51","752.7780","407.98","2,688.03","3,967.18","678","3,568","775,368.29","1,180,553.95","505.2613","330.87","1,741.23","2,336.52"
"10880  :  โรงพยาบาลขามสะแกแสง","3,262","13,026","4,508,649.12","6,673,513.74","2,433.7629","512.32","2,045.83","2,742.06","250","852","257,711.03","404,351.64","188.0385","474.59","1,617.41","2,150.37","292","1,029","303,547.28","478,944.53","203.7090","465.45","1,640.22","2,351.12","251","895","323,200.05","493,599.24","199.5735","551.51","1,966.53","2,473.27","280","912","197,114.37","316,047.06","203.3824","346.54","1,128.74","1,553.95","285","837","229,855.03","364,743.09","205.3810","435.77","1,279.80","1,775.93","301","802","294,999.58","467,077.36","209.6487","582.39","1,551.75","2,227.90","262","856","305,604.06","479,905.97","206.0899","560.64","1,831.70","2,328.62","215","748","243,041.32","378,730.51","168.4208","506.32","1,761.54","2,248.72","216","837","234,882.86","370,615.98","196.9048","442.79","1,715.81","1,882.21","253","1,070","411,279.10","594,513.18","180.4321","555.62","2,349.85","3,294.94","417","2,871","1,148,776.01","1,518,869.83","267.9357","529.04","3,642.37","5,668.78","240","1,317","558,638.43","806,115.35","204.2465","612.08","3,358.81","3,946.78"
"10881  :  โรงพยาบาลบัวใหญ่","12,569","53,116","18,722,586.34","35,291,236.82","10,927.9699","664.42","2,807.80","3,229.44","1,128","3,582","824,357.24","1,840,289.05","989.9206","513.76","1,631.46","1,859.03","1,186","4,291","1,687,474.63","3,372,720.23","1,088.1694","786.00","2,843.78","3,099.44","1,084","3,970","1,375,719.62","3,077,243.26","969.0883","775.12","2,838.79","3,175.40","850","3,285","1,367,035.39","2,599,965.20","831.2810","791.47","3,058.78","3,127.66","944","3,244","1,276,501.60","2,623,591.78","779.2947","808.75","2,779.23","3,366.62","1,207","4,235","1,691,608.64","3,417,629.45","1,034.1751","807.00","2,831.51","3,304.69","1,027","3,568","1,464,336.65","2,776,565.12","879.5005","778.19","2,703.57","3,156.98","851","3,604","1,353,204.16","2,577,185.92","752.7343","715.09","3,028.42","3,423.77","883","3,339","1,191,597.23","2,312,321.11","800.8845","692.52","2,618.71","2,887.21","980","4,636","1,668,968.26","3,025,587.00","830.0620","652.63","3,087.33","3,645.01","1,321","9,789","2,917,966.60","4,381,094.28","1,025.2865","447.55","3,316.50","4,273.04","1,108","5,573","1,903,816.32","3,287,044.42","947.5730","589.82","2,966.65","3,468.91"
"10882  :  โรงพยาบาลประทาย","5,192","20,885","4,420,005.83","8,943,551.75","3,677.9281","428.23","1,722.56","2,431.68","520","1,520","368,397.11","596,759.00","357.0522","392.60","1,147.61","1,671.35","497","1,472","478,571.55","888,950.50","335.1158","603.91","1,788.63","2,652.67","486","1,422","584,284.90","947,224.50","325.1389","666.12","1,949.02","2,913.29","487","1,403","439,093.64","744,658.25","328.3584","530.76","1,529.07","2,267.82","403","1,333","421,618.80","726,735.50","279.9165","545.19","1,803.31","2,596.26","489","1,345","327,474.12","507,701.00","326.6442","377.47","1,038.24","1,554.29","449","1,401","412,724.60","666,918.50","322.0853","476.03","1,485.34","2,070.63","329","1,306","301,284.10","505,384.50","273.6511","386.97","1,536.12","1,846.82","384","1,484","295,578.15","480,770.50","274.5270","323.97","1,252.01","1,751.27","417","1,959","392,561.10","608,523.50","310.4698","310.63","1,459.29","1,960.01","731","6,240","398,417.76","2,269,926.00","544.9689","363.77","3,105.23","4,165.24","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10883  :  โรงพยาบาลปักธงชัย","7,258","31,640","7,956,894.12","9,690,935.50","5,849.8607","306.29","1,335.21","1,656.61","683","2,313","444,996.46","479,630.25","534.6040","207.36","702.24","897.17","734","2,382","482,930.15","595,059.50","567.9319","249.82","810.71","1,047.77","594","1,849","416,263.60","474,501.00","453.9086","256.63","798.82","1,045.37","559","1,926","422,214.78","561,555.00","448.5834","291.57","1,004.57","1,251.84","507","1,717","365,891.43","463,366.25","390.3451","269.87","913.94","1,187.07","608","1,968","412,886.69","521,427.75","497.2874","264.95","857.61","1,048.54","486","1,617","299,378.30","352,172.25","390.5581","217.79","724.63","901.72","426","1,655","352,548.94","394,153.00","376.6533","238.16","925.24","1,046.46","497","1,824","373,612.78","472,764.25","410.4731","259.19","951.24","1,151.75","531","2,333","658,255.44","664,303.75","466.5664","284.74","1,251.04","1,423.81","852","6,677","2,124,829.40","2,694,823.75","679.4274","403.60","3,162.94","3,966.32","781","5,379","1,603,086.15","2,017,178.75","633.5220","375.01","2,582.82","3,184.07"
"10884  :  โรงพยาบาลพิมาย","14,624","56,922","20,039,058.30","26,388,596.97","15,344.2119","463.59","1,804.47","1,719.78","1,391","4,713","1,033,718.69","1,401,540.76","1,378.8401","297.38","1,007.58","1,016.46","1,332","4,755","1,639,544.30","2,161,680.19","1,352.4028","454.61","1,622.88","1,598.40","1,355","4,538","1,414,115.37","1,861,429.72","1,363.9023","410.19","1,373.75","1,364.78","1,189","4,152","2,032,242.20","2,673,722.14","1,220.0203","643.96","2,248.72","2,191.54","1,186","3,898","1,967,162.49","2,626,240.67","1,260.7168","673.74","2,214.37","2,083.13","1,464","4,962","2,476,928.94","3,291,711.52","1,493.2257","663.38","2,248.44","2,204.43","1,170","4,247","1,554,511.87","2,060,007.24","1,227.1751","485.05","1,760.69","1,678.66","969","3,866","1,410,267.34","1,851,549.37","1,143.8117","478.93","1,910.78","1,618.75","1,037","3,656","1,348,356.40","1,775,596.86","1,182.7817","485.67","1,712.24","1,501.20","1,079","4,636","1,776,591.97","2,288,792.04","1,238.2721","493.70","2,121.22","1,848.38","1,267","6,930","1,446,054.64","1,897,585.44","1,204.0370","273.82","1,497.70","1,576.02","1,185","6,569","1,939,564.09","2,498,741.02","1,279.0263","380.38","2,108.64","1,953.63"
"10885  :  โรงพยาบาลห้วยแถลง","4,687","21,883","3,712,941.68","6,376,527.63","3,291.5585","291.39","1,360.47","1,937.24","383","1,348","223,627.92","411,706.11","257.2693","305.42","1,074.95","1,600.29","429","1,472","305,919.22","594,052.93","289.1955","403.57","1,384.74","2,054.16","365","1,266","302,793.16","565,751.17","264.3947","446.88","1,550.00","2,139.80","328","1,143","253,798.47","472,753.96","225.2895","413.61","1,441.32","2,098.43","292","992","216,097.25","388,635.20","213.8771","391.77","1,330.94","1,817.10","375","1,311","285,099.39","535,898.98","272.9668","408.77","1,429.06","1,963.24","319","1,186","267,162.85","497,577.43","224.9157","419.54","1,559.80","2,212.28","323","1,297","252,006.25","479,102.18","240.6537","369.39","1,483.29","1,990.84","342","1,158","272,016.66","525,957.92","237.7618","454.20","1,537.89","2,212.12","327","1,301","330,372.18","568,338.03","218.6261","436.85","1,738.04","2,599.59","681","5,709","673,987.38","908,058.20","463.4041","159.06","1,333.42","1,959.54","523","3,700","330,060.95","428,695.52","383.2042","115.86","819.69","1,118.71"
"10886  :  โรงพยาบาลชุมพวง","4,849","18,108","4,128,128.93","5,564,748.50","3,658.0561","307.31","1,147.61","1,521.23","378","1,162","263,780.91","362,694.75","288.4547","312.13","959.51","1,257.37","453","1,479","324,306.21","441,132.50","336.4249","298.26","973.80","1,311.24","413","1,300","432,547.30","570,420.25","321.1244","438.78","1,381.16","1,776.32","386","1,104","301,737.52","418,502.75","302.6084","379.08","1,084.20","1,382.98","406","1,131","372,992.01","493,449.25","302.5412","436.29","1,215.39","1,631.02","448","1,351","364,298.17","492,908.25","333.0940","364.85","1,100.24","1,479.79","202","599","159,560.31","215,516.45","142.3557","359.79","1,066.91","1,513.93","328","1,120","207,967.88","295,568.35","258.3912","263.90","901.12","1,143.88","369","1,054","260,227.98","360,787.25","271.3296","342.30","977.74","1,329.70","393","1,388","289,243.88","388,020.70","290.9690","279.55","987.33","1,333.55","568","3,527","598,233.32","795,033.25","426.2876","225.41","1,399.71","1,865.02","505","2,893","553,233.44","730,714.75","384.4754","252.58","1,446.96","1,900.55"
