"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","0","41,530","137,067","6,941,726.87","14,655,099.90","0.00","0.00","3,538","11,396","604,858.40","1,234,844.84","349.02","3.22","3,380","11,591","628,811.74","1,305,659.93","386.29","3.43","3,465","11,460","593,168.17","1,227,604.17","354.29","3.31","3,555","11,914","581,612.58","1,218,602.53","342.79","3.35","3,271","11,024","561,307.50","1,149,634.55","351.46","3.37","3,433","11,609","585,483.67","1,222,384.94","356.07","3.38","3,267","10,869","567,710.50","1,173,169.95","359.10","3.33","3,420","11,612","606,507.85","1,256,502.84","367.40","3.40","3,544","11,560","603,191.55","1,290,880.06","364.24","3.26","3,732","11,805","526,439.63","1,155,412.91","309.60","3.16","3,393","10,790","519,785.20","1,154,060.86","340.13","3.18","3,532","11,437","562,850.08","1,266,342.32","358.53","3.24"
"10914  :  โรงพยาบาลโนนดินแดง","0","48,649","172,973","4,944,307.95","9,729,685.37","0.00","0.00","3,725","13,930","385,553.49","759,990.00","204.02","3.74","5,076","15,224","431,968.27","850,057.75","167.47","3.00","3,589","13,204","365,939.05","736,755.97","205.28","3.68","3,879","14,798","432,339.29","846,284.40","218.17","3.81","3,711","13,773","384,205.26","753,554.00","203.06","3.71","3,759","13,665","402,335.66","794,001.00","211.23","3.64","3,397","13,183","390,988.00","784,753.00","231.01","3.88","3,834","14,412","461,904.77","900,600.50","234.90","3.76","5,326","17,221","450,703.18","881,494.50","165.51","3.23","4,841","16,265","403,451.08","794,605.50","164.14","3.36","3,782","13,730","431,889.10","849,270.25","224.56","3.63","3,730","13,568","403,030.80","778,318.50","208.66","3.64"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","10,378","46,881","22,952,532.06","29,616,329.08","0.00","0.00","108","501","271,632.42","351,328.35","3,253.04","4.64","62","314","153,228.21","198,201.45","3,196.80","5.06","1,408","6,358","3,048,286.21","3,987,618.41","2,832.12","4.52","1,534","7,169","3,273,432.71","4,253,993.21","2,773.14","4.67","1,421","6,807","3,351,981.54","4,343,951.84","3,056.97","4.79","14","59","2,773.50","3,843.23","274.52","4.21","75","285","99,291.41","128,274.55","1,710.33","3.80","326","1,290","583,211.76","764,163.02","2,344.06","3.96","1,014","4,291","1,796,017.23","2,350,695.63","2,318.24","4.23","1,375","5,973","3,187,376.97","4,077,706.05","2,965.60","4.34","1,409","6,482","3,508,577.23","4,474,805.37","3,175.87","4.60","1,632","7,352","3,676,722.87","4,681,747.97","2,868.72","4.50"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","60,223","237,678","4,979,815.00","14,364,284.35","0.00","0.00","5,165","19,992","392,072.72","1,117,984.35","216.45","3.87","4,832","25,746","549,661.68","1,662,212.80","344.00","5.33","5,352","17,583","331,844.24","1,012,691.75","189.22","3.29","4,981","18,721","363,373.42","1,134,854.80","227.84","3.76","4,610","17,381","352,898.23","1,074,765.75","233.14","3.77","4,598","21,986","386,782.38","1,268,571.40","275.90","4.78","4,525","20,349","464,105.04","1,244,510.20","275.03","4.50","5,256","21,717","451,050.34","1,368,459.55","260.36","4.13","5,582","20,004","443,489.44","1,135,072.20","203.35","3.58","5,187","18,092","380,503.79","1,042,571.15","201.00","3.49","5,223","18,066","454,378.76","1,170,929.60","224.19","3.46","4,912","18,041","409,654.96","1,131,660.80","230.39","3.67"
"23578  :  โรงพยาบาลแคนดง","0","43,660","145,875","5,227,936.94","11,356,983.18","0.00","0.00","3,622","12,264","447,887.87","971,179.19","268.13","3.39","3,489","12,014","437,374.29","934,253.33","267.77","3.44","3,146","10,909","373,118.35","786,274.95","249.93","3.47","3,807","12,823","464,966.53","1,054,259.77","276.93","3.37","4,197","12,325","414,393.80","874,382.76","208.34","2.94","3,390","12,044","476,710.44","941,066.89","277.60","3.55","3,270","11,878","489,295.84","1,059,951.33","324.14","3.63","3,325","11,094","434,547.42","919,487.56","276.54","3.34","4,482","12,597","400,597.66","925,512.60","206.50","2.81","3,794","13,061","417,286.34","949,993.87","250.39","3.44","3,503","11,981","409,337.90","927,269.22","264.71","3.42","3,635","12,885","462,420.50","1,013,351.71","278.78","3.54"
"28020  :  โรงพยาบาลบ้านด่าน","0","45,497","137,870","4,194,165.14","9,246,686.00","0.00","0.00","3,689","10,678","312,776.21","677,488.50","183.65","2.89","3,566","10,910","350,839.33","771,731.50","216.41","3.06","4,298","11,333","336,627.46","746,303.00","173.64","2.64","3,842","12,291","386,344.11","854,126.50","222.31","3.20","3,544","11,267","344,032.16","753,837.50","212.71","3.18","3,439","10,980","353,335.10","782,806.00","227.63","3.19","3,206","10,016","355,572.13","779,529.50","243.15","3.12","3,261","10,497","362,660.20","792,040.00","242.88","3.22","4,789","13,079","338,449.09","759,349.50","158.56","2.73","4,226","12,448","382,260.05","819,287.50","193.87","2.95","3,554","11,195","336,945.82","759,047.50","213.58","3.15","4,083","13,176","334,323.48","751,139.00","183.97","3.23"
"10668  :  โรงพยาบาลสุรินทร์","0","385,745","1,321,985","291,958,102.11","393,503,258.20","0.00","0.00","35,024","119,279","25,420,757.78","35,113,208.97","1,002.55","3.41","32,562","111,156","23,959,592.21","32,914,290.60","1,010.82","3.41","30,593","105,709","23,402,971.49","31,822,371.94","1,040.18","3.46","33,701","116,674","25,687,437.18","34,592,605.00","1,026.46","3.46","30,251","105,519","22,574,836.83","30,882,122.42","1,020.86","3.49","31,323","107,618","23,333,084.98","31,775,923.10","1,014.46","3.44","31,050","104,419","24,041,740.48","32,567,829.35","1,048.88","3.36","32,292","111,286","25,928,204.83","34,570,736.25","1,070.57","3.45","30,988","104,955","22,645,918.83","30,193,913.87","974.37","3.39","32,483","109,910","24,505,703.02","32,527,630.65","1,001.37","3.38","32,513","110,637","24,528,513.18","32,508,943.15","999.88","3.40","32,965","114,823","25,929,341.30","34,033,682.90","1,032.42","3.48"
"10915  :  โรงพยาบาลชุมพลบุรี","0","122,229","551,196","19,644,964.19","41,320,824.90","0.00","0.00","13,584","59,853","2,088,499.92","4,391,406.85","323.28","4.41","13,172","57,360","2,093,739.61","4,352,921.65","330.47","4.35","11,884","52,376","1,807,030.74","3,853,373.30","324.25","4.41","13,100","58,942","2,154,656.74","4,578,639.35","349.51","4.50","11,822","52,546","1,949,247.55","4,069,585.10","344.24","4.44","12,111","56,053","1,937,966.43","4,139,645.35","341.81","4.63","5,779","29,837","1,096,414.91","2,254,601.55","390.14","5.16","6,341","32,485","1,128,548.71","2,455,161.60","387.19","5.12","6,957","34,119","1,174,963.21","2,437,230.75","350.33","4.90","14,196","58,822","2,190,391.40","4,504,957.05","317.34","4.14","6,645","34,233","1,132,526.98","2,427,953.45","365.38","5.15","6,638","24,570","890,977.99","1,855,348.90","279.50","3.70"
"10916  :  โรงพยาบาลท่าตูม","0","129,797","430,874","30,824,966.97","58,981,400.84","0.00","0.00","10,462","35,620","2,424,920.84","4,936,233.00","471.82","3.40","10,533","36,138","2,636,662.77","5,157,423.75","489.64","3.43","9,774","32,889","2,260,192.03","4,468,527.75","457.19","3.36","10,953","37,198","2,509,784.29","4,797,890.10","438.04","3.40","10,216","33,753","2,502,233.60","4,692,341.74","459.31","3.30","11,046","36,236","2,724,205.47","5,192,400.40","470.07","3.28","9,705","32,220","2,472,006.30","4,679,925.70","482.22","3.32","10,193","33,123","2,635,121.75","4,884,911.99","479.24","3.25","11,830","37,097","2,584,499.31","4,938,479.65","417.45","3.14","12,626","39,022","2,702,746.71","5,112,605.65","404.93","3.09","11,108","38,516","2,732,766.03","5,106,556.25","459.72","3.47","11,351","39,062","2,639,827.87","5,014,104.86","441.73","3.44"
"10917  :  โรงพยาบาลจอมพระ","0","72,137","252,398","11,570,185.33","17,855,546.75","0.00","0.00","5,752","20,302","917,781.98","1,410,081.00","245.15","3.53","5,410","18,658","833,951.54","1,272,495.75","235.21","3.45","6,762","21,019","857,931.35","1,326,753.50","196.21","3.11","5,691","20,540","872,772.89","1,347,985.50","236.86","3.61","4,856","17,645","783,470.51","1,188,610.50","244.77","3.63","5,211","18,850","873,204.02","1,333,925.75","255.98","3.62","9,949","35,772","1,805,793.63","2,781,301.75","279.56","3.60","4,880","16,529","771,151.53","1,168,919.00","239.53","3.39","5,947","20,510","928,437.19","1,462,801.50","245.97","3.45","6,304","21,454","962,374.32","1,497,492.25","237.55","3.40","5,813","20,069","925,289.29","1,448,981.75","249.27","3.45","5,562","21,050","1,038,027.08","1,616,198.50","290.58","3.78"
"10918  :  โรงพยาบาลปราสาท","0","204,933","693,346","48,511,880.89","87,853,963.09","0.00","0.00","17,089","58,531","4,056,074.94","7,291,471.51","426.68","3.43","17,643","57,943","4,059,055.67","7,442,413.13","421.83","3.28","15,739","54,510","3,822,268.38","6,982,350.81","443.63","3.46","17,735","61,365","4,095,321.14","7,429,963.29","418.94","3.46","16,143","54,711","3,794,312.92","6,925,649.06","429.02","3.39","17,017","57,109","3,922,950.37","7,136,187.33","419.36","3.36","15,876","53,213","3,976,386.63","7,213,788.96","454.38","3.35","16,269","55,144","4,078,360.88","7,401,385.64","454.94","3.39","17,133","56,543","3,888,407.64","6,958,985.24","406.17","3.30","18,922","61,586","4,284,713.75","7,725,552.10","408.28","3.25","17,853","60,164","4,325,701.59","7,794,930.59","436.62","3.37","17,514","62,527","4,208,326.98","7,551,285.43","431.16","3.57"
"10919  :  โรงพยาบาลกาบเชิง","0","65,709","247,027","10,522,124.90","16,823,994.98","0.00","0.00","5,738","21,281","921,605.32","1,491,296.47","259.90","3.71","5,135","19,127","882,726.35","1,398,766.38","272.40","3.72","4,996","18,061","840,884.64","1,326,991.36","265.61","3.62","5,420","20,374","816,829.57","1,333,152.89","245.97","3.76","5,182","18,368","862,161.03","1,346,235.63","259.79","3.54","5,063","18,820","891,952.95","1,423,512.84","281.16","3.72","4,746","17,229","753,337.07","1,229,224.53","259.00","3.63","5,093","18,729","825,724.80","1,342,876.51","263.67","3.68","6,451","24,645","1,016,990.74","1,616,130.23","250.52","3.82","6,125","23,566","871,286.36","1,389,942.38","226.93","3.85","5,667","21,642","872,189.38","1,390,910.87","245.44","3.82","6,093","25,185","966,436.69","1,534,954.89","251.92","4.13"
"10920  :  โรงพยาบาลรัตนบุรี","0","137,642","478,725","20,559,587.46","49,505,065.83","0.00","0.00","18,699","64,940","2,671,226.77","4,896,953.26","261.88","3.47","18,200","62,381","2,790,450.09","4,883,394.08","268.32","3.43","13,980","49,971","2,042,151.81","3,736,710.99","267.29","3.57","10,868","38,179","1,475,808.29","2,728,435.37","251.05","3.51","8,611","30,723","1,396,061.83","2,442,732.00","283.68","3.57","8,639","31,580","1,364,135.80","2,461,418.04","284.92","3.66","8,564","30,038","1,377,505.69","2,474,598.81","288.95","3.51","8,541","29,478","1,203,707.32","2,276,862.84","266.58","3.45","9,959","34,044","1,527,259.03","15,858,357.45","1,592.36","3.42","11,617","36,516","1,647,533.88","2,677,057.27","230.44","3.14","9,990","34,519","1,571,188.73","2,627,058.03","262.97","3.46","9,974","36,356","1,492,558.22","2,441,487.69","244.79","3.65"
"10921  :  โรงพยาบาลสนม","0","46,949","143,551","4,798,399.56","7,972,365.44","0.00","0.00","3,775","11,738","402,260.76","683,309.02","181.01","3.11","3,678","11,862","382,473.17","666,608.37","181.24","3.23","3,391","10,752","372,853.17","621,153.61","183.18","3.17","4,048","12,432","404,053.54","677,560.61","167.38","3.07","3,485","11,077","357,296.30","595,072.79","170.75","3.18","3,696","11,222","375,010.63","627,674.89","169.83","3.04","3,433","10,143","362,997.80","599,862.66","174.73","2.95","3,905","11,524","405,890.94","680,491.43","174.26","2.95","4,204","12,295","425,116.53","683,664.50","162.62","2.92","4,469","13,229","444,771.87","722,676.16","161.71","2.96","4,421","13,086","440,570.48","708,549.45","160.27","2.96","4,444","14,191","425,104.37","705,741.95","158.81","3.19"
"10922  :  โรงพยาบาลศีขรภูมิ","0","153,540","529,732","28,443,462.40","45,719,825.69","0.00","0.00","13,885","48,717","2,366,032.78","3,972,871.76","286.13","3.51","12,594","46,301","2,513,940.04","4,130,531.05","327.98","3.68","12,752","44,907","2,459,011.48","3,952,700.30","309.97","3.52","13,814","49,885","2,401,943.95","4,049,289.74","293.13","3.61","11,693","41,094","2,078,034.78","3,354,487.98","286.88","3.51","11,486","41,446","2,451,227.37","3,893,602.57","338.99","3.61","10,358","36,765","2,060,629.62","3,378,010.84","326.13","3.55","11,422","39,861","2,304,233.79","3,695,171.65","323.51","3.49","14,198","44,594","2,564,842.01","3,878,288.59","273.16","3.14","15,317","47,697","2,511,667.39","3,964,467.57","258.83","3.11","13,141","43,867","2,349,042.97","3,726,184.86","283.55","3.34","12,880","44,598","2,382,856.22","3,724,218.78","289.15","3.46"
"10923  :  โรงพยาบาลสังขะ","0","134,430","423,248","19,937,179.52","41,881,125.95","0.00","0.00","11,245","36,826","1,814,405.45","4,240,819.15","377.13","3.27","10,128","31,797","1,589,358.69","3,714,089.50","366.71","3.14","10,080","31,954","1,537,232.70","3,345,861.25","331.93","3.17","11,062","34,950","1,625,285.61","3,438,067.50","310.80","3.16","10,258","31,885","1,462,844.29","3,011,465.25","293.57","3.11","11,119","34,484","1,657,400.03","3,426,487.40","308.17","3.10","11,305","32,900","1,669,412.07","3,352,115.90","296.52","2.91","11,397","33,965","1,728,465.05","3,487,019.75","305.96","2.98","11,273","36,594","1,660,678.70","3,352,267.75","297.37","3.25","12,560","40,078","1,753,268.27","3,615,921.25","287.89","3.19","11,911","38,670","1,780,947.37","3,570,504.75","299.77","3.25","12,092","39,145","1,657,881.29","3,326,506.50","275.10","3.24"
"10924  :  โรงพยาบาลลำดวน","0","77,710","234,410","7,515,122.24","18,339,442.61","0.00","0.00","6,332","19,441","642,234.21","1,582,326.16","249.89","3.07","6,382","19,409","660,109.24","1,611,548.55","252.51","3.04","6,742","19,959","641,416.14","1,536,368.40","227.88","2.96","6,314","19,603","641,212.87","1,567,044.62","248.19","3.10","5,707","17,586","589,344.88","1,510,170.76","264.62","3.08","5,981","18,148","596,686.44","1,414,447.44","236.49","3.03","5,511","16,558","565,603.27","1,296,004.63","235.17","3.00","6,010","17,842","633,142.24","1,507,264.08","250.79","2.97","8,066","22,500","646,206.73","1,600,389.75","198.41","2.79","7,537","21,796","649,371.22","1,573,120.08","208.72","2.89","6,652","20,552","637,915.32","1,636,252.70","245.98","3.09","6,476","21,016","611,879.68","1,504,505.44","232.32","3.25"
"10925  :  โรงพยาบาลสำโรงทาบ","0","62,812","226,275","6,628,843.57","14,028,348.65","0.00","0.00","5,295","19,389","589,417.96","1,156,410.10","218.40","3.66","5,179","19,331","569,968.80","1,260,958.55","243.48","3.73","5,430","19,331","554,514.26","1,152,007.65","212.16","3.56","6,007","20,817","550,972.30","1,275,678.45","212.37","3.47","4,823","18,341","529,555.72","1,064,992.75","220.82","3.80","5,090","18,976","574,904.36","1,301,967.60","255.79","3.73","4,743","17,448","549,054.26","1,153,155.90","243.13","3.68","4,810","17,817","535,546.38","1,289,290.55","268.04","3.70","5,981","19,471","535,831.59","1,207,693.60","201.92","3.26","6,175","20,876","634,871.88","1,210,929.50","196.10","3.38","5,418","19,933","574,811.64","1,111,416.25","205.13","3.68","3,861","14,545","429,394.42","843,847.75","218.56","3.77"
"10926  :  โรงพยาบาลบัวเชด","0","59,319","219,613","7,302,896.93","14,760,130.00","0.00","0.00","4,904","21,527","656,161.37","1,338,214.25","272.88","4.39","4,663","20,765","683,872.05","1,395,695.00","299.31","4.45","4,818","20,044","657,984.19","1,338,391.00","277.79","4.16","5,246","22,994","678,997.12","1,384,118.00","263.84","4.38","4,438","18,551","561,479.55","1,156,592.50","260.61","4.18","4,844","16,368","570,231.27","1,155,168.25","238.47","3.38","4,251","13,585","539,583.85","1,065,345.25","250.61","3.20","4,903","16,175","596,973.78","1,204,167.75","245.60","3.30","5,319","17,005","555,368.63","1,114,668.50","209.56","3.20","5,373","17,630","600,718.70","1,189,812.00","221.44","3.28","5,397","17,278","633,944.09","1,261,110.50","233.67","3.20","5,163","17,691","567,582.33","1,156,847.00","224.06","3.43"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","36,889","130,425","377,023,362.15","47,409,161.00","0.00","0.00","3,014","10,907","35,706,194.32","3,990,340.00","1,323.93","3.62","2,908","10,387","30,675,933.66","3,792,252.50","1,304.08","3.57","2,728","9,483","31,633,715.47","3,503,765.00","1,284.37","3.48","3,102","10,769","30,787,153.99","4,160,338.00","1,341.18","3.47","2,783","10,018","29,191,478.18","3,814,194.50","1,370.53","3.60","2,714","9,758","32,826,419.69","3,956,002.00","1,457.63","3.60","2,761","9,306","25,972,386.50","3,620,313.25","1,311.23","3.37","3,173","10,913","33,948,995.42","4,266,404.00","1,344.60","3.44","3,154","11,111","32,565,726.50","3,747,202.75","1,188.08","3.52","3,363","12,148","31,492,317.65","4,028,495.50","1,197.89","3.61","3,601","12,545","32,130,109.61","4,468,025.00","1,240.77","3.48","3,588","13,080","30,092,931.16","4,061,828.50","1,132.06","3.65"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","48,415","150,932","5,876,300.52","9,177,946.02","0.00","0.00","4,029","12,740","470,573.71","745,093.75","184.93","3.16","4,286","12,089","442,294.41","696,541.33","162.52","2.82","3,660","11,732","460,699.39","726,350.04","198.46","3.21","4,014","12,578","460,890.82","725,125.03","180.65","3.13","3,486","11,216","375,653.79","603,007.63","172.98","3.22","3,604","11,403","540,179.65","823,826.22","228.59","3.16","3,537","11,060","482,738.77","742,842.85","210.02","3.13","3,739","11,341","515,486.40","787,771.25","210.69","3.03","4,413","14,050","541,294.47","835,511.61","189.33","3.18","5,133","15,477","568,323.29","882,329.00","171.89","3.02","4,224","13,132","483,522.04","760,003.56","179.93","3.11","4,290","14,114","534,643.78","849,543.75","198.03","3.29"
