"โรงพยาบาล","รวม","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่"
"10964  :  โรงพยาบาลกุดชุม","131","131","419","130","130","415","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","92","96","238","2","2","5","3","4","8","74","75","191","1","1","4","6","6","15","5","5","7","0","0","0","0","0","0","1","1","4","2","2","4","0","0","0","0","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","5","5","15","0","0","0","3","3","8","0","0","0","1","1","4","0","0","0","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","271","275","898","7","7","18","1","1","1","1","1","4","126","126","397","83","83","272","56","56","205","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"10968  :  โรงพยาบาลค้อวัง","94","94","295","0","0","0","0","0","0","94","94","295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","104","110","299","1","1","2","4","4","4","4","4","9","24","24","62","53","54","165","18","19","51","4","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","125","127","362","6","6","15","10","10","27","8","8","16","2","2","2","4","4","9","90","90","273","2","2","6","1","1","4","2","2","6","0","0","0","0","0","0","2","2","4"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","95","96","318","1","1","3","0","0","0","0","0","0","29","29","93","57","57","189","2","2","8","5","5","20","2","2","5","0","0","0","0","0","0","0","0","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","41","48","110","3","3","6","9","9","27","1","1","1","2","2","3","10","12","20","8","8","19","1","1","4","0","0","0","4","4","10","6","6","12","0","0","0","2","2","8"
"10970  :  โรงพยาบาลบ้านเขว้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","240","241","841","0","0","0","1","1","2","47","47","166","12","12","36","55","55","206","97","97","323","29","29","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","260","261","398","147","148","222","19","19","32","92","92","136","1","1","4","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","1,330","1,331","2,574","2","2","6","5","5","10","1","1","4","0","0","0","41","41","84","1,280","1,280","2,466","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"10974  :  โรงพยาบาลจัตุรัส","305","321","1,078","45","46","140","2","2","9","6","6","16","5","5","12","156","160","545","92","94","332","6","6","20","0","0","0","0","0","0","0","0","0","1","1","2","1","1","2"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","123","142","353","64","65","199","9","9","18","6","6","21","11","12","31","15","17","34","21","28","40","5","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","36","36","97","2","2","5","1","1","6","1","1","1","0","0","0","1","1","2","31","31","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","202","205","775","9","9","23","6","6","18","22","22","75","0","0","0","24","25","104","44","44","172","16","16","61","83","83","322","0","0","0","0","0","0","0","0","0","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","6","8","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","1","1","1","1","1","4","5","5"
"10979  :  โรงพยาบาลบ้านแท่น","300","307","997","1","1","4","4","4","10","7","7","26","8","8","26","7","7","17","40","40","132","129","129","419","104","105","342","6","6","21","0","0","0","0","0","0","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","265","276","849","34","34","136","0","0","0","0","0","0","1","1","2","0","0","0","1","1","2","107","107","304","50","56","157","29","29","91","48","48","157","0","0","0","0","0","0"
"10981  :  โรงพยาบาลคอนสาร","105","107","333","0","0","0","0","0","0","2","2","4","36","36","104","59","59","190","5","5","20","2","2","6","0","0","0","2","2","5","1","1","4","0","0","0","0","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","100","102","258","32","32","74","56","56","143","3","3","9","0","0","0","2","2","6","7","8","22","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","102","102","320","0","0","0","1","1","2","0","0","0","24","24","79","49","49","160","28","28","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","1","1","4","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","620","660","2,151","40","40","52","84","84","280","201","202","791","1","1","4","76","76","274","233","234","673","2","2","8","0","0","0","15","15","51","6","6","18","0","0","0","0","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","531","535","1,889","9","9","31","10","10","30","200","201","697","202","202","735","113","113","396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10987  :  โรงพยาบาลพนา","365","418","1,354","50","51","193","22","24","76","7","8","21","28","28","99","49","50","116","88","88","350","6","7","20","45","47","150","67","72","210","40","40","113","0","0","0","3","3","6"
"10988  :  โรงพยาบาลเสนางคนิคม","361","408","854","0","0","0","2","2","3","1","1","1","49","49","142","225","227","533","36","36","78","0","0","0","0","0","0","0","0","0","93","93","97","0","0","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","145","149","237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","13","16","16","35","11","11","31","1","1","1","117","117","157","0","0","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","241","242","689","0","0","0","0","0","0","1","1","3","26","26","72","157","157","470","37","37","115","1","1","1","19","19","24","0","0","0","0","0","0","0","0","0","1","1","4"
"11040  :  โรงพยาบาลบึงกาฬ","429","432","1,658","0","0","0","2","2","2","1","1","1","0","0","0","0","0","0","2","2","6","190","192","742","222","222","855","13","13","52","0","0","0","0","0","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","101","101","292","3","3","10","62","62","182","36","36","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","206","206","552","0","0","0","0","0","0","0","0","0","168","168","447","38","38","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","1","1","3","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","586","588","1,838","3","4","13","0","0","0","1","2","8","1","1","4","44","44","145","368","368","1,099","169","169","569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","67","67","203","0","0","0","0","0","0","0","0","0","0","0","0","6","6","16","48","48","143","13","13","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","354","358","1,179","6","6","17","4","4","8","24","24","69","124","126","424","82","82","279","97","97","324","3","3","7","1","1","4","8","8","27","1","1","3","2","2","6","4","4","11"
"11050  :  โรงพยาบาลบุ่งคล้า","168","171","534","59","59","195","0","0","0","0","0","0","0","0","0","0","0","0","106","106","310","0","0","0","0","0","0","0","0","0","0","0","0","6","6","29","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","164","164","301","0","0","0","0","0","0","0","0","0","0","0","0","71","71","118","93","93","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","83","83","292","0","0","0","0","0","0","0","0","0","0","0","0","15","15","51","65","65","238","0","0","0","0","0","0","1","1","1","0","0","0","1","1","1","1","1","1"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","318","320","879","0","0","0","0","0","0","2","2","4","0","0","0","1","2","3","233","234","631","74","74","219","0","0","0","0","0","0","0","0","0","3","3","6","5","5","16"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","303","326","1,018","67","68","183","36","36","93","0","0","0","2","2","7","1","1","1","168","173","578","42","42","147","1","1","1","1","1","1","1","1","4","1","1","3","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","95","95","158","0","0","0","6","6","13","6","6","11","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","80","80","129","1","1","1","0","0","0","1","1","3"
"10996  :  โรงพยาบาลพระยืน","292","293","969","105","105","359","78","78","246","3","3","7","0","0","0","88","88","293","19","19","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","132","132","381","0","0","0","1","1","2","56","56","183","71","71","184","0","0","0","2","2","8","1","1","1","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","7","7","19","0","0","0","2","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","12","0","0","0","1","1","2","1","1","1"
"10999  :  โรงพยาบาลสีชมพู","180","196","479","93","93","238","37","37","84","0","0","0","0","0","0","0","0","0","1","1","3","18","18","52","46","46","100","0","0","0","0","0","0","1","1","2","0","0","0"
"11000  :  โรงพยาบาลน้ำพอง","116","117","257","22","23","39","21","21","35","18","18","51","34","34","81","16","16","38","2","2","8","2","2","4","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","45","45","140","0","0","0","1","1","3","1","1","4","1","1","3","33","33","98","9","9","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","81","83","275","2","2","7","2","2","6","40","40","123","0","0","0","27","28","102","10","11","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","61","62","154","2","2","3","6","7","17","46","46","116","1","1","2","2","2","6","2","2","5","1","1","1","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0"
"11004  :  โรงพยาบาลพล","747","752","1,732","494","496","1,143","14","14","28","210","211","495","3","3","5","10","10","18","11","11","25","1","1","4","0","0","0","3","3","4","1","1","4","0","0","0","2","2","6"
"11005  :  โรงพยาบาลแวงใหญ่","84","127","192","4","4","5","3","4","8","54","59","115","0","0","0","0","0","0","47","48","52","12","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","33","34","79","2","2","2","12","12","27","2","2","6","0","0","0","2","2","6","8","8","19","6","7","18","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
