"โรงพยาบาล","รวม","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่"
"04007  :  โรงพยาบาลซับใหญ่","135","135","451","0","0","0","0","0","0","21","21","64","105","105","355","9","9","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","266","274","509","0","0","0","0","0","0","4","4","10","6","6","9","167","167","308","52","53","88","25","25","40","0","0","0","1","1","1","6","6","17","2","2","4","10","10","32"
"10970  :  โรงพยาบาลบ้านเขว้า","3","4","9","0","0","0","2","2","4","2","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","453","454","1,590","1","1","4","5","5","13","2","2","6","105","105","353","212","212","751","128","128","462","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","156","157","217","0","0","0","0","0","0","50","50","77","0","0","0","104","104","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","8","0","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","672","678","2,046","0","0","0","0","0","0","95","98","304","213","214","623","147","147","463","219","219","656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10974  :  โรงพยาบาลจัตุรัส","406","421","1,432","0","0","0","0","0","0","0","0","0","3","3","9","7","7","25","4","4","14","0","0","0","0","0","0","1","1","3","87","89","288","195","198","688","119","119","405"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","601","613","1,717","1","1","4","53","53","141","176","176","477","165","167","500","74","75","189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","13","130","133","393"
"10976  :  โรงพยาบาลหนองบัวระเหว","3","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","1","4","1","1","1"
"10977  :  โรงพยาบาลเทพสถิต","341","352","1,247","6","6","13","66","67","215","52","52","191","36","36","145","46","46","179","25","25","83","0","0","0","0","0","0","0","0","0","1","1","2","58","58","205","61","61","214"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,436","1,550","5,333","0","0","0","159","159","512","44","44","98","0","0","0","1","1","3","1","1","2","0","0","0","0","0","0","0","0","0","781","781","2,699","564","564","2,019","0","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","861","868","3,530","75","75","283","76","76","309","90","90","326","148","148","718","229","230","919","240","240","944","2","2","8","0","0","0","0","0","0","4","4","15","1","1","3","2","2","5"
"10980  :  โรงพยาบาลแก้งคร้อ","755","760","3,032","0","0","0","0","0","0","106","106","424","217","221","883","25","25","100","83","83","332","117","117","468","0","0","0","0","0","0","0","0","0","98","98","384","110","110","441"
"10981  :  โรงพยาบาลคอนสาร","1,167","1,184","4,277","0","0","0","7","7","28","81","81","302","114","114","409","474","483","1,736","485","488","1,768","0","0","0","0","0","0","1","1","1","0","0","0","7","7","25","3","3","8"
"10982  :  โรงพยาบาลภักดีชุมพล","793","821","2,642","2","2","9","2","2","7","3","3","8","10","10","27","759","781","2,515","21","21","71","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","1","1","1"
"10983  :  โรงพยาบาลเนินสง่า","78","79","211","1","2","3","1","1","4","36","36","100","21","21","55","14","14","36","4","4","9","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","2,215","2,324","7,055","208","209","549","64","64","172","1","1","4","10","10","27","1,322","1,326","4,293","25","25","84","0","0","0","0","0","0","1","1","1","53","53","152","634","635","1,773","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","722","735","2,763","226","226","874","400","403","1,523","81","82","309","1","1","6","3","3","7","0","0","0","8","8","18","0","0","0","0","0","0","0","0","0","0","0","0","12","12","26"
"10986  :  โรงพยาบาลปทุมราชวงศา","697","749","2,490","23","23","83","42","43","128","43","43","132","60","60","156","303","303","1,053","249","250","861","0","0","0","0","0","0","0","0","0","5","6","13","12","12","37","9","9","27"
"10987  :  โรงพยาบาลพนา","382","390","1,586","1","1","2","0","0","0","3","3","12","75","75","279","242","249","1,089","50","50","164","0","0","0","0","0","0","7","7","25","1","1","1","1","1","3","3","3","11"
"10988  :  โรงพยาบาลเสนางคนิคม","419","421","1,349","0","0","0","1","1","4","1","1","4","45","45","136","113","113","380","61","61","164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","200","661"
"10989  :  โรงพยาบาลหัวตะพาน","289","289","870","0","0","0","0","0","0","0","0","0","125","125","411","163","163","457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","802","808","2,582","0","0","0","1","1","2","0","0","0","160","162","483","363","363","1,211","236","236","755","44","44","128","0","0","0","1","1","1","0","0","0","0","0","0","1","1","2"
"11040  :  โรงพยาบาลบึงกาฬ","1,141","1,160","3,519","4","5","9","1","1","2","4","4","8","156","156","461","519","521","1,570","402","403","1,191","70","70","278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","230","230","580","0","0","0","0","0","0","0","0","0","27","27","64","203","203","516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","652","654","1,646","0","0","0","0","0","0","41","41","110","208","208","545","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122","122","303","143","144","373","139","139","315"
"11046  :  โรงพยาบาลเซกา","542","543","1,612","0","0","0","121","121","407","31","31","123","80","80","314","237","237","573","74","74","195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","480","485","1,452","2","2","6","11","11","27","8","8","24","64","64","197","396","397","1,192","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","1","1","2","1","1","2"
"11048  :  โรงพยาบาลบึงโขงหลง","144","144","464","0","0","0","0","0","0","1","1","4","34","34","125","37","37","121","71","71","210","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","556","653","1,630","53","53","116","201","205","453","261","262","714","76","76","171","32","32","102","2","2","6","0","0","0","1","1","4","4","4","11","4","4","15","5","5","14","8","9","24"
"11050  :  โรงพยาบาลบุ่งคล้า","273","406","1,141","1","1","4","0","0","0","1","1","2","18","18","51","180","180","531","144","144","419","0","0","0","0","0","0","0","0","0","3","3","9","34","57","121","2","2","4"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","27","27","77","0","0","0","8","8","27","19","19","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","1,262","1,267","4,339","0","0","0","0","0","0","4","5","15","5","5","17","1","1","3","863","863","2,936","387","387","1,351","0","0","0","0","0","0","0","0","0","5","5","14","1","1","3"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","112","113","317","0","0","0","0","0","0","0","0","0","11","11","21","4","4","16","0","0","0","0","0","0","0","0","0","8","8","21","2","2","8","0","0","0","88","88","251"
"10670  :  โรงพยาบาลขอนแก่น","42","44","79","6","6","11","13","13","24","3","3","4","7","7","12","7","7","10","3","3","6","0","0","0","1","1","2","2","2","4","0","0","0","1","1","3","1","1","3"
"10995  :  โรงพยาบาลบ้านฝาง","581","619","1,636","13","13","37","98","98","223","151","153","413","120","120","309","66","66","168","105","105","295","59","60","183","0","0","0","0","0","0","0","0","0","1","1","2","3","3","6"
"10996  :  โรงพยาบาลพระยืน","286","310","1,077","12","12","43","59","59","233","111","112","418","57","58","177","6","6","18","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","62","184"
"10997  :  โรงพยาบาลหนองเรือ","347","348","1,054","6","6","20","205","205","634","7","7","20","6","6","15","111","111","331","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","12","12","30","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","2","2","4","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","245","254","731","11","18","61","110","110","278","14","14","32","63","63","211","24","24","87","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","24","24","60"
"11000  :  โรงพยาบาลน้ำพอง","264","289","533","0","0","0","103","127","224","65","65","124","69","70","135","26","26","49","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","157","164","425","32","32","84","55","56","168","19","19","31","13","13","29","34","34","86","8","8","22","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","4"
"11002  :  โรงพยาบาลบ้านไผ่","2,381","2,741","10,516","197","251","956","230","249","888","483","518","2,038","693","733","2,788","766","773","2,991","217","217","855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","196","207","518","4","5","9","2","2","8","0","0","0","182","184","468","2","2","5","4","5","12","0","0","0","0","0","0","0","0","0","1","1","2","2","2","6","6","6","8"
"11004  :  โรงพยาบาลพล","2,911","2,977","8,166","21","22","57","859","868","2,538","607","609","1,724","904","918","2,370","507","515","1,392","11","11","21","0","0","0","0","0","0","1","1","2","1","1","1","12","12","24","20","20","37"
"11005  :  โรงพยาบาลแวงใหญ่","392","399","1,361","0","0","0","2","2","5","5","5","11","8","8","13","302","307","1,093","74","74","230","0","0","0","0","0","0","1","1","4","1","1","4","0","0","0","1","1","1"
"11006  :  โรงพยาบาลแวงน้อย","138","139","418","10","10","24","1","1","2","2","2","3","32","32","96","54","54","185","32","32","86","0","0","0","0","0","0","2","2","4","3","3","11","0","0","0","3","3","7"
"11007  :  โรงพยาบาลหนองสองห้อง","257","259","692","1","1","2","2","2","3","1","1","2","2","2","2","1","1","2","1","1","3","0","0","0","0","0","0","0","0","0","1","1","4","216","218","600","32","32","74"
"11008  :  โรงพยาบาลภูเวียง","11","12","36","0","0","0","0","0","0","11","12","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","1,264","1,283","3,566","16","16","39","6","7","18","2","2","8","745","747","2,115","504","506","1,375","0","0","0","0","0","0","1","1","1","1","1","3","0","0","0","0","0","0","3","3","7"
