"โรงพยาบาล","รวม","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10976  :  โรงพยาบาลหนองบัวระเหว","387","392","69","69","3","3","262","262","1","1","0","0","57","57","0","0","0","0","0","0","0","0","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","291","309","2","2","0","0","111","111","23","23","38","39","22","22","14","14","98","98","0","0","0","0","0","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,137","1,163","7","7","40","40","12","12","4","4","10","10","6","6","5","5","1","1","220","221","840","841","9","9","7","7"
"10979  :  โรงพยาบาลบ้านแท่น","492","497","2","2","0","0","31","31","45","45","19","19","77","77","87","87","154","154","78","78","1","1","3","3","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","164","165","34","34","1","1","1","1","24","24","71","71","28","28","0","0","1","1","3","3","1","1","0","0","1","1"
"10981  :  โรงพยาบาลคอนสาร","827","840","6","6","1","1","133","135","154","157","179","179","179","180","156","157","2","2","6","6","5","5","6","6","6","6"
"10982  :  โรงพยาบาลภักดีชุมพล","1,184","1,195","68","68","264","264","49","49","31","31","9","9","592","593","178","178","0","0","3","3","0","0","0","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","227","230","0","0","2","2","4","4","88","88","109","109","27","27","0","0","0","0","0","0","0","0","0","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","3,044","3,087","2","2","535","535","1,303","1,303","568","573","1","1","558","592","0","0","0","0","16","17","63","64","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","757","793","0","0","1","1","1","1","737","738","0","0","39","39","0","0","13","13","0","0","0","0","0","0","1","1"
"10986  :  โรงพยาบาลปทุมราชวงศา","1,331","1,338","5","5","10","10","186","186","632","632","486","487","2","2","3","3","10","10","2","3","0","0","0","0","0","0"
"10987  :  โรงพยาบาลพนา","676","702","59","59","59","59","39","39","121","123","87","87","125","125","25","25","99","102","54","55","27","27","0","0","1","1"
"10988  :  โรงพยาบาลเสนางคนิคม","724","762","1","1","16","16","585","587","130","130","8","8","8","8","0","0","8","9","3","3","0","0","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","542","583","1","1","307","307","4","4","3","3","84","84","4","4","3","3","146","148","22","23","6","6","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","790","792","1","1","0","0","108","108","136","136","490","490","48","48","0","0","8","8","1","1","0","0","0","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","1,287","1,626","0","0","1","1","5","5","1","1","1","1","125","127","585","777","368","368","340","340","3","3","2","2","1","1"
"11041  :  โรงพยาบาลพรเจริญ","629","758","6","6","89","89","109","109","145","146","156","156","7","7","6","6","12","12","113","115","101","104","4","4","4","4"
"11043  :  โรงพยาบาลโซ่พิสัย","1,050","1,079","0","0","0","0","0","0","639","639","193","193","26","26","0","0","0","0","0","0","221","221","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","730","746","0","0","0","0","0","0","727","742","0","0","0","0","1","1","0","0","1","1","0","0","1","1","1","1"
"11047  :  โรงพยาบาลปากคาด","1,235","1,249","7","7","3","3","10","19","2","2","152","152","594","594","464","465","7","7","0","0","0","0","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","324","328","4","4","34","34","158","158","0","0","8","8","90","90","34","34","0","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","986","999","1","1","5","5","307","309","208","208","228","228","239","240","1","1","0","0","3","3","1","1","0","0","3","3"
"11050  :  โรงพยาบาลบุ่งคล้า","613","1,371","3","3","0","0","15","16","0","0","0","0","401","401","449","449","0","0","0","0","126","126","375","376","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","775","775","0","0","6","6","143","143","223","223","248","248","150","150","2","2","0","0","0","0","2","2","0","0","1","1"
"10991  :  โรงพยาบาลนากลาง","1,267","1,337","20","20","0","0","0","0","1","1","355","361","458","458","317","334","23","23","137","140","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","2,224","2,229","0","0","0","0","293","294","505","507","687","687","615","616","125","125","0","0","0","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","1,459","1,486","1","1","1","1","564","564","1","1","667","691","226","227","0","0","0","0","0","0","0","0","1","1","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","203","207","6","6","4","4","4","4","1","1","1","1","130","131","42","42","0","0","0","0","1","1","9","9","8","8"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","72","72","21","21","7","7","0","0","5","5","8","8","20","20","8","8","1","1","2","2","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","100","109","23","23","17","17","6","6","4","4","19","19","14","14","2","2","7","7","9","9","1","1","2","2","5","5"
"10995  :  โรงพยาบาลบ้านฝาง","861","867","0","0","0","0","87","87","3","3","320","321","351","351","2","2","5","5","96","96","1","1","1","1","0","0"
"10996  :  โรงพยาบาลพระยืน","560","562","113","113","155","155","157","157","1","1","112","112","23","23","0","0","0","0","0","0","1","1","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","467","469","4","4","2","2","217","218","235","235","0","0","2","2","2","2","0","0","1","1","0","0","4","5","0","0"
"10998  :  โรงพยาบาลชุมแพ","16","16","0","0","3","3","0","0","3","3","1","1","2","2","0","0","0","0","4","4","0","0","2","2","1","1"
"10999  :  โรงพยาบาลสีชมพู","497","533","132","132","64","64","1","1","0","0","0","0","2","2","129","129","194","205","0","0","0","0","0","0","0","0"
"11000  :  โรงพยาบาลน้ำพอง","265","287","3","3","12","12","26","37","79","79","46","46","58","58","3","3","10","10","12","12","12","12","12","12","3","3"
"11001  :  โรงพยาบาลอุบลรัตน์","645","663","4","4","0","0","0","0","1","1","165","165","348","349","143","143","0","0","0","0","0","0","1","1","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","162","163","1","1","3","3","60","60","0","0","81","82","11","11","2","2","2","2","0","0","2","2","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","420","427","4","4","6","6","3","3","5","5","4","4","385","385","2","2","4","4","3","3","4","4","4","4","3","3"
"11004  :  โรงพยาบาลพล","4,562","4,583","1,884","1,888","713","715","1,281","1,281","661","663","3","3","30","30","1","1","0","0","0","0","0","0","1","1","1","1"
"11005  :  โรงพยาบาลแวงใหญ่","90","129","2","2","1","1","57","58","0","0","4","4","47","47","13","13","1","1","1","1","1","1","1","1","0","0"
"11006  :  โรงพยาบาลแวงน้อย","788","817","8","8","6","6","148","148","5","5","4","4","581","583","45","45","0","0","4","4","3","3","11","11","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","190","206","4","4","2","2","3","3","3","3","4","4","0","0","1","1","0","0","175","189","0","0","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","381","401","336","336","3","3","9","11","0","0","3","3","2","2","1","1","0","0","2","2","21","21","15","15","7","7"
"11009  :  โรงพยาบาลมัญจาคีรี","1,767","1,780","202","202","979","983","565","566","15","15","4","4","5","5","1","1","1","1","3","3","0","0","0","0","0","0"
"11010  :  โรงพยาบาลชนบท","211","223","11","11","3","3","3","3","0","0","186","187","0","0","0","0","3","3","10","10","2","2","2","2","2","2"
"11011  :  โรงพยาบาลเขาสวนกวาง","189","193","11","11","22","23","25","25","8","8","6","6","5","5","110","112","0","0","1","1","1","1","1","1","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","1,436","1,448","245","245","84","84","365","365","323","327","374","374","35","36","15","15","1","1","0","0","1","1","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","2,675","2,786","360","360","443","473","565","567","829","829","376","376","10","10","109","111","8","8","22","22","2","2","15","15","13","13"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","33","33","0","0","5","5","7","7","7","7","4","4","7","7","3","3","0","0","0","0","0","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","194","195","1","1","75","75","33","33","2","2","2","2","74","74","0","0","2","2","0","0","2","2","1","1","3","3"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","238","239","0","0","137","137","98","98","0","0","0","0","2","2","0","0","1","1","0","0","0","0","1","1","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","71","72","3","3","46","46","1","1","1","1","4","4","5","5","0","0","1","1","2","2","0","0","0","0","9","9"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","384","384","383","383","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","102","104","3","3","6","6","37","37","22","22","11","11","3","3","4","4","5","5","13","13","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","81","94","6","6","4","4","5","5","2","2","5","5","8","8","5","5","5","5","12","12","13","13","14","14","15","15"
"11013  :  โรงพยาบาลกุดจับ","1,125","1,173","1","1","3","3","0","0","317","317","425","425","370","412","10","10","1","1","1","1","1","1","0","0","2","2"
"11014  :  โรงพยาบาลหนองวัวซอ","703","707","59","59","7","7","103","103","0","0","384","385","149","149","2","2","0","0","0","0","2","2","0","0","0","0"
