"โรงพยาบาล","รวม","2564","2565"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10988  :  โรงพยาบาลเสนางคนิคม","514","514","0","0","58","58","196","196","3","3","102","102","155","155","0","0","0","0","0","0","0","0","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","27","27","6","6","4","4","1","1","3","3","5","5","0","0","5","5","3","3","0","0","0","0","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","717","718","0","0","0","0","0","0","2","2","1","1","550","551","164","164","0","0","0","0","0","0","0","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","245","247","0","0","4","4","6","6","2","2","52","52","162","162","11","12","9","9","0","0","0","0","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","47","47","7","7","7","7","7","7","9","9","5","5","4","4","6","6","2","2","0","0","0","0","0","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","830","830","0","0","0","0","0","0","51","51","637","637","142","142","0","0","0","0","0","0","0","0","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","8","8","0","0","1","1","1","1","2","2","0","0","0","0","1","1","3","3","0","0","0","0","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","1,241","1,252","3","3","0","0","410","411","709","710","127","127","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","20","20","0","0","0","0","0","0","0","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","8","8","0","0","0","0","1","1","0","0","2","2","1","1","1","1","3","3","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","2","2","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","7","7","3","3","2","2","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","3","3","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","29","30","7","7","4","4","12","12","2","2","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","7","7","1","1","0","0","0","0","0","0","2","2","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","7","7","1","1","4","4","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","25","25","3","3","3","3","5","5","4","4","6","6","0","0","4","4","0","0","0","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","3","3","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11000  :  โรงพยาบาลน้ำพอง","11","11","1","1","0","0","5","5","4","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","21","22","1","1","3","3","6","6","4","4","1","1","2","3","3","3","1","1","0","0","0","0","0","0","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","2","2","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","79","80","4","4","4","4","2","2","3","3","2","2","5","5","2","2","58","58","0","0","0","0","0","0","0","0"
"11004  :  โรงพยาบาลพล","6","6","2","2","2","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","4","4","0","0","2","2","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","27","27","4","4","3","3","6","6","4","4","3","3","5","5","2","2","0","0","0","0","0","0","0","0","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","8","8","1","1","1","1","3","3","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","1,067","1,069","0","0","1","1","0","0","3","3","46","46","1,015","1,016","3","3","0","0","0","0","0","0","0","0","0","0"
"11010  :  โรงพยาบาลชนบท","20","21","2","2","5","5","4","4","4","4","0","0","2","2","4","4","0","0","0","0","0","0","0","0","0","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","8","8","3","3","0","0","2","2","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","454","456","3","3","1","1","1","1","2","3","86","86","361","361","1","1","0","0","0","0","0","0","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","143","149","6","6","5","5","99","100","6","6","9","10","8","8","5","5","9","9","0","0","0","0","0","0","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","2","2","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","3","3","0","0","1","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","6","7","1","1","4","4","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","18","18","3","3","5","5","4","4","1","1","0","0","2","2","3","3","0","0","0","0","0","0","0","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","14","15","1","1","1","1","1","1","4","4","4","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","61","63","14","14","9","9","13","13","14","14","5","5","7","7","1","1","0","0","0","0","0","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","884","1,003","0","0","0","0","1","1","1","1","36","37","586","701","234","236","26","27","0","0","0","0","0","0","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","95","96","0","0","0","0","0","0","3","3","92","92","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11015  :  โรงพยาบาลกุมภวาปี","39","39","0","0","3","3","1","1","12","12","7","7","11","11","3","3","2","2","0","0","0","0","0","0","0","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11018  :  โรงพยาบาลหนองหาน","111","113","1","1","9","9","4","4","0","0","2","2","57","57","36","36","4","4","0","0","0","0","0","0","0","0"
"11019  :  โรงพยาบาลทุ่งฝน","45","50","6","6","16","17","4","4","9","9","4","5","4","4","4","4","1","1","0","0","0","0","0","0","0","0"
"11020  :  โรงพยาบาลไชยวาน","10","11","4","4","2","2","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0"
"11021  :  โรงพยาบาลศรีธาตุ","74","74","0","0","0","0","0","0","74","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","1,779","1,873","0","0","0","0","398","400","1,023","1,056","415","416","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11023  :  โรงพยาบาลบ้านผือ","3","3","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11024  :  โรงพยาบาลน้ำโสม","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11025  :  โรงพยาบาลเพ็ญ","14","14","0","0","0","0","0","0","0","0","13","13","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11026  :  โรงพยาบาลสร้างคอม","17","17","1","1","4","4","6","6","0","0","0","0","5","5","0","0","1","1","0","0","0","0","0","0","0","0"
"11027  :  โรงพยาบาลหนองแสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11028  :  โรงพยาบาลนายูง","26","26","6","6","5","5","1","1","4","4","6","6","2","2","2","2","0","0","0","0","0","0","0","0","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","2","2","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","70","71","43","43","9","9","3","3","7","7","0","0","3","3","0","0","6","6","0","0","0","0","0","0","0","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","15","15","2","2","0","0","0","0","0","0","0","0","12","12","1","1","0","0","0","0","0","0","0","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","7","7","0","0","0","0","0","0","2","2","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0"
