"โรงพยาบาล","รวม","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","2,289","2,517","12","12","6","6","217","218","10","10","9","10","10","10","0","0","26","26","8","8","1,330","1,358","855","855","4","4"
"10979  :  โรงพยาบาลบ้านแท่น","1,171","1,248","40","40","109","109","20","20","166","166","386","395","381","383","127","129","1","1","1","1","1","1","1","1","2","2"
"10980  :  โรงพยาบาลแก้งคร้อ","872","888","16","16","0","0","109","109","261","264","29","29","82","82","117","117","0","0","0","0","0","0","111","111","160","160"
"10981  :  โรงพยาบาลคอนสาร","1,247","1,307","34","34","28","29","73","73","107","107","488","497","487","490","0","0","0","0","3","3","1","1","29","29","43","44"
"10982  :  โรงพยาบาลภักดีชุมพล","2,255","2,320","8","8","4","4","223","223","1,358","1,370","571","571","125","126","0","0","0","0","3","3","1","1","8","8","6","6"
"10983  :  โรงพยาบาลเนินสง่า","21","21","9","9","3","3","5","5","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"10703  :  โรงพยาบาลอำนาจเจริญ","4,639","4,663","0","0","152","152","330","332","3,164","3,169","612","619","388","388","0","0","2","2","0","0","0","0","1","1","0","0"
"10985  :  โรงพยาบาลชานุมาน","1,052","1,158","417","442","489","492","85","85","66","66","2","2","70","70","0","0","0","0","0","0","0","0","0","0","1","1"
"10986  :  โรงพยาบาลปทุมราชวงศา","1,362","1,422","37","37","150","150","147","147","274","274","131","131","334","334","0","0","330","330","19","19","0","0","0","0","0","0"
"10987  :  โรงพยาบาลพนา","800","999","2","2","312","312","214","215","159","163","174","175","63","63","11","11","19","19","39","39","0","0","0","0","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","722","892","1","1","136","136","382","382","325","339","18","18","10","10","0","0","1","1","0","0","0","0","4","4","1","1"
"10989  :  โรงพยาบาลหัวตะพาน","1,617","1,716","2","2","4","4","203","204","362","370","1,100","1,121","1","1","4","4","5","5","4","4","0","0","1","1","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","1,212","1,228","1","1","3","3","1","1","244","244","485","486","434","435","58","58","0","0","0","0","0","0","0","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","934","965","5","5","4","4","3","3","101","102","448","451","305","308","79","79","0","0","1","1","8","8","3","3","1","1"
"11041  :  โรงพยาบาลพรเจริญ","719","889","6","6","360","381","159","160","85","88","173","179","39","39","7","7","3","3","13","14","5","5","3","3","4","4"
"11043  :  โรงพยาบาลโซ่พิสัย","1,792","1,897","0","0","0","0","56","56","445","446","352","352","70","70","0","0","0","0","0","0","209","209","263","266","497","498"
"11046  :  โรงพยาบาลเซกา","1,243","1,265","0","0","1","1","185","189","31","31","395","399","642","642","0","0","0","0","2","2","0","0","0","0","1","1"
"11047  :  โรงพยาบาลปากคาด","977","994","0","0","6","6","8","8","106","106","841","847","5","5","0","0","1","1","8","8","6","6","3","3","4","4"
"11048  :  โรงพยาบาลบึงโขงหลง","728","742","0","0","30","30","25","25","177","178","191","191","291","291","0","0","1","1","0","0","2","2","8","8","16","16"
"11049  :  โรงพยาบาลศรีวิไล","366","372","0","0","113","113","46","46","95","95","110","111","2","2","0","0","0","0","0","0","2","2","1","1","2","2"
"11050  :  โรงพยาบาลบุ่งคล้า","566","573","2","2","29","29","2","2","231","231","142","142","154","154","0","0","0","0","0","0","1","1","11","11","1","1"
"10704  :  โรงพยาบาลหนองบัวลำภู","394","394","0","0","3","3","0","0","149","149","151","151","84","84","0","0","3","3","3","3","0","0","1","1","0","0"
"10991  :  โรงพยาบาลนากลาง","2,850","3,392","0","0","15","15","447","451","234","235","490","490","312","314","0","0","0","0","1","1","378","398","1,478","1,485","3","3"
"10992  :  โรงพยาบาลโนนสัง","325","329","0","0","0","0","147","147","182","182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","3,465","3,482","2","2","2","2","0","0","482","482","1,013","1,013","801","805","1,178","1,178","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","472","481","5","5","5","5","5","5","15","15","3","3","268","271","170","170","0","0","0","0","1","1","2","2","4","4"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","285","288","1","1","0","0","0","0","9","9","5","5","209","209","1","1","6","6","3","3","1","1","0","0","53","53"
"10670  :  โรงพยาบาลขอนแก่น","347","455","69","69","53","53","64","64","67","67","63","63","31","31","0","0","3","3","41","41","33","33","19","19","12","12"
"10995  :  โรงพยาบาลบ้านฝาง","515","526","1","1","2","2","0","0","0","0","65","65","382","386","63","65","1","1","2","2","1","1","2","2","1","1"
"10996  :  โรงพยาบาลพระยืน","243","264","9","9","30","30","59","59","68","68","1","1","23","23","0","0","0","0","0","0","1","1","0","0","73","73"
"10997  :  โรงพยาบาลหนองเรือ","829","842","10","10","300","301","243","244","7","7","257","258","3","3","0","0","5","5","2","2","5","5","7","7","0","0"
"10998  :  โรงพยาบาลชุมแพ","22","24","8","8","2","2","1","1","3","3","1","1","2","2","0","0","0","0","2","2","1","1","0","0","3","4"
"10999  :  โรงพยาบาลสีชมพู","437","451","0","0","239","239","25","25","62","62","24","24","50","50","0","0","0","0","6","6","4","4","1","1","40","40"
"11000  :  โรงพยาบาลน้ำพอง","801","1,132","82","85","10","10","397","400","91","91","10","10","181","183","1","1","0","0","10","10","249","249","90","90","3","3"
"11001  :  โรงพยาบาลอุบลรัตน์","506","525","5","5","1","1","11","11","60","60","166","172","268","269","0","0","0","0","4","4","0","0","1","1","2","2"
"11002  :  โรงพยาบาลบ้านไผ่","2,962","3,298","217","268","455","475","503","537","789","807","924","929","281","281","0","0","0","0","1","1","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","298","305","8","8","14","14","4","4","247","249","1","1","6","6","1","1","4","4","2","2","4","4","8","8","4","4"
"11004  :  โรงพยาบาลพล","5,479","5,776","32","32","1,337","1,337","1,124","1,124","1,609","1,611","808","808","3","3","0","0","1","1","7","8","256","258","299","299","295","295"
"11005  :  โรงพยาบาลแวงใหญ่","712","727","0","0","4","4","14","14","11","11","526","533","156","157","0","0","1","1","5","5","1","1","0","0","1","1"
"11006  :  โรงพยาบาลแวงน้อย","713","734","6","6","3","3","11","11","268","269","357","360","50","50","0","0","1","1","2","2","4","4","22","24","4","4"
"11007  :  โรงพยาบาลหนองสองห้อง","400","422","1","1","3","3","1","1","12","12","0","0","7","7","0","0","1","1","1","1","334","339","55","56","1","1"
"11008  :  โรงพยาบาลภูเวียง","296","301","13","13","126","127","89","90","36","36","10","10","21","21","0","0","0","0","1","1","0","0","2","2","1","1"
"11009  :  โรงพยาบาลมัญจาคีรี","1,959","1,973","807","813","724","724","247","247","19","19","119","119","29","29","0","0","6","6","9","9","0","0","5","5","2","2"
"11010  :  โรงพยาบาลชนบท","689","718","33","33","98","100","150","151","160","160","225","227","18","18","0","0","1","1","11","11","0","0","9","9","8","8"
"11011  :  โรงพยาบาลเขาสวนกวาง","1,034","1,213","94","95","145","147","125","126","159","159","141","142","325","348","3","3","12","12","13","13","5","5","124","128","33","35"
"11012  :  โรงพยาบาลภูผาม่าน","682","697","239","239","286","288","56","56","109","109","3","3","0","0","1","1","0","0","0","0","0","0","1","1","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","5,849","7,117","81","87","590","590","845","845","1,381","1,384","836","836","674","676","1","1","11","11","18","18","4","4","901","903","1,760","1,762"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","52","53","14","14","4","4","6","6","11","11","5","5","7","7","0","0","0","0","1","1","2","2","0","0","3","3"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","1,596","1,610","10","10","376","379","409","409","533","533","264","265","2","2","0","0","1","1","4","4","3","3","0","0","4","4"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","3","3","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","81","81","2","2","0","0","0","0","0","0","79","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","124","128","19","20","67","67","12","12","4","4","5","5","0","0","0","0","2","2","9","9","4","4","3","3","2","2"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","134","142","10","10","0","0","42","42","54","54","1","1","32","32","2","2","0","0","0","0","1","1","0","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","44","46","1","1","2","2","3","3","22","22","4","4","4","4","0","0","2","2","2","2","2","2","2","2","2","2"
"10671  :  โรงพยาบาลอุดรธานี","61","66","12","12","9","9","12","12","9","9","1","1","7","7","0","0","0","0","10","10","1","1","5","5","0","0"
