"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11009  :  โรงพยาบาลมัญจาคีรี","4,708","1,090","23.15","1,163","195","16.77","1,064","136","12.78","1,066","174","12.78","1,415","585","41.34"
"11010  :  โรงพยาบาลชนบท","2,682","374","13.94","883","55","6.23","540","41","7.59","688","50","7.59","571","228","39.93"
"11011  :  โรงพยาบาลเขาสวนกวาง","2,432","334","13.73","613","36","5.87","555","26","4.68","608","54","4.68","656","218","33.23"
"11012  :  โรงพยาบาลภูผาม่าน","1,664","105","6.31","540","12","2.22","546","13","2.38","336","6","2.38","242","74","30.58"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","10,560","1,149","10.88","2,689","47","1.75","2,655","76","2.86","2,273","99","2.86","2,943","927","31.50"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","3,215","48","1.49","929","0","0.00","954","0","0.00","738","10","0.00","594","38","6.40"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","11,216","1,111","9.91","3,205","94","2.93","3,062","46","1.50","2,240","98","1.50","2,709","873","32.23"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","26,376","907","3.44","10,019","6","0.06","8,565","4","0.05","2,917","163","0.05","4,875","734","15.06"
"14132  :  โรงพยาบาลซำสูง","2,642","242","9.16","652","25","3.83","683","9","1.32","708","14","1.32","599","194","32.39"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","187","0","0.00","23","0","0.00","53","0","0.00","60","0","0.00","51","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","11","11","100.00","0","0","0.00","0","0","0.00","0","0","0.00","11","11","100.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","54,467","4,506","8.27","19,449","712","3.66","14,985","483","3.22","12,507","588","3.22","7,526","2,723","36.18"
"11013  :  โรงพยาบาลกุดจับ","4,889","701","14.34","1,372","92","6.71","1,295","86","6.64","1,048","83","6.64","1,174","440","37.48"
"11014  :  โรงพยาบาลหนองวัวซอ","4,448","985","22.14","1,209","161","13.32","1,241","222","17.89","878","152","17.89","1,120","450","40.18"
"11015  :  โรงพยาบาลกุมภวาปี","14,803","3,310","22.36","3,900","546","14.00","3,866","467","12.08","3,891","560","12.08","3,146","1,737","55.21"
"11016  :  โรงพยาบาลห้วยเกิ้ง","567","589","103.88","0","0","0.00","0","0","0.00","0","0","0.00","567","589","103.88"
"11017  :  โรงพยาบาลโนนสะอาด","3,861","990","25.64","1,010","108","10.69","887","120","13.53","824","147","13.53","1,140","615","53.95"
"11018  :  โรงพยาบาลหนองหาน","11,448","2,478","21.65","2,890","406","14.05","2,805","361","12.87","2,571","344","12.87","3,182","1,367","42.96"
"11019  :  โรงพยาบาลทุ่งฝน","1,758","390","22.18","428","68","15.89","452","56","12.39","407","54","12.39","471","212","45.01"
"11020  :  โรงพยาบาลไชยวาน","2,405","584","24.28","579","100","17.27","676","117","17.31","552","107","17.31","598","260","43.48"
"11021  :  โรงพยาบาลศรีธาตุ","3,277","665","20.29","833","115","13.81","848","138","16.27","723","97","16.27","873","315","36.08"
"11022  :  โรงพยาบาลวังสามหมอ","4,703","1,302","27.68","1,120","259","23.13","1,119","227","20.29","1,034","199","20.29","1,430","617","43.15"
"11023  :  โรงพยาบาลบ้านผือ","9,249","2,644","28.59","2,287","360","15.74","2,227","377","16.93","1,947","378","16.93","2,788","1,529","54.84"
"11024  :  โรงพยาบาลน้ำโสม","5,929","1,030","17.37","1,652","123","7.45","1,560","132","8.46","1,283","144","8.46","1,434","631","44.00"
"11025  :  โรงพยาบาลเพ็ญ","7,505","1,685","22.45","1,920","263","13.70","1,898","237","12.49","1,478","238","12.49","2,209","947","42.87"
"11026  :  โรงพยาบาลสร้างคอม","2,170","548","25.25","583","87","14.92","698","129","18.48","465","84","18.48","424","248","58.49"
"11027  :  โรงพยาบาลหนองแสง","1,629","250","15.35","499","26","5.21","477","34","7.13","352","29","7.13","301","161","53.49"
"11028  :  โรงพยาบาลนายูง","2,210","456","20.63","585","89","15.21","598","90","15.05","518","60","15.05","509","217","42.63"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","2,520","338","13.41","646","46","7.12","722","49","6.79","694","58","6.79","458","185","40.39"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","9,391","2,465","26.25","2,666","248","9.30","2,282","304","13.32","1,864","305","13.32","2,579","1,608","62.35"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","3,405","63","1.85","849","0","0.00","983","0","0.00","899","14","0.00","674","49","7.27"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","2,289","808","35.30","496","63","12.70","480","57","11.88","463","62","11.88","850","626","73.65"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","1,683","287","17.05","427","28","6.56","435","28","6.44","367","23","6.44","454","208","45.81"
"10705  :  โรงพยาบาลเลย","37,556","4,118","10.96","10,074","926","9.19","9,015","844","9.36","8,772","829","9.36","9,695","1,519","15.67"
"11030  :  โรงพยาบาลนาด้วง","2,986","530","17.75","891","127","14.25","685","75","10.95","624","95","10.95","786","233","29.64"
"11031  :  โรงพยาบาลเชียงคาน","4,603","518","11.25","1,429","65","4.55","1,056","39","3.69","1,052","66","3.69","1,066","348","32.65"
"11032  :  โรงพยาบาลปากชม","3,450","415","12.03","955","74","7.75","856","67","7.83","977","70","7.83","662","204","30.82"
"11033  :  โรงพยาบาลนาแห้ว","1,178","206","17.49","321","37","11.53","262","39","14.89","317","35","14.89","278","95","34.17"
"11034  :  โรงพยาบาลภูเรือ","2,192","395","18.02","794","109","13.73","613","88","14.36","379","90","14.36","406","108","26.60"
"11035  :  โรงพยาบาลท่าลี่","2,488","434","17.44","551","79","14.34","658","93","14.13","618","96","14.13","661","166","25.11"
"11036  :  โรงพยาบาลวังสะพุง","7,557","1,175","15.55","2,174","263","12.10","2,042","193","9.45","1,966","226","9.45","1,375","493","35.85"
"11037  :  โรงพยาบาลภูกระดึง","3,603","406","11.27","998","48","4.81","860","36","4.19","917","69","4.19","828","253","30.56"
"11038  :  โรงพยาบาลภูหลวง","3,188","498","15.62","856","60","7.01","809","54","6.67","628","57","6.67","895","327","36.54"
"11039  :  โรงพยาบาลผาขาว","4,532","893","19.70","1,123","124","11.04","1,095","129","11.78","1,146","167","11.78","1,168","473","40.50"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","4,025","1,225","30.43","1,098","282","25.68","982","236","24.03","1,034","283","24.03","911","424","46.54"
"14133  :  โรงพยาบาลเอราวัณ","3,589","399","11.12","992","36","3.63","865","43","4.97","835","46","4.97","897","274","30.55"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","2,192","53","2.42","681","0","0.00","651","0","0.00","510","0","0.00","350","53","15.14"
"28861  :  โรงพยาบาลหนองหิน","1,999","409","20.46","496","79","15.93","512","70","13.67","473","58","13.67","518","202","39.00"
"10706  :  โรงพยาบาลหนองคาย","24,465","4,938","20.18","6,426","866","13.48","6,132","874","14.25","5,797","1,017","14.25","6,110","2,181","35.70"
"11042  :  โรงพยาบาลโพนพิสัย","8,616","951","11.04","2,251","143","6.35","2,231","153","6.86","2,005","121","6.86","2,129","534","25.08"
"11044  :  โรงพยาบาลศรีเชียงใหม่","1,496","206","13.77","525","84","16.00","534","61","11.42","359","45","11.42","78","16","20.51"
"11045  :  โรงพยาบาลสังคม","3,170","1,027","32.40","931","307","32.98","918","241","26.25","766","237","26.25","555","242","43.60"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","15,168","1,166","7.69","4,067","176","4.33","4,111","169","4.11","3,568","209","4.11","3,422","612","17.88"
"14558  :  โรงพยาบาลพิสัยเวช","1,984","23","1.16","603","6","1.00","612","6","0.98","444","5","0.98","325","6","1.85"
"21356  :  โรงพยาบาลสระใคร","2,339","343","14.66","583","41","7.03","589","41","6.96","518","47","6.96","649","214","32.97"
"28778  :  โรงพยาบาลโพธิ์ตาก","1,288","192","14.91","385","28","7.27","313","24","7.67","259","14","7.67","331","126","38.07"
"28811  :  โรงพยาบาลเฝ้าไร่","1,387","213","15.36","407","55","13.51","473","61","12.90","389","62","12.90","118","35","29.66"
"28815  :  โรงพยาบาลรัตนวาปี","1,948","368","18.89","453","21","4.64","501","25","4.99","436","19","4.99","558","303","54.30"
"10707  :  โรงพยาบาลมหาสารคาม","39,138","5,770","14.74","10,893","1,368","12.56","9,151","1,158","12.65","9,424","1,035","12.65","9,670","2,209","22.84"
"11051  :  โรงพยาบาลแกดำ","1,589","732","46.07","461","149","32.32","359","133","37.05","368","120","37.05","401","330","82.29"
"11052  :  โรงพยาบาลโกสุมพิสัย","8,720","2,494","28.60","2,254","332","14.73","1,856","313","16.86","1,599","235","16.86","3,011","1,614","53.60"
"11053  :  โรงพยาบาลกันทรวิชัย","3,786","953","25.17","1,100","179","16.27","904","156","17.26","887","133","17.26","895","485","54.19"
"11054  :  โรงพยาบาลเชียงยืน","4,826","1,229","25.47","1,351","278","20.58","1,213","252","20.77","1,094","213","20.77","1,168","486","41.61"
"11055  :  โรงพยาบาลบรบือ","9,842","1,983","20.15","2,679","311","11.61","2,180","287","13.17","2,161","275","13.17","2,822","1,110","39.33"
"11056  :  โรงพยาบาลนาเชือก","3,109","591","19.01","1,053","111","10.54","538","141","26.21","826","114","26.21","692","225","32.51"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","8,677","2,080","23.97","2,204","293","13.29","2,076","278","13.39","1,930","222","13.39","2,467","1,287","52.17"
"11058  :  โรงพยาบาลวาปีปทุม","9,162","2,350","25.65","2,411","370","15.35","2,066","346","16.75","2,013","349","16.75","2,672","1,285","48.09"
