"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10999  :  โรงพยาบาลสีชมพู","4,779","63","1.32","1,223","30","2.45","1,198","19","1.59","1,111","4","1.59","1,247","10","0.80"
"11000  :  โรงพยาบาลน้ำพอง","10,433","1","0.01","2,330","0","0.00","2,560","1","0.04","2,569","0","0.04","2,974","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","4,947","594","12.01","1,318","212","16.08","1,193","126","10.56","1,215","129","10.56","1,221","127","10.40"
"11002  :  โรงพยาบาลบ้านไผ่","9,647","101","1.05","2,339","1","0.04","2,530","23","0.91","2,362","39","0.91","2,416","38","1.57"
"11003  :  โรงพยาบาลเปือยน้อย","2,357","387","16.42","558","123","22.04","553","111","20.07","620","91","20.07","626","62","9.90"
"11004  :  โรงพยาบาลพล","7,903","1,143","14.46","1,913","317","16.57","1,807","284","15.72","1,678","243","15.72","2,505","299","11.94"
"11005  :  โรงพยาบาลแวงใหญ่","2,397","359","14.98","535","99","18.50","520","88","16.92","648","91","16.92","694","81","11.67"
"11006  :  โรงพยาบาลแวงน้อย","2,971","376","12.66","650","107","16.46","716","82","11.45","697","85","11.45","908","102","11.23"
"11007  :  โรงพยาบาลหนองสองห้อง","5,089","760","14.93","1,198","162","13.52","1,198","204","17.03","1,246","167","17.03","1,447","227","15.69"
"11008  :  โรงพยาบาลภูเวียง","7,729","14","0.18","1,827","14","0.77","1,847","0","0.00","2,001","0","0.00","2,054","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","4,347","840","19.32","1,182","260","22.00","1,038","222","21.39","1,154","172","21.39","973","186","19.12"
"11010  :  โรงพยาบาลชนบท","3,683","358","9.72","934","67","7.17","636","71","11.16","1,064","110","11.16","1,049","110","10.49"
"11011  :  โรงพยาบาลเขาสวนกวาง","2,697","112","4.15","647","19","2.94","678","25","3.69","671","26","3.69","701","42","5.99"
"11012  :  โรงพยาบาลภูผาม่าน","2,664","78","2.93","622","18","2.89","554","12","2.17","595","17","2.17","893","31","3.47"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","11,644","237","2.04","1,709","74","4.33","1,764","31","1.76","3,428","58","1.76","4,743","74","1.56"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","2,969","0","0.00","825","0","0.00","930","0","0.00","847","0","0.00","367","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","3","1","33.33","0","0","0.00","0","0","0.00","1","0","0.00","2","1","50.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","9,431","377","4.00","2,218","92","4.15","2,308","99","4.29","2,494","98","4.29","2,411","88","3.65"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","11,926","1","0.01","10,796","0","0.00","1,130","1","0.09","0","0","0.09","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","3,585","81","2.26","783","27","3.45","960","28","2.92","1,004","14","2.92","838","12","1.43"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","181","0","0.00","46","0","0.00","47","0","0.00","43","0","0.00","45","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","2,195","1","0.05","2,183","1","0.05","12","0","0.00","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","73,630","2,241","3.04","19,209","547","2.85","18,089","587","3.25","20,499","590","3.25","15,833","517","3.27"
"11013  :  โรงพยาบาลกุดจับ","4,412","611","13.85","1,054","159","15.09","994","180","18.11","1,249","136","18.11","1,115","136","12.20"
"11014  :  โรงพยาบาลหนองวัวซอ","4,626","769","16.62","1,083","189","17.45","1,179","200","16.96","1,195","188","16.96","1,169","192","16.42"
"11015  :  โรงพยาบาลกุมภวาปี","12,643","2,035","16.10","3,362","633","18.83","3,384","472","13.95","3,538","535","13.95","2,359","395","16.74"
"11016  :  โรงพยาบาลห้วยเกิ้ง","116","84","72.41","46","29","63.04","41","36","87.80","29","19","87.80","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","3,219","259","8.05","677","63","9.31","819","63","7.69","780","73","7.69","943","60","6.36"
"11018  :  โรงพยาบาลหนองหาน","7,590","1,298","17.10","1,963","342","17.42","1,615","354","21.92","1,855","265","21.92","2,157","337","15.62"
"11019  :  โรงพยาบาลทุ่งฝน","2,054","251","12.22","467","62","13.28","422","58","13.74","589","56","13.74","576","75","13.02"
"11020  :  โรงพยาบาลไชยวาน","1,684","219","13.00","402","56","13.93","393","51","12.98","484","71","12.98","405","41","10.12"
"11021  :  โรงพยาบาลศรีธาตุ","3,249","520","16.00","592","106","17.91","762","116","15.22","960","143","15.22","935","155","16.58"
"11022  :  โรงพยาบาลวังสามหมอ","4,201","547","13.02","914","140","15.32","1,153","120","10.41","773","65","10.41","1,361","222","16.31"
"11023  :  โรงพยาบาลบ้านผือ","8,187","1,735","21.19","1,938","485","25.03","1,984","469","23.64","2,072","394","23.64","2,193","387","17.65"
"11024  :  โรงพยาบาลน้ำโสม","6,158","389","6.32","1,329","94","7.07","1,433","91","6.35","1,555","96","6.35","1,841","108","5.87"
"11025  :  โรงพยาบาลเพ็ญ","7,960","1,034","12.99","1,863","293","15.73","1,960","279","14.23","1,910","214","14.23","2,227","248","11.14"
"11026  :  โรงพยาบาลสร้างคอม","2,369","355","14.99","596","121","20.30","569","76","13.36","609","86","13.36","595","72","12.10"
"11027  :  โรงพยาบาลหนองแสง","2,073","180","8.68","448","47","10.49","440","46","10.45","596","54","10.45","589","33","5.60"
"11028  :  โรงพยาบาลนายูง","2,274","286","12.58","504","68","13.49","550","77","14.00","630","73","14.00","590","68","11.53"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","2,717","261","9.61","663","98","14.78","684","44","6.43","618","40","6.43","752","79","10.51"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","10,171","1,396","13.73","2,318","387","16.70","2,486","343","13.80","2,418","274","13.80","2,949","392","13.29"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","1,422","0","0.00","1,000","0","0.00","0","0","0.00","0","0","0.00","422","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","1,164","0","0.00","679","0","0.00","485","0","0.00","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","1,023","128","12.51","115","17","14.78","209","27","12.92","300","26","12.92","399","58","14.54"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","990","174","17.58","187","28","14.97","221","42","19.00","278","44","19.00","304","60","19.74"
"10705  :  โรงพยาบาลเลย","43,260","2,045","4.73","10,453","613","5.86","10,674","575","5.39","10,719","453","5.39","11,414","404","3.54"
"11030  :  โรงพยาบาลนาด้วง","2,602","305","11.72","602","66","10.96","653","75","11.49","648","64","11.49","699","100","14.31"
"11031  :  โรงพยาบาลเชียงคาน","5,564","297","5.34","1,317","55","4.18","1,572","100","6.36","1,582","66","6.36","1,093","76","6.95"
"11032  :  โรงพยาบาลปากชม","3,981","450","11.30","901","135","14.98","884","121","13.69","1,101","105","13.69","1,095","89","8.13"
"11033  :  โรงพยาบาลนาแห้ว","1,149","122","10.62","247","23","9.31","266","27","10.15","278","19","10.15","358","53","14.80"
"11034  :  โรงพยาบาลภูเรือ","2,413","87","3.61","586","23","3.92","641","22","3.43","664","14","3.43","522","28","5.36"
"11035  :  โรงพยาบาลท่าลี่","4,911","439","8.94","1,330","128","9.62","1,130","102","9.03","1,363","119","9.03","1,088","90","8.27"
"11036  :  โรงพยาบาลวังสะพุง","9,767","1,247","12.77","2,258","298","13.20","2,557","371","14.51","2,310","270","14.51","2,642","308","11.66"
"11037  :  โรงพยาบาลภูกระดึง","3,378","131","3.88","750","6","0.80","788","20","2.54","835","22","2.54","1,005","83","8.26"
"11038  :  โรงพยาบาลภูหลวง","2,840","144","5.07","762","58","7.61","774","38","4.91","726","26","4.91","578","22","3.81"
"11039  :  โรงพยาบาลผาขาว","4,044","529","13.08","1,021","143","14.01","896","90","10.04","989","133","10.04","1,138","163","14.32"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","5,083","1,349","26.54","1,247","383","30.71","1,276","364","28.53","1,375","288","28.53","1,185","314","26.50"
"14133  :  โรงพยาบาลเอราวัณ","3,632","196","5.40","836","22","2.63","867","21","2.42","852","58","2.42","1,077","95","8.82"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","2,309","0","0.00","602","0","0.00","600","0","0.00","612","0","0.00","495","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","2,884","403","13.97","654","101","15.44","826","82","9.93","741","110","9.93","663","110","16.59"
"10706  :  โรงพยาบาลหนองคาย","27,029","3,218","11.91","6,782","750","11.06","5,566","837","15.04","7,339","778","15.04","7,342","853","11.62"
"11042  :  โรงพยาบาลโพนพิสัย","8,748","511","5.84","2,067","89","4.31","1,990","142","7.14","2,220","133","7.14","2,471","147","5.95"
"11044  :  โรงพยาบาลศรีเชียงใหม่","2,025","146","7.21","498","35","7.03","556","27","4.86","506","26","4.86","465","58","12.47"
"11045  :  โรงพยาบาลสังคม","3,213","933","29.04","804","291","36.19","862","208","24.13","985","289","24.13","562","145","25.80"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","14,291","603","4.22","3,405","153","4.49","3,415","116","3.40","3,589","120","3.40","3,882","214","5.51"
"14558  :  โรงพยาบาลพิสัยเวช","3,980","132","3.32","944","68","7.20","1,005","39","3.88","1,034","11","3.88","997","14","1.40"
"21356  :  โรงพยาบาลสระใคร","1,708","192","11.24","370","43","11.62","438","57","13.01","413","44","13.01","487","48","9.86"
"28778  :  โรงพยาบาลโพธิ์ตาก","240","47","19.58","0","0","0.00","0","0","0.00","0","0","0.00","240","47","19.58"
"28811  :  โรงพยาบาลเฝ้าไร่","1,993","231","11.59","482","58","12.03","481","67","13.93","500","38","13.93","530","68","12.83"
"28815  :  โรงพยาบาลรัตนวาปี","499","9","1.80","0","0","0.00","69","6","8.70","213","2","8.70","217","1","0.46"
"10707  :  โรงพยาบาลมหาสารคาม","47,122","5,370","11.40","11,506","1,445","12.56","11,756","1,444","12.28","12,128","1,182","12.28","11,732","1,299","11.07"
