"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","340","1","0.29","35","0","0.00","33","0","0.00","45","1","2.22","30","0","0.00","31","0","0.00","45","0","0.00","24","0","0.00","14","0","0.00","21","0","0.00","15","0","0.00","24","0","0.00","23","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","207","3","1.45","22","1","4.55","26","0","0.00","23","1","4.35","18","0","0.00","13","0","0.00","17","0","0.00","15","0","0.00","14","0","0.00","16","0","0.00","23","1","4.35","4","0","0.00","16","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","160","1","0.63","9","0","0.00","14","0","0.00","17","0","0.00","8","0","0.00","21","0","0.00","10","0","0.00","16","0","0.00","15","0","0.00","8","0","0.00","20","0","0.00","12","1","8.33","10","0","0.00"
"10959  :  โรงพยาบาลสำโรง","90","2","2.22","6","0","0.00","5","0","0.00","4","0","0.00","10","0","0.00","5","0","0.00","7","2","28.57","9","0","0.00","5","0","0.00","11","0","0.00","4","0","0.00","7","0","0.00","17","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","163","0","0.00","10","0","0.00","10","0","0.00","33","0","0.00","12","0","0.00","14","0","0.00","17","0","0.00","6","0","0.00","14","0","0.00","17","0","0.00","7","0","0.00","10","0","0.00","13","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","132","0","0.00","1","0","0.00","9","0","0.00","13","0","0.00","8","0","0.00","8","0","0.00","12","0","0.00","17","0","0.00","15","0","0.00","8","0","0.00","10","0","0.00","11","0","0.00","20","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","68","1","1.47","2","1","50.00","7","0","0.00","12","0","0.00","7","0","0.00","3","0","0.00","12","0","0.00","3","0","0.00","5","0","0.00","3","0","0.00","3","0","0.00","5","0","0.00","6","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","326","1","0.31","36","0","0.00","31","0","0.00","21","0","0.00","26","0","0.00","8","0","0.00","6","0","0.00","7","0","0.00","10","1","10.00","44","0","0.00","46","0","0.00","56","0","0.00","35","0","0.00"
"24032  :  โรงพยาบาลนาตาล","187","1","0.53","13","0","0.00","24","0","0.00","22","0","0.00","19","0","0.00","9","0","0.00","11","0","0.00","23","0","0.00","13","1","7.69","14","0","0.00","13","0","0.00","16","0","0.00","10","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","104","0","0.00","6","0","0.00","8","0","0.00","13","0","0.00","10","0","0.00","4","0","0.00","7","0","0.00","11","0","0.00","11","0","0.00","8","0","0.00","6","0","0.00","5","0","0.00","15","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","267","1","0.37","40","0","0.00","23","0","0.00","20","0","0.00","21","1","4.76","22","0","0.00","29","0","0.00","26","0","0.00","20","0","0.00","10","0","0.00","22","0","0.00","14","0","0.00","20","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","159","0","0.00","10","0","0.00","26","0","0.00","19","0","0.00","17","0","0.00","7","0","0.00","16","0","0.00","10","0","0.00","6","0","0.00","19","0","0.00","8","0","0.00","11","0","0.00","10","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","371","5","1.35","36","0","0.00","30","0","0.00","26","0","0.00","37","0","0.00","37","0","0.00","45","0","0.00","32","1","3.13","22","0","0.00","32","0","0.00","27","2","7.41","21","0","0.00","26","2","7.69"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","206","0","0.00","12","0","0.00","20","0","0.00","28","0","0.00","17","0","0.00","8","0","0.00","21","0","0.00","17","0","0.00","20","0","0.00","18","0","0.00","18","0","0.00","6","0","0.00","21","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","485","2","0.41","35","0","0.00","30","0","0.00","59","1","1.69","80","0","0.00","36","0","0.00","35","0","0.00","42","0","0.00","27","0","0.00","31","1","3.23","19","0","0.00","45","0","0.00","46","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","282","7","2.48","26","0","0.00","33","1","3.03","32","2","6.25","39","0","0.00","22","1","4.55","16","0","0.00","29","0","0.00","22","0","0.00","16","0","0.00","14","2","14.29","25","0","0.00","8","1","12.50"
"10966  :  โรงพยาบาลป่าติ้ว","207","0","0.00","14","0","0.00","15","0","0.00","15","0","0.00","25","0","0.00","12","0","0.00","30","0","0.00","17","0","0.00","19","0","0.00","14","0","0.00","13","0","0.00","20","0","0.00","13","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","128","1","0.78","10","0","0.00","19","0","0.00","9","0","0.00","18","0","0.00","9","0","0.00","8","0","0.00","8","0","0.00","10","0","0.00","13","0","0.00","11","0","0.00","8","0","0.00","5","1","20.00"
"10968  :  โรงพยาบาลค้อวัง","129","4","3.10","19","0","0.00","22","0","0.00","6","1","16.67","21","0","0.00","12","0","0.00","8","0","0.00","7","0","0.00","11","2","18.18","6","1","16.67","5","0","0.00","2","0","0.00","10","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","271","4","1.48","24","0","0.00","29","0","0.00","22","0","0.00","36","1","2.78","25","2","8.00","23","1","4.35","25","0","0.00","39","0","0.00","13","0","0.00","11","0","0.00","10","0","0.00","14","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","255","0","0.00","20","0","0.00","32","0","0.00","33","0","0.00","19","0","0.00","31","0","0.00","22","0","0.00","19","0","0.00","12","0","0.00","22","0","0.00","22","0","0.00","16","0","0.00","7","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","260","0","0.00","20","0","0.00","27","0","0.00","29","0","0.00","23","0","0.00","20","0","0.00","19","0","0.00","37","0","0.00","17","0","0.00","19","0","0.00","12","0","0.00","12","0","0.00","25","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","4,346","32","0.74","286","2","0.70","429","4","0.93","475","2","0.42","365","1","0.27","387","3","0.78","389","4","1.03","371","4","1.08","365","5","1.37","354","2","0.56","336","2","0.60","322","2","0.62","267","1","0.37"
"10970  :  โรงพยาบาลบ้านเขว้า","25","0","0.00","1","0","0.00","2","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","4","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","672","7","1.04","47","1","2.13","65","0","0.00","71","0","0.00","62","0","0.00","61","1","1.64","46","1","2.17","66","1","1.52","59","0","0.00","41","0","0.00","70","1","1.43","52","2","3.85","32","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","552","0","0.00","42","0","0.00","39","0","0.00","59","0","0.00","65","0","0.00","60","0","0.00","57","0","0.00","57","0","0.00","52","0","0.00","43","0","0.00","32","0","0.00","25","0","0.00","21","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","972","5","0.51","82","0","0.00","102","0","0.00","88","1","1.14","92","0","0.00","90","1","1.11","78","1","1.28","113","0","0.00","60","1","1.67","71","1","1.41","82","0","0.00","64","0","0.00","50","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","916","14","1.53","94","0","0.00","107","0","0.00","81","1","1.23","95","3","3.16","71","2","2.82","84","1","1.19","49","2","4.08","75","0","0.00","74","1","1.35","62","0","0.00","58","2","3.45","66","2","3.03"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","488","2","0.41","42","0","0.00","40","0","0.00","60","0","0.00","60","0","0.00","57","0","0.00","59","0","0.00","32","1","3.13","27","0","0.00","47","0","0.00","30","1","3.33","19","0","0.00","15","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","67","0","0.00","5","0","0.00","5","0","0.00","2","0","0.00","6","0","0.00","6","0","0.00","10","0","0.00","13","0","0.00","10","0","0.00","8","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","366","0","0.00","36","0","0.00","26","0","0.00","37","0","0.00","41","0","0.00","27","0","0.00","32","0","0.00","50","0","0.00","27","0","0.00","21","0","0.00","32","0","0.00","18","0","0.00","19","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","936","0","0.00","51","0","0.00","58","0","0.00","94","0","0.00","99","0","0.00","92","0","0.00","72","0","0.00","94","0","0.00","79","0","0.00","77","0","0.00","71","0","0.00","60","0","0.00","89","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","401","0","0.00","53","0","0.00","51","0","0.00","64","0","0.00","31","0","0.00","24","0","0.00","33","0","0.00","27","0","0.00","29","0","0.00","35","0","0.00","13","0","0.00","22","0","0.00","19","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","961","0","0.00","43","0","0.00","50","0","0.00","119","0","0.00","92","0","0.00","88","0","0.00","93","0","0.00","94","0","0.00","95","0","0.00","75","0","0.00","70","0","0.00","80","0","0.00","62","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","965","0","0.00","56","0","0.00","84","0","0.00","61","0","0.00","94","0","0.00","72","0","0.00","141","0","0.00","90","0","0.00","134","0","0.00","55","0","0.00","72","0","0.00","62","0","0.00","44","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","179","0","0.00","11","0","0.00","11","0","0.00","17","0","0.00","15","0","0.00","24","0","0.00","11","0","0.00","17","0","0.00","30","0","0.00","15","0","0.00","12","0","0.00","6","0","0.00","10","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","208","1","0.48","15","0","0.00","23","0","0.00","26","0","0.00","21","0","0.00","12","0","0.00","21","0","0.00","14","1","7.14","12","0","0.00","17","0","0.00","8","0","0.00","17","0","0.00","22","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","2,025","20","0.99","179","2","1.12","176","0","0.00","219","2","0.91","181","4","2.21","200","1","0.50","170","1","0.59","172","3","1.74","166","3","1.81","161","0","0.00","141","0","0.00","135","2","1.48","125","2","1.60"
"10985  :  โรงพยาบาลชานุมาน","102","2","1.96","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","21","0","0.00","34","0","0.00","14","2","14.29","3","0","0.00","2","0","0.00","13","0","0.00","12","0","0.00","2","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","492","7","1.42","35","3","8.57","30","0","0.00","58","1","1.72","64","0","0.00","49","0","0.00","35","1","2.86","60","1","1.67","36","1","2.78","29","0","0.00","27","0","0.00","25","0","0.00","44","0","0.00"
"10987  :  โรงพยาบาลพนา","253","2","0.79","12","0","0.00","24","0","0.00","18","2","11.11","10","0","0.00","30","0","0.00","33","0","0.00","21","0","0.00","21","0","0.00","24","0","0.00","24","0","0.00","20","0","0.00","16","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","169","1","0.59","8","0","0.00","14","0","0.00","19","0","0.00","24","0","0.00","15","0","0.00","14","0","0.00","26","0","0.00","6","0","0.00","9","0","0.00","10","1","10.00","14","0","0.00","10","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","185","0","0.00","34","0","0.00","15","0","0.00","26","0","0.00","11","0","0.00","19","0","0.00","16","0","0.00","17","0","0.00","13","0","0.00","14","0","0.00","7","0","0.00","3","0","0.00","10","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","338","1","0.30","27","0","0.00","29","0","0.00","42","0","0.00","51","0","0.00","24","0","0.00","29","0","0.00","28","0","0.00","24","0","0.00","30","0","0.00","19","1","5.26","17","0","0.00","18","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","96","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","76","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","912","0","0.00","80","0","0.00","90","0","0.00","86","0","0.00","102","0","0.00","53","0","0.00","86","0","0.00","101","0","0.00","72","0","0.00","63","0","0.00","72","0","0.00","57","0","0.00","50","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","543","0","0.00","51","0","0.00","41","0","0.00","45","0","0.00","34","0","0.00","34","0","0.00","48","0","0.00","33","0","0.00","36","0","0.00","39","0","0.00","108","0","0.00","31","0","0.00","43","0","0.00"
"11046  :  โรงพยาบาลเซกา","84","0","0.00","10","0","0.00","9","0","0.00","19","0","0.00","9","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","24","0","0.00"
"11047  :  โรงพยาบาลปากคาด","1,087","8","0.74","102","1","0.98","80","0","0.00","108","0","0.00","85","2","2.35","121","0","0.00","81","4","4.94","103","0","0.00","95","0","0.00","88","0","0.00","94","0","0.00","72","0","0.00","58","1","1.72"
"11048  :  โรงพยาบาลบึงโขงหลง","777","0","0.00","81","0","0.00","86","0","0.00","72","0","0.00","57","0","0.00","75","0","0.00","65","0","0.00","84","0","0.00","66","0","0.00","53","0","0.00","37","0","0.00","55","0","0.00","46","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","551","1","0.18","41","0","0.00","67","0","0.00","63","1","1.59","41","0","0.00","47","0","0.00","38","0","0.00","49","0","0.00","42","0","0.00","47","0","0.00","42","0","0.00","47","0","0.00","27","0","0.00"
