"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1,894","6,655","3.51","93","294","3.16","92","219","2.38","1,693","6,083","3.59","28","59","2.11","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","37,917","130,511","3.44","4,211","16,107","3.82","2,597","7,726","2.97","29,466","99,224","3.37","1,659","7,440","4.48","6","14","2.33"
"10963  :  โรงพยาบาลทรายมูล","1,878","4,675","2.49","194","507","2.61","135","287","2.13","1,517","3,799","2.50","32","82","2.56","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","4,501","23,579","5.24","402","1,078","2.68","269","430","1.60","3,818","22,053","5.78","12","18","1.50","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","5,441","13,292","2.44","550","1,299","2.36","315","666","2.11","4,578","11,327","2.47","0","0","0.00","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","3,083","6,578","2.13","263","516","1.96","136","255","1.88","2,629","5,719","2.18","55","88","1.60","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","4,036","8,862","2.20","315","709","2.25","153","278","1.82","3,518","7,794","2.22","50","81","1.62","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","1,876","5,797","3.09","138","405","2.93","86","169","1.97","1,653","5,221","3.16","2","2","1.00","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","2,296","6,064","2.64","153","395","2.58","118","252","2.14","1,981","5,344","2.70","45","73","1.62","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","13,427","39,051","2.91","1,219","3,750","3.08","467","1,099","2.35","11,386","33,304","2.92","362","898","2.48","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","726","1,945","2.68","29","68","2.34","108","242","2.24","587","1,629","2.78","2","6","3.00","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","45,926","230,222","5.01","4,990","28,192","5.65","8,047","35,100","4.36","32,821","166,661","5.08","71","269","3.79","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","4,226","13,380","3.17","434","1,472","3.39","355","937","2.64","3,391","10,869","3.21","50","102","2.04","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","3,766","10,713","2.84","371","1,166","3.14","259","613","2.37","2,999","8,615","2.87","138","319","2.31","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","7,064","29,712","4.21","382","1,910","5.00","198","691","3.49","6,235","26,549","4.26","251","562","2.24","0","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","7,749","27,134","3.50","188","736","3.91","408","1,172","2.87","6,349","21,965","3.46","820","3,261","3.98","0","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","6,799","25,935","3.81","658","2,957","4.49","916","2,597","2.84","5,221","20,372","3.90","4","9","2.25","0","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","4,692","13,849","2.95","354","1,109","3.13","816","2,186","2.68","3,476","10,449","3.01","46","105","2.28","0","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","2,811","11,497","4.09","178","871","4.89","89","255","2.87","2,137","9,049","4.23","463","1,322","2.86","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","2,455","7,560","3.08","77","315","4.09","146","361","2.47","2,149","6,729","3.13","83","155","1.87","0","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","17,393","67,182","3.86","1,761","7,134","4.05","5,017","18,400","3.67","10,311","40,681","3.95","304","967","3.18","0","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","3,378","9,847","2.92","246","775","3.15","196","447","2.28","2,924","8,586","2.94","12","39","3.25","0","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","7,976","28,344","3.55","678","2,618","3.86","221","884","4.00","6,857","24,201","3.53","221","641","2.90","0","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","5,418","15,005","2.77","309","863","2.79","506","1,335","2.64","4,318","11,873","2.75","288","934","3.24","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","1,589","4,523","2.85","69","180","2.61","118","285","2.42","1,402","4,058","2.89","0","0","0.00","0","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","1,652","5,275","3.19","99","331","3.34","126","452","3.59","1,426","4,486","3.15","3","6","2.00","0","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","27,395","163,097","5.95","3,046","22,496","7.39","1,735","10,367","5.98","21,724","126,118","5.81","948","4,116","4.34","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","3,063","8,195","2.68","143","415","2.90","77","204","2.65","2,636","7,101","2.69","207","475","2.29","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","3,689","13,950","3.78","268","917","3.42","157","417","2.66","3,099","12,268","3.96","165","348","2.11","0","0","0.00"
"10987  :  โรงพยาบาลพนา","1,847","5,858","3.17","209","754","3.61","62","190","3.06","1,496","4,698","3.14","81","216","2.67","0","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","2,770","7,548","2.72","312","874","2.80","80","165","2.06","2,222","6,175","2.78","156","334","2.14","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","4,623","15,232","3.29","502","1,958","3.90","275","704","2.56","3,837","12,552","3.27","9","18","2.00","0","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","1,805","6,472","3.59","134","492","3.67","114","279","2.45","1,555","5,686","3.66","2","15","7.50","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","19,378","73,789","3.81","1,526","6,192","4.06","2,780","11,007","3.96","15,056","56,532","3.75","17","58","3.41","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","3,434","10,186","2.97","242","720","2.98","205","437","2.13","2,858","8,788","3.07","130","241","1.85","0","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","5,350","16,654","3.11","293","976","3.33","344","770","2.24","4,383","13,988","3.19","330","920","2.79","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","7,397","30,326","4.10","601","2,506","4.17","421","1,266","3.01","6,271","26,140","4.17","107","414","3.87","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","3,658","11,142","3.05","213","762","3.58","207","563","2.72","2,877","9,017","3.13","361","800","2.22","0","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","3,716","12,428","3.34","273","872","3.19","260","779","3.00","2,944","10,103","3.43","239","674","2.82","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","2,711","6,828","2.52","188","494","2.63","42","98","2.33","2,311","5,948","2.57","170","288","1.69","0","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","1,717","5,620","3.27","177","562","3.18","59","187","3.17","1,301","4,348","3.34","180","523","2.91","0","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","27,483","100,817","3.67","2,306","8,530","3.70","6,330","24,355","3.85","18,846","67,914","3.60","1","18","18.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","4,626","16,788","3.63","252","922","3.66","632","1,671","2.64","3,709","14,115","3.81","33","80","2.42","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","3,052","14,357","4.70","231","1,377","5.96","156","663","4.25","2,573","12,144","4.72","92","173","1.88","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","6,792","21,097","3.11","504","1,645","3.26","431","1,130","2.62","5,857","18,322","3.13","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","3,913","11,856","3.03","181","597","3.30","156","326","2.09","3,159","10,129","3.21","417","804","1.93","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","3,062","10,409","3.40","210","609","2.90","63","188","2.98","2,719","9,410","3.46","70","202","2.89","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","71,539","246,943","3.45","5,821","21,127","3.63","8,356","27,851","3.33","53,803","188,310","3.50","3,538","9,590","2.71","21","65","3.10"
"10995  :  โรงพยาบาลบ้านฝาง","4,388","12,877","2.93","257","689","2.68","413","1,039","2.52","3,221","9,981","3.10","497","1,168","2.35","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","3,297","9,272","2.81","228","671","2.94","252","595","2.36","2,798","7,959","2.84","19","47","2.47","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","9,748","27,182","2.79","663","1,840","2.78","739","1,744","2.36","8,312","23,519","2.83","34","79","2.32","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","22,986","87,313","3.80","2,215","10,450","4.72","1,158","3,850","3.32","18,036","68,472","3.80","1,576","4,529","2.87","1","12","12.00"
"10999  :  โรงพยาบาลสีชมพู","4,747","17,241","3.63","3,421","12,158","3.55","8","22","2.75","1,503","5,061","3.37","0","0","0.00","0","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","13,327","48,207","3.62","1,058","4,123","3.90","1,472","4,813","3.27","10,717","38,911","3.63","80","360","4.50","0","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","4,449","14,189","3.19","66","264","4.00","702","2,023","2.88","3,614","11,764","3.26","67","138","2.06","0","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","10,779","31,218","2.90","747","2,226","2.98","1,113","2,940","2.64","8,869","25,921","2.92","42","111","2.64","8","20","2.50"
"11003  :  โรงพยาบาลเปือยน้อย","2,391","9,261","3.87","204","863","4.23","163","572","3.51","1,940","7,579","3.91","84","247","2.94","0","0","0.00"
"11004  :  โรงพยาบาลพล","10,430","27,558","2.64","1,241","3,323","2.68","2,246","5,470","2.44","6,374","17,289","2.71","569","1,476","2.59","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","2,658","8,684","3.27","221","691","3.13","92","293","3.18","2,259","7,540","3.34","86","160","1.86","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","3,447","10,091","2.93","282","863","3.06","190","459","2.42","2,914","8,657","2.97","62","112","1.81","0","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","6,010","18,829","3.13","587","2,035","3.47","292","777","2.66","5,017","15,759","3.14","114","258","2.26","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","6,880","25,601","3.72","1,715","6,371","3.71","574","2,299","4.01","4,463","16,568","3.71","128","363","2.84","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","5,837","20,519","3.52","416","1,612","3.88","363","1,117","3.08","4,976","17,566","3.53","82","224","2.73","0","0","0.00"
"11010  :  โรงพยาบาลชนบท","3,992","11,126","2.79","362","1,009","2.79","198","409","2.07","3,342","9,564","2.86","90","144","1.60","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","2,619","8,377","3.20","118","452","3.83","525","1,475","2.81","1,917","6,339","3.31","59","111","1.88","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","3,128","8,125","2.60","190","579","3.05","266","634","2.38","2,661","6,893","2.59","11","19","1.73","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","12,036","31,000","2.58","1,274","3,766","2.96","836","2,149","2.57","9,382","23,440","2.50","545","1,645","3.02","0","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","2,620","59,969","22.89","143","2,334","16.32","119","2,321","19.50","2,323","54,455","23.44","35","859","24.54","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","5","5","1.00","4","4","1.00","1","1","1.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","10,509","33,626","3.20","694","2,469","3.56","1,318","3,539","2.69","7,598","25,107","3.30","899","2,511","2.79","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","45,400","275,710","6.07","17,147","107,131","6.25","2,413","13,907","5.76","19,450","125,544","6.45","6,373","29,039","4.56","17","89","5.24"
"14132  :  โรงพยาบาลซำสูง","4,021","8,963","2.23","288","701","2.43","364","721","1.98","3,345","7,482","2.24","24","59","2.46","0","0","0.00"
