"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"10957  :  โรงพยาบาลตาลสุม","97","2","2.06","14","0","0.00","15","1","6.67","19","0","0.00","11","0","0.00","10","0","0.00","15","1","6.67","8","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","164","0","0.00","20","0","0.00","25","0","0.00","26","0","0.00","36","0","0.00","16","0","0.00","14","0","0.00","21","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","26","1","3.85","5","0","0.00","8","1","12.50","5","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","142","1","0.70","15","0","0.00","25","0","0.00","22","0","0.00","19","0","0.00","14","0","0.00","21","0","0.00","13","1","7.69","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","28","0","0.00","5","0","0.00","2","0","0.00","5","0","0.00","11","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","19","0","0.00","2","0","0.00","4","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","629","0","0.00","110","0","0.00","139","0","0.00","138","0","0.00","98","0","0.00","73","0","0.00","44","0","0.00","27","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","24","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","10","0","0.00","2","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","49","0","0.00","0","0","0.00","15","0","0.00","9","0","0.00","7","0","0.00","6","0","0.00","3","0","0.00","4","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","39","2","5.13","3","0","0.00","2","0","0.00","8","0","0.00","2","0","0.00","5","0","0.00","5","1","20.00","9","1","11.11","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","135","1","0.74","19","0","0.00","9","0","0.00","17","0","0.00","17","0","0.00","24","1","4.17","22","0","0.00","16","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","67","1","1.49","12","1","8.33","2","0","0.00","6","0","0.00","12","0","0.00","17","0","0.00","9","0","0.00","7","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","174","0","0.00","14","0","0.00","29","0","0.00","29","0","0.00","15","0","0.00","25","0","0.00","20","0","0.00","22","0","0.00","20","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","1,214","0","0.00","143","0","0.00","193","0","0.00","214","0","0.00","197","0","0.00","162","0","0.00","164","0","0.00","141","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","73","0","0.00","1","0","0.00","11","0","0.00","5","0","0.00","15","0","0.00","14","0","0.00","14","0","0.00","6","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","228","3","1.32","26","0","0.00","41","2","4.88","41","1","2.44","27","0","0.00","28","0","0.00","35","0","0.00","30","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","143","3","2.10","27","0","0.00","20","0","0.00","24","0","0.00","10","0","0.00","24","1","4.17","16","0","0.00","21","2","9.52","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","72","2","2.78","10","0","0.00","6","0","0.00","9","0","0.00","9","0","0.00","8","2","25.00","5","0","0.00","15","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","12","0","0.00","0","0","0.00","1","0","0.00","8","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","10","0","0.00","2","0","0.00","0","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","67","1","1.49","9","1","11.11","9","0","0.00","12","0","0.00","6","0","0.00","8","0","0.00","10","0","0.00","4","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","62","0","0.00","7","0","0.00","9","0","0.00","14","0","0.00","8","0","0.00","7","0","0.00","10","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","147","0","0.00","21","0","0.00","19","0","0.00","23","0","0.00","8","0","0.00","29","0","0.00","16","0","0.00","16","0","0.00","15","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","1,850","6","0.32","161","0","0.00","245","3","1.22","358","1","0.28","231","2","0.87","193","0","0.00","222","0","0.00","169","0","0.00","271","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","281","4","1.42","20","0","0.00","45","1","2.22","51","1","1.96","37","0","0.00","30","1","3.33","34","1","2.94","26","0","0.00","38","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","221","0","0.00","35","0","0.00","39","0","0.00","46","0","0.00","35","0","0.00","28","0","0.00","13","0","0.00","14","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","583","6","1.03","64","0","0.00","74","1","1.35","108","0","0.00","75","0","0.00","73","4","5.48","80","1","1.25","72","0","0.00","37","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","367","3","0.82","28","0","0.00","39","0","0.00","65","0","0.00","66","0","0.00","40","1","2.50","46","0","0.00","38","0","0.00","45","2","4.44","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","222","6","2.70","20","2","10.00","28","1","3.57","41","0","0.00","38","0","0.00","24","0","0.00","24","3","12.50","29","0","0.00","18","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","23","0","0.00","5","0","0.00","3","0","0.00","13","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","258","0","0.00","29","0","0.00","34","0","0.00","50","0","0.00","26","0","0.00","29","0","0.00","34","0","0.00","32","0","0.00","24","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","376","2","0.53","46","0","0.00","41","0","0.00","48","1","2.08","50","0","0.00","54","0","0.00","45","1","2.22","44","0","0.00","48","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","71","0","0.00","15","0","0.00","7","0","0.00","11","0","0.00","6","0","0.00","6","0","0.00","7","0","0.00","12","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","346","0","0.00","40","0","0.00","56","0","0.00","57","0","0.00","43","0","0.00","36","0","0.00","39","0","0.00","44","0","0.00","31","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","423","0","0.00","44","0","0.00","36","0","0.00","73","0","0.00","69","0","0.00","58","0","0.00","58","0","0.00","45","0","0.00","40","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","47","0","0.00","6","0","0.00","5","0","0.00","13","0","0.00","12","0","0.00","5","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","114","0","0.00","20","0","0.00","26","0","0.00","30","0","0.00","22","0","0.00","3","0","0.00","5","0","0.00","6","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","1,157","6","0.52","119","0","0.00","149","3","2.01","170","1","0.59","142","0","0.00","117","0","0.00","167","0","0.00","158","1","0.63","135","1","0.74","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","361","1","0.28","45","0","0.00","47","0","0.00","84","0","0.00","51","0","0.00","41","0","0.00","31","0","0.00","39","1","2.56","23","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10987  :  โรงพยาบาลพนา","123","0","0.00","9","0","0.00","17","0","0.00","13","0","0.00","15","0","0.00","26","0","0.00","12","0","0.00","9","0","0.00","22","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","166","0","0.00","14","0","0.00","28","0","0.00","32","0","0.00","32","0","0.00","10","0","0.00","15","0","0.00","14","0","0.00","21","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","214","0","0.00","34","0","0.00","27","0","0.00","45","0","0.00","30","0","0.00","22","0","0.00","14","0","0.00","16","0","0.00","26","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","174","1","0.57","20","0","0.00","29","0","0.00","29","1","3.45","28","0","0.00","18","0","0.00","22","0","0.00","18","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","243","0","0.00","6","0","0.00","65","0","0.00","62","0","0.00","63","0","0.00","25","0","0.00","22","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","302","0","0.00","32","0","0.00","38","0","0.00","44","0","0.00","39","0","0.00","40","0","0.00","35","0","0.00","44","0","0.00","30","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","267","0","0.00","41","0","0.00","37","0","0.00","43","0","0.00","42","0","0.00","29","0","0.00","36","0","0.00","20","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","87","0","0.00","14","0","0.00","7","0","0.00","18","0","0.00","14","0","0.00","8","0","0.00","12","0","0.00","9","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","14","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","231","0","0.00","29","0","0.00","34","0","0.00","36","0","0.00","39","0","0.00","25","0","0.00","27","0","0.00","28","0","0.00","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","310","1","0.32","45","0","0.00","55","0","0.00","47","0","0.00","49","0","0.00","23","0","0.00","35","1","2.86","24","0","0.00","30","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","78","0","0.00","9","0","0.00","14","0","0.00","17","0","0.00","14","0","0.00","10","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","840","0","0.00","99","0","0.00","68","0","0.00","195","0","0.00","81","0","0.00","121","0","0.00","115","0","0.00","97","0","0.00","64","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","19","0","0.00","2","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","7","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","335","0","0.00","41","0","0.00","31","0","0.00","60","0","0.00","58","0","0.00","42","0","0.00","43","0","0.00","29","0","0.00","31","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
