"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"10980  :  โรงพยาบาลแก้งคร้อ","0","123","0.00","67","54.47","0","265","0.00","159","60.00","0","83","0.00","41","49.40","0","152","0.00","89","58.55"
"10981  :  โรงพยาบาลคอนสาร","0","77","0.00","35","45.45","0","120","0.00","67","55.83","0","54","0.00","31","57.41","0","89","0.00","47","52.81"
"10982  :  โรงพยาบาลภักดีชุมพล","0","89","0.00","52","58.43","0","104","0.00","59","56.73","0","100","0.00","55","55.00","0","83","0.00","43","51.81"
"10983  :  โรงพยาบาลเนินสง่า","0","96","0.00","68","70.83","0","88","0.00","64","72.73","0","79","0.00","57","72.15","0","72","0.00","55","76.39"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","0","212","0.00","128","60.38","0","172","0.00","98","56.98","0","178","0.00","82","46.07","0","145","0.00","73","50.34"
"10986  :  โรงพยาบาลปทุมราชวงศา","0","178","0.00","140","78.65","0","180","0.00","101","56.11","0","151","0.00","110","72.85","0","149","0.00","97","65.10"
"10987  :  โรงพยาบาลพนา","0","98","0.00","52","53.06","0","94","0.00","76","80.85","0","85","0.00","68","80.00","0","80","0.00","62","77.50"
"10988  :  โรงพยาบาลเสนางคนิคม","0","228","0.00","143","62.72","0","231","0.00","162","70.13","0","205","0.00","135","65.85","0","102","0.00","51","50.00"
"10989  :  โรงพยาบาลหัวตะพาน","0","119","0.00","78","65.55","0","121","0.00","96","79.34","0","107","0.00","64","59.81","0","101","0.00","57","56.44"
"10990  :  โรงพยาบาลลืออำนาจ","0","108","0.00","88","81.48","0","106","0.00","64","60.38","0","70","0.00","38","54.29","0","90","0.00","65","72.22"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","0","237","0.00","163","68.78","0","179","0.00","87","48.60","0","181","0.00","103","56.91","0","110","0.00","49","44.55"
"11043  :  โรงพยาบาลโซ่พิสัย","0","27","0.00","11","40.74","0","28","0.00","13","46.43","0","25","0.00","17","68.00","0","17","0.00","9","52.94"
"11046  :  โรงพยาบาลเซกา","0","1","0.00","0","0.00","0","1","0.00","0","0.00","0","4","0.00","1","25.00","0","1","0.00","0","0.00"
"11047  :  โรงพยาบาลปากคาด","0","219","0.00","120","54.79","0","250","0.00","109","43.60","0","174","0.00","98","56.32","0","194","0.00","107","55.15"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","0","285","0.00","225","78.95","0","269","0.00","150","55.76","0","100","0.00","50","50.00","0","132","0.00","75","56.82"
"11050  :  โรงพยาบาลบุ่งคล้า","0","89","0.00","47","52.81","0","88","0.00","57","64.77","0","71","0.00","39","54.93","0","74","0.00","47","63.51"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","207","0.00","95","45.89","0","217","0.00","121","55.76","0","199","0.00","121","60.80","0","187","0.00","124","66.31"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","0","121","0.00","61","50.41","0","179","0.00","125","69.83","0","142","0.00","72","50.70","0","193","0.00","144","74.61"
"11000  :  โรงพยาบาลน้ำพอง","0","130","0.00","93","71.54","0","140","0.00","81","57.86","0","162","0.00","100","61.73","0","117","0.00","74","63.25"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","0","71","0.00","35","49.30","0","45","0.00","27","60.00","0","101","0.00","75","74.26","0","82","0.00","50","60.98"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","0","79","0.00","34","43.04","0","148","0.00","51","34.46","0","176","0.00","53","30.11","0","171","0.00","136","79.53"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","0","240","0.00","120","50.00","0","216","0.00","124","57.41","0","198","0.00","112","56.57","0","75","0.00","43","57.33"
"11010  :  โรงพยาบาลชนบท","0","35","0.00","27","77.14","0","37","0.00","27","72.97","0","33","0.00","24","72.73","0","34","0.00","25","73.53"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","348","0.00","163","46.84","0","531","0.00","285","53.67","0","256","0.00","144","56.25","0","356","0.00","180","50.56"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","23","0.00","14","60.87","0","23","0.00","14","60.87","0","22","0.00","14","63.64","0","19","0.00","10","52.63"
"77650  :  โรงพยาบาลเวียงเก่า","0","21","0.00","9","42.86","0","16","0.00","5","31.25","0","17","0.00","6","35.29","0","11","0.00","8","72.73"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","46","0.00","29","63.04","0","39","0.00","21","53.85","0","40","0.00","25","62.50","0","36","0.00","23","63.89"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","0","40","0.00","18","45.00","0","67","0.00","31","46.27","0","25","0.00","12","48.00","0","31","0.00","18","58.06"
"11014  :  โรงพยาบาลหนองวัวซอ","0","146","0.00","66","45.21","0","136","0.00","75","55.15","0","135","0.00","69","51.11","0","102","0.00","64","62.75"
"11015  :  โรงพยาบาลกุมภวาปี","0","96","0.00","66","68.75","0","268","0.00","156","58.21","0","124","0.00","52","41.94","0","237","0.00","151","63.71"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","1","0.00","0","0.00","0","2","0.00","0","0.00","0","1","0.00","0","0.00","0","1","0.00","1","100.00"
"11017  :  โรงพยาบาลโนนสะอาด","0","255","0.00","179","70.20","0","202","0.00","124","61.39","0","222","0.00","152","68.47","0","195","0.00","117","60.00"
"11018  :  โรงพยาบาลหนองหาน","0","442","0.00","180","40.72","0","390","0.00","313","80.26","0","382","0.00","199","52.09","0","355","0.00","242","68.17"
"11019  :  โรงพยาบาลทุ่งฝน","0","231","0.00","124","53.68","0","242","0.00","145","59.92","0","216","0.00","143","66.20","0","197","0.00","122","61.93"
"11020  :  โรงพยาบาลไชยวาน","0","150","0.00","89","59.33","0","182","0.00","104","57.14","0","148","0.00","82","55.41","0","124","0.00","64","51.61"
"11021  :  โรงพยาบาลศรีธาตุ","0","56","0.00","28","50.00","0","72","0.00","32","44.44","0","125","0.00","92","73.60","0","110","0.00","84","76.36"
"11022  :  โรงพยาบาลวังสามหมอ","0","242","0.00","174","71.90","0","249","0.00","75","30.12","0","241","0.00","188","78.01","0","214","0.00","151","70.56"
"11023  :  โรงพยาบาลบ้านผือ","0","270","0.00","194","71.85","0","277","0.00","114","41.16","0","248","0.00","180","72.58","0","212","0.00","167","78.77"
"11024  :  โรงพยาบาลน้ำโสม","0","397","0.00","204","51.39","0","415","0.00","233","56.14","0","360","0.00","164","45.56","0","163","0.00","83","50.92"
"11025  :  โรงพยาบาลเพ็ญ","0","241","0.00","131","54.36","0","237","0.00","137","57.81","0","165","0.00","98","59.39","0","172","0.00","93","54.07"
"11026  :  โรงพยาบาลสร้างคอม","0","129","0.00","75","58.14","0","122","0.00","52","42.62","0","104","0.00","40","38.46","0","102","0.00","56","54.90"
"11027  :  โรงพยาบาลหนองแสง","0","154","0.00","76","49.35","0","94","0.00","52","55.32","0","172","0.00","85","49.42","0","147","0.00","75","51.02"
"11028  :  โรงพยาบาลนายูง","0","61","0.00","30","49.18","0","69","0.00","36","52.17","0","81","0.00","44","54.32","0","65","0.00","41","63.08"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","0","60","0.00","51","85.00","0","38","0.00","27","71.05","0","63","0.00","44","69.84","0","33","0.00","21","63.64"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","0","511","0.00","424","82.97","0","539","0.00","464","86.09","0","495","0.00","416","84.04","0","414","0.00","371","89.61"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","3","0.00","1","33.33","0","2","0.00","2","100.00","0","1","0.00","1","100.00","0","2","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
