"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"10983  :  โรงพยาบาลเนินสง่า","0","110","0.00","51","46.36","0","108","0.00","40","37.04","0","101","0.00","32","31.68","0","89","0.00","26","29.21"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","0","198","0.00","96","48.48","0","142","0.00","60","42.25","0","176","0.00","71","40.34","0","179","0.00","49","27.37"
"10986  :  โรงพยาบาลปทุมราชวงศา","0","212","0.00","115","54.25","0","214","0.00","62","28.97","0","172","0.00","73","42.44","0","180","0.00","77","42.78"
"10987  :  โรงพยาบาลพนา","0","94","0.00","39","41.49","0","92","0.00","33","35.87","0","82","0.00","31","37.80","0","72","0.00","28","38.89"
"10988  :  โรงพยาบาลเสนางคนิคม","0","244","0.00","88","36.07","0","234","0.00","103","44.02","0","162","0.00","55","33.95","0","116","0.00","42","36.21"
"10989  :  โรงพยาบาลหัวตะพาน","0","109","0.00","46","42.20","0","106","0.00","48","45.28","0","97","0.00","46","47.42","0","96","0.00","36","37.50"
"10990  :  โรงพยาบาลลืออำนาจ","0","121","0.00","43","35.54","0","122","0.00","36","29.51","0","98","0.00","40","40.82","0","84","0.00","29","34.52"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","0","206","0.00","79","38.35","0","204","0.00","79","38.73","0","226","0.00","73","32.30","0","118","0.00","57","48.31"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11047  :  โรงพยาบาลปากคาด","0","189","0.00","73","38.62","0","197","0.00","72","36.55","0","207","0.00","72","34.78","0","132","0.00","38","28.79"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","0","318","0.00","129","40.57","0","300","0.00","127","42.33","0","272","0.00","115","42.28","0","255","0.00","103","40.39"
"11050  :  โรงพยาบาลบุ่งคล้า","0","81","0.00","35","43.21","0","82","0.00","38","46.34","0","75","0.00","32","42.67","0","69","0.00","25","36.23"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","1","0.00","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","1","0.00","0","0.00","0","1","0.00","1","100.00","0","1","0.00","1","100.00","0","0","0.00","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","0","2","0.00","1","50.00","0","3","0.00","3","100.00","0","1","0.00","1","100.00","0","4","0.00","1","25.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","0","65","0.00","30","46.15","0","194","0.00","111","57.22","0","49","0.00","17","34.69","0","140","0.00","71","50.71"
"11000  :  โรงพยาบาลน้ำพอง","0","179","0.00","76","42.46","0","145","0.00","80","55.17","0","198","0.00","79","39.90","0","5","0.00","3","60.00"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0.00","0","1","0.00","1","100.00","0","0","0.00","0","0.00","0","1","0.00","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","0","86","0.00","43","50.00","0","10","0.00","9","90.00","0","14","0.00","8","57.14","0","80","0.00","27","33.75"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","2","0.00","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","0","146","0.00","40","27.40","0","260","0.00","106","40.77","0","224","0.00","82","36.61","0","55","0.00","27","49.09"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","8","0.00","1","12.50","0","6","0.00","5","83.33","0","6","0.00","0","0.00","0","3","0.00","1","33.33"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","32","0.00","13","40.63","0","6","0.00","3","50.00","0","29","0.00","10","34.48","0","9","0.00","5","55.56"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","0","31","0.00","18","58.06","0","45","0.00","29","64.44","0","18","0.00","7","38.89","0","45","0.00","23","51.11"
"11014  :  โรงพยาบาลหนองวัวซอ","0","132","0.00","44","33.33","0","97","0.00","33","34.02","0","70","0.00","30","42.86","0","129","0.00","42","32.56"
"11015  :  โรงพยาบาลกุมภวาปี","0","189","0.00","98","51.85","0","251","0.00","115","45.82","0","173","0.00","81","46.82","0","206","0.00","101","49.03"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","42","0.00","24","57.14","0","34","0.00","14","41.18","0","50","0.00","18","36.00","0","45","0.00","14","31.11"
"11017  :  โรงพยาบาลโนนสะอาด","0","252","0.00","130","51.59","0","261","0.00","121","46.36","0","235","0.00","96","40.85","0","218","0.00","86","39.45"
"11018  :  โรงพยาบาลหนองหาน","0","13","0.00","6","46.15","0","12","0.00","6","50.00","0","13","0.00","6","46.15","0","376","0.00","163","43.35"
"11019  :  โรงพยาบาลทุ่งฝน","0","252","0.00","114","45.24","0","255","0.00","106","41.57","0","234","0.00","84","35.90","0","203","0.00","82","40.39"
"11020  :  โรงพยาบาลไชยวาน","0","206","0.00","161","78.16","0","220","0.00","136","61.82","0","217","0.00","107","49.31","0","132","0.00","75","56.82"
"11021  :  โรงพยาบาลศรีธาตุ","0","24","0.00","17","70.83","0","36","0.00","21","58.33","0","68","0.00","19","27.94","0","135","0.00","35","25.93"
"11022  :  โรงพยาบาลวังสามหมอ","0","201","0.00","104","51.74","0","255","0.00","129","50.59","0","186","0.00","53","28.49","0","228","0.00","91","39.91"
"11023  :  โรงพยาบาลบ้านผือ","0","270","0.00","121","44.81","0","311","0.00","140","45.02","0","297","0.00","86","28.96","0","269","0.00","113","42.01"
"11024  :  โรงพยาบาลน้ำโสม","0","410","0.00","100","24.39","0","454","0.00","169","37.22","0","407","0.00","112","27.52","0","379","0.00","128","33.77"
"11025  :  โรงพยาบาลเพ็ญ","0","205","0.00","93","45.37","0","263","0.00","104","39.54","0","99","0.00","35","35.35","0","202","0.00","83","41.09"
"11026  :  โรงพยาบาลสร้างคอม","0","2","0.00","1","50.00","0","35","0.00","3","8.57","0","19","0.00","6","31.58","0","108","0.00","31","28.70"
"11027  :  โรงพยาบาลหนองแสง","0","3","0.00","1","33.33","0","139","0.00","47","33.81","0","16","0.00","10","62.50","0","121","0.00","37","30.58"
"11028  :  โรงพยาบาลนายูง","0","69","0.00","30","43.48","0","14","0.00","4","28.57","0","38","0.00","18","47.37","0","55","0.00","21","38.18"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","0","11","0.00","4","36.36","0","92","0.00","58","63.04","0","39","0.00","12","30.77","0","55","0.00","28","50.91"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","0","480","0.00","253","52.71","0","499","0.00","235","47.09","0","455","0.00","240","52.75","0","371","0.00","169","45.55"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","22","0.00","10","45.45","0","13","0.00","3","23.08","0","7","0.00","0","0.00","0","3","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","1","0.00","1","100.00","0","1","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","0","143","0.00","49","34.27","0","282","0.00","93","32.98","0","162","0.00","49","30.25","0","276","0.00","99","35.87"
"11030  :  โรงพยาบาลนาด้วง","0","272","0.00","113","41.54","0","245","0.00","86","35.10","0","225","0.00","91","40.44","0","193","0.00","73","37.82"
