"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"10982  :  โรงพยาบาลภักดีชุมพล","132","109","82.58","61","55.96","132","93","70.45","55","59.14","124","12","9.68","7","58.33","118","6","5.08","2","33.33"
"10983  :  โรงพยาบาลเนินสง่า","88","86","97.73","55","63.95","86","85","98.84","49","57.65","82","79","96.34","50","63.29","82","80","97.56","52","65.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","1","0","0.00","0","0.00","1","0","0.00","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","241","196","81.33","106","54.08","238","183","76.89","92","50.27","241","156","64.73","91","58.33","252","189","75.00","95","50.26"
"10986  :  โรงพยาบาลปทุมราชวงศา","185","159","85.95","90","56.60","184","157","85.33","90","57.32","184","175","95.11","91","52.00","187","166","88.77","92","55.42"
"10987  :  โรงพยาบาลพนา","89","82","92.13","49","59.76","96","86","89.58","57","66.28","99","88","88.89","75","85.23","102","94","92.16","68","72.34"
"10988  :  โรงพยาบาลเสนางคนิคม","251","236","94.02","148","62.71","251","240","95.62","149","62.08","259","256","98.84","189","73.83","258","244","94.57","147","60.25"
"10989  :  โรงพยาบาลหัวตะพาน","123","112","91.06","64","57.14","120","124","103.33","68","54.84","117","111","94.87","75","67.57","114","117","102.63","83","70.94"
"10990  :  โรงพยาบาลลืออำนาจ","122","112","91.80","84","75.00","120","115","95.83","44","38.26","120","119","99.17","89","74.79","123","118","95.93","90","76.27"
"11040  :  โรงพยาบาลบึงกาฬ","160","39","24.38","13","33.33","151","126","83.44","60","47.62","144","27","18.75","8","29.63","136","19","13.97","8","42.11"
"11041  :  โรงพยาบาลพรเจริญ","255","200","78.43","121","60.50","245","196","80.00","109","55.61","243","97","39.92","47","48.45","239","86","35.98","43","50.00"
"11043  :  โรงพยาบาลโซ่พิสัย","369","211","57.18","97","45.97","354","269","75.99","110","40.89","347","69","19.88","37","53.62","335","315","94.03","164","52.06"
"11046  :  โรงพยาบาลเซกา","181","88","48.62","42","47.73","171","135","78.95","52","38.52","155","8","5.16","5","62.50","150","34","22.67","19","55.88"
"11047  :  โรงพยาบาลปากคาด","245","198","80.82","117","59.09","252","227","90.08","101","44.49","248","178","71.77","100","56.18","243","62","25.51","41","66.13"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","283","245","86.57","142","57.96","279","154","55.20","74","48.05","265","224","84.53","156","69.64","265","9","3.40","6","66.67"
"11050  :  โรงพยาบาลบุ่งคล้า","88","80","90.91","47","58.75","84","82","97.62","43","52.44","80","76","95.00","41","53.95","77","67","87.01","39","58.21"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","1","0","0.00","0","0.00","1","0","0.00","0","0.00","1","0","0.00","0","0.00","1","0","0.00","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","254","223","87.80","140","62.78","258","240","93.02","176","73.33","259","217","83.78","206","94.93","255","253","99.22","206","81.42"
"11000  :  โรงพยาบาลน้ำพอง","235","134","57.02","101","75.37","228","170","74.56","104","61.18","225","182","80.89","173","95.05","222","171","77.03","139","81.29"
"11001  :  โรงพยาบาลอุบลรัตน์","202","191","94.55","102","53.40","193","192","99.48","125","65.10","186","182","97.85","141","77.47","183","184","100.55","113","61.41"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","143","87","60.84","48","55.17","138","59","42.75","34","57.63","123","31","25.20","28","90.32","124","11","8.87","6","54.55"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","132","111","84.09","68","61.26","128","72","56.25","42","58.33","122","108","88.52","63","58.33","110","86","78.18","63","73.26"
"11006  :  โรงพยาบาลแวงน้อย","196","186","94.90","135","72.58","198","193","97.47","140","72.54","194","193","99.48","180","93.26","195","191","97.95","172","90.05"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","286","216","75.52","143","66.20","283","247","87.28","159","64.37","287","253","88.15","193","76.28","283","256","90.46","226","88.28"
"11010  :  โรงพยาบาลชนบท","184","166","90.22","78","46.99","201","45","22.39","24","53.33","200","197","98.50","120","60.91","204","147","72.06","85","57.82"
"11011  :  โรงพยาบาลเขาสวนกวาง","263","226","85.93","119","52.65","258","218","84.50","160","73.39","247","197","79.76","168","85.28","239","189","79.08","165","87.30"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","542","352","64.94","179","50.85","547","407","74.41","214","52.58","542","441","81.37","337","76.42","533","210","39.40","141","67.14"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","33","29","87.88","23","79.31","32","27","84.38","18","66.67","32","26","81.25","23","88.46","34","19","55.88","15","78.95"
"77650  :  โรงพยาบาลเวียงเก่า","27","12","44.44","6","50.00","26","19","73.08","12","63.16","26","3","11.54","1","33.33","26","5","19.23","4","80.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","88","51","57.95","28","54.90","90","27","30.00","13","48.15","90","4","4.44","1","25.00","85","4","4.71","2","50.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","35","31","88.57","22","70.97","25","26","104.00","18","69.23","22","5","22.73","4","80.00","28","20","71.43","10","50.00"
"11014  :  โรงพยาบาลหนองวัวซอ","188","126","67.02","77","61.11","185","161","87.03","95","59.01","179","122","68.16","66","54.10","166","144","86.75","91","63.19"
"11015  :  โรงพยาบาลกุมภวาปี","327","284","86.85","174","61.27","309","245","79.29","158","64.49","296","209","70.61","134","64.11","277","253","91.34","174","68.77"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","203","195","96.06","107","54.87","200","202","101.00","114","56.44","206","149","72.33","119","79.87","202","168","83.17","132","78.57"
"11018  :  โรงพยาบาลหนองหาน","482","410","85.06","278","67.80","475","478","100.63","307","64.23","462","461","99.78","406","88.07","463","448","96.76","359","80.13"
"11019  :  โรงพยาบาลทุ่งฝน","212","201","94.81","116","57.71","212","212","100.00","127","59.91","200","210","105.00","120","57.14","198","204","103.03","121","59.31"
"11020  :  โรงพยาบาลไชยวาน","180","89","49.44","42","47.19","171","122","71.35","49","40.16","172","33","19.19","25","75.76","167","35","20.96","29","82.86"
"11021  :  โรงพยาบาลศรีธาตุ","146","132","90.41","71","53.79","135","129","95.56","102","79.07","135","128","94.81","103","80.47","136","128","94.12","104","81.25"
"11022  :  โรงพยาบาลวังสามหมอ","186","180","96.77","122","67.78","180","185","102.78","88","47.57","170","171","100.59","135","78.95","156","167","107.05","143","85.63"
"11023  :  โรงพยาบาลบ้านผือ","247","221","89.47","128","57.92","247","239","96.76","140","58.58","241","192","79.67","174","90.63","232","214","92.24","162","75.70"
"11024  :  โรงพยาบาลน้ำโสม","405","354","87.41","226","63.84","395","374","94.68","180","48.13","394","376","95.43","169","44.95","396","378","95.45","186","49.21"
