"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","1","0","0.00","0","0.00","1","0","0.00","0","0.00","1","0","0.00","0","0.00","1","0","0.00","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","264","245","92.80","171","69.80","259","261","100.77","183","70.11","248","256","103.23","191","74.61","250","251","100.40","177","70.52"
"11000  :  โรงพยาบาลน้ำพอง","201","175","87.06","127","72.57","203","174","85.71","152","87.36","197","174","88.32","127","72.99","199","179","89.95","125","69.83"
"11001  :  โรงพยาบาลอุบลรัตน์","181","174","96.13","117","67.24","170","171","100.59","113","66.08","168","162","96.43","112","69.14","163","156","95.71","124","79.49"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","121","118","97.52","81","68.64","124","86","69.35","49","56.98","131","49","37.40","24","48.98","133","49","36.84","31","63.27"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","109","98","89.91","60","61.22","110","98","89.09","55","56.12","110","75","68.18","49","65.33","103","75","72.82","52","69.33"
"11006  :  โรงพยาบาลแวงน้อย","218","206","94.50","131","63.59","218","218","100.00","157","72.02","210","213","101.43","186","87.32","209","111","53.11","63","56.76"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","280","268","95.71","182","67.91","272","261","95.96","197","75.48","256","240","93.75","159","66.25","257","216","84.05","138","63.89"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","511","370","72.41","237","64.05","509","352","69.16","198","56.25","508","246","48.43","126","51.22","503","163","32.41","84","51.53"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","35","34","97.14","29","85.29","33","14","42.42","7","50.00","31","12","38.71","9","75.00","36","13","36.11","6","46.15"
"77650  :  โรงพยาบาลเวียงเก่า","28","25","89.29","11","44.00","26","26","100.00","17","65.38","25","17","68.00","10","58.82","23","7","30.43","3","42.86"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","84","33","39.29","13","39.39","81","48","59.26","22","45.83","75","29","38.67","12","41.38","77","32","41.56","13","40.63"
"77652  :  โรงพยาบาลโนนศิลา","43","39","90.70","17","43.59","40","37","92.50","19","51.35","40","40","100.00","22","55.00","38","35","92.11","27","77.14"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","32","18","56.25","8","44.44","34","31","91.18","11","35.48","45","35","77.78","15","42.86","52","16","30.77","7","43.75"
"11014  :  โรงพยาบาลหนองวัวซอ","167","127","76.05","70","55.12","166","121","72.89","72","59.50","161","84","52.17","41","48.81","160","54","33.75","28","51.85"
"11015  :  โรงพยาบาลกุมภวาปี","264","132","50.00","84","63.64","265","157","59.25","82","52.23","253","243","96.05","126","51.85","254","243","95.67","136","55.97"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","165","163","98.79","124","76.07","167","168","100.60","111","66.07","175","172","98.29","129","75.00","172","173","100.58","143","82.66"
"11018  :  โรงพยาบาลหนองหาน","504","464","92.06","328","70.69","499","440","88.18","304","69.09","488","490","100.41","427","87.14","472","435","92.16","382","87.82"
"11019  :  โรงพยาบาลทุ่งฝน","197","177","89.85","95","53.67","195","192","98.46","113","58.85","193","198","102.59","103","52.02","192","192","100.00","115","59.90"
"11020  :  โรงพยาบาลไชยวาน","170","152","89.41","122","80.26","159","133","83.65","99","74.44","148","48","32.43","23","47.92","139","24","17.27","11","45.83"
"11021  :  โรงพยาบาลศรีธาตุ","139","138","99.28","102","73.91","139","118","84.89","79","66.95","134","107","79.85","70","65.42","128","51","39.84","27","52.94"
"11022  :  โรงพยาบาลวังสามหมอ","149","143","95.97","83","58.04","130","139","106.92","87","62.59","119","125","105.04","105","84.00","117","118","100.85","92","77.97"
"11023  :  โรงพยาบาลบ้านผือ","270","218","80.74","144","66.06","278","246","88.49","162","65.85","280","283","101.07","211","74.56","289","285","98.62","190","66.67"
"11024  :  โรงพยาบาลน้ำโสม","393","367","93.38","143","38.96","389","376","96.66","169","44.95","381","329","86.35","150","45.59","377","162","42.97","58","35.80"
"11025  :  โรงพยาบาลเพ็ญ","229","208","90.83","118","56.73","217","207","95.39","132","63.77","208","191","91.83","127","66.49","196","171","87.24","124","72.51"
"11026  :  โรงพยาบาลสร้างคอม","178","112","62.92","39","34.82","180","72","40.00","33","45.83","178","46","25.84","17","36.96","179","32","17.88","13","40.63"
"11027  :  โรงพยาบาลหนองแสง","169","123","72.78","55","44.72","169","75","44.38","23","30.67","168","54","32.14","14","25.93","160","35","21.88","18","51.43"
"11028  :  โรงพยาบาลนายูง","88","56","63.64","34","60.71","92","66","71.74","46","69.70","92","88","95.65","70","79.55","92","10","10.87","4","40.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","80","47","58.75","22","46.81","77","76","98.70","34","44.74","83","33","39.76","22","66.67","85","14","16.47","5","35.71"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","417","311","74.58","242","77.81","422","261","61.85","170","65.13","403","134","33.25","87","64.93","376","57","15.16","38","66.67"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","315","24","7.62","12","50.00","309","32","10.36","19","59.38","302","17","5.63","10","58.82","289","29","10.03","18","62.07"
"11030  :  โรงพยาบาลนาด้วง","214","178","83.18","125","70.22","214","199","92.99","144","72.36","209","173","82.78","117","67.63","217","167","76.96","130","77.84"
"11031  :  โรงพยาบาลเชียงคาน","207","195","94.20","128","65.64","205","198","96.59","126","63.64","199","185","92.96","125","67.57","197","198","100.51","136","68.69"
"11032  :  โรงพยาบาลปากชม","85","38","44.71","15","39.47","89","57","64.04","23","40.35","92","79","85.87","24","30.38","98","46","46.94","35","76.09"
"11033  :  โรงพยาบาลนาแห้ว","51","44","86.27","25","56.82","51","41","80.39","19","46.34","53","46","86.79","29","63.04","52","43","82.69","29","67.44"
"11034  :  โรงพยาบาลภูเรือ","161","135","83.85","87","64.44","154","148","96.10","51","34.46","154","141","91.56","79","56.03","153","143","93.46","112","78.32"
"11035  :  โรงพยาบาลท่าลี่","66","65","98.48","24","36.92","59","61","103.39","36","59.02","58","54","93.10","34","62.96","59","24","40.68","11","45.83"
"11036  :  โรงพยาบาลวังสะพุง","273","224","82.05","111","49.55","276","246","89.13","127","51.63","274","231","84.31","122","52.81","274","100","36.50","40","40.00"
"11037  :  โรงพยาบาลภูกระดึง","221","221","100.00","166","75.11","218","222","101.83","174","78.38","219","217","99.09","170","78.34","205","209","101.95","178","85.17"
"11038  :  โรงพยาบาลภูหลวง","134","88","65.67","36","40.91","132","95","71.97","45","47.37","130","68","52.31","21","30.88","133","54","40.60","16","29.63"
"11039  :  โรงพยาบาลผาขาว","312","299","95.83","203","67.89","309","269","87.06","170","63.20","291","187","64.26","112","59.89","296","255","86.15","161","63.14"
