"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"10817  :  โรงพยาบาลบ้านบึง","204","15","7.35","45","8","17.78","97","7","7.22","62","0","0.00","76","3","3.95","15","1","6.67","33","2","6.06","28","0","0.00","47","6","12.77","12","4","33.33","19","2","10.53","16","0","0.00","53","3","5.66","11","1","9.09","30","2","6.67","12","0","0.00","28","3","10.71","7","2","28.57","15","1","6.67","6","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","35","3","8.57","10","2","20.00","24","1","4.17","1","0","0.00","9","0","0.00","2","0","0.00","7","0","0.00","0","0","0.00","7","1","14.29","4","1","25.00","3","0","0.00","0","0","0.00","9","1","11.11","2","1","50.00","6","0","0.00","1","0","0.00","10","1","10.00","2","0","0.00","8","1","12.50","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","488","52","10.66","124","43","34.68","362","9","2.49","2","0","0.00","128","12","9.38","30","11","36.67","98","1","1.02","0","0","0.00","148","27","18.24","44","22","50.00","104","5","4.81","0","0","0.00","109","0","0.00","23","0","0.00","85","0","0.00","1","0","0.00","103","13","12.62","27","10","37.04","75","3","4.00","1","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","34","3","8.82","7","1","14.29","18","2","11.11","9","0","0.00","10","1","10.00","1","0","0.00","5","1","20.00","4","0","0.00","11","1","9.09","4","1","25.00","5","0","0.00","2","0","0.00","6","0","0.00","1","0","0.00","5","0","0.00","0","0","0.00","7","1","14.29","1","0","0.00","3","1","33.33","3","0","0.00"
"10821  :  โรงพยาบาลพานทอง","128","10","7.81","28","8","28.57","35","0","0.00","107","6","5.61","41","3","7.32","5","2","40.00","8","0","0.00","38","2","5.26","35","2","5.71","7","2","28.57","13","0","0.00","27","1","3.70","26","2","7.69","8","2","25.00","6","0","0.00","21","1","4.76","26","3","11.54","8","2","25.00","8","0","0.00","21","2","9.52"
"10822  :  โรงพยาบาลพนัสนิคม","344","28","8.14","44","13","29.55","293","14","4.78","7","1","14.29","96","7","7.29","12","4","33.33","82","3","3.66","2","0","0.00","89","8","8.99","12","3","25.00","76","4","5.26","1","1","100.00","80","10","12.50","9","4","44.44","69","6","8.70","2","0","0.00","79","3","3.80","11","2","18.18","66","1","1.52","2","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","263","28","10.65","53","14","26.42","135","13","9.63","75","1","1.33","72","5","6.94","16","4","25.00","43","1","2.33","13","0","0.00","67","8","11.94","13","4","30.77","37","4","10.81","17","0","0.00","81","8","9.88","15","2","13.33","40","5","12.50","26","1","3.85","43","7","16.28","9","4","44.44","15","3","20.00","19","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","14","1","7.14","1","0","0.00","0","0","0.00","13","1","7.69","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","5","1","20.00","0","0","0.00","0","0","0.00","5","1","20.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","148","11","7.43","26","5","19.23","116","5","4.31","24","2","8.33","40","3","7.50","4","1","25.00","33","1","3.03","11","1","9.09","49","3","6.12","10","1","10.00","37","2","5.41","10","1","10.00","25","0","0.00","4","0","0.00","21","0","0.00","1","0","0.00","34","5","14.71","8","3","37.50","25","2","8.00","2","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","99","9","9.09","17","1","5.88","37","4","10.81","78","5","6.41","26","2","7.69","4","1","25.00","9","0","0.00","19","1","5.26","26","5","19.23","2","0","0.00","13","3","23.08","18","2","11.11","23","1","4.35","7","0","0.00","6","0","0.00","19","1","5.26","24","1","4.17","4","0","0.00","9","1","11.11","22","1","4.55"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","5","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","262","27","10.31","93","22","23.66","161","4","2.48","8","1","12.50","114","10","8.77","39","9","23.08","74","1","1.35","1","0","0.00","147","17","11.56","53","13","24.53","87","3","3.45","7","1","14.29","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","151","9","5.96","35","6","17.14","108","3","2.78","8","0","0.00","14","3","21.43","3","1","33.33","10","2","20.00","1","0","0.00","35","4","11.43","11","3","27.27","22","1","4.55","2","0","0.00","55","1","1.82","11","1","9.09","41","0","0.00","3","0","0.00","47","1","2.13","10","1","10.00","35","0","0.00","2","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","129","7","5.43","21","4","19.05","98","2","2.04","10","1","10.00","39","2","5.13","4","1","25.00","32","0","0.00","3","1","33.33","34","1","2.94","5","0","0.00","25","1","4.00","4","0","0.00","29","2","6.90","6","1","16.67","21","1","4.76","2","0","0.00","27","2","7.41","6","2","33.33","20","0","0.00","1","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","55","2","3.64","11","2","18.18","17","0","0.00","39","0","0.00","17","0","0.00","3","0","0.00","7","0","0.00","12","0","0.00","11","0","0.00","3","0","0.00","4","0","0.00","8","0","0.00","11","1","9.09","1","1","100.00","4","0","0.00","7","0","0.00","16","1","6.25","4","1","25.00","2","0","0.00","12","0","0.00"
"10663  :  โรงพยาบาลระยอง","1,488","247","16.60","635","190","29.92","806","53","6.58","47","4","8.51","390","53","13.59","171","46","26.90","209","7","3.35","10","0","0.00","333","54","16.22","157","44","28.03","166","9","5.42","10","1","10.00","394","64","16.24","152","48","31.58","223","15","6.73","19","1","5.26","371","76","20.49","155","52","33.55","208","22","10.58","8","2","25.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","274","8","2.92","14","5","35.71","187","3","1.60","74","0","0.00","76","2","2.63","5","1","20.00","58","1","1.72","14","0","0.00","49","0","0.00","2","0","0.00","35","0","0.00","12","0","0.00","79","3","3.80","4","2","50.00","57","1","1.75","18","0","0.00","70","3","4.29","3","2","66.67","37","1","2.70","30","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","53","0","0.00","4","0","0.00","3","0","0.00","46","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","16","0","0.00","3","0","0.00","1","0","0.00","12","0","0.00","16","0","0.00","1","0","0.00","2","0","0.00","13","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","12","0","0.00"
"10829  :  โรงพยาบาลแกลง","211","9","4.27","9","2","22.22","166","6","3.61","36","1","2.78","100","3","3.00","5","1","20.00","81","2","2.47","14","0","0.00","58","5","8.62","2","1","50.00","51","3","5.88","5","1","20.00","27","0","0.00","0","0","0.00","17","0","0.00","10","0","0.00","26","1","3.85","2","0","0.00","17","1","5.88","7","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","16","0","0.00","1","0","0.00","9","0","0.00","6","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","21","0","0.00","5","0","0.00","6","0","0.00","15","0","0.00","7","0","0.00","1","0","0.00","3","0","0.00","6","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","90","6","6.67","1","0","0.00","85","5","5.88","4","1","25.00","30","3","10.00","1","0","0.00","28","2","7.14","1","1","100.00","20","1","5.00","0","0","0.00","19","1","5.26","1","0","0.00","22","2","9.09","0","0","0.00","21","2","9.52","1","0","0.00","18","0","0.00","0","0","0.00","17","0","0.00","1","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","19","1","5.26","1","0","0.00","1","0","0.00","18","1","5.56","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","8","1","12.50","0","0","0.00","0","0","0.00","8","1","12.50"
"23962  :  โรงพยาบาลนิคมพัฒนา","11","1","9.09","1","0","0.00","0","0","0.00","10","1","10.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","6","1","16.67","0","0","0.00","0","0","0.00","6","1","16.67","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","1,576","178","11.29","432","120","27.78","1,113","56","5.03","31","2","6.45","398","43","10.80","115","32","27.83","273","11","4.03","10","0","0.00","517","53","10.25","142","36","25.35","369","16","4.34","6","1","16.67","446","54","12.11","101","31","30.69","334","22","6.59","11","1","9.09","215","28","13.02","74","21","28.38","137","7","5.11","4","0","0.00"
"10834  :  โรงพยาบาลขลุง","98","7","7.14","29","4","13.79","41","1","2.44","29","2","6.90","23","2","8.70","10","2","20.00","8","0","0.00","5","0","0.00","32","2","6.25","11","2","18.18","12","0","0.00","9","0","0.00","25","0","0.00","4","0","0.00","12","0","0.00","10","0","0.00","18","3","16.67","4","0","0.00","9","1","11.11","5","2","40.00"
"10835  :  โรงพยาบาลท่าใหม่","65","1","1.54","12","1","8.33","38","0","0.00","15","0","0.00","25","0","0.00","5","0","0.00","10","0","0.00","10","0","0.00","17","0","0.00","4","0","0.00","12","0","0.00","1","0","0.00","5","1","20.00","2","1","50.00","2","0","0.00","1","0","0.00","18","0","0.00","1","0","0.00","14","0","0.00","3","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","19","1","5.26","6","1","16.67","12","0","0.00","1","0","0.00","9","1","11.11","4","1","25.00","4","0","0.00","1","0","0.00","7","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","22","0","0.00","5","0","0.00","15","0","0.00","2","0","0.00","9","0","0.00","3","0","0.00","5","0","0.00","1","0","0.00","8","0","0.00","1","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","78","1","1.28","12","1","8.33","57","0","0.00","9","0","0.00","20","1","5.00","6","1","16.67","13","0","0.00","1","0","0.00","27","0","0.00","2","0","0.00","22","0","0.00","3","0","0.00","16","0","0.00","0","0","0.00","13","0","0.00","3","0","0.00","15","0","0.00","4","0","0.00","9","0","0.00","2","0","0.00"
"10839  :  โรงพยาบาลมะขาม","49","3","6.12","11","0","0.00","30","1","3.33","8","2","25.00","11","1","9.09","3","0","0.00","5","0","0.00","3","1","33.33","16","0","0.00","5","0","0.00","8","0","0.00","3","0","0.00","11","0","0.00","3","0","0.00","7","0","0.00","1","0","0.00","11","2","18.18","0","0","0.00","10","1","10.00","1","1","100.00"
"10840  :  โรงพยาบาลแหลมสิงห์","68","0","0.00","12","0","0.00","41","0","0.00","16","0","0.00","34","0","0.00","7","0","0.00","23","0","0.00","4","0","0.00","10","0","0.00","2","0","0.00","8","0","0.00","1","0","0.00","12","0","0.00","1","0","0.00","6","0","0.00","5","0","0.00","12","0","0.00","2","0","0.00","4","0","0.00","6","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","130","2","1.54","25","0","0.00","60","1","1.67","62","2","3.23","37","1","2.70","10","0","0.00","20","1","5.00","12","1","8.33","35","0","0.00","5","0","0.00","14","0","0.00","19","0","0.00","36","1","2.78","5","0","0.00","19","0","0.00","21","1","4.76","22","0","0.00","5","0","0.00","7","0","0.00","10","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","66","2","3.03","8","0","0.00","45","1","2.22","13","1","7.69","23","2","8.70","1","0","0.00","17","1","5.88","5","1","20.00","23","0","0.00","6","0","0.00","12","0","0.00","5","0","0.00","15","0","0.00","0","0","0.00","13","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","56","5","8.93","13","2","15.38","12","2","16.67","31","1","3.23","12","0","0.00","3","0","0.00","1","0","0.00","8","0","0.00","14","1","7.14","5","1","20.00","4","0","0.00","5","0","0.00","14","3","21.43","2","0","0.00","5","2","40.00","7","1","14.29","16","1","6.25","3","1","33.33","2","0","0.00","11","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","54","3","5.56","10","0","0.00","3","0","0.00","41","3","7.32","16","0","0.00","1","0","0.00","0","0","0.00","15","0","0.00","9","1","11.11","2","0","0.00","1","0","0.00","6","1","16.67","13","1","7.69","4","0","0.00","0","0","0.00","9","1","11.11","16","1","6.25","3","0","0.00","2","0","0.00","11","1","9.09"
"10696  :  โรงพยาบาลตราด","758","95","12.53","190","73","38.42","550","21","3.82","18","1","5.56","211","25","11.85","63","23","36.51","141","2","1.42","7","0","0.00","182","24","13.19","48","15","31.25","129","8","6.20","5","1","20.00","165","12","7.27","30","10","33.33","131","2","1.53","4","0","0.00","200","34","17.00","49","25","51.02","149","9","6.04","2","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","5","1","20.00","1","0","0.00","0","0","0.00","4","1","25.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","3","1","33.33","0","0","0.00","0","0","0.00","3","1","33.33","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","15","0","0.00","6","0","0.00","6","0","0.00","4","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00"
"10847  :  โรงพยาบาลบ่อไร่","30","1","3.33","8","1","12.50","12","0","0.00","11","0","0.00","10","1","10.00","4","1","25.00","3","0","0.00","3","0","0.00","7","0","0.00","2","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","9","0","0.00","2","0","0.00","4","0","0.00","3","0","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","11","0","0.00","1","0","0.00","8","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
