"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"10976  :  โรงพยาบาลหนองบัวระเหว","4,324","1,678","70","87","5","2,343","9","5","0","1","1,087","250","0","0","21","26,242","76,169","11,487","28,526"
"10977  :  โรงพยาบาลเทพสถิต","8,080","3,866","1,208","243","2","6,118","18","10","0","0","1,420","465","0","0","57","35,487","109,519","11,602","25,139"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","16,086","7,531","1,634","1,026","54","6,821","17","12","0","9","3,703","751","0","0","10","103,669","292,613","35,175","81,193"
"10979  :  โรงพยาบาลบ้านแท่น","6,336","4,294","70","347","191","4,483","16","9","0","0","1,724","366","0","0","78","36,813","165,240","14,052","42,782"
"10980  :  โรงพยาบาลแก้งคร้อ","10,402","3,214","239","780","255","6,768","18","9","0","0","2,514","428","0","0","184","73,986","292,475","22,258","55,508"
"10981  :  โรงพยาบาลคอนสาร","5,142","3,374","188","437","223","2,506","9","4","0","5","1,513","302","0","0","74","45,848","135,607","16,527","44,078"
"10982  :  โรงพยาบาลภักดีชุมพล","3,601","1,235","1,161","115","147","2,006","9","4","0","2","874","245","0","0","271","23,629","79,631","10,492","28,580"
"10983  :  โรงพยาบาลเนินสง่า","2,565","2,000","37","79","70","1,296","6","4","0","2","642","165","0","0","93","19,654","74,304","9,095","22,445"
"10703  :  โรงพยาบาลอำนาจเจริญ","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","105,489","330,341","45,887","103,447"
"10985  :  โรงพยาบาลชานุมาน","5,665","2,942","115","572","114","2,440","10","6","0","2","1,156","349","0","0","180","20,301","59,720","10,599","25,457"
"10986  :  โรงพยาบาลปทุมราชวงศา","6,354","3,715","78","285","18","2,980","9","5","0","1","1,115","427","0","0","64","25,108","76,220","11,473","27,539"
"10987  :  โรงพยาบาลพนา","4,085","2,392","347","314","3","1,655","13","3","0","7","978","174","0","0","22","18,245","74,006","10,523","35,600"
"10988  :  โรงพยาบาลเสนางคนิคม","9,227","5,411","1,304","729","183","3,451","14","6","0","0","1,926","492","0","0","133","21,076","66,543","13,137","30,044"
"10989  :  โรงพยาบาลหัวตะพาน","3,459","2,095","676","289","68","1,303","7","4","0","3","787","219","0","0","93","27,492","92,860","15,650","35,503"
"10990  :  โรงพยาบาลลืออำนาจ","3,997","2,100","1,259","258","162","1,379","11","6","0","7","874","193","0","0","41","19,699","65,368","9,950","25,059"
"11040  :  โรงพยาบาลบึงกาฬ","7,558","4,038","837","575","2","3,422","12","13","0","1","1,651","213","0","0","83","89,021","258,331","31,202","74,759"
"11041  :  โรงพยาบาลพรเจริญ","6,190","4,838","87","145","68","2,595","12","7","0","11","1,342","420","0","0","70","33,657","111,582","14,274","37,816"
"11043  :  โรงพยาบาลโซ่พิสัย","11,483","7,997","230","278","0","4,288","18","8","0","17","2,016","652","0","0","53","53,106","151,843","16,322","38,032"
"11046  :  โรงพยาบาลเซกา","12,421","7,409","664","541","1","5,721","23","12","0","7","2,308","718","0","0","164","48,271","135,234","17,214","39,541"
"11047  :  โรงพยาบาลปากคาด","6,865","4,099","72","133","124","4,236","21","5","0","1","1,331","431","0","0","91","32,140","96,895","13,901","34,072"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","8,501","6,200","355","604","185","2,929","12","4","0","0","1,709","529","0","0","285","28,675","88,894","12,990","30,898"
"11050  :  โรงพยาบาลบุ่งคล้า","1,807","1,400","59","62","62","631","5","2","0","1","377","116","0","0","47","10,659","29,151","4,188","8,233"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","15","3","0","1","0","0","0","0","0","0","3","2","0","0","0","21,105","67,655","10,258","26,977"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","6,699","2,568","549","3,101","43","4,154","17","9","0","0","1,842","396","0","0","309","49,431","151,713","19,052","41,676"
"11000  :  โรงพยาบาลน้ำพอง","6,159","2,928","293","256","216","2,706","15","10","0","1","1,662","407","0","0","91","73,764","181,295","33,808","67,177"
"11001  :  โรงพยาบาลอุบลรัตน์","4,434","2,579","349","51","83","1,763","10","7","0","0","1,111","263","0","0","46","36,167","102,626","12,657","30,301"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","2,837","1,201","1,092","139","0","1,331","7","3","0","0","659","173","0","0","61","15,643","50,000","7,291","18,396"
"11004  :  โรงพยาบาลพล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","3,125","2,510","170","200","94","1,465","7","4","0","0","949","140","0","0","1","22,303","70,920","10,063","24,144"
"11006  :  โรงพยาบาลแวงน้อย","5,715","3,438","190","231","135","11,620","74","9","0","0","1,578","337","0","0","0","27,109","88,776","9,505","21,925"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","6,474","4,397","523","622","161","3,513","18","0","0","0","1,761","320","0","0","1","44,859","132,467","16,332","33,983"
"11010  :  โรงพยาบาลชนบท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","18,280","58,449","7,564","19,430"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","13,700","8,057","490","1,005","387","7,895","19","11","0","5","3,448","617","0","0","0","65,779","211,781","19,726","45,572"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","742","593","19","13","22","245","1","2","0","0","176","53","0","0","23","14,633","41,268","6,225","15,032"
"77650  :  โรงพยาบาลเวียงเก่า","655","422","16","11","0","264","1","1","0","0","165","36","0","0","14","17,237","50,229","6,421","14,533"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","1,712","923","236","76","0","760","4","3","0","0","554","85","0","0","27","17,479","60,730","7,001","19,793"
"77652  :  โรงพยาบาลโนนศิลา","745","380","37","37","0","500","4","2","0","0","210","71","0","0","3","8,454","21,084","6,789","13,667"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","4,731","2,070","63","293","128","1,785","7","1","0","0","1,134","97","0","0","1","38,267","122,571","17,491","49,784"
"11014  :  โรงพยาบาลหนองวัวซอ","6,673","3,980","202","325","61","2,113","8","4","0","6","1,356","288","0","1","52","36,237","102,331","15,759","35,129"
"11015  :  โรงพยาบาลกุมภวาปี","12,569","5,557","286","606","168","4,793","15","9","0","2","2,868","395","0","0","195","81,307","242,881","33,973","83,627"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1","1","0","0","0","611","4","1","0","0","1","0","0","0","0","10,575","24,054","2,391","6,115"
"11017  :  โรงพยาบาลโนนสะอาด","7,457","4,909","70","375","0","2,716","9","8","0","0","1,533","354","0","0","221","34,915","109,013","13,923","33,195"
"11018  :  โรงพยาบาลหนองหาน","13,321","8,515","789","796","363","6,094","19","9","0","4","2,863","811","0","3","294","61,824","183,411","29,434","78,475"
"11019  :  โรงพยาบาลทุ่งฝน","7,351","4,813","121","531","176","2,913","9","5","0","3","1,638","385","0","0","126","22,188","74,229","8,348","25,989"
"11020  :  โรงพยาบาลไชยวาน","8,198","4,998","328","233","191","2,684","12","5","0","0","1,554","287","0","0","109","21,978","64,585","9,873","23,265"
"11021  :  โรงพยาบาลศรีธาตุ","3,488","2,461","147","402","93","1,466","10","2","0","1","789","177","0","0","48","37,887","116,457","11,974","28,460"
"11022  :  โรงพยาบาลวังสามหมอ","8,626","5,436","293","590","19","2,735","8","6","0","2","1,291","221","0","0","98","38,770","107,034","12,754","25,910"
"11023  :  โรงพยาบาลบ้านผือ","9,848","7,128","818","361","0","8,038","14","8","0","4","2,062","554","0","0","161","61,918","192,723","25,188","66,865"
"11024  :  โรงพยาบาลน้ำโสม","11,927","8,387","255","245","28","4,932","20","7","0","0","2,410","579","0","0","243","41,088","115,079","14,637","40,338"
"11025  :  โรงพยาบาลเพ็ญ","9,942","5,526","177","193","0","3,883","17","7","0","1","1,940","287","0","0","200","65,035","170,525","24,939","55,742"
